image_id,building,condition,view,context,n_responses,n_workers,n_geometry,n_geometry_failed,n_quality,n_time,n_scope_known,n_scope_unknown,n_distinct_point_counts,n_structural_pairs,n_same_topology_pairs,reference_geometry_error,owner_valid_active_seconds,point_count_disagreement,within_topology_geometry_dispersion,scope_non_normal_rate,scope_entropy,geometry_failure_rate,stage_count,stages,reference_status,imputed_responses,scope_p_normal,scope_p_oos_open_boundary,scope_p_oos_geometry,scope_p_oos_split_level,scope_p_oos_insufficient,scope_p_unknown
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,manual,context_specific,C2-A-RP|1|jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c|manual,1,1,1,0,1,1,1,0,1,0,0,0.244553779252,524,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,manual,context_specific,C2-B|0|jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6|manual,2,2,2,0,0,2,2,0,2,1,0,,311,1,,1,-0,0,1,C2-B,missing,0,0,1,0,0,0,0
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,manual,context_specific,C2-A-RP|1|jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040|manual,1,1,1,0,1,1,1,0,1,0,0,0.0564292321924,43,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040|manual,2,2,2,0,2,2,2,0,1,1,1,0.0911160122462,261,0,0.0622727873146,0.5,1,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,0.5,0.5,0,0,0,0
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,manual,context_specific,C2-A-RP|2|jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad|manual,1,1,1,0,1,1,1,0,1,0,0,0.0380316189682,54,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad|manual,2,2,2,0,2,2,2,0,1,1,1,0.0339281750112,53.5,0,0.0441570218538,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,context_specific,C2-A-RP|1|jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037|manual,2,2,2,0,2,2,2,0,1,1,1,0.129761547269,373.5,0,0.0665414562367,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,context_specific,C2-A-RP|2|jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037|manual,2,2,2,0,2,2,2,0,1,1,1,0.152229210342,46,0,0,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037|manual,2,2,2,0,2,2,2,0,1,1,1,0.118029440101,168.5,0,0.0684930528271,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,manual,context_specific,C2-A-RP|1|jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a|manual,1,1,1,0,1,1,1,0,1,0,0,0.0979791543398,92,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,manual,context_specific,C2-A-RP|2|jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0|manual,1,1,1,0,1,1,1,0,1,0,0,0.0555432284318,44,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8|manual,2,2,2,0,0,2,2,0,2,1,0,,177.5,1,,1,-0,0,1,C2-B,missing,0,0,1,0,0,0,0
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,manual,context_specific,C2-A-RP|2|jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e|manual,1,1,1,0,0,1,1,0,1,0,0,,139,,,1,-0,0,1,C2-A-RP,missing,0,0,0,0,0,1,0
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,manual,context_specific,C2-A-RP|1|jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36|manual,1,1,1,0,1,1,1,0,1,0,0,0.0562655552897,66,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36|manual,1,1,1,0,1,1,1,0,1,0,0,0.0120365390468,356,,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99|manual,1,1,1,0,0,1,1,0,1,0,0,,103,,,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,context_specific,C2-A-RP|2|jtcxE69GiFV_67790605390f4d439c3c59395967ec84|manual,4,4,4,0,0,4,4,0,2,6,3,,187,0.5,0.0959991146035,0.25,0.811278124459,0,1,C2-A-RP,missing,0,0.75,0,0,0,0.25,0
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148|manual,2,2,2,0,2,2,2,0,1,1,1,0.121283163396,282.5,0,0.0549444806074,1,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10|manual,1,1,1,0,1,1,1,0,1,0,0,0.0139520045372,84,,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,context_specific,C2-A-RP|1|jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1|manual,1,1,1,0,1,1,1,0,1,0,0,0.132153234282,390,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,context_specific,C2-A-RP|2|jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1|manual,1,1,1,0,1,1,1,0,1,0,0,0.0993888328488,3474,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1|manual,2,2,2,0,2,2,2,0,1,1,1,0.0449854005298,194,0,0.0556527625593,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,context_specific,C2-A-RP|1|jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e|manual,1,1,1,0,1,1,1,0,1,0,0,0.0854554586209,2486,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,context_specific,C2-A-RP|2|jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e|manual,1,1,1,0,1,1,1,0,1,0,0,0.0712982159927,224,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,context_specific,C2-B|0|jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e|manual,2,2,2,0,2,2,2,0,2,1,0,0.0827607758331,182.5,1,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,manual,context_specific,C2-A-RP|1|jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd|manual,1,1,1,0,1,1,1,0,1,0,0,0.0927816886276,145,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,manual,context_specific,C2-A-RP|2|jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266|manual,1,1,1,0,1,1,1,0,1,0,0,0.0470451313816,113,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,manual,context_specific,C2-B|0|pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6|manual,3,3,3,0,0,3,3,0,3,3,0,,297,1,,0.666666666667,1.58496250072,0,1,C2-B,missing,0,0.333333333333,0.333333333333,0,0.333333333333,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,context_specific,C2-A-RP|1|pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78|manual,2,2,2,0,0,2,2,0,1,1,1,,220,0,0.0207006531859,0,-0,0,1,C2-A-RP,missing,0,1,0,0,0,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,context_specific,C2-A-RP|2|pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78|manual,2,2,2,0,0,2,2,0,1,1,1,,142,0,0.0154888640819,0,-0,0,1,C2-A-RP,missing,0,1,0,0,0,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,context_specific,C2-B|0|pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78|manual,2,2,2,0,0,2,2,0,1,1,1,,105.5,0,0.0210850960982,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,manual,context_specific,C2-A-RP|1|pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf|manual,1,1,1,0,1,1,1,0,1,0,0,0.0215766901004,140,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,manual,context_specific,C2-A-RP|1|pRbA3pwrgk9_16beb21e65a84850a509972190038d0e|manual,1,1,1,0,1,1,1,0,1,0,0,0.0638764123525,312,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,manual,context_specific,C2-A-RP|2|pRbA3pwrgk9_16beb21e65a84850a509972190038d0e|manual,1,1,0,1,0,1,1,0,0,0,0,,415,,,0,-0,1,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,manual,context_specific,C2-A-RP|2|pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4|manual,1,1,1,0,1,1,1,0,1,0,0,0.0272479564033,153,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,manual,context_specific,C2-B|0|pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4|manual,2,2,2,0,2,2,2,0,1,1,1,0.0884613820478,80.5,0,0.125805411163,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,context_specific,C2-A-RP|1|pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1|manual,2,2,2,0,2,2,2,0,1,1,1,0.00888159432314,232.5,0,0.0144487563186,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,context_specific,C2-A-RP|2|pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1|manual,2,2,2,0,2,2,2,0,1,1,1,0.0151493093218,115.5,0,0.0119401046833,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,context_specific,C2-B|0|pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1|manual,1,1,1,0,1,1,1,0,1,0,0,0.0117065323169,28,,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,context_specific,C2-B|0|pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5|manual,2,2,2,0,2,2,2,0,1,1,1,0.0381651378573,243,0,0.0627597208637,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,context_specific,C2-B|0|pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494|manual,20,20,19,1,0,20,20,0,5,171,80,,194.5,0.53216374269,0.493807408109,0.6,1.90160949706,0.05,1,C2-B,missing,0,0.4,0.35,0.05,0.15,0.05,0
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,context_specific,C2-B|0|pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b|manual,2,2,2,0,2,2,2,0,1,1,1,0.076394853966,75,0,0.0737170388594,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,context_specific,C2-B|0|pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930|manual,2,2,2,0,2,2,2,0,1,1,1,0.198293123582,440.5,0,0.249191203571,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,context_specific,C2-B|0|pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad|manual,2,2,2,0,0,2,2,0,2,1,0,,611,1,,0.5,1,0,1,C2-B,missing,0,0.5,0.5,0,0,0,0
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,context_specific,C2-B|0|pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b|manual,2,2,2,0,0,2,2,0,1,1,1,,58.5,0,0,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,context_specific,C2-B|0|pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0|manual,1,1,1,0,1,1,1,0,1,0,0,0.0529061684812,29,,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,context_specific,C2-B|0|pa4otMbVnkk_447755d931aa401097d8c0952a22b17e|manual,2,2,2,0,2,2,2,0,1,1,1,0.0654577788842,114.5,0,0.0565099131575,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,context_specific,C2-A-RP|1|pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657|manual,1,1,1,0,0,1,1,0,1,0,0,,121,,,0,-0,0,1,C2-A-RP,missing,0,1,0,0,0,0,0
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,context_specific,C2-B|0|pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657|manual,2,2,2,0,0,2,2,0,1,1,1,,189,0,0.0676850255907,0.5,1,0,1,C2-B,missing,0,0.5,0.5,0,0,0,0
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,context_specific,C2-A-RP|2|pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e|manual,1,1,1,0,1,1,1,0,1,0,0,0.103532059226,225,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,context_specific,C2-A-RP|1|pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3|manual,2,2,2,0,2,2,2,0,2,1,0,0.221767272248,544,1,,0.5,1,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0.5,0,0.5,0,0,0
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,context_specific,C2-A-RP|2|pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3|manual,2,2,2,0,2,2,2,0,2,1,0,0.146338763146,162,1,,0.5,1,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0.5,0.5,0,0,0,0
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,context_specific,C2-B|0|pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3|manual,2,2,2,0,2,2,2,0,2,1,0,0.209683154937,619,1,,0.5,1,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,0.5,0,0.5,0,0,0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,context_specific,C2-A-RP|1|pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a|manual,1,1,1,0,1,1,1,0,1,0,0,0.382404068423,110,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,context_specific,C2-B|0|pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a|manual,2,2,2,0,2,2,2,0,1,1,1,0.0956208824518,170,0,0.0429611475528,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,context_specific,C2-A-RP|2|pa4otMbVnkk_64ba4f267872432abdcb00af002649d5|manual,1,1,1,0,0,1,1,0,1,0,0,,197,,,1,-0,0,1,C2-A-RP,missing,0,0,0,0,0,1,0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,manual,context_specific,C2-A-RP|1|pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6|manual,1,1,1,0,1,1,1,0,1,0,0,0.043441209429,154,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,manual,context_specific,C2-A-RP|2|pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1|manual,1,1,1,0,1,1,1,0,1,0,0,0.0535879674924,81,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,manual,context_specific,C2-A-RP|2|pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1|manual,1,1,1,0,1,1,1,0,1,0,0,0.0225359593852,172,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,context_specific,C1|0|q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d|manual,5,5,5,0,5,5,5,0,1,10,10,0.0412628793355,228,0,0.0650386102865,0,-0,0,1,C1,adjudicated_reference,0,1,0,0,0,0,0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,context_specific,C1|0|q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d|semi,4,4,4,0,4,3,4,0,4,6,0,0.0913355562324,289,1,,0.5,1,0,1,C1,adjudicated_reference,0,0.5,0.5,0,0,0,0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,context_specific,P1|0|q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e|manual,24,24,24,0,24,19,24,0,1,276,276,0.0252921634803,134,0,0.0336899296955,0.0416666666667,0.249882292833,0,1,P1,adjudicated_reference,0,0.958333333333,0.0416666666667,0,0,0,0
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,context_specific,C1|0|q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9|manual,5,5,5,0,5,4,5,0,2,10,6,0.0947400799754,280.5,0.4,0.21965072902,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,context_specific,C1|0|q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20|manual,5,5,3,2,3,4,5,0,3,3,0,0.235601205382,274,1,,0.2,0.721928094887,0.4,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0,0.2,0,0,0
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,context_specific,P1|0|q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb|oos,24,24,24,0,0,19,24,0,6,276,154,,164,0.442028985507,0.136409620311,0.333333333333,1.27205520887,0,1,P1,reference_not_geometry_ready,0,0.666666666667,0.0416666666667,0.0416666666667,0.25,0,0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,context_specific,C1|0|q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd|manual,5,5,5,0,5,5,5,0,1,10,10,0.161145311536,54,0,0.0366647143508,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,context_specific,C1|0|q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5|manual,6,6,6,0,6,5,6,0,1,15,15,0.095984655134,80,0,0.0410235926583,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,context_specific,C1|0|q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5|semi,4,4,4,0,4,4,4,0,2,6,3,0.0937723382066,92,0.5,0.056516606274,0.25,0.811278124459,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.75,0.25,0,0,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,context_specific,P1|0|q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4|manual,24,24,24,0,24,19,24,0,8,276,36,0.233490147351,230,0.869565217391,0.110279833583,0.666666666667,2.03145364592,0,1,P1,adjudicated_reference,1,0.333333333333,0.375,0.0833333333333,0.125,0.0833333333333,0
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,context_specific,P1|0|q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103|semi,24,24,24,0,24,19,24,0,2,276,232,0.0546363274706,69,0.159420289855,0.0294070021629,0.0416666666667,0.249882292833,0,1,P1,public_dataset_reference_not_quality_assumed,0,0.958333333333,0,0.0416666666667,0,0,0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,context_specific,C1|0|q9vSo1VnCiC_a424533651804a38a55b1252daccc81e|manual,5,5,5,0,5,5,5,0,2,10,6,0.0779278952881,95,0.4,0.0548308668382,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0.2,0,0,0,0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,context_specific,C1|0|q9vSo1VnCiC_a424533651804a38a55b1252daccc81e|semi,5,5,3,2,3,4,5,0,1,3,3,0.0530256822871,108.5,0,0.0178172259405,0,-0,0.4,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,context_specific,P1|0|q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a|manual,24,24,24,0,24,19,24,0,1,276,276,0.0361306353729,85,0,0.0437324790207,0.0833333333333,0.413816850304,0,1,P1,adjudicated_reference,0,0.916666666667,0.0833333333333,0,0,0,0
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,context_specific,C1|0|q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345|manual,6,6,6,0,6,5,6,0,1,15,15,0.328539864856,91,0,0.0771836616959,0.5,1,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.5,0,0.5,0,0,0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,context_specific,C1|0|q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2|manual,5,5,5,0,5,4,5,0,2,10,6,0.230806621299,100.5,0.4,0.0210876417382,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0.2,0,0,0,0
