condition,outer_building,k,family,selected,status,validation_images,inner_losses
oos_geometry,uNb9QFRL6hY,6,selected_person,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0342633205902327, ""seed_person_t01"": 1.0472507668343174, ""seed_person_t025"": 1.0309068077349892, ""seed_person_t05"": 1.0311643653731202}"
oos_geometry,uNb9QFRL6hY,6,selected_context,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0342633205902327, ""seed_person_t025"": 1.0309068077349892, ""seed_context_t01"": 1.031530054184341, ""seed_context_t025"": 1.0325599292069945, ""seed_context_t05"": 1.0333072523361981}"
oos_geometry,uNb9QFRL6hY,6,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.0342633205902327, ""seed_type2"": 1.0384693105793092, ""seed_type3"": 1.0412987025046738, ""seed_type4"": 1.0389758244453386}"
oos_geometry,uNb9QFRL6hY,6,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.0342633205902327, ""seed_model_uniform10"": 1.0137334758038126, ""seed_model_uniform25"": 1.0127915622796144, ""joint_model10"": 1.0121054343322649, ""joint_model25"": 1.0108653151989526}"
oos_geometry,uNb9QFRL6hY,8,selected_person,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.00970304916621, ""seed_person_t01"": 1.0078295725697737, ""seed_person_t025"": 1.0029279302406189, ""seed_person_t05"": 1.0054137426836558}"
oos_geometry,uNb9QFRL6hY,8,selected_context,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.00970304916621, ""seed_person_t025"": 1.0029279302406189, ""seed_context_t01"": 1.0063621917720798, ""seed_context_t025"": 1.007895269968981, ""seed_context_t05"": 1.0087193082772064}"
oos_geometry,uNb9QFRL6hY,8,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.00970304916621, ""seed_type2"": 1.0108488344553548, ""seed_type3"": 1.0112974935046033, ""seed_type4"": 1.0102982250164447}"
oos_geometry,uNb9QFRL6hY,8,selected_mixture,joint_model10,training_inner_building_selected,8,"{""seed_equal"": 1.00970304916621, ""seed_model_uniform10"": 0.9976858116645724, ""seed_model_uniform25"": 1.0073598269861783, ""joint_model10"": 0.9960037372255572, ""joint_model25"": 1.0054484176209075}"
oos_geometry,yqstnuAEVhm,2,selected_person,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3529395504371502, ""seed_person_t01"": 1.4069123877074512, ""seed_person_t025"": 1.3628758351880292, ""seed_person_t05"": 1.3548797578826308}"
oos_geometry,yqstnuAEVhm,2,selected_context,seed_context_t05,training_inner_building_selected,8,"{""seed_equal"": 1.3529395504371502, ""seed_person_t025"": 1.3628758351880292, ""seed_context_t01"": 1.356027881454472, ""seed_context_t025"": 1.35309480507031, ""seed_context_t05"": 1.35282566410162}"
oos_geometry,yqstnuAEVhm,2,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.3529395504371502, ""seed_type2"": 1.3747273003670708, ""seed_type3"": 1.3784399306601967, ""seed_type4"": 1.3866832553767816}"
oos_geometry,yqstnuAEVhm,2,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.3529395504371502, ""seed_model_uniform10"": 1.2785453389437131, ""seed_model_uniform25"": 1.2067712879214443, ""joint_model10"": 1.2782325763199376, ""joint_model25"": 1.2053811111703605}"
oos_geometry,yqstnuAEVhm,4,selected_person,seed_person_t05,training_inner_building_selected,8,"{""seed_equal"": 1.1355297171016838, ""seed_person_t01"": 1.1635721780503014, ""seed_person_t025"": 1.1377775294355024, ""seed_person_t05"": 1.1349170891214906}"
oos_geometry,yqstnuAEVhm,4,selected_context,seed_context_t025,training_inner_building_selected,8,"{""seed_equal"": 1.1355297171016838, ""seed_person_t025"": 1.1377775294355024, ""seed_context_t01"": 1.1354024931680478, ""seed_context_t025"": 1.1351082884248778, ""seed_context_t05"": 1.1352552951584105}"
oos_geometry,yqstnuAEVhm,4,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.1355297171016838, ""seed_type2"": 1.1474924317348987, ""seed_type3"": 1.160631808645038, ""seed_type4"": 1.1613973924258318}"
oos_geometry,yqstnuAEVhm,4,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.1355297171016838, ""seed_model_uniform10"": 1.1021341435591843, ""seed_model_uniform25"": 1.0840321683266434, ""joint_model10"": 1.1014694864387122, ""joint_model25"": 1.0825535135324804}"
oos_geometry,yqstnuAEVhm,6,selected_person,seed_person_t05,training_inner_building_selected,8,"{""seed_equal"": 1.0518201231676318, ""seed_person_t01"": 1.0723339899906503, ""seed_person_t025"": 1.051682322013198, ""seed_person_t05"": 1.0504139483272288}"
oos_geometry,yqstnuAEVhm,6,selected_context,seed_context_t01,training_inner_building_selected,8,"{""seed_equal"": 1.0518201231676318, ""seed_person_t025"": 1.051682322013198, ""seed_context_t01"": 1.0506804924499344, ""seed_context_t025"": 1.0511475364068081, ""seed_context_t05"": 1.0514468985097922}"
oos_geometry,yqstnuAEVhm,6,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.0518201231676318, ""seed_type2"": 1.0567925950287322, ""seed_type3"": 1.0584414145356078, ""seed_type4"": 1.058457809788938}"
oos_geometry,yqstnuAEVhm,6,selected_mixture,joint_model25,training_inner_building_selected,8,"{""seed_equal"": 1.0518201231676318, ""seed_model_uniform10"": 1.0306449439297527, ""seed_model_uniform25"": 1.0289424994606655, ""joint_model10"": 1.02984761761812, ""joint_model25"": 1.0274873466791252}"
oos_geometry,yqstnuAEVhm,8,selected_person,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0298456886317982, ""seed_person_t01"": 1.0313104561184792, ""seed_person_t025"": 1.024314772510631, ""seed_person_t05"": 1.026168617302759}"
oos_geometry,yqstnuAEVhm,8,selected_context,seed_person_t025,training_inner_building_selected,8,"{""seed_equal"": 1.0298456886317982, ""seed_person_t025"": 1.024314772510631, ""seed_context_t01"": 1.027748356497034, ""seed_context_t025"": 1.028849677996718, ""seed_context_t05"": 1.0293206083200586}"
oos_geometry,yqstnuAEVhm,8,selected_type,seed_equal,training_inner_building_selected,8,"{""seed_equal"": 1.0298456886317982, ""seed_type2"": 1.0323257579684688, ""seed_type3"": 1.0366649175576825, ""seed_type4"": 1.0430404634527162}"
oos_geometry,yqstnuAEVhm,8,selected_mixture,joint_model10,training_inner_building_selected,8,"{""seed_equal"": 1.0298456886317982, ""seed_model_uniform10"": 1.0149253709728112, ""seed_model_uniform25"": 1.021304593270171, ""joint_model10"": 1.0139213471730253, ""joint_model25"": 1.0197840694426503}"
