condition,k,cut,endpoint,method,baseline,metric,images,buildings,delta,ci_low,ci_high,building_macro_delta
semi,8,0.2,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,18,10,0.0026041666666666665,-0.01171875,0.020206473214285686,0.006562500000000001
semi,8,0.2,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,18,10,-0.001736111111111111,-0.023003337848297212,0.0265625,0.004921875000000001
semi,8,0.2,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,18,10,-0.004340277777777778,-0.041666666666666664,0.020089285714285716,-0.014921875000000001
semi,8,0.2,half_count_tv,seed_context_t025,seed_equal,abs_error,18,10,0.002150410353535352,-1.6885305258467062e-05,0.005069881290584408,0.002256747159090908
semi,8,0.2,half_count_tv,seed_person_t025,seed_equal,abs_error,18,10,-0.0005326704545454528,-0.00332349941724941,0.002861624053030299,-0.00029119318181817925
semi,8,0.2,half_count_tv,seed_type4,seed_equal,abs_error,18,10,0.0006970749158249125,-0.0017449510125291416,0.0047834916548295395,0.0014186789772727224
semi,8,0.2,half_count_tv,selected_mixture,seed_equal,abs_error,18,10,-0.0046362058080808115,-0.01648066244834711,0.0010697477045357735,-0.010960582386363639
semi,8,0.2,half_output_mmd,seed_context_t025,seed_equal,abs_error,18,10,0.0015089017765055274,0.00043438077540688025,0.003615049050217491,0.0021832339154451348
semi,8,0.2,half_output_mmd,seed_person_t025,seed_equal,abs_error,18,10,-0.0004429494270287626,-0.001902873164784594,0.0017008452762897006,0.0004462492380870644
semi,8,0.2,half_output_mmd,seed_type4,seed_equal,abs_error,18,10,0.00014172050779107413,-0.00176942816983586,0.0022003637515227116,0.00041517134992702213
semi,8,0.2,half_output_mmd,selected_mixture,seed_equal,abs_error,18,10,-0.0034316540955033155,-0.010245981910193793,0.0007696512805730822,-0.005689832179367995
semi,8,0.2,invalid_generated,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,invalid_generated,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,invalid_generated,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,invalid_generated,selected_mixture,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_half_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_half_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_half_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_half_new,selected_mixture,seed_equal,abs_error,18,10,-0.004912405303030304,-0.009553253119429592,-0.0006982421875000048,-0.0053006628787878795
semi,8,0.2,late_quarter_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_quarter_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_quarter_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_quarter_new,selected_mixture,seed_equal,abs_error,18,10,0.002604166666666666,-0.001909722222222222,0.010032823350694416,0.0038541666666666668
semi,8,0.2,late_repartition,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_repartition,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_repartition,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,late_repartition,selected_mixture,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,terminal_modes,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,terminal_modes,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,terminal_modes,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.2,terminal_modes,selected_mixture,seed_equal,abs_error,18,10,-0.10850694444444445,-0.24479166666666666,-0.017519531250000116,-0.1365625
semi,8,0.2,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,18,10,-0.002363298813706423,-0.005900807469251758,0.0010330896875340551,-0.0024755905326557534
semi,8,0.2,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,18,10,-0.0006756717014869238,-0.007205564476284584,0.0044792953310276605,-0.0006242500705815987
semi,8,0.2,terminal_point_disagreement,seed_type4,seed_equal,abs_error,18,10,-0.0029221105987410362,-0.014348696715799294,0.003525065747488467,-0.005202414772727274
semi,8,0.2,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,18,10,-0.0056409315070999905,-0.021075810094210393,0.0032058893375779135,-0.011709794960474317
semi,8,0.2,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,18,10,-0.00011336759808227152,-0.0005244543160643691,0.0002150257181677012,-0.00018226593379446526
semi,8,0.2,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,18,10,-0.0013586956521739124,-0.0026081295289855067,-0.0006215309344695778,-0.0017201653079710131
semi,8,0.2,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,18,10,-0.0010381784328795183,-0.003043362462944661,0.0007557576076173214,-0.0016688796936758868
semi,8,0.2,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,18,10,-0.004854792261381934,-0.009932915822494778,-0.0020088366683135707,-0.006195883769762845
semi,8,0.2,terminal_supported,seed_context_t025,seed_equal,abs_error,18,10,0.004340277777777778,-0.002484375,0.015625,0.00828125
semi,8,0.2,terminal_supported,seed_person_t025,seed_equal,abs_error,18,10,0.0,-0.015077066656403942,0.03256665209790207,0.016718749999999998
semi,8,0.2,terminal_supported,seed_type4,seed_equal,abs_error,18,10,-0.0008680555555555555,-0.03466331845238095,0.04323564762443438,0.0025781250000000006
semi,8,0.2,terminal_supported,selected_mixture,seed_equal,abs_error,18,10,0.004340277777777778,-0.04916573660714286,0.0625,0.007578125000000002
semi,8,0.2,terminal_within,seed_context_t025,seed_equal,abs_error,18,10,-0.000123218461111069,-0.0002964424990365509,-1.2260333216757394e-05,-0.00020658061662347655
semi,8,0.2,terminal_within,seed_person_t025,seed_equal,abs_error,18,10,-2.4114921508049836e-05,-0.0004612684526506787,0.0003329095878845461,-0.00019117465436460697
semi,8,0.2,terminal_within,seed_type4,seed_equal,abs_error,18,10,-0.00043689020555940484,-0.0008089670642092427,-0.00022618081039704939,-0.0005469924121422803
semi,8,0.2,terminal_within,selected_mixture,seed_equal,abs_error,18,10,-0.0002846685812542747,-0.001852914117203002,0.000902649193171231,-0.0007807606161611611
