analysis_kind,population_or_scenario,base_task_id,building_id,stage,reference_regime,k_total,n_A,n_B,available_population_n,available_A_n,available_B_n,sampling_method,samples_or_replicates,resolved_rate,supported_multimodal_rate,not_evaluable_rate,resolved_only_quality,delivery_adjusted_quality,pooled_full_output_recovery_rate,pooled_full_target_resolved,mechanical_population_full_roster_endpoint
subgroup_curve_exact,C_overmodifier_u095_sensitivity,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.855395492,0.855395492,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.85033483,0.85033483,,False,True
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,6,,,exact_all_worker_subsets_without_replacement,20,1.0,0.0,0.0,0.977929813,0.977929813,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,6,,,exact_all_worker_subsets_without_replacement,15,1.0,0.0,0.0,0.9783031433333333,0.9783031433333333,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,6,,,exact_all_worker_subsets_without_replacement,6,1.0,0.0,0.0,0.9778890416666667,0.9778890416666667,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,6,,,6,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.97701167,0.97701167,1.0,True,True
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,10,,,exact_all_worker_subsets_without_replacement,120,1.0,0.0,0.0,0.97495557225,0.97495557225,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.9749612936666667,0.9749612936666667,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,10,,,exact_all_worker_subsets_without_replacement,252,1.0,0.0,0.0,0.9751669230952381,0.9751669230952381,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,6,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.976377526,0.976377526,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,1.0,0.0,0.0,0.9708302400000001,0.9708302400000001,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.97277154,0.97277154,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.97488171,0.97488171,1.0,True,True
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,7,,,exact_all_worker_subsets_without_replacement,35,0.2857142857142857,0.0,0.7142857142857143,0.754545245,0.21558435571428572,,False,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,7,,,exact_all_worker_subsets_without_replacement,35,0.5142857142857142,0.02857142857142857,0.45714285714285713,0.754545245,0.38805184028571427,,False,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,7,,,exact_all_worker_subsets_without_replacement,21,0.6666666666666666,0.14285714285714285,0.19047619047619047,0.754545245,0.5030301633333333,,False,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,6,,,7,,,exact_all_worker_subsets_without_replacement,7,0.5714285714285714,0.42857142857142855,0.0,0.754545245,0.43116871142857144,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,10,,,exact_all_worker_subsets_without_replacement,120,0.43333333333333335,0.0,0.5666666666666667,0.7567193505769231,0.32791171858333334,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,10,,,exact_all_worker_subsets_without_replacement,210,0.6571428571428571,0.07142857142857142,0.2714285714285714,0.7571881894927537,0.49758081023809525,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,10,,,exact_all_worker_subsets_without_replacement,252,0.6349206349206349,0.29365079365079366,0.07142857142857142,0.7573694263125,0.48086947702380956,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,6,,,10,,,exact_all_worker_subsets_without_replacement,210,0.3761904761904762,0.6238095238095238,0.0,0.7571351251898735,0.2848270232857143,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,0.7,0.0,0.3,0.7539108171428571,0.527737572,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.755851452,0.755851452,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.7603796,0.7603796,,False,True
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,6,,,exact_all_worker_subsets_without_replacement,20,1.0,0.0,0.0,0.9672909175,0.9672909175,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,6,,,exact_all_worker_subsets_without_replacement,15,1.0,0.0,0.0,0.9693357433333334,0.9693357433333334,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,6,,,exact_all_worker_subsets_without_replacement,6,1.0,0.0,0.0,0.9754502966666667,0.9754502966666667,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,6,,,6,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.96492185,0.96492185,1.0,True,True
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,10,,,exact_all_worker_subsets_without_replacement,120,1.0,0.0,0.0,0.968704314,0.968704314,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.9704301055238095,0.9704301055238095,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,10,,,exact_all_worker_subsets_without_replacement,252,1.0,0.0,0.0,0.9701481601984127,0.9701481601984127,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,6,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.9718120310952381,0.9718120310952381,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,1.0,0.0,0.0,0.9671301999999999,0.9671301999999999,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.966121248,0.966121248,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.97449368,0.97449368,1.0,True,True
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,1.0,0.0,0.0,0.961305776,0.961305776,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.9617321600000001,0.9617321600000001,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.9757618,0.9757618,1.0,True,True
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,11,,,exact_all_worker_subsets_without_replacement,165,0.9454545454545454,0.0,0.05454545454545454,0.9372949109615385,0.886169734,0.9454545454545454,True,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,11,,,exact_all_worker_subsets_without_replacement,330,1.0,0.0,0.0,0.9436885006666667,0.9436885006666667,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,11,,,exact_all_worker_subsets_without_replacement,462,1.0,0.0,0.0,0.9455978322943723,0.9455978322943723,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,6,,,11,,,exact_all_worker_subsets_without_replacement,462,1.0,0.0,0.0,0.945951675,0.945951675,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,1.0,0.0,0.0,0.9058012879999999,0.9058012879999999,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.909457318,0.909457318,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.9173834,0.9173834,1.0,True,True
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,3,,,9,,,exact_all_worker_subsets_without_replacement,84,1.0,0.0,0.0,0.9828334356203461,0.9828334356203461,,False,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,4,,,9,,,exact_all_worker_subsets_without_replacement,126,1.0,0.0,0.0,0.9836305327139601,0.9836305327139601,,False,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,5,,,9,,,exact_all_worker_subsets_without_replacement,126,1.0,0.0,0.0,0.9838372653486125,0.9838372653486125,,False,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,6,,,9,,,exact_all_worker_subsets_without_replacement,84,1.0,0.0,0.0,0.9844323552240667,0.9844323552240667,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,3,,,11,,,exact_all_worker_subsets_without_replacement,165,1.0,0.0,0.0,0.9764406667585614,0.9764406667585614,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,4,,,11,,,exact_all_worker_subsets_without_replacement,330,0.8909090909090909,0.10909090909090909,0.0,0.9806014238975017,0.8736267231086834,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,5,,,11,,,exact_all_worker_subsets_without_replacement,462,0.8181818181818182,0.18181818181818182,0.0,0.9810839534423522,0.8027050528164701,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,6,,,11,,,exact_all_worker_subsets_without_replacement,462,0.7272727272727273,0.2727272727272727,0.0,0.981133695627285,0.7135517786380254,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,3,,,5,,,exact_all_worker_subsets_without_replacement,10,1.0,0.0,0.0,0.9678793280206145,0.9678793280206145,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.9787494468916361,0.9787494468916361,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,public_frozen_GT,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.9791374859556061,0.9791374859556061,,False,True
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,6,,,exact_all_worker_subsets_without_replacement,20,0.5,0.0,0.5,0.852715229,0.4263576145,,False,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,6,,,exact_all_worker_subsets_without_replacement,15,0.8,0.0,0.2,0.8554524275,0.684361942,,False,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,5,,,6,,,exact_all_worker_subsets_without_replacement,6,1.0,0.0,0.0,0.860014425,0.860014425,,False,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,6,,,6,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.86913842,0.86913842,,False,True
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,10,,,exact_all_worker_subsets_without_replacement,120,0.4666666666666667,0.0,0.5333333333333333,0.8695620457142857,0.40579562133333336,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,10,,,exact_all_worker_subsets_without_replacement,210,0.6904761904761905,0.06190476190476191,0.24761904761904763,0.869990424137931,0.6007076738095238,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,5,,,10,,,exact_all_worker_subsets_without_replacement,252,0.6904761904761905,0.24603174603174602,0.06349206349206349,0.8721956820689656,0.6022303519047619,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,6,,,10,,,exact_all_worker_subsets_without_replacement,210,0.48095238095238096,0.5190476190476191,0.0,0.877122390990099,0.42185410233333337,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,0.0,0.0,1.0,,0.0,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,0.0,0.0,1.0,,0.0,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,0.0,0.0,1.0,,0.0,,False,True
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,4,,,exact_all_worker_subsets_without_replacement,4,1.0,0.0,0.0,0.9588924925,0.9588924925,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,4,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.95842029,0.95842029,1.0,True,True
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,7,,,exact_all_worker_subsets_without_replacement,35,1.0,0.0,0.0,0.9376446891428571,0.9376446891428571,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,7,,,exact_all_worker_subsets_without_replacement,35,1.0,0.0,0.0,0.9465242674285714,0.9465242674285714,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,5,,,7,,,exact_all_worker_subsets_without_replacement,21,1.0,0.0,0.0,0.9506993733333333,0.9506993733333333,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,6,,,7,,,exact_all_worker_subsets_without_replacement,7,1.0,0.0,0.0,0.9509297142857143,0.9509297142857143,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,3,,,4,,,exact_all_worker_subsets_without_replacement,4,1.0,0.0,0.0,0.9225883874999999,0.9225883874999999,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,P1,expert_hard_single_reference,4,,,4,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.91503251,0.91503251,1.0,True,True
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,public_frozen_GT,3,,,9,,,exact_all_worker_subsets_without_replacement,84,1.0,0.0,0.0,0.9786499475176331,0.9786499475176331,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,public_frozen_GT,4,,,9,,,exact_all_worker_subsets_without_replacement,126,1.0,0.0,0.0,0.9824391256231119,0.9824391256231119,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,public_frozen_GT,5,,,9,,,exact_all_worker_subsets_without_replacement,126,1.0,0.0,0.0,0.9854639372787725,0.9854639372787725,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,public_frozen_GT,6,,,9,,,exact_all_worker_subsets_without_replacement,84,1.0,0.0,0.0,0.9879804927308572,0.9879804927308572,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,public_frozen_GT,3,,,11,,,exact_all_worker_subsets_without_replacement,165,1.0,0.0,0.0,0.9519800800145465,0.9519800800145465,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,public_frozen_GT,4,,,11,,,exact_all_worker_subsets_without_replacement,330,1.0,0.0,0.0,0.9545666305561719,0.9545666305561719,1.0,True,False
