schema_version,active_session_id,raw_source_collections,raw_event_stages,stage,block_index,project_id,runtime_task_id,annotator_id,session_id,event_count,event_fragment_sum_audit_seconds,session_grouping,primary_active_time_status
uncertainty_substrate_v1,|||,P1,OUT_OF_SCOPE,OUT_OF_SCOPE,0,,,,,4,0,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3244|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3244,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,3,9,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3244|2|a14294d1-4848-4841-badb-01c9729fcbcb,C1,C1,C1,0,67,3244,2,a14294d1-4848-4841-badb-01c9729fcbcb,3,28,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3244|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,C1,C1,0,67,3244,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3244|31|1aaaff5c-c463-47de-8cfd-5166c64f1b41,C1,C1,C1,0,67,3244,31,1aaaff5c-c463-47de-8cfd-5166c64f1b41,10,427,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3244|31|c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,C1,C1,C1,0,67,3244,31,c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3244|32|40a73dc4-ac00-437f-80bc-04a9116bcf75,C1,C1,C1,0,67,3244,32,40a73dc4-ac00-437f-80bc-04a9116bcf75,19,3772,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3244|33|fc1cc757-3318-4057-bc58-2b98b9987a71,C1,C1,C1,0,67,3244,33,fc1cc757-3318-4057-bc58-2b98b9987a71,10,722,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3245|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3245,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,3,18,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3245|34|2f43d0df-41b6-4fc0-8f17-3f740c664708,C1,C1,C1,0,67,3245,34,2f43d0df-41b6-4fc0-8f17-3f740c664708,11,669,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3245|35|76af07be-fd97-4d74-b485-7e3a676eb38d,C1,C1,C1,0,67,3245,35,76af07be-fd97-4d74-b485-7e3a676eb38d,19,4631,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3246|34|2f43d0df-41b6-4fc0-8f17-3f740c664708,C1,C1,C1,0,67,3246,34,2f43d0df-41b6-4fc0-8f17-3f740c664708,8,84,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3247|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3247,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3247|30|a6cd1352-d042-4610-937d-4dccf41c99e0,C1,C1,C1,0,67,3247,30,a6cd1352-d042-4610-937d-4dccf41c99e0,3,56,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3248|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3248,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,5,13,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3248|2|a14294d1-4848-4841-badb-01c9729fcbcb,C1,C1,C1,0,67,3248,2,a14294d1-4848-4841-badb-01c9729fcbcb,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3248|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,C1,C1,0,67,3248,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,8,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3248|30|a6cd1352-d042-4610-937d-4dccf41c99e0,C1,C1,C1,0,67,3248,30,a6cd1352-d042-4610-937d-4dccf41c99e0,6,139,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3248|31|1aaaff5c-c463-47de-8cfd-5166c64f1b41,C1,C1,C1,0,67,3248,31,1aaaff5c-c463-47de-8cfd-5166c64f1b41,10,314,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3248|31|c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,C1,C1,C1,0,67,3248,31,c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,4,10,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3248|32|40a73dc4-ac00-437f-80bc-04a9116bcf75,C1,C1,C1,0,67,3248,32,40a73dc4-ac00-437f-80bc-04a9116bcf75,13,571,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3248|33|fc1cc757-3318-4057-bc58-2b98b9987a71,C1,C1,C1,0,67,3248,33,fc1cc757-3318-4057-bc58-2b98b9987a71,12,920,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3249|2|a14294d1-4848-4841-badb-01c9729fcbcb,C1,C1,C1,0,67,3249,2,a14294d1-4848-4841-badb-01c9729fcbcb,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3249|2|b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,C1,C1,C1,0,67,3249,2,b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3249|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,C1,C1,0,67,3249,2,c3db4500-79c4-481e-971b-fd0ce184416b,2,31,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3249|32|40a73dc4-ac00-437f-80bc-04a9116bcf75,C1,C1,C1,0,67,3249,32,40a73dc4-ac00-437f-80bc-04a9116bcf75,10,766,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3249|33|fc1cc757-3318-4057-bc58-2b98b9987a71,C1,C1,C1,0,67,3249,33,fc1cc757-3318-4057-bc58-2b98b9987a71,12,588,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3249|37|68d1090f-aae1-4579-a43e-7f32730986db,C1,C1,C1,0,67,3249,37,68d1090f-aae1-4579-a43e-7f32730986db,4,287,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3250|2|93b02e63-9b07-48a6-9d57-ec92b5d3e8b4,C1,C1,C1,0,67,3250,2,93b02e63-9b07-48a6-9d57-ec92b5d3e8b4,2,12,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3250|28|9cd560ed-a1b3-4956-bc5b-6d3a5e921552,C1,C1,C1,0,67,3250,28,9cd560ed-a1b3-4956-bc5b-6d3a5e921552,8,432,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3250|29|4e30324c-1002-464e-9b49-7f73ae8ba533,C1,C1,C1,0,67,3250,29,4e30324c-1002-464e-9b49-7f73ae8ba533,14,849,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3250|36|c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,C1,C1,C1,0,67,3250,36,c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,9,328,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3251|2|a14294d1-4848-4841-badb-01c9729fcbcb,C1,C1,C1,0,67,3251,2,a14294d1-4848-4841-badb-01c9729fcbcb,2,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3251|2|b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,C1,C1,C1,0,67,3251,2,b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3251|2|c03af085-cfce-4493-87fb-5054233efcac,C1,C1,C1,0,67,3251,2,c03af085-cfce-4493-87fb-5054233efcac,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3251|32|40a73dc4-ac00-437f-80bc-04a9116bcf75,C1,C1,C1,0,67,3251,32,40a73dc4-ac00-437f-80bc-04a9116bcf75,8,226,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3251|37|68d1090f-aae1-4579-a43e-7f32730986db,C1,C1,C1,0,67,3251,37,68d1090f-aae1-4579-a43e-7f32730986db,5,313,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3252|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3252,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3252|2|93b02e63-9b07-48a6-9d57-ec92b5d3e8b4,C1,C1,C1,0,67,3252,2,93b02e63-9b07-48a6-9d57-ec92b5d3e8b4,1,5,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3252|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,C1,C1,0,67,3252,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,6,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3252|27|a44fd24a-7372-406f-8fd7-268844b8f022,C1,C1,C1,0,67,3252,27,a44fd24a-7372-406f-8fd7-268844b8f022,32,2870,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3252|28|9cd560ed-a1b3-4956-bc5b-6d3a5e921552,C1,C1,C1,0,67,3252,28,9cd560ed-a1b3-4956-bc5b-6d3a5e921552,10,461,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3252|30|a6cd1352-d042-4610-937d-4dccf41c99e0,C1,C1,C1,0,67,3252,30,a6cd1352-d042-4610-937d-4dccf41c99e0,5,124,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3252|36|c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,C1,C1,C1,0,67,3252,36,c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,13,1464,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3253|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3253,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,3,10,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3253|27|468cb625-a32d-458e-b1cf-48a64d2020a4,C1,C1,C1,0,67,3253,27,468cb625-a32d-458e-b1cf-48a64d2020a4,62,11185,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3253|29|4e30324c-1002-464e-9b49-7f73ae8ba533,C1,C1,C1,0,67,3253,29,4e30324c-1002-464e-9b49-7f73ae8ba533,9,253,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3253|30|a6cd1352-d042-4610-937d-4dccf41c99e0,C1,C1,C1,0,67,3253,30,a6cd1352-d042-4610-937d-4dccf41c99e0,5,73,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3253|35|76af07be-fd97-4d74-b485-7e3a676eb38d,C1,C1,C1,0,67,3253,35,76af07be-fd97-4d74-b485-7e3a676eb38d,13,1098,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3253|UNKNOWN|468cb625-a32d-458e-b1cf-48a64d2020a4,C1,C1,C1,0,67,3253,UNKNOWN,468cb625-a32d-458e-b1cf-48a64d2020a4,1,1,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3255|2|b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,C1,C1,C1,0,67,3255,2,b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,1,9,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3255|2|c03af085-cfce-4493-87fb-5054233efcac,C1,C1,C1,0,67,3255,2,c03af085-cfce-4493-87fb-5054233efcac,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3255|37|68d1090f-aae1-4579-a43e-7f32730986db,C1,C1,C1,0,67,3255,37,68d1090f-aae1-4579-a43e-7f32730986db,5,386,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3256|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3256,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,3,6,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3256|2|93b02e63-9b07-48a6-9d57-ec92b5d3e8b4,C1,C1,C1,0,67,3256,2,93b02e63-9b07-48a6-9d57-ec92b5d3e8b4,1,10,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3256|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,C1,C1,0,67,3256,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,5,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3256|27|a44fd24a-7372-406f-8fd7-268844b8f022,C1,C1,C1,0,67,3256,27,a44fd24a-7372-406f-8fd7-268844b8f022,23,3961,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3256|28|d4c9307d-12cc-4d4f-a21d-8676a5fa01fe,C1,C1,C1,0,67,3256,28,d4c9307d-12cc-4d4f-a21d-8676a5fa01fe,11,1309,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3256|29|ca88c8cb-84d1-4b4a-9144-4ac976ef364c,C1,C1,C1,0,67,3256,29,ca88c8cb-84d1-4b4a-9144-4ac976ef364c,13,1573,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3256|35|76af07be-fd97-4d74-b485-7e3a676eb38d,C1,C1,C1,0,67,3256,35,76af07be-fd97-4d74-b485-7e3a676eb38d,18,485,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3256|36|c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,C1,C1,C1,0,67,3256,36,c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,7,365,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3257|34|2f43d0df-41b6-4fc0-8f17-3f740c664708,C1,C1,C1,0,67,3257,34,2f43d0df-41b6-4fc0-8f17-3f740c664708,5,154,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3258|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3258,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,2,5,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3258|2|a14294d1-4848-4841-badb-01c9729fcbcb,C1,C1,C1,0,67,3258,2,a14294d1-4848-4841-badb-01c9729fcbcb,3,34,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3258|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,C1,C1,0,67,3258,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3258|31|1aaaff5c-c463-47de-8cfd-5166c64f1b41,C1,C1,C1,0,67,3258,31,1aaaff5c-c463-47de-8cfd-5166c64f1b41,8,158,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3258|31|c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,C1,C1,C1,0,67,3258,31,c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,2,6,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3258|32|40a73dc4-ac00-437f-80bc-04a9116bcf75,C1,C1,C1,0,67,3258,32,40a73dc4-ac00-437f-80bc-04a9116bcf75,16,554,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3258|33|fc1cc757-3318-4057-bc58-2b98b9987a71,C1,C1,C1,0,67,3258,33,fc1cc757-3318-4057-bc58-2b98b9987a71,18,1969,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3259|2|b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,C1,C1,C1,0,67,3259,2,b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,1,7,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3259|2|c03af085-cfce-4493-87fb-5054233efcac,C1,C1,C1,0,67,3259,2,c03af085-cfce-4493-87fb-5054233efcac,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3259|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,C1,C1,0,67,3259,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3259|33|fc1cc757-3318-4057-bc58-2b98b9987a71,C1,C1,C1,0,67,3259,33,fc1cc757-3318-4057-bc58-2b98b9987a71,8,443,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3259|37|68d1090f-aae1-4579-a43e-7f32730986db,C1,C1,C1,0,67,3259,37,68d1090f-aae1-4579-a43e-7f32730986db,11,1724,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3260|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3260,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,1,6,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3260|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,C1,C1,0,67,3260,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3260|27|39f3159a-222d-49f3-8fd7-a0ca578c3eb5,C1,C1,C1,0,67,3260,27,39f3159a-222d-49f3-8fd7-a0ca578c3eb5,2,88,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3260|27|aea778bc-f386-4ce1-b68a-3d7515b6e9ec,C1,C1,C1,0,67,3260,27,aea778bc-f386-4ce1-b68a-3d7515b6e9ec,6,156,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3260|30|a6cd1352-d042-4610-937d-4dccf41c99e0,C1,C1,C1,0,67,3260,30,a6cd1352-d042-4610-937d-4dccf41c99e0,8,233,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3261|2|93b02e63-9b07-48a6-9d57-ec92b5d3e8b4,C1,C1,C1,0,67,3261,2,93b02e63-9b07-48a6-9d57-ec92b5d3e8b4,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3261|2|b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,C1,C1,C1,0,67,3261,2,b3fbdcf7-3224-45cc-b56a-a0e2ff240fc2,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3261|2|c03af085-cfce-4493-87fb-5054233efcac,C1,C1,C1,0,67,3261,2,c03af085-cfce-4493-87fb-5054233efcac,1,2,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3261|28|9cd560ed-a1b3-4956-bc5b-6d3a5e921552,C1,C1,C1,0,67,3261,28,9cd560ed-a1b3-4956-bc5b-6d3a5e921552,6,219,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3261|37|68d1090f-aae1-4579-a43e-7f32730986db,C1,C1,C1,0,67,3261,37,68d1090f-aae1-4579-a43e-7f32730986db,5,346,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3262|2|c3db4500-79c4-481e-971b-fd0ce184416b,C1,C1,C1,0,67,3262,2,c3db4500-79c4-481e-971b-fd0ce184416b,1,10,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3262|27|aea778bc-f386-4ce1-b68a-3d7515b6e9ec,C1,C1,C1,0,67,3262,27,aea778bc-f386-4ce1-b68a-3d7515b6e9ec,16,1052,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3262|36|c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,C1,C1,C1,0,67,3262,36,c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,14,1939,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3263|29|ca88c8cb-84d1-4b4a-9144-4ac976ef364c,C1,C1,C1,0,67,3263,29,ca88c8cb-84d1-4b4a-9144-4ac976ef364c,11,540,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3263|36|c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,C1,C1,C1,0,67,3263,36,c9899a54-a79f-4fbf-9cf0-0bcd5510cb36,12,1818,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3264|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3264,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,2,3,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3264|28|972e918c-64d1-4830-aac6-ca98f8ff48ab,C1,C1,C1,0,67,3264,28,972e918c-64d1-4830-aac6-ca98f8ff48ab,8,761,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3264|29|ca88c8cb-84d1-4b4a-9144-4ac976ef364c,C1,C1,C1,0,67,3264,29,ca88c8cb-84d1-4b4a-9144-4ac976ef364c,14,882,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3264|34|2f43d0df-41b6-4fc0-8f17-3f740c664708,C1,C1,C1,0,67,3264,34,2f43d0df-41b6-4fc0-8f17-3f740c664708,14,629,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3264|35|76af07be-fd97-4d74-b485-7e3a676eb38d,C1,C1,C1,0,67,3264,35,76af07be-fd97-4d74-b485-7e3a676eb38d,5,152,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3265|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3265,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,2,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3265|2|a14294d1-4848-4841-badb-01c9729fcbcb,C1,C1,C1,0,67,3265,2,a14294d1-4848-4841-badb-01c9729fcbcb,2,29,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3265|2|c03af085-cfce-4493-87fb-5054233efcac,C1,C1,C1,0,67,3265,2,c03af085-cfce-4493-87fb-5054233efcac,1,4,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3265|31|1aaaff5c-c463-47de-8cfd-5166c64f1b41,C1,C1,C1,0,67,3265,31,1aaaff5c-c463-47de-8cfd-5166c64f1b41,15,275,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3265|31|c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,C1,C1,C1,0,67,3265,31,c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,1,1,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3265|32|40a73dc4-ac00-437f-80bc-04a9116bcf75,C1,C1,C1,0,67,3265,32,40a73dc4-ac00-437f-80bc-04a9116bcf75,11,465,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3265|33|fc1cc757-3318-4057-bc58-2b98b9987a71,C1,C1,C1,0,67,3265,33,fc1cc757-3318-4057-bc58-2b98b9987a71,11,746,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3265|37|68d1090f-aae1-4579-a43e-7f32730986db,C1,C1,C1,0,67,3265,37,68d1090f-aae1-4579-a43e-7f32730986db,5,385,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3266|34|2f43d0df-41b6-4fc0-8f17-3f740c664708,C1,C1,C1,0,67,3266,34,2f43d0df-41b6-4fc0-8f17-3f740c664708,9,246,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3266|35|76af07be-fd97-4d74-b485-7e3a676eb38d,C1,C1,C1,0,67,3266,35,76af07be-fd97-4d74-b485-7e3a676eb38d,8,738,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3267|2|190047b3-12ee-4b44-b7f2-0db72da2a9ea,C1,C1,C1,0,67,3267,2,190047b3-12ee-4b44-b7f2-0db72da2a9ea,2,8,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3267|31|1aaaff5c-c463-47de-8cfd-5166c64f1b41,C1,C1,C1,0,67,3267,31,1aaaff5c-c463-47de-8cfd-5166c64f1b41,11,372,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3267|31|c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,C1,C1,C1,0,67,3267,31,c03f7553-32a7-4465-a9fc-a6a42f9b2e7b,3,10,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3268|34|2f43d0df-41b6-4fc0-8f17-3f740c664708,C1,C1,C1,0,67,3268,34,2f43d0df-41b6-4fc0-8f17-3f740c664708,8,226,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3270|2|ee8a6ab9-d454-4abf-8a50-3ff70a8d528d,C1,C1,C1,0,67,3270,2,ee8a6ab9-d454-4abf-8a50-3ff70a8d528d,2,22,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
uncertainty_substrate_v1,67|3272|2|f9cbefff-36e8-4a58-8b38-78ecb4a6c7d9,C1,C1,C1,0,67,3272,2,f9cbefff-36e8-4a58-8b38-78ecb4a6c7d9,1,5,project_id+task_id+annotator_id+session_id,audit_only_not_recomputed
