stage,stage_zh,condition,condition_zh,base_task_id,building_id,worker_id_left,worker_id_right,n_corners_left,n_corners_right,same_topology,cyclic_rmse_diagonal_normalized,measurement_note
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,2,8,8,True,0.0034284159534261,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,21,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,26,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,27,8,8,True,0.0028471444799049,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,28,8,8,True,0.0035040771714861,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,29,8,8,True,0.0049819046643299,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,30,8,8,True,0.0332637457865532,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,31,8,8,True,0.0328834855764596,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,32,8,8,True,0.0615977973246925,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,33,8,8,True,0.0028471444799049,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,34,8,8,True,0.0638665528805435,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,35,8,8,True,0.0609067007628466,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,36,8,8,True,0.0062186408105206,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,13,8,8,8,True,0.0084924448881475,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,15,8,8,True,0.0041259043309135,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,18,8,8,True,0.0050531801691387,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,19,8,18,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,2,8,8,True,0.0077358298426537,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,21,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,26,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,27,8,8,True,0.0076037165539049,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,28,8,8,True,0.0078732985823228,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,29,8,8,True,0.0061298261040918,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,30,8,8,True,0.0324161386585791,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,31,8,8,True,0.0325771794536418,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,32,8,8,True,0.0613322845797782,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,33,8,8,True,0.0076037165539049,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,34,8,8,True,0.0632541928315159,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,35,8,8,True,0.0603962655536107,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,36,8,8,True,0.0041575650307437,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,14,8,8,8,True,0.0020830790046583,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,18,8,8,True,0.0068620455676539,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,19,8,18,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,2,8,8,True,0.0054504086962405,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,21,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,26,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,27,8,8,True,0.0047012128523089,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,28,8,8,True,0.0051257904187541,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,29,8,8,True,0.0038632891493852,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,30,8,8,True,0.0327359714892609,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,31,8,8,True,0.0325039112965309,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,32,8,8,True,0.0613998867940946,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,33,8,8,True,0.0047012128523089,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,34,8,8,True,0.0635850185239296,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,35,8,8,True,0.0605819108560767,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,36,8,8,True,0.0043700489912625,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,15,8,8,8,True,0.0060238947317543,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,19,8,18,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,2,8,8,True,0.0071245572136605,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,21,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,26,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,27,8,8,True,0.0079486428691893,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,28,8,8,True,0.0082069024970564,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,29,8,8,True,0.0084049643061581,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,30,8,8,True,0.0328257942516173,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,31,8,8,True,0.0331693589796678,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,32,8,8,True,0.0615273126259761,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,33,8,8,True,0.0079486428691893,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,34,8,8,True,0.0632336472793907,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,35,8,8,True,0.0606643030244145,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,36,8,8,True,0.0063363782021516,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,18,8,8,8,True,0.0042145206302812,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,2,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,21,18,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,26,18,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,27,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,28,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,29,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,30,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,31,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,32,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,33,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,34,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,35,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,36,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,37,18,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,6,18,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,19,8,18,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,21,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,26,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,27,8,8,True,0.00167017884536,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,28,8,8,True,0.0026385265793176,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,29,8,8,True,0.0057110123114115,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,30,8,8,True,0.0333156697838931,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,31,8,8,True,0.0330054287924418,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,32,8,8,True,0.0615453287566185,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,33,8,8,True,0.00167017884536,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,34,8,8,True,0.0640345070319145,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,35,8,8,True,0.0609773163440349,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,36,8,8,True,0.005491807558204,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,37,8,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,6,8,16,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,2,8,8,8,True,0.0087073020020151,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,26,16,16,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,27,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,28,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,29,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,30,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,31,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,32,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,33,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,34,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,35,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,36,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,37,16,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,6,16,16,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,21,8,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,27,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,28,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,29,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,30,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,31,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,32,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,33,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,34,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,35,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,36,16,8,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,37,16,10,False,,descriptive_cyclic_rmse_not_c1_frozen_similarity
P1,预筛,semi,模型预标注辅助,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,26,6,16,16,True,0.0,descriptive_cyclic_rmse_not_c1_frozen_similarity
