source_path,record_type,field_path,observed_count,non_null_count,unique_value_count,role,used_in_current_relations,usage_note
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,active_seconds,75,75,3,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,active_seconds_fragment,75,75,3,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,annotator_id,75,75,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,is_manual_flush,75,75,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,page_type,75,75,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,project_id,75,75,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,project_name,75,75,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,script_version,75,75,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,server_received_at,75,75,75,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,session_id,75,75,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,task_id,75,75,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-26.jsonl,active_log_event,timestamp,75,75,75,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,active_seconds,86,86,5,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,active_seconds_fragment,86,86,5,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,annotator_id,86,86,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,is_manual_flush,86,86,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,page_type,86,86,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,project_id,86,86,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,project_name,86,86,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,script_version,86,86,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,server_received_at,86,86,86,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,session_id,86,86,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,task_id,86,86,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-27.jsonl,active_log_event,timestamp,86,86,86,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,active_seconds,131,131,1,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,active_seconds_fragment,131,131,1,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,annotator_id,131,131,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,is_manual_flush,131,131,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,page_type,131,131,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,project_id,131,131,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,project_name,131,131,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,script_version,131,131,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,server_received_at,131,131,131,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,session_id,131,131,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,task_id,131,131,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-28.jsonl,active_log_event,timestamp,131,131,131,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,active_seconds,65,65,48,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,active_seconds_fragment,65,65,42,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,annotator_id,65,65,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,is_manual_flush,65,65,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,page_type,65,65,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,project_id,65,65,1,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,project_name,65,65,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,script_version,65,65,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,server_received_at,65,65,65,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,session_id,65,65,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,task_id,65,65,5,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-29.jsonl,active_log_event,timestamp,65,65,65,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,active_seconds,69,69,46,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,active_seconds_fragment,69,69,46,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,annotator_id,69,69,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,is_manual_flush,69,69,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,page_type,69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,project_id,69,69,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,project_name,69,69,3,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,script_version,69,69,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,server_received_at,69,69,69,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,session_id,69,69,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,task_id,69,69,5,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-04-30.jsonl,active_log_event,timestamp,69,69,69,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,active_seconds,486,486,155,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,active_seconds_fragment,486,486,158,timing,True,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,annotator_id,486,486,3,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,is_manual_flush,486,486,2,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,page_type,486,486,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,project_id,486,486,2,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,project_name,486,486,4,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,script_version,486,486,1,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,server_received_at,486,486,486,provenance_or_other,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,session_id,486,486,5,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,task_id,486,486,7,identity,False,raw_preserved_for_objective_scan
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-01.jsonl,active_log_event,timestamp,486,486,486,timing,False,raw_preserved_not_primary_active_time
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen/active_times_2026-05-02.jsonl,active_log_event,active_seconds,24,24,3,timing,False,raw_preserved_not_primary_active_time
