condition,k,method,stratum,images,buildings,kernel,count_brier,uncovered_count,field
manual,2,joint_model10,储藏与家务辅助,5,4,1.2032570484201415,0.48942952130103157,0.0908369408369408,scene_category
manual,2,joint_model10,卧室,27,12,0.9332716966666778,0.40186954287061094,0.12771898883009994,scene_category
manual,2,joint_model10,卫浴,34,11,1.1306043604075857,0.6523152123123571,0.27658430573655485,scene_category
manual,2,joint_model10,厨房与用餐,8,7,0.9582129593233204,0.32692308813425625,0.08854166666666664,scene_category
manual,2,joint_model10,复合／待定,6,5,0.9455676698179599,0.4616641027670579,0.22058823529411764,scene_category
manual,2,joint_model10,"复合／待定  , 厨房 客厅",1,1,1.4037231920884226,1.0947893761112548,0.5,scene_category
manual,2,joint_model10,工作与学习,3,2,1.1350926801866763,0.43440927428990456,0.17460317460317457,scene_category
manual,2,joint_model10,开放复合空间,3,1,1.1043221705577662,0.7912951602445791,0.27777777777777773,scene_category
manual,2,joint_model10,无法判断,1,1,0.7473776204881201,0.5145713598466765,0.1333333333333333,scene_category
manual,2,joint_model10,特殊用途,2,1,1.0369801036049067,0.3123315969559712,0.0,scene_category
manual,2,joint_model10,起居与休闲,13,8,1.1092628096351793,0.8310495155094275,0.3252442002442002,scene_category
manual,2,joint_model10,通行与连接,30,12,1.0203688081283129,0.5146308096856588,0.17411014911014908,scene_category
manual,2,joint_model25,储藏与家务辅助,5,4,1.1301185068220951,0.46612929257634395,0.0908369408369408,scene_category
manual,2,joint_model25,卧室,27,12,0.8779680181607065,0.383761501842432,0.12771898883009994,scene_category
manual,2,joint_model25,卫浴,34,11,1.0562043517983088,0.6141226930419483,0.27658430573655485,scene_category
manual,2,joint_model25,厨房与用餐,8,7,0.9098350644017306,0.3288844340972033,0.08854166666666664,scene_category
manual,2,joint_model25,复合／待定,6,5,0.8778139463969175,0.4406517998439348,0.22058823529411764,scene_category
manual,2,joint_model25,"复合／待定  , 厨房 客厅",1,1,1.279171241925274,1.0124755801830403,0.5,scene_category
manual,2,joint_model25,工作与学习,3,2,1.0636591178281625,0.4150507196794151,0.17460317460317457,scene_category
manual,2,joint_model25,开放复合空间,3,1,1.0450491749562254,0.7534262806629228,0.27777777777777773,scene_category
manual,2,joint_model25,无法判断,1,1,0.717945633677672,0.5118733452966584,0.1333333333333333,scene_category
manual,2,joint_model25,特殊用途,2,1,0.9951569305526475,0.3203448122198534,0.0,scene_category
manual,2,joint_model25,起居与休闲,13,8,1.0350773138506861,0.7826558134819651,0.3252442002442002,scene_category
manual,2,joint_model25,通行与连接,30,12,0.9642387979298335,0.5012859618439611,0.17411014911014908,scene_category
manual,2,seed_context_t01,储藏与家务辅助,5,4,1.2815319919187738,0.5039528203079569,0.2241702741702741,scene_category
manual,2,seed_context_t01,卧室,27,12,1.0035404275797868,0.43476701006254215,0.18145075089519533,scene_category
manual,2,seed_context_t01,卫浴,34,11,1.217647700326817,0.7017948277092125,0.35637155040269225,scene_category
manual,2,seed_context_t01,厨房与用餐,8,7,1.0113843601316275,0.3357302457712878,0.15104166666666663,scene_category
manual,2,seed_context_t01,复合／待定,6,5,1.0189389801382054,0.4928191717759194,0.25816993464052285,scene_category
manual,2,seed_context_t01,"复合／待定  , 厨房 客厅",1,1,1.5326200372878664,1.1824164893486455,0.625,scene_category
manual,2,seed_context_t01,工作与学习,3,2,1.202732794819404,0.42473280862845214,0.17460317460317457,scene_category
manual,2,seed_context_t01,开放复合空间,3,1,1.1646149567891808,0.8269111263755954,0.3333333333333333,scene_category
manual,2,seed_context_t01,无法判断,1,1,0.7458503613797257,0.4676497078019173,0.1333333333333333,scene_category
manual,2,seed_context_t01,特殊用途,2,1,1.0921707433686902,0.31445369247409166,0.05555555555555555,scene_category
manual,2,seed_context_t01,起居与休闲,13,8,1.191411046891819,0.8834981335960748,0.458028083028083,scene_category
manual,2,seed_context_t01,通行与连接,30,12,1.0885751030284716,0.5317715756428718,0.23967051467051464,scene_category
manual,2,seed_context_t025,储藏与家务辅助,5,4,1.2774706436728551,0.5241881258443595,0.2241702741702741,scene_category
manual,2,seed_context_t025,卧室,27,12,0.9925745750369126,0.42823742922861435,0.18145075089519533,scene_category
manual,2,seed_context_t025,卫浴,34,11,1.2033188760344355,0.6957753043924617,0.35637155040269225,scene_category
manual,2,seed_context_t025,厨房与用餐,8,7,1.0155792430043082,0.3450710608816093,0.15104166666666663,scene_category
manual,2,seed_context_t025,复合／待定,6,5,1.0092570756826253,0.4866893175623784,0.25816993464052285,scene_category
manual,2,seed_context_t025,"复合／待定  , 厨房 客厅",1,1,1.506477830792529,1.1633749264976436,0.625,scene_category
manual,2,seed_context_t025,工作与学习,3,2,1.208486691103375,0.4508127724032473,0.17460317460317457,scene_category
manual,2,seed_context_t025,开放复合空间,3,1,1.172753660933907,0.8450318744315606,0.3333333333333333,scene_category
manual,2,seed_context_t025,无法判断,1,1,0.7857200652211653,0.5321735000826804,0.1333333333333333,scene_category
manual,2,seed_context_t025,特殊用途,2,1,1.0961448181131819,0.31627464687530327,0.05555555555555555,scene_category
manual,2,seed_context_t025,起居与休闲,13,8,1.183912363293732,0.8816579738759922,0.458028083028083,scene_category
manual,2,seed_context_t025,通行与连接,30,12,1.0795964501607573,0.5390511373784596,0.23967051467051464,scene_category
manual,2,seed_context_t05,储藏与家务辅助,5,4,1.2789846798586388,0.5329734585899064,0.2241702741702741,scene_category
manual,2,seed_context_t05,卧室,27,12,0.9918776019742709,0.42745703103497934,0.18145075089519533,scene_category
manual,2,seed_context_t05,卫浴,34,11,1.203845521449371,0.697398908260765,0.35637155040269225,scene_category
manual,2,seed_context_t05,厨房与用餐,8,7,1.0241716397611076,0.3520236651934497,0.15104166666666663,scene_category
manual,2,seed_context_t05,复合／待定,6,5,1.0096103383534947,0.4860171248854024,0.25816993464052285,scene_category
manual,2,seed_context_t05,"复合／待定  , 厨房 客厅",1,1,1.5016718894727683,1.163198759218659,0.625,scene_category
manual,2,seed_context_t05,工作与学习,3,2,1.2144421130290135,0.4627273637282315,0.17460317460317457,scene_category
manual,2,seed_context_t05,开放复合空间,3,1,1.1780392791638123,0.8526850395833008,0.3333333333333333,scene_category
manual,2,seed_context_t05,无法判断,1,1,0.807756512833067,0.5636106723987183,0.1333333333333333,scene_category
manual,2,seed_context_t05,特殊用途,2,1,1.1001981919557968,0.3176573636394481,0.05555555555555555,scene_category
manual,2,seed_context_t05,起居与休闲,13,8,1.184368932819828,0.8834006064145273,0.458028083028083,scene_category
manual,2,seed_context_t05,通行与连接,30,12,1.0822045226277976,0.5452068387518125,0.23967051467051464,scene_category
manual,2,seed_equal,储藏与家务辅助,5,4,1.282075968419068,0.5427849927849928,0.2241702741702741,scene_category
manual,2,seed_equal,卧室,27,12,0.9930061725556198,0.42757602479824697,0.18145075089519533,scene_category
manual,2,seed_equal,卫浴,34,11,1.2081475597735916,0.7017138138677932,0.35637155040269225,scene_category
manual,2,seed_equal,厨房与用餐,8,7,1.0373587772475106,0.3611111111111111,0.15104166666666663,scene_category
manual,2,seed_equal,复合／待定,6,5,1.012087515749492,0.48611111111111116,0.25816993464052285,scene_category
manual,2,seed_equal,"复合／待定  , 厨房 客厅",1,1,1.4999996667505588,1.1666666666666667,0.625,scene_category
manual,2,seed_equal,工作与学习,3,2,1.2226138337307417,0.4761904761904762,0.17460317460317457,scene_category
manual,2,seed_equal,开放复合空间,3,1,1.1847234578141232,0.8611111111111112,0.3333333333333333,scene_category
manual,2,seed_equal,无法判断,1,1,0.8344955547944167,0.6,0.1333333333333333,scene_category
manual,2,seed_equal,特殊用途,2,1,1.1056949056057095,0.3194444444444444,0.05555555555555555,scene_category
manual,2,seed_equal,起居与休闲,13,8,1.186699032155335,0.8865995115995116,0.458028083028083,scene_category
manual,2,seed_equal,通行与连接,30,12,1.0884515660699892,0.5535834535834535,0.23967051467051464,scene_category
manual,2,seed_model_uniform10,储藏与家务辅助,5,4,1.207711793879458,0.5069728234728236,0.0908369408369408,scene_category
manual,2,seed_model_uniform10,卧室,27,12,0.9343310204756514,0.40147894286783176,0.12771898883009994,scene_category
manual,2,seed_model_uniform10,卫浴,34,11,1.13535984776707,0.657670220494615,0.27658430573655485,scene_category
manual,2,seed_model_uniform10,厨房与用餐,8,7,0.9782522263320155,0.3423611111111111,0.08854166666666664,scene_category
manual,2,seed_model_uniform10,复合／待定,6,5,0.947798623295581,0.46189270152505446,0.22058823529411764,scene_category
manual,2,seed_model_uniform10,"复合／待定  , 厨房 客厅",1,1,1.4002657836449544,1.0975,0.5,scene_category
manual,2,seed_model_uniform10,工作与学习,3,2,1.147181449271337,0.4548412698412698,0.17460317460317457,scene_category
manual,2,seed_model_uniform10,开放复合空间,3,1,1.1161046683026492,0.8058333333333333,0.27777777777777773,scene_category
manual,2,seed_model_uniform10,无法判断,1,1,0.7925649643107583,0.5766666666666667,0.1333333333333333,scene_category
manual,2,seed_model_uniform10,特殊用途,2,1,1.0462628830594076,0.3148611111111112,0.0,scene_category
manual,2,seed_model_uniform10,起居与休闲,13,8,1.1118250121492192,0.835491452991453,0.3252442002442002,scene_category
manual,2,seed_model_uniform10,通行与连接,30,12,1.0287037428412873,0.5277373737373737,0.17411014911014908,scene_category
manual,2,seed_model_uniform25,储藏与家务辅助,5,4,1.1349570346595894,0.4830462361712362,0.0908369408369408,scene_category
manual,2,seed_model_uniform25,卧室,27,12,0.8799359604725526,0.383822517503073,0.12771898883009994,scene_category
manual,2,seed_model_uniform25,卫浴,34,11,1.0609494724713664,0.6187494382779849,0.27658430573655485,scene_category
manual,2,seed_model_uniform25,厨房与用餐,8,7,0.9267466701721332,0.3428819444444444,0.08854166666666664,scene_category
manual,2,seed_model_uniform25,复合／待定,6,5,0.879170124394849,0.4413636982570806,0.22058823529411764,scene_category
manual,2,seed_model_uniform25,"复合／待定  , 厨房 客厅",1,1,1.28000461377379,1.015625,0.5,scene_category
manual,2,seed_model_uniform25,工作与学习,3,2,1.0728079522312732,0.4290674603174603,0.17460317460317457,scene_category
manual,2,seed_model_uniform25,开放复合空间,3,1,1.0574987518580867,0.765625,0.27777777777777773,scene_category
manual,2,seed_model_uniform25,无法判断,1,1,0.7619333370750664,0.5708333333333334,0.1333333333333333,scene_category
manual,2,seed_model_uniform25,特殊用途,2,1,1.0042787498149466,0.3220486111111111,0.0,scene_category
manual,2,seed_model_uniform25,起居与休闲,13,8,1.037923049171354,0.7873550061050061,0.3252442002442002,scene_category
manual,2,seed_model_uniform25,通行与连接,30,12,0.9720112281382464,0.5123015873015873,0.17411014911014908,scene_category
manual,2,seed_person_t01,储藏与家务辅助,5,4,1.2969862939319552,0.5052236600559922,0.2241702741702741,scene_category
manual,2,seed_person_t01,卧室,27,12,1.0185358657605879,0.451974970841763,0.18145075089519533,scene_category
manual,2,seed_person_t01,卫浴,34,11,1.2196360415538268,0.694760955964658,0.35637155040269225,scene_category
manual,2,seed_person_t01,厨房与用餐,8,7,1.028466121958153,0.3338950657316403,0.15104166666666663,scene_category
manual,2,seed_person_t01,复合／待定,6,5,1.0323936486055998,0.48397487493315156,0.25816993464052285,scene_category
manual,2,seed_person_t01,"复合／待定  , 厨房 客厅",1,1,1.547661788980686,1.133323074083339,0.625,scene_category
manual,2,seed_person_t01,工作与学习,3,2,1.2330857696261845,0.4176632702528634,0.17460317460317457,scene_category
manual,2,seed_person_t01,开放复合空间,3,1,1.1752068142287386,0.8361349468131429,0.3333333333333333,scene_category
manual,2,seed_person_t01,无法判断,1,1,0.7431087948345088,0.446643161329345,0.1333333333333333,scene_category
manual,2,seed_person_t01,特殊用途,2,1,1.1145502751679914,0.34440536171398395,0.05555555555555555,scene_category
manual,2,seed_person_t01,起居与休闲,13,8,1.201344901949229,0.8925519211077485,0.458028083028083,scene_category
manual,2,seed_person_t01,通行与连接,30,12,1.0928107505866886,0.5249984037330655,0.23967051467051464,scene_category
manual,2,seed_person_t025,储藏与家务辅助,5,4,1.2794709260296402,0.5227623859272219,0.2241702741702741,scene_category
manual,2,seed_person_t025,卧室,27,12,0.9944594069577606,0.4335109827384542,0.18145075089519533,scene_category
manual,2,seed_person_t025,卫浴,34,11,1.20007292324174,0.6900818521829211,0.35637155040269225,scene_category
manual,2,seed_person_t025,厨房与用餐,8,7,1.0146256093846777,0.3389736383127447,0.15104166666666663,scene_category
manual,2,seed_person_t025,复合／待定,6,5,1.0085240496922299,0.48022914203413786,0.25816993464052285,scene_category
manual,2,seed_person_t025,"复合／待定  , 厨房 客厅",1,1,1.511147625175376,1.1370766144917022,0.625,scene_category
manual,2,seed_person_t025,工作与学习,3,2,1.2108141906663936,0.44038732649735945,0.17460317460317457,scene_category
manual,2,seed_person_t025,开放复合空间,3,1,1.1736390472221305,0.846442879910137,0.3333333333333333,scene_category
manual,2,seed_person_t025,无法判断,1,1,0.767605734940927,0.5021440907332878,0.1333333333333333,scene_category
manual,2,seed_person_t025,特殊用途,2,1,1.0980090534700113,0.32581277308527595,0.05555555555555555,scene_category
manual,2,seed_person_t025,起居与休闲,13,8,1.1843772473632181,0.8826145487658109,0.458028083028083,scene_category
manual,2,seed_person_t025,通行与连接,30,12,1.0752110808914102,0.5325337577102152,0.23967051467051464,scene_category
manual,2,seed_person_t05,储藏与家务辅助,5,4,1.2789527295400576,0.5318750923050911,0.2241702741702741,scene_category
manual,2,seed_person_t05,卧室,27,12,0.991554326895439,0.4294821080222529,0.18145075089519533,scene_category
manual,2,seed_person_t05,卫浴,34,11,1.2011852005435433,0.6939160933537367,0.35637155040269225,scene_category
manual,2,seed_person_t05,厨房与用餐,8,7,1.0210169488363006,0.3473269971557153,0.15104166666666663,scene_category
manual,2,seed_person_t05,复合／待定,6,5,1.007547251964537,0.4821614808228656,0.25816993464052285,scene_category
manual,2,seed_person_t05,"复合／待定  , 厨房 客厅",1,1,1.502997277500303,1.1483600274300558,0.625,scene_category
manual,2,seed_person_t05,工作与学习,3,2,1.2130206625978908,0.4559402207934225,0.17460317460317457,scene_category
manual,2,seed_person_t05,开放复合空间,3,1,1.1776958678543759,0.8529445405088235,0.3333333333333333,scene_category
manual,2,seed_person_t05,无法判断,1,1,0.7941303763077346,0.5434836539001885,0.1333333333333333,scene_category
manual,2,seed_person_t05,特殊用途,2,1,1.0994517850822714,0.3217923281805211,0.05555555555555555,scene_category
manual,2,seed_person_t05,起居与休闲,13,8,1.1834830661239708,0.883008903686945,0.458028083028083,scene_category
manual,2,seed_person_t05,通行与连接,30,12,1.078181300424632,0.5410000803036445,0.23967051467051464,scene_category
manual,2,seed_type2,储藏与家务辅助,5,4,1.282075968419068,0.5427849927849928,0.2241702741702741,scene_category
manual,2,seed_type2,卧室,27,12,1.0021871360825958,0.4350972369194591,0.18145075089519533,scene_category
manual,2,seed_type2,卫浴,34,11,1.2130113723506641,0.7021094099671954,0.35637155040269225,scene_category
manual,2,seed_type2,厨房与用餐,8,7,1.0353208310890287,0.3611111111111111,0.15104166666666663,scene_category
manual,2,seed_type2,复合／待定,6,5,1.0347289080554989,0.5213611111111112,0.25816993464052285,scene_category
manual,2,seed_type2,"复合／待定  , 厨房 客厅",1,1,1.5242511776747885,1.1459666666666666,0.625,scene_category
manual,2,seed_type2,工作与学习,3,2,1.203580271722471,0.4104904761904762,0.17460317460317457,scene_category
manual,2,seed_type2,开放复合空间,3,1,1.1847234578141232,0.8611111111111112,0.3333333333333333,scene_category
manual,2,seed_type2,无法判断,1,1,0.8344955547944167,0.6,0.1333333333333333,scene_category
manual,2,seed_type2,特殊用途,2,1,1.100101410698227,0.3194444444444444,0.05555555555555555,scene_category
manual,2,seed_type2,起居与休闲,13,8,1.186699032155335,0.8865995115995116,0.458028083028083,scene_category
manual,2,seed_type2,通行与连接,30,12,1.0895262102700973,0.5524934535834536,0.23967051467051464,scene_category
manual,2,seed_type3,储藏与家务辅助,5,4,1.295765713360553,0.5656449927849929,0.2241702741702741,scene_category
manual,2,seed_type3,卧室,27,12,1.005193333222351,0.43495474052696276,0.18145075089519533,scene_category
manual,2,seed_type3,卫浴,34,11,1.210371880014618,0.6955355846402732,0.35637155040269225,scene_category
manual,2,seed_type3,厨房与用餐,8,7,1.056324714462912,0.3528986111111111,0.15104166666666663,scene_category
manual,2,seed_type3,复合／待定,6,5,1.018236499797535,0.4836611111111111,0.25816993464052285,scene_category
manual,2,seed_type3,"复合／待定  , 厨房 客厅",1,1,1.5242511776747885,1.1459666666666666,0.625,scene_category
manual,2,seed_type3,工作与学习,3,2,1.2233944880619765,0.42724761904761904,0.17460317460317457,scene_category
manual,2,seed_type3,开放复合空间,3,1,1.212969482914551,0.8917111111111113,0.3333333333333333,scene_category
manual,2,seed_type3,无法判断,1,1,0.8049674480329513,0.5406,0.1333333333333333,scene_category
manual,2,seed_type3,特殊用途,2,1,1.100101410698227,0.3194444444444444,0.05555555555555555,scene_category
manual,2,seed_type3,起居与休闲,13,8,1.193772334214138,0.8971753357753358,0.458028083028083,scene_category
manual,2,seed_type3,通行与连接,30,12,1.0780451116069192,0.5258175444925445,0.23967051467051464,scene_category
manual,2,seed_type4,储藏与家务辅助,5,4,1.3135816076236495,0.5130849927849928,0.2241702741702741,scene_category
manual,2,seed_type4,卧室,27,12,1.010774951261768,0.4437843942066164,0.18145075089519533,scene_category
manual,2,seed_type4,卫浴,34,11,1.2137118978452333,0.6929612272502584,0.35637155040269225,scene_category
manual,2,seed_type4,厨房与用餐,8,7,1.0535012954102123,0.32612361111111104,0.15104166666666663,scene_category
manual,2,seed_type4,复合／待定,6,5,1.0399191719360743,0.4894493464052288,0.25816993464052285,scene_category
manual,2,seed_type4,"复合／待定  , 厨房 客厅",1,1,1.5728026526074936,1.1045666666666667,0.625,scene_category
manual,2,seed_type4,工作与学习,3,2,1.223008773776262,0.42686190476190483,0.17460317460317457,scene_category
manual,2,seed_type4,开放复合空间,3,1,1.177279818197588,0.8521861111111111,0.3333333333333333,scene_category
manual,2,seed_type4,无法判断,1,1,0.8049674480329513,0.5406,0.1333333333333333,scene_category
manual,2,seed_type4,特殊用途,2,1,1.0975549803710054,0.3194444444444444,0.05555555555555555,scene_category
manual,2,seed_type4,起居与休闲,13,8,1.2050913201250353,0.907418192918193,0.458028083028083,scene_category
manual,2,seed_type4,通行与连接,30,12,1.0808950718864063,0.5238261808561808,0.23967051467051464,scene_category
manual,2,selected_context,储藏与家务辅助,5,4,1.2778244439448945,0.5202788701164126,0.2241702741702741,scene_category
manual,2,selected_context,卧室,27,12,0.9938991720055486,0.42963744229325646,0.18145075089519533,scene_category
manual,2,selected_context,卫浴,34,11,1.203423510343028,0.6957753043924617,0.35637155040269225,scene_category
manual,2,selected_context,厨房与用餐,8,7,1.0182928775363214,0.3450710608816093,0.15104166666666663,scene_category
manual,2,selected_context,复合／待定,6,5,1.010303607612226,0.4866893175623784,0.25816993464052285,scene_category
manual,2,selected_context,"复合／待定  , 厨房 客厅",1,1,1.506477830792529,1.1633749264976436,0.625,scene_category
manual,2,selected_context,工作与学习,3,2,1.208486691103375,0.4508127724032473,0.17460317460317457,scene_category
manual,2,selected_context,开放复合空间,3,1,1.172753660933907,0.8450318744315606,0.3333333333333333,scene_category
manual,2,selected_context,无法判断,1,1,0.7857200652211653,0.5321735000826804,0.1333333333333333,scene_category
manual,2,selected_context,特殊用途,2,1,1.0961448181131819,0.31627464687530327,0.05555555555555555,scene_category
manual,2,selected_context,起居与休闲,13,8,1.1842107055518096,0.8816579738759922,0.458028083028083,scene_category
manual,2,selected_context,通行与连接,30,12,1.0797360748721723,0.5388565268074684,0.23967051467051464,scene_category
manual,2,selected_mixture,储藏与家务辅助,5,4,1.1301185068220951,0.46612929257634395,0.0908369408369408,scene_category
manual,2,selected_mixture,卧室,27,12,0.8779680181607065,0.383761501842432,0.12771898883009994,scene_category
manual,2,selected_mixture,卫浴,34,11,1.0562043517983088,0.6141226930419483,0.27658430573655485,scene_category
manual,2,selected_mixture,厨房与用餐,8,7,0.9098350644017306,0.3288844340972033,0.08854166666666664,scene_category
manual,2,selected_mixture,复合／待定,6,5,0.8778139463969175,0.4406517998439348,0.22058823529411764,scene_category
manual,2,selected_mixture,"复合／待定  , 厨房 客厅",1,1,1.279171241925274,1.0124755801830403,0.5,scene_category
manual,2,selected_mixture,工作与学习,3,2,1.0636591178281625,0.4150507196794151,0.17460317460317457,scene_category
manual,2,selected_mixture,开放复合空间,3,1,1.0450491749562254,0.7534262806629228,0.27777777777777773,scene_category
manual,2,selected_mixture,无法判断,1,1,0.717945633677672,0.5118733452966584,0.1333333333333333,scene_category
manual,2,selected_mixture,特殊用途,2,1,0.9951569305526475,0.3203448122198534,0.0,scene_category
manual,2,selected_mixture,起居与休闲,13,8,1.0350773138506861,0.7826558134819651,0.3252442002442002,scene_category
manual,2,selected_mixture,通行与连接,30,12,0.9642387979298335,0.5012859618439611,0.17411014911014908,scene_category
manual,2,selected_person,储藏与家务辅助,5,4,1.2789527295400576,0.5318750923050911,0.2241702741702741,scene_category
manual,2,selected_person,卧室,27,12,0.991554326895439,0.4294821080222529,0.18145075089519533,scene_category
manual,2,selected_person,卫浴,34,11,1.2011852005435433,0.6939160933537367,0.35637155040269225,scene_category
manual,2,selected_person,厨房与用餐,8,7,1.0210169488363006,0.3473269971557153,0.15104166666666663,scene_category
manual,2,selected_person,复合／待定,6,5,1.007547251964537,0.4821614808228656,0.25816993464052285,scene_category
manual,2,selected_person,"复合／待定  , 厨房 客厅",1,1,1.502997277500303,1.1483600274300558,0.625,scene_category
manual,2,selected_person,工作与学习,3,2,1.2130206625978908,0.4559402207934225,0.17460317460317457,scene_category
manual,2,selected_person,开放复合空间,3,1,1.1776958678543759,0.8529445405088235,0.3333333333333333,scene_category
manual,2,selected_person,无法判断,1,1,0.7941303763077346,0.5434836539001885,0.1333333333333333,scene_category
manual,2,selected_person,特殊用途,2,1,1.0994517850822714,0.3217923281805211,0.05555555555555555,scene_category
manual,2,selected_person,起居与休闲,13,8,1.1834830661239708,0.883008903686945,0.458028083028083,scene_category
manual,2,selected_person,通行与连接,30,12,1.078181300424632,0.5410000803036445,0.23967051467051464,scene_category
manual,2,selected_type,储藏与家务辅助,5,4,1.282075968419068,0.5427849927849928,0.2241702741702741,scene_category
manual,2,selected_type,卧室,27,12,0.9930061725556198,0.42757602479824697,0.18145075089519533,scene_category
manual,2,selected_type,卫浴,34,11,1.2081475597735916,0.7017138138677932,0.35637155040269225,scene_category
manual,2,selected_type,厨房与用餐,8,7,1.0373587772475106,0.3611111111111111,0.15104166666666663,scene_category
manual,2,selected_type,复合／待定,6,5,1.012087515749492,0.48611111111111116,0.25816993464052285,scene_category
manual,2,selected_type,"复合／待定  , 厨房 客厅",1,1,1.4999996667505588,1.1666666666666667,0.625,scene_category
manual,2,selected_type,工作与学习,3,2,1.2226138337307417,0.4761904761904762,0.17460317460317457,scene_category
manual,2,selected_type,开放复合空间,3,1,1.1847234578141232,0.8611111111111112,0.3333333333333333,scene_category
manual,2,selected_type,无法判断,1,1,0.8344955547944167,0.6,0.1333333333333333,scene_category
manual,2,selected_type,特殊用途,2,1,1.1056949056057095,0.3194444444444444,0.05555555555555555,scene_category
manual,2,selected_type,起居与休闲,13,8,1.186699032155335,0.8865995115995116,0.458028083028083,scene_category
manual,2,selected_type,通行与连接,30,12,1.0884515660699892,0.5535834535834535,0.23967051467051464,scene_category
manual,4,joint_model10,储藏与家务辅助,2,2,0.9464958471717935,0.10697495310382105,0.0469298245614035,scene_category
manual,4,joint_model10,卧室,12,10,0.7649255494932823,0.274794831797131,0.08278508771929825,scene_category
manual,4,joint_model10,卫浴,23,9,0.9523760115414533,0.5558025875100564,0.17094033392660393,scene_category
manual,4,joint_model10,厨房与用餐,4,4,0.7619753111876246,0.1313105890643874,0.0625,scene_category
manual,4,joint_model10,复合／待定,3,3,0.6378165402147232,0.19504944117210857,0.059259259259259234,scene_category
manual,4,joint_model10,"复合／待定  , 厨房 客厅",1,1,1.1999873261142355,0.9006522365633227,0.4166666666666667,scene_category
manual,4,joint_model10,工作与学习,1,1,1.0975595310829973,0.7587673543148762,0.2631578947368421,scene_category
manual,4,joint_model10,开放复合空间,2,1,1.0167023138240805,0.7825986686223766,0.0833333333333333,scene_category
manual,4,joint_model10,无法判断,1,1,0.5439378390500491,0.3915085235602689,0.0,scene_category
manual,4,joint_model10,起居与休闲,5,3,0.9846126775984091,0.7338399244608569,0.19298245614035087,scene_category
manual,4,joint_model10,通行与连接,17,9,0.8334814101121543,0.3116017285808616,0.10552115583075332,scene_category
manual,4,joint_model25,储藏与家务辅助,2,2,0.9288470066583184,0.14208284666308524,0.0469298245614035,scene_category
manual,4,joint_model25,卧室,12,10,0.7507779400993243,0.278139314674013,0.08278508771929825,scene_category
manual,4,joint_model25,卫浴,23,9,0.9288402849807301,0.5358193321555264,0.17094033392660393,scene_category
manual,4,joint_model25,厨房与用餐,4,4,0.7609552369450682,0.15278190883889894,0.0625,scene_category
manual,4,joint_model25,复合／待定,3,3,0.6179647103374126,0.20155790998893172,0.059259259259259234,scene_category
manual,4,joint_model25,"复合／待定  , 厨房 客厅",1,1,1.135681019712551,0.8600694743820577,0.4166666666666667,scene_category
manual,4,joint_model25,工作与学习,1,1,1.0793230433257452,0.7537124214118075,0.2631578947368421,scene_category
manual,4,joint_model25,开放复合空间,2,1,0.9959926666301506,0.7976227316494393,0.0833333333333333,scene_category
manual,4,joint_model25,无法判断,1,1,0.552799098014078,0.4027374211020429,0.0,scene_category
manual,4,joint_model25,起居与休闲,5,3,0.9569462367543042,0.7048813471406252,0.19298245614035087,scene_category
manual,4,joint_model25,通行与连接,17,9,0.8215094489127606,0.32349393651148023,0.10552115583075332,scene_category
manual,4,seed_context_t01,储藏与家务辅助,2,2,0.9771281155527645,0.09924335991053265,0.0469298245614035,scene_category
manual,4,seed_context_t01,卧室,12,10,0.7869058217979396,0.27911447346347246,0.13278508771929823,scene_category
manual,4,seed_context_t01,卫浴,23,9,0.9914923537592991,0.5823057470529119,0.24417323501991692,scene_category
manual,4,seed_context_t01,厨房与用餐,4,4,0.7416586991354681,0.12811396524530028,0.0625,scene_category
manual,4,seed_context_t01,复合／待定,3,3,0.6654412160224678,0.193891066413758,0.08148148148148147,scene_category
manual,4,seed_context_t01,"复合／待定  , 厨房 客厅",1,1,1.2880568781266035,0.9172573100172126,0.4166666666666667,scene_category
manual,4,seed_context_t01,工作与学习,1,1,1.1286573572113725,0.7713142050009933,0.2631578947368421,scene_category
manual,4,seed_context_t01,开放复合空间,2,1,1.0541520398880742,0.8102936465875138,0.16666666666666666,scene_category
manual,4,seed_context_t01,无法判断,1,1,0.4957649730579776,0.3302859893142234,0.0,scene_category
manual,4,seed_context_t01,起居与休闲,5,3,1.0157552151353282,0.7437980955801932,0.28771929824561404,scene_category
manual,4,seed_context_t01,通行与连接,17,9,0.8652295754908143,0.3181749605168301,0.11989164086687303,scene_category
manual,4,seed_context_t025,储藏与家务辅助,2,2,0.9764850812390682,0.10195699533345065,0.0469298245614035,scene_category
manual,4,seed_context_t025,卧室,12,10,0.7910427060896755,0.28371877494492426,0.13278508771929823,scene_category
manual,4,seed_context_t025,卫浴,23,9,0.9864845509028425,0.5828988569544474,0.24417323501991692,scene_category
manual,4,seed_context_t025,厨房与用餐,4,4,0.7820407686638018,0.13404646462321865,0.0625,scene_category
manual,4,seed_context_t025,复合／待定,3,3,0.6598369312563234,0.20030067240170127,0.08148148148148147,scene_category
manual,4,seed_context_t025,"复合／待定  , 厨房 客厅",1,1,1.2556450224727382,0.9370680713347368,0.4166666666666667,scene_category
manual,4,seed_context_t025,工作与学习,1,1,1.12713480706866,0.7689463075412893,0.2631578947368421,scene_category
manual,4,seed_context_t025,开放复合空间,2,1,1.0569596004912716,0.8081600446246524,0.16666666666666666,scene_category
