condition,k,method,image_id,building,n_valid,kernel_score,count_brier,count_tv,uncovered_count,abs_pair_disagreement_error,scene_category,main_function_primary,floor_boundary,ceiling_boundary,expert_tag
manual,2,seed_person_t01,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.429942749006612,1.0767558185079285,0.5396825396825397,0.5396825396825397,0.3692772310100244,卫浴,bathroom,partial,present,中等
manual,2,seed_person_t01,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.4645781720433666,1.3598773882902548,0.7698412698412699,0.7698412698412698,0.4355641479073899,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t01,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.4470853761180626,1.3065772400025542,0.7063492063492064,0.7063492063492064,0.4445962903036065,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t01,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.9297310030998313,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1774891774891774,卧室,sleep,partial,present,中等
manual,2,seed_person_t01,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,5,1.5512152878892251,1.4671790827292994,0.8360519577123924,0.8333333333333334,0.4846918561620552,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t01,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,5,1.1716484022177225,0.5926421849010702,0.3290252180768025,0.2777777777777777,0.6293203483567245,卫浴,bathroom,present,present,中等
manual,2,seed_person_t01,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,0.8556405447152132,0.5759836833562555,0.3555856905144628,0.2222222222222222,0.5881006164887215,卧室,sleep,partial,present,简单
manual,2,seed_person_t01,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.9654498631281396,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,储藏与家务辅助,storage,partial,present,简单
manual,2,seed_person_t01,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,5,1.619140172516509,1.3793717163302093,0.8077660019350971,0.7777777777777777,0.4397874548007549,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t01,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,5,0.9499944076223064,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,卧室,sleep,partial,present,简单
manual,2,seed_person_t01,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.5386449353050454,5.602705292762868e-33,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,2,seed_person_t01,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,1.448146467090477,1.3589791324103322,0.7916666666666666,0.7916666666666666,0.3739619546099395,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t01,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.4804619687393152,1.1692786100272203,0.5952380952380952,0.5952380952380952,0.403439849077928,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t01,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,5,0.9889329389762992,8.217301096052206e-33,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,2,seed_person_t01,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,1.0531011259302747,7.190138459045681e-33,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,2,seed_person_t025,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,0.8733889099448882,0.8081132737752772,0.4805762943619304,0.3333333333333333,0.2812660785715806,开放复合空间,living,partial,present,中等
manual,2,seed_person_t025,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,1.1003515205559562,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,通行与连接,circulation,present,partial,简单
manual,2,seed_person_t025,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,6,1.298517994033414,0.4377889736286739,0.2968213921963036,0.1666666666666666,0.4929393105361597,通行与连接,circulation,present,partial,简单
manual,2,seed_person_t025,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.2554728370799144,2.8532295472403494e-33,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,2,seed_person_t025,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.2577865093202651,0.8067455707056705,0.3811854511090271,0.3333333333333333,0.2737091192708352,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,1.175452109180951,1.0272558308311646,0.4901960784313726,0.4901960784313726,0.3984919458591243,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,5,1.511217187843625,1.228675835726343,0.7222222222222223,0.7222222222222222,0.4563770921874612,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,5,0.7151359180665713,2.7391003653507356e-33,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,2,seed_person_t025,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,0.9619656448764768,2.0543252740130518e-33,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,2,seed_person_t025,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.9681514731997012,0.1655537582441841,0.1613243980212959,0.0317460317460317,0.2217702194835947,卧室,sleep,partial,present,简单
manual,2,seed_person_t025,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.8289418777171509,3.3260504436401786e-33,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,2,seed_person_t025,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,5,1.2830746087528455,1.092253223196384,0.6723208162793607,0.611111111111111,0.4178134250540518,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,5,1.3961247373179235,0.8842949620833448,0.5483417870241859,0.3333333333333333,0.1719545617674407,卧室,sleep,partial,present,中等
manual,2,seed_person_t025,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,5,0.8397706691391721,0.6795801456516788,0.416950098212616,0.2222222222222222,0.6046855659163662,起居与休闲,living,partial,partial,中等
manual,2,seed_person_t025,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,1.0667080846952992,0.86059398720854,0.3939197126349428,0.3571428571428571,0.3018581027363352,起居与休闲,living,partial,partial,中等
manual,2,seed_person_t025,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.415731562202918,1.0772050448280026,0.5418088497608394,0.5396825396825397,0.3671407403962852,卫浴,bathroom,partial,present,中等
manual,2,seed_person_t025,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.440388788264533,1.3341209715982243,0.7698412698412698,0.7698412698412698,0.4263610964386594,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.414499195489732,1.2728469327232603,0.7063492063492064,0.7063492063492064,0.4253363793011681,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.9052197940136304,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1774891774891774,卧室,sleep,partial,present,中等
manual,2,seed_person_t025,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,5,1.5095681149023317,1.4317968288667655,0.8333333333333334,0.8333333333333334,0.4745095801596184,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,5,1.1697937258618183,0.6127971063379954,0.3459086426444972,0.2777777777777777,0.6368853952254451,卫浴,bathroom,present,present,中等
manual,2,seed_person_t025,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,0.8510326401784934,0.5832710943319265,0.3707009489363511,0.2222222222222222,0.6055241312025869,卧室,sleep,partial,present,简单
manual,2,seed_person_t025,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.9474510954739872,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,储藏与家务辅助,storage,partial,present,简单
manual,2,seed_person_t025,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,5,1.5298993699483454,1.3005956199598894,0.7777777777777778,0.7777777777777777,0.4014461874792405,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,5,0.9533928793775112,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,卧室,sleep,partial,present,简单
manual,2,seed_person_t025,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.5351149537386952,2.427838960197243e-33,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,2,seed_person_t025,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,1.4025069768286536,1.2930598334498675,0.7916666666666666,0.7916666666666666,0.3199683207122779,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.4660573842090117,1.156191945984963,0.5952380952380952,0.5952380952380952,0.3993125934310713,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t025,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,5,0.9735388315713376,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,2,seed_person_t025,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,1.0459478712657635,4.7622994988484376e-33,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,2,seed_person_t05,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,0.8833517552773061,0.819204189134331,0.4901316224203107,0.3333333333333333,0.2786772472319475,开放复合空间,living,partial,present,中等
manual,2,seed_person_t05,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,1.100355694907736,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,通行与连接,circulation,present,partial,简单
manual,2,seed_person_t05,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,6,1.3080040095202712,0.4651382566639125,0.3144185072717304,0.1666666666666666,0.4981271377695139,通行与连接,circulation,present,partial,简单
manual,2,seed_person_t05,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.2556416938275188,1.7119377283442094e-33,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,2,seed_person_t05,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.2588410602382234,0.8251759012575456,0.3986482865596004,0.3333333333333333,0.2684744099152603,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,1.1854217399086806,1.039304045738948,0.4901960784313726,0.4901960784313726,0.3938687743578401,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,5,1.501315407092792,1.222186306016292,0.7222222222222223,0.7222222222222222,0.4475219589356415,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,5,0.7151656616690311,2.7391003653507356e-33,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,2,seed_person_t05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,0.9637946994486776,2.0543252740130518e-33,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,2,seed_person_t05,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.9731947216950888,0.1946926478199025,0.1794070784408747,0.0317460317460317,0.2279512098266272,卧室,sleep,partial,present,简单
manual,2,seed_person_t05,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.8251088132154143,3.2282254305919384e-33,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,2,seed_person_t05,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,5,1.2985297819931196,1.1131675856147318,0.6831048677003185,0.611111111111111,0.4169678227421462,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,5,1.382482906364552,0.8562919909544271,0.5245440647165499,0.3333333333333333,0.1680173177022638,卧室,sleep,partial,present,中等
manual,2,seed_person_t05,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,5,0.8022561815810897,0.6443961400146409,0.4037895246088214,0.2222222222222222,0.6092835066606428,起居与休闲,living,partial,partial,中等
manual,2,seed_person_t05,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,1.0673006863522831,0.8604172413141237,0.3817737875918281,0.3571428571428571,0.2975587092291215,起居与休闲,living,partial,partial,中等
manual,2,seed_person_t05,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.4154421056584134,1.0796285464733335,0.5427271052823124,0.5396825396825397,0.3667877683412731,卫浴,bathroom,partial,present,中等
manual,2,seed_person_t05,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.437641370307791,1.329864401528443,0.7698412698412699,0.7698412698412698,0.4244830530487709,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.40979362203238,1.2672202586414911,0.7063492063492064,0.7063492063492064,0.4218494660947536,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.9045819182033752,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1774891774891774,卧室,sleep,partial,present,中等
manual,2,seed_person_t05,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,5,1.502320226347571,1.4229918370712833,0.8333333333333334,0.8333333333333334,0.4728063736042798,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,5,1.1742754691381687,0.624378142433593,0.3532753067551505,0.2777777777777777,0.6383641230789134,卫浴,bathroom,present,present,中等
manual,2,seed_person_t05,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,0.860212476631843,0.5941925867575643,0.3792425554654077,0.2222222222222222,0.6095980153372608,卧室,sleep,partial,present,简单
manual,2,seed_person_t05,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.9490680596343596,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,储藏与家务辅助,storage,partial,present,简单
manual,2,seed_person_t05,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,5,1.5081450183600067,1.282377488717991,0.7777777777777778,0.7777777777777777,0.3922886096932895,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,5,0.9582725109813872,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,卧室,sleep,partial,present,简单
manual,2,seed_person_t05,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.5374383723371633,2.521217381743291e-33,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,2,seed_person_t05,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,1.4032795323309026,1.28632812588672,0.7916666666666666,0.7916666666666666,0.3093481545593853,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.464709266930171,1.1546061535869978,0.5952380952380952,0.5952380952380952,0.3986417087861542,卫浴,bathroom,partial,present,困难
manual,2,seed_person_t05,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,5,0.9744891498432002,2.7391003653507356e-33,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,2,seed_person_t05,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,1.051268356703995,1.4940547447367648e-33,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,2,seed_type2,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,6,0.896462850433438,0.8333333333333334,0.5,0.3333333333333333,0.2777777777777778,开放复合空间,living,partial,present,中等
manual,2,seed_type2,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,1.103066727406237,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,通行与连接,circulation,present,partial,简单
manual,2,seed_type2,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,6,1.3292661564707842,0.5,0.3333333333333333,0.1666666666666666,0.5,通行与连接,circulation,present,partial,简单
manual,2,seed_type2,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.2563986556622749,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,2,seed_type2,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.2662226833812067,0.85,0.4166666666666667,0.3333333333333333,0.2666666666666666,卫浴,bathroom,partial,present,困难
manual,2,seed_type2,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,1.1976644439800472,1.046064705882353,0.4901960784313726,0.4901960784313726,0.416456862745098,卫浴,bathroom,partial,present,困难
manual,2,seed_type2,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,5,1.546032557410436,1.2108222222222222,0.7222222222222223,0.7222222222222222,0.4930444444444446,卫浴,bathroom,partial,present,困难
manual,2,seed_type2,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,5,0.7103357926730481,1.6434602192104412e-32,3.7007434154171876e-17,0.0,2.220446049250313e-16,厨房与用餐,dining,partial,present,简单
manual,2,seed_type2,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,0.9672594188068532,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,2,seed_type2,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.9584314986883912,0.0987587301587301,0.1084126984126984,0.0317460317460317,0.1815587301587301,卧室,sleep,partial,present,简单
manual,2,seed_type2,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.824777161160759,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,2,seed_type2,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,5,1.318744921449667,1.1388888888888888,0.6944444444444443,0.611111111111111,0.4166666666666667,卫浴,bathroom,partial,present,困难
manual,2,seed_type2,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,5,1.3741472655033335,0.8333333333333334,0.5,0.3333333333333333,0.1666666666666666,卧室,sleep,partial,present,中等
manual,2,seed_type2,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,5,0.76981277089547,0.611111111111111,0.3888888888888889,0.2222222222222222,0.611111111111111,起居与休闲,living,partial,partial,中等
manual,2,seed_type2,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,1.073185081538387,0.8650793650793651,0.369047619047619,0.3571428571428571,0.296031746031746,起居与休闲,living,partial,partial,中等
manual,2,seed_type2,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.41781476037432,1.0833333333333333,0.5436507936507936,0.5396825396825397,0.3666666666666667,卫浴,bathroom,partial,present,中等
manual,2,seed_type2,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.4392424069694272,1.3293650793650793,0.7698412698412698,0.7698412698412698,0.4238095238095238,卫浴,bathroom,partial,present,困难
manual,2,seed_type2,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.434018848433152,1.2987444444444445,0.7063492063492064,0.7063492063492064,0.4449349206349206,卫浴,bathroom,partial,present,困难
manual,2,seed_type2,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.9103560030290626,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1774891774891774,卧室,sleep,partial,present,中等
manual,2,seed_type2,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,5,1.4998068159326263,1.4166666666666667,0.8333333333333334,0.8333333333333334,0.4722222222222221,卫浴,bathroom,partial,present,困难
manual,2,seed_type2,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,5,1.1822065160352342,0.6388888888888888,0.3611111111111111,0.2777777777777777,0.6388888888888888,卫浴,bathroom,present,present,中等
manual,2,seed_type2,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,0.9557697561606964,0.7254111111111112,0.4338888888888889,0.2222222222222222,0.5868111111111113,卧室,sleep,partial,present,简单
manual,2,seed_type2,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.95696576538999,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,储藏与家务辅助,storage,partial,present,简单
manual,2,seed_type2,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,5,1.5485999774236665,1.3863777777777777,0.8122222222222222,0.7777777777777777,0.437488888888889,卫浴,bathroom,partial,present,困难
manual,2,seed_type2,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,5,0.965127252119988,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,卧室,sleep,partial,present,简单
manual,2,seed_type2,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.5420428970912234,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
