code,image_id,condition,N,building,method,omitted_id,ARI,changed_relations,n_pairs
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A4_adaptive,2ec85790145647163c24,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A4_adaptive,bad9e0cac20a7347fbd5,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A5_density,f716e6d6a95b3228e48c,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A5_density,71f8e55558d74259a5eb,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A5_density,2ec85790145647163c24,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A5_density,bad9e0cac20a7347fbd5,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A6_spectral,f716e6d6a95b3228e48c,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A6_spectral,71f8e55558d74259a5eb,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A6_spectral,2ec85790145647163c24,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A6_spectral,bad9e0cac20a7347fbd5,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A7_event,f716e6d6a95b3228e48c,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A7_event,71f8e55558d74259a5eb,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A7_event,2ec85790145647163c24,1.0,0,3
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,wc2JMjhGNzB,A7_event,bad9e0cac20a7347fbd5,1.0,0,3
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,b56fb0f8553a75cf,0.8312958435207825,21,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,e159a8e6dc000639,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,44e202efdaaa1086,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,07295986e75ee411,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,418f3b1d89b36db3,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,c17faf5a48e89320,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,39b76bef6310a8de,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,e62338b4626f0c8a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,0f472f196824d00e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,3bb306297047e08a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,9f011df25dac7cb9,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,2465e9f86fa1749d,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,142dfc3f9b37cb3a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,04402852e137134a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,6d5bfd0e6ab9e18e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,647faae2aa06a545,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,cd1c84f77a0c7939,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,6ebc8dfc41b13c26,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,6748e788317900ca,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,b2d31089375e1c21,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,21d64fd644d36dc1,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,4772c8f425d3b5bc,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,8b3d88c46980bf67,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A0_legacy,8b13b6ce6d4038a5,0.8319574912230762,21,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,b56fb0f8553a75cf,0.8312958435207825,21,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,e159a8e6dc000639,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,44e202efdaaa1086,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,07295986e75ee411,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,418f3b1d89b36db3,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,c17faf5a48e89320,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,39b76bef6310a8de,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,e62338b4626f0c8a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,0f472f196824d00e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,3bb306297047e08a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,9f011df25dac7cb9,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,2465e9f86fa1749d,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,142dfc3f9b37cb3a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,04402852e137134a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,6d5bfd0e6ab9e18e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,647faae2aa06a545,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,cd1c84f77a0c7939,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,6ebc8dfc41b13c26,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,6748e788317900ca,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,b2d31089375e1c21,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,21d64fd644d36dc1,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,4772c8f425d3b5bc,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,8b3d88c46980bf67,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A1_mask,8b13b6ce6d4038a5,0.8319574912230762,21,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,b56fb0f8553a75cf,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,e159a8e6dc000639,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,44e202efdaaa1086,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,07295986e75ee411,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,418f3b1d89b36db3,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,c17faf5a48e89320,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,39b76bef6310a8de,0.9046793760831889,10,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,e62338b4626f0c8a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,0f472f196824d00e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,3bb306297047e08a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,9f011df25dac7cb9,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,2465e9f86fa1749d,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,142dfc3f9b37cb3a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,04402852e137134a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,6d5bfd0e6ab9e18e,0.8138032545588355,18,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,647faae2aa06a545,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,cd1c84f77a0c7939,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,6ebc8dfc41b13c26,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,6748e788317900ca,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,b2d31089375e1c21,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,21d64fd644d36dc1,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,4772c8f425d3b5bc,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,8b3d88c46980bf67,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A2_local,8b13b6ce6d4038a5,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,b56fb0f8553a75cf,0.904687584091276,7,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,e159a8e6dc000639,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,44e202efdaaa1086,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,07295986e75ee411,0.7962416107382551,12,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,418f3b1d89b36db3,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,c17faf5a48e89320,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,39b76bef6310a8de,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,e62338b4626f0c8a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,0f472f196824d00e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,3bb306297047e08a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,9f011df25dac7cb9,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,2465e9f86fa1749d,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,142dfc3f9b37cb3a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,04402852e137134a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,6d5bfd0e6ab9e18e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,647faae2aa06a545,0.9714543608259054,2,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,cd1c84f77a0c7939,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,6ebc8dfc41b13c26,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,6748e788317900ca,0.9714543608259054,2,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,b2d31089375e1c21,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,21d64fd644d36dc1,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,4772c8f425d3b5bc,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,8b3d88c46980bf67,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A3_cyclic,8b13b6ce6d4038a5,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,b56fb0f8553a75cf,0.9063309885227694,7,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,e159a8e6dc000639,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,44e202efdaaa1086,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,07295986e75ee411,0.8011527377521613,12,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,418f3b1d89b36db3,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,c17faf5a48e89320,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,39b76bef6310a8de,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,e62338b4626f0c8a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,0f472f196824d00e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,3bb306297047e08a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,9f011df25dac7cb9,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,2465e9f86fa1749d,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,142dfc3f9b37cb3a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,04402852e137134a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,6d5bfd0e6ab9e18e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,647faae2aa06a545,0.9719853836784409,2,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,cd1c84f77a0c7939,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,6ebc8dfc41b13c26,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,6748e788317900ca,0.9719853836784409,2,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,b2d31089375e1c21,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,21d64fd644d36dc1,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,4772c8f425d3b5bc,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,8b3d88c46980bf67,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A4_adaptive,8b13b6ce6d4038a5,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,b56fb0f8553a75cf,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,e159a8e6dc000639,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,44e202efdaaa1086,0.8002105817320347,15,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,07295986e75ee411,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,418f3b1d89b36db3,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,c17faf5a48e89320,0.9068825910931174,5,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,39b76bef6310a8de,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,e62338b4626f0c8a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,0f472f196824d00e,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,3bb306297047e08a,0.8445945945945946,8,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,9f011df25dac7cb9,0.8002105817320347,15,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,2465e9f86fa1749d,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,142dfc3f9b37cb3a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,04402852e137134a,1.0,0,253
wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,24,wc2JMjhGNzB,A5_density,6d5bfd0e6ab9e18e,1.0,0,253
