code,image_id,condition,N,k,local_radius,ospa_uncovered,local_uncovered,ospa_covered_but_local_uncovered,local_covered_but_ospa_uncovered
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,24,12,9.0,0.0923913043478261,0.12888198757763977,0.03649068322981368,0.0
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,24,12,12.0,0.0923913043478261,0.125,0.032608695652173905,0.0
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,24,16,6.0,0.08679183135704875,0.17440711462450595,0.0876152832674572,0.0
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,24,16,9.0,0.08679183135704875,0.12582345191040845,0.039031620553359694,0.0
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,24,16,12.0,0.08679183135704875,0.125,0.03820816864295125,0.0
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,5,2,6.0,1.0,0.8,0.0,0.19999999999999996
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,5,2,9.0,1.0,0.8,0.0,0.19999999999999996
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,5,2,12.0,1.0,0.8,0.0,0.19999999999999996
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,5,4,6.0,1.0,0.6,0.0,0.4
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,5,4,9.0,1.0,0.6,0.0,0.4
uNb9QFRL6hY-66,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,5,4,12.0,1.0,0.6,0.0,0.4
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,5,2,6.0,0.2,0.4999999999999999,0.2999999999999999,0.0
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,5,2,9.0,0.2,0.4999999999999999,0.2999999999999999,0.0
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,5,2,12.0,0.2,0.2666666666666667,0.06666666666666671,0.0
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,5,4,6.0,0.2,0.4,0.2,0.0
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,5,4,9.0,0.2,0.4,0.2,0.0
uNb9QFRL6hY-67,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,5,4,12.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,5,2,6.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,5,2,9.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,5,2,12.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,5,4,6.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,5,4,9.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,5,4,12.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,5,2,6.0,0.2,0.5,0.3,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,5,2,9.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,5,2,12.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,5,4,6.0,0.2,0.4,0.2,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,5,4,9.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,5,4,12.0,0.2,0.2,0.0,0.0
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,5,2,6.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,5,2,9.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,5,2,12.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,5,4,6.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,5,4,9.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,5,4,12.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,4,2,6.0,0.6666666666666666,0.6666666666666666,0.0,0.0
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,4,2,9.0,0.6666666666666666,0.6666666666666666,0.0,0.0
uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,4,2,12.0,0.6666666666666666,0.6666666666666666,0.0,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,2,6.0,0.041666666666666664,0.24703557312252966,0.205368906455863,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,2,9.0,0.041666666666666664,0.09930830039525691,0.05764163372859025,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,2,12.0,0.041666666666666664,0.04825428194993412,0.006587615283267456,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,4,6.0,0.041666666666666664,0.18325804630152456,0.1415913796348579,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,4,9.0,0.041666666666666664,0.06479390175042349,0.023127235083756824,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,4,12.0,0.041666666666666664,0.04199604743083004,0.0003293807641633756,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,8,6.0,0.041666666666666664,0.15497840839407673,0.11331174172741007,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,8,9.0,0.041666666666666664,0.04834478517847746,0.006678118511810799,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,8,12.0,0.041666666666666664,0.041666751646223986,8.497955732156282e-08,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,12,6.0,0.041666666666666664,0.1322463768115942,0.09057971014492755,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,12,9.0,0.041666666666666664,0.04322226602311405,0.0015555993564473833,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,12,12.0,0.041666666666666664,0.041666666666666664,0.0,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,16,6.0,0.041666666666666664,0.11215415019762846,0.07048748353096179,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,16,9.0,0.041666666666666664,0.04183135704874835,0.0001646903820816878,0.0
uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,24,16,12.0,0.041666666666666664,0.041666666666666664,0.0,0.0
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,5,2,6.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,5,2,9.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,5,2,12.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,5,4,6.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,5,4,9.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-82,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,5,4,12.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,5,2,6.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,5,2,9.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,5,2,12.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,5,4,6.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,5,4,9.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-83,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,5,4,12.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,5,2,6.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,5,2,9.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,5,2,12.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,5,4,6.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,5,4,9.0,1.0,1.0,0.0,0.0
uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,5,4,12.0,1.0,1.0,0.0,0.0
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,5,2,6.0,0.2,0.26666666666666666,0.06666666666666665,0.0
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,5,2,9.0,0.2,0.2,0.0,0.0
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,5,2,12.0,0.2,0.2,0.0,0.0
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,5,4,6.0,0.2,0.2,0.0,0.0
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,5,4,9.0,0.2,0.2,0.0,0.0
wc2JMjhGNzB-03,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,5,4,12.0,0.2,0.2,0.0,0.0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,2,6.0,0.8,1.0,0.19999999999999996,0.0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,2,9.0,0.8,1.0,0.19999999999999996,0.0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,2,12.0,0.8,0.8,0.0,0.0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,4,6.0,0.6,1.0,0.4,0.0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,4,9.0,0.6,1.0,0.4,0.0
wc2JMjhGNzB-14,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,5,4,12.0,0.6,0.6,0.0,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,2,6.0,0.0,0.031126482213438732,0.031126482213438732,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,2,9.0,0.0,0.0004940711462450593,0.0004940711462450593,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,2,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,4,6.0,0.0,0.00919442875964615,0.00919442875964615,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,4,9.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,4,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,8,6.0,0.0,0.001094451718694551,0.001094451718694551,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,8,9.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,8,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,12,6.0,0.0,5.608650782967649e-05,5.608650782967649e-05,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,12,9.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,12,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,16,6.0,0.0,1.6995911463538333e-07,1.6995911463538333e-07,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,16,9.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-15,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,24,16,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,2,6.0,0.0,0.025856389986824768,0.025856389986824768,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,2,9.0,0.0,0.0001646903820816864,0.0001646903820816864,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,2,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,4,6.0,0.0,0.014398644833427442,0.014398644833427442,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,4,9.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,4,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,8,6.0,0.0,0.0037185354691075517,0.0037185354691075517,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,8,9.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,8,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,12,6.0,0.0,0.0005720823798627002,0.0005720823798627002,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,12,9.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,12,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,16,6.0,0.0,2.6003744539213646e-05,2.6003744539213646e-05,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,16,9.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,24,16,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,2,6.0,0.017292490118577076,0.0922266139657444,0.07493412384716733,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,2,9.0,0.017292490118577076,0.08316864295125163,0.06587615283267456,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,2,12.0,0.017292490118577076,0.06389986824769432,0.04660737812911725,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,4,6.0,0.006422924901185771,0.08338979860718992,0.07696687370600415,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,4,9.0,0.006422924901185771,0.07608695652173914,0.06966403162055336,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,4,12.0,0.006422924901185771,0.05023056653491436,0.04380764163372859,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,8,6.0,0.0005468434513393458,0.08333333333333333,0.08278648988199398,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,8,9.0,0.0005468434513393458,0.06884057971014493,0.06829373625880558,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,8,12.0,0.0005468434513393458,0.042760353569345357,0.04221351011800601,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,12,6.0,1.4021626957419122e-05,0.08333333333333333,0.08331931170637591,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,12,9.0,1.4021626957419122e-05,0.06159420289855072,0.0615801812715933,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,12,12.0,1.4021626957419122e-05,0.04172275317449634,0.04170873154753892,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,16,6.0,0.0,0.08333333333333333,0.08333333333333333,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,16,9.0,0.0,0.05434782608695652,0.05434782608695652,0.0
wc2JMjhGNzB-20,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,24,16,12.0,0.0,0.0416668366257813,0.0416668366257813,0.0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,6,2,6.0,0.8666666666666667,0.8666666666666667,0.0,0.0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,6,2,9.0,0.8666666666666667,0.8666666666666667,0.0,0.0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,6,2,12.0,0.8666666666666667,0.8666666666666667,0.0,0.0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,6,4,6.0,0.7333333333333334,0.7333333333333334,0.0,0.0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,6,4,9.0,0.7333333333333334,0.7333333333333334,0.0,0.0
wc2JMjhGNzB-26,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,6,4,12.0,0.7333333333333334,0.7333333333333334,0.0,0.0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,2,6.0,0.7333333333333334,0.19999999999999998,0.0,0.5333333333333334
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,2,9.0,0.7333333333333334,0.16666666666666666,0.0,0.5666666666666668
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,2,12.0,0.7333333333333334,0.16666666666666666,0.0,0.5666666666666668
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,4,6.0,0.4666666666666666,0.16666666666666666,0.0,0.29999999999999993
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,4,9.0,0.4666666666666666,0.16666666666666666,0.0,0.29999999999999993
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,6,4,12.0,0.4666666666666666,0.16666666666666666,0.0,0.29999999999999993
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,2,6.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,2,9.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-30,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,4,2,12.0,0.0,0.0,0.0,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,2,6.0,0.0,0.042490118577075096,0.042490118577075096,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,2,9.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,2,12.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,4,6.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,4,9.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,4,12.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,8,6.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,8,9.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,8,12.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,12,6.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,12,9.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,12,12.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,16,6.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,16,9.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,24,16,12.0,0.0,0.041666666666666664,0.041666666666666664,0.0
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,7,2,6.0,0.23809523809523808,0.23809523809523808,0.0,0.0
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,7,2,9.0,0.23809523809523808,0.23809523809523808,0.0,0.0
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,7,2,12.0,0.23809523809523808,0.23809523809523808,0.0,0.0
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,7,4,6.0,0.09523809523809523,0.09523809523809523,0.0,0.0
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,7,4,9.0,0.09523809523809523,0.09523809523809523,0.0,0.0
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,7,4,12.0,0.09523809523809523,0.09523809523809523,0.0,0.0
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,5,2,6.0,0.2,0.1,0.0,0.1
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,5,2,9.0,0.2,0.0,0.0,0.2
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,5,2,12.0,0.2,0.0,0.0,0.2
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,5,4,6.0,0.2,0.0,0.0,0.2
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,5,4,9.0,0.2,0.0,0.0,0.2
wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,5,4,12.0,0.2,0.0,0.0,0.2
