code,image_id,condition,method,N,omitted_worker,changed_pairs,total_pairs
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,OSPA1_6_AND_H9,5,W002,0,6
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,OSPA1_6_AND_H9,5,W012,0,6
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,OSPA1_6_AND_H9,5,W029,0,6
7y3sRwLe3Va-23,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,OSPA1_6_AND_H9,5,W036,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6,5,W015,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6,5,W031,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6,5,W032,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6,5,W034,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6,5,W037,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_6,5,W015,1,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_6,5,W031,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_6,5,W032,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_6,5,W034,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_6,5,W037,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_9,5,W015,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_9,5,W031,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_9,5,W032,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_9,5,W034,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_9,5,W037,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_12,5,W015,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_12,5,W031,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_12,5,W032,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_12,5,W034,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,Hausdorff_12,5,W037,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6_AND_H9,5,W015,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6_AND_H9,5,W031,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6_AND_H9,5,W032,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6_AND_H9,5,W034,0,6
7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,OSPA1_6_AND_H9,5,W037,0,6
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W001,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W002,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W006,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W008,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W010,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W011,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W012,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W013,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W014,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W015,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W017,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W018,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W021,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W027,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W028,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W029,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W030,32,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W031,65,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W032,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W033,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W034,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W035,3,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W036,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6,24,W037,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W001,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W002,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W006,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W008,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W010,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W011,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W012,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W013,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W014,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W015,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W017,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W018,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W021,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W027,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W028,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W029,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W030,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W031,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W032,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W033,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W034,23,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W035,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W036,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_6,24,W037,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W001,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W002,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W006,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W008,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W010,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W011,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W012,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W013,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W014,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W015,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W017,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W018,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W021,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W027,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W028,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W029,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W030,15,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W031,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W032,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W033,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W034,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W035,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W036,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_9,24,W037,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W001,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W002,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W006,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W008,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W010,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W011,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W012,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W013,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W014,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W015,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W017,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W018,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W021,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W027,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W028,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W029,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W030,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W031,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W032,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W033,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W034,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W035,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W036,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,Hausdorff_12,24,W037,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W001,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W002,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W006,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W008,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W010,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W011,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W012,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W013,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W014,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W015,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W017,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W018,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W021,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W027,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W028,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W029,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W030,15,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W031,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W032,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W033,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W034,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W035,3,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W036,0,253
B6ByNegPMKs-10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,OSPA1_6_AND_H9,24,W037,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W001,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W002,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W006,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W008,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W010,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W011,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W012,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W013,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W014,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W015,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W017,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W018,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W021,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W027,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W028,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W029,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W030,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W031,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W032,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W033,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W034,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W035,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W036,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,OSPA1_6,24,W037,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W001,10,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W002,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W006,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W008,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W010,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W011,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W012,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W013,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W014,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W015,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W017,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W018,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W021,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W027,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W028,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W029,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W030,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W031,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W032,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W033,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W034,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W035,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W036,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_6,24,W037,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W001,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W002,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W006,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W008,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W010,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W011,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W012,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W013,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W014,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W015,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W017,0,253
B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,Hausdorff_9,24,W018,0,253
