code,image_id,building,condition,method,N,clusters,supported,singletons,singleton_mass,largest_share,sizes
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,OSPA1_6_AND_H6,23,16,3,13,0.5652173913043478,0.17391304347826086,4;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,23,14,4,10,0.43478260869565216,0.21739130434782608,5;3;3;2;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,OSPA1_6_AND_H12,23,13,4,9,0.391304347826087,0.21739130434782608,5;4;3;2;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,Bottleneck_equal_6,23,16,3,13,0.5652173913043478,0.17391304347826086,4;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,Bottleneck_equal_9,23,14,4,10,0.43478260869565216,0.21739130434782608,5;3;3;2;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,Bottleneck_equal_12,23,13,4,9,0.391304347826087,0.21739130434782608,5;4;3;2;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,count_only,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA1_3,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA1_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA1_9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA2_3,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA2_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA2_9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA2_12,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Hausdorff_3,6,4,1,3,0.5,0.5,3;1;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Hausdorff_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Hausdorff_9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Hausdorff_12,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA1_6_AND_H6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA1_6_AND_H12,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Bottleneck_equal_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Bottleneck_equal_9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Bottleneck_equal_12,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,count_only,24,6,4,2,0.08333333333333333,0.625,15;3;2;2;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA1_3,24,10,4,6,0.25,0.4166666666666667,10;4;2;2;1;1;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA1_6,24,8,4,4,0.16666666666666666,0.5,12;4;2;2;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA1_9,24,5,3,2,0.08333333333333333,0.6666666666666666,16;3;3;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA2_3,24,11,5,6,0.25,0.2916666666666667,7;4;3;2;2;1;1;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA2_6,24,9,5,4,0.16666666666666666,0.4166666666666667,10;4;2;2;2;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA2_9,24,7,4,3,0.125,0.5833333333333334,14;3;2;2;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA2_12,24,6,4,2,0.08333333333333333,0.5833333333333334,14;3;3;2;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Hausdorff_3,24,21,3,18,0.75,0.08333333333333333,2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Hausdorff_6,24,12,7,5,0.20833333333333334,0.20833333333333334,5;4;2;2;2;2;2;1;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Hausdorff_9,24,9,5,4,0.16666666666666666,0.4166666666666667,10;4;2;2;2;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Hausdorff_12,24,7,4,3,0.125,0.5,12;4;3;2;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA1_6_AND_H6,24,12,7,5,0.20833333333333334,0.20833333333333334,5;4;2;2;2;2;2;1;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA1_6_AND_H9,24,9,5,4,0.16666666666666666,0.4166666666666667,10;4;2;2;2;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA1_6_AND_H12,24,8,4,4,0.16666666666666666,0.5,12;4;2;2;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Bottleneck_equal_6,24,12,7,5,0.20833333333333334,0.20833333333333334,5;4;2;2;2;2;2;1;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Bottleneck_equal_9,24,9,5,4,0.16666666666666666,0.4166666666666667,10;4;2;2;2;1;1;1;1
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Bottleneck_equal_12,24,9,5,4,0.16666666666666666,0.4166666666666667,10;4;2;2;2;1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,count_only,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA1_3,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA1_6,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA1_9,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA2_3,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA2_6,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA2_9,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA2_12,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Hausdorff_3,6,2,2,0,0.0,0.6666666666666666,4;2
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Hausdorff_6,6,2,2,0,0.0,0.6666666666666666,4;2
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Hausdorff_9,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Hausdorff_12,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA1_6_AND_H6,6,2,2,0,0.0,0.6666666666666666,4;2
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA1_6_AND_H12,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Bottleneck_equal_6,6,2,2,0,0.0,0.6666666666666666,4;2
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Bottleneck_equal_9,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Bottleneck_equal_12,6,1,1,0,0.0,1.0,6
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,count_only,4,1,1,0,0.0,1.0,4
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA1_3,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA1_6,4,3,1,2,0.5,0.5,2;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA1_9,4,1,1,0,0.0,1.0,4
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA2_3,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA2_6,4,3,1,2,0.5,0.5,2;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA2_9,4,3,1,2,0.5,0.5,2;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA2_12,4,1,1,0,0.0,1.0,4
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Hausdorff_3,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Hausdorff_6,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Hausdorff_9,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Hausdorff_12,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA1_6_AND_H6,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA1_6_AND_H9,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA1_6_AND_H12,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Bottleneck_equal_6,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Bottleneck_equal_9,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Bottleneck_equal_12,4,4,0,4,1.0,0.25,1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,count_only,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA1_3,24,8,1,7,0.2916666666666667,0.7083333333333334,17;1;1;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA1_6,24,6,1,5,0.20833333333333334,0.7916666666666666,19;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA1_9,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA2_3,24,9,1,8,0.3333333333333333,0.6666666666666666,16;1;1;1;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA2_6,24,6,1,5,0.20833333333333334,0.7916666666666666,19;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA2_9,24,5,1,4,0.16666666666666666,0.8333333333333334,20;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA2_12,24,4,1,3,0.125,0.875,21;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Hausdorff_3,24,14,2,12,0.5,0.4166666666666667,10;2;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Hausdorff_6,24,9,2,7,0.2916666666666667,0.5,12;5;1;1;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Hausdorff_9,24,6,2,4,0.16666666666666666,0.75,18;2;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Hausdorff_12,24,6,2,4,0.16666666666666666,0.75,18;2;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA1_6_AND_H6,24,9,2,7,0.2916666666666667,0.5,12;5;1;1;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA1_6_AND_H9,24,7,2,5,0.20833333333333334,0.7083333333333334,17;2;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA1_6_AND_H12,24,7,2,5,0.20833333333333334,0.7083333333333334,17;2;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Bottleneck_equal_6,24,9,2,7,0.2916666666666667,0.5,12;5;1;1;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Bottleneck_equal_9,24,7,2,5,0.20833333333333334,0.7083333333333334,17;2;1;1;1;1;1
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Bottleneck_equal_12,24,7,2,5,0.20833333333333334,0.7083333333333334,17;2;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,count_only,23,6,5,1,0.043478260869565216,0.2608695652173913,6;5;5;3;3;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA1_3,23,15,5,10,0.43478260869565216,0.17391304347826086,4;3;2;2;2;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA1_6,23,11,4,7,0.30434782608695654,0.30434782608695654,7;5;2;2;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA1_9,23,8,4,4,0.17391304347826086,0.5217391304347826,12;3;2;2;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA2_3,23,17,4,13,0.5652173913043478,0.17391304347826086,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA2_6,23,13,5,8,0.34782608695652173,0.21739130434782608,5;4;2;2;2;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA2_9,23,12,5,7,0.30434782608695654,0.21739130434782608,5;4;3;2;2;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA2_12,23,10,5,5,0.21739130434782608,0.391304347826087,9;3;2;2;2;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Hausdorff_3,23,20,3,17,0.7391304347826086,0.08695652173913043,2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Hausdorff_6,23,17,4,13,0.5652173913043478,0.17391304347826086,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Hausdorff_9,23,16,4,12,0.5217391304347826,0.17391304347826086,4;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Hausdorff_12,23,15,5,10,0.43478260869565216,0.17391304347826086,4;3;2;2;2;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA1_6_AND_H6,23,17,4,13,0.5652173913043478,0.17391304347826086,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,23,17,4,13,0.5652173913043478,0.17391304347826086,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA1_6_AND_H12,23,15,5,10,0.43478260869565216,0.21739130434782608,5;2;2;2;2;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Bottleneck_equal_6,23,17,4,13,0.5652173913043478,0.17391304347826086,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Bottleneck_equal_9,23,17,4,13,0.5652173913043478,0.17391304347826086,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Bottleneck_equal_12,23,16,5,11,0.4782608695652174,0.17391304347826086,4;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,count_only,24,2,1,1,0.041666666666666664,0.9583333333333334,23;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA1_3,24,9,2,7,0.2916666666666667,0.625,15;2;1;1;1;1;1;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA1_6,24,4,2,2,0.08333333333333333,0.7916666666666666,19;3;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA1_9,24,2,2,0,0.0,0.9166666666666666,22;2
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA2_3,24,11,4,7,0.2916666666666667,0.4166666666666667,10;3;2;2;1;1;1;1;1;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA2_6,24,5,3,2,0.08333333333333333,0.6666666666666666,16;3;3;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA2_9,24,4,2,2,0.08333333333333333,0.7916666666666666,19;3;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA2_12,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Hausdorff_3,24,16,5,11,0.4583333333333333,0.125,3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Hausdorff_6,24,10,3,7,0.2916666666666667,0.5,12;3;2;1;1;1;1;1;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Hausdorff_9,24,5,3,2,0.08333333333333333,0.6666666666666666,16;3;3;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Hausdorff_12,24,4,2,2,0.08333333333333333,0.7916666666666666,19;3;1;1
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA1_6_AND_H6,24,10,3,7,0.2916666666666667,0.5,12;3;2;1;1;1;1;1;1;1
