code,image_id,building,condition,method,N,clusters,supported,singletons,singleton_mass,largest_share,sizes,compatible_pairs,compatible_pairs_split,open_triangles,total_triples
rPc6DW4iMge-22,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,OSPA1_6_AND_H9,22,16,1,15,0.6818181818181818,0.3181818181818182,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,21,0,0,1540
uNb9QFRL6hY-06,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,OSPA1_6,24,6,3,3,0.125,0.4583333333333333,11;5;5;1;1;1,127,52,40,2024
uNb9QFRL6hY-06,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,Hausdorff_6,24,14,4,10,0.4166666666666667,0.16666666666666666,4;4;4;2;1;1;1;1;1;1;1;1;1;1,36,17,51,2024
uNb9QFRL6hY-06,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,Hausdorff_9,24,9,5,4,0.16666666666666666,0.3333333333333333,8;5;3;2;2;1;1;1;1,71,28,107,2024
uNb9QFRL6hY-06,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,Hausdorff_12,24,7,3,4,0.16666666666666666,0.4166666666666667,10;5;5;1;1;1;1,106,41,163,2024
uNb9QFRL6hY-06,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,24,9,5,4,0.16666666666666666,0.3333333333333333,8;5;3;2;2;1;1;1;1,71,28,107,2024
uNb9QFRL6hY-08,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,OSPA1_6,23,2,1,1,0.043478260869565216,0.9565217391304348,22;1,231,0,0,1771
uNb9QFRL6hY-08,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,Hausdorff_6,23,6,3,3,0.13043478260869565,0.4782608695652174,11;7;2;1;1;1,177,100,199,1771
uNb9QFRL6hY-08,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,Hausdorff_9,23,5,2,3,0.13043478260869565,0.782608695652174,18;2;1;1;1,206,52,68,1771
uNb9QFRL6hY-08,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,Hausdorff_12,23,3,2,1,0.043478260869565216,0.8260869565217391,19;3;1,226,52,88,1771
uNb9QFRL6hY-08,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,23,4,2,2,0.08695652173913043,0.8260869565217391,19;2;1;1,206,34,68,1771
uNb9QFRL6hY-21,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,OSPA1_6,24,13,4,9,0.375,0.3333333333333333,8;3;2;2;1;1;1;1;1;1;1;1;1,41,8,28,2024
uNb9QFRL6hY-21,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,Hausdorff_6,24,17,5,12,0.5,0.16666666666666666,4;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1,11,1,1,2024
uNb9QFRL6hY-21,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,Hausdorff_9,24,15,6,9,0.375,0.16666666666666666,4;3;2;2;2;2;1;1;1;1;1;1;1;1;1,17,4,4,2024
uNb9QFRL6hY-21,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,Hausdorff_12,24,14,5,9,0.375,0.25,6;3;2;2;2;1;1;1;1;1;1;1;1;1,27,6,22,2024
uNb9QFRL6hY-21,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,24,15,6,9,0.375,0.16666666666666666,4;3;2;2;2;2;1;1;1;1;1;1;1;1;1,15,2,6,2024
uNb9QFRL6hY-25,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,OSPA1_6,23,16,3,13,0.5652173913043478,0.21739130434782608,5;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1,14,0,0,1771
uNb9QFRL6hY-25,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,Hausdorff_6,23,21,2,19,0.8260869565217391,0.08695652173913043,2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,2,0,0,1771
uNb9QFRL6hY-25,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,Hausdorff_9,23,20,3,17,0.7391304347826086,0.08695652173913043,2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,3,0,0,1771
uNb9QFRL6hY-25,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,Hausdorff_12,23,19,3,16,0.6956521739130435,0.13043478260869565,3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8,3,3,1771
uNb9QFRL6hY-25,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,23,20,3,17,0.7391304347826086,0.08695652173913043,2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,3,0,0,1771
uNb9QFRL6hY-26,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,OSPA1_6,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-26,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,Hausdorff_6,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-26,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,Hausdorff_9,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-26,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,Hausdorff_12,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-26,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-29,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,OSPA1_6,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-29,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,Hausdorff_6,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-29,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,Hausdorff_9,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-29,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,Hausdorff_12,5,4,1,3,0.6,0.4,2;1;1;1,2,1,1,10
uNb9QFRL6hY-29,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-32,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,OSPA1_6,5,3,2,1,0.2,0.4,2;2;1,2,0,0,10
uNb9QFRL6hY-32,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,Hausdorff_6,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-32,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,Hausdorff_9,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-32,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,Hausdorff_12,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-32,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,4,1,3,0.6,0.4,2;1;1;1,1,0,0,10
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,OSPA1_6,6,1,1,0,0.0,1.0,6,15,0,0,20
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,Hausdorff_6,6,2,2,0,0.0,0.5,3;3,6,0,0,20
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,Hausdorff_9,6,2,2,0,0.0,0.5,3;3,12,6,6,20
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,Hausdorff_12,6,1,1,0,0.0,1.0,6,15,0,0,20
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,6,2,2,0,0.0,0.5,3;3,12,6,6,20
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,OSPA1_6,4,2,1,1,0.25,0.75,3;1,3,0,0,4
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,Hausdorff_6,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,Hausdorff_9,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,Hausdorff_12,4,2,1,1,0.25,0.75,3;1,3,0,0,4
uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,OSPA1_6_AND_H9,4,3,1,2,0.5,0.5,2;1;1,1,0,0,4
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,Hausdorff_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,Hausdorff_9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,Hausdorff_12,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,OSPA1_6,4,2,1,1,0.25,0.75,3;1,3,0,0,4
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,Hausdorff_6,4,2,1,1,0.25,0.75,3;1,3,0,0,4
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,Hausdorff_9,4,2,1,1,0.25,0.75,3;1,3,0,0,4
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,Hausdorff_12,4,2,1,1,0.25,0.75,3;1,3,0,0,4
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,OSPA1_6_AND_H9,4,2,1,1,0.25,0.75,3;1,3,0,0,4
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1,7,1,3,10
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,Hausdorff_6,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,Hausdorff_9,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,Hausdorff_12,5,3,1,2,0.4,0.6,3;1;1,4,1,2,10
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,OSPA1_6,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,Hausdorff_6,5,3,1,2,0.4,0.6,3;1;1,3,0,0,10
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,Hausdorff_9,5,3,1,2,0.4,0.6,3;1;1,5,2,2,10
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,Hausdorff_12,5,2,1,1,0.2,0.8,4;1,6,0,0,10
uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,semi,OSPA1_6_AND_H9,5,3,1,2,0.4,0.6,3;1;1,5,2,2,10
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,OSPA1_6,23,4,3,1,0.043478260869565216,0.5217391304347826,12;8;2;1,95,0,0,1771
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,Hausdorff_6,23,6,3,3,0.13043478260869565,0.4782608695652174,11;7;2;1;1;1,81,4,22,1771
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,Hausdorff_9,23,4,3,1,0.043478260869565216,0.5217391304347826,12;8;2;1,96,1,7,1771
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,Hausdorff_12,23,3,3,0,0.0,0.5217391304347826,12;9;2,103,0,0,1771
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,23,5,3,2,0.08695652173913043,0.5217391304347826,12;7;2;1;1,89,1,6,1771
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,OSPA1_6,24,9,3,6,0.25,0.375,9;6;3;1;1;1;1;1;1,104,50,342,2024
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,Hausdorff_6,24,19,3,16,0.6666666666666666,0.125,3;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,7,0,0,2024
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,Hausdorff_9,24,18,4,14,0.5833333333333334,0.125,3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,13,5,11,2024
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,Hausdorff_12,24,13,5,8,0.3333333333333333,0.20833333333333334,5;5;2;2;2;1;1;1;1;1;1;1;1,39,16,34,2024
uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,24,18,4,14,0.5833333333333334,0.125,3;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,12,4,7,2024
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,OSPA1_6,23,10,6,4,0.17391304347826086,0.2608695652173913,6;4;3;2;2;2;1;1;1;1,28,1,1,1771
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,Hausdorff_6,23,16,3,13,0.5652173913043478,0.17391304347826086,4;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1,15,3,3,1771
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,Hausdorff_9,23,14,4,10,0.43478260869565216,0.21739130434782608,5;3;3;2;1;1;1;1;1;1;1;1;1;1,19,2,2,1771
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,Hausdorff_12,23,12,5,7,0.30434782608695654,0.21739130434782608,5;4;3;2;2;1;1;1;1;1;1;1,21,0,0,1771
uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,23,14,4,10,0.43478260869565216,0.21739130434782608,5;3;3;2;1;1;1;1;1;1;1;1;1;1,19,2,2,1771
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA1_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1,6,0,0,20
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Hausdorff_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1,6,0,0,20
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Hausdorff_9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1,6,0,0,20
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,Hausdorff_12,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1,6,0,0,20
uNb9QFRL6hY-51,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1,6,0,0,20
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA1_6,24,8,4,4,0.16666666666666666,0.5,12;4;2;2;1;1;1;1,115,41,81,2024
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Hausdorff_6,24,12,7,5,0.20833333333333334,0.20833333333333334,5;4;2;2;2;2;2;1;1;1;1;1,41,20,40,2024
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Hausdorff_9,24,9,5,4,0.16666666666666666,0.4166666666666667,10;4;2;2;2;1;1;1;1,71,17,42,2024
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,Hausdorff_12,24,7,4,3,0.125,0.5,12;4;3;2;1;1;1,101,25,129,2024
uNb9QFRL6hY-52,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,oos,OSPA1_6_AND_H9,24,9,5,4,0.16666666666666666,0.4166666666666667,10;4;2;2;2;1;1;1;1,71,17,42,2024
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA1_6,6,1,1,0,0.0,1.0,6,15,0,0,20
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Hausdorff_6,6,2,2,0,0.0,0.6666666666666666,4;2,9,2,6,20
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Hausdorff_9,6,1,1,0,0.0,1.0,6,15,0,0,20
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,Hausdorff_12,6,1,1,0,0.0,1.0,6,15,0,0,20
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,6,1,1,0,0.0,1.0,6,15,0,0,20
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA1_6,4,3,1,2,0.5,0.5,2;1;1,3,2,2,4
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Hausdorff_6,4,4,0,4,1.0,0.25,1;1;1;1,0,0,0,4
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Hausdorff_9,4,4,0,4,1.0,0.25,1;1;1;1,0,0,0,4
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,Hausdorff_12,4,4,0,4,1.0,0.25,1;1;1;1,0,0,0,4
uNb9QFRL6hY-54,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,semi,OSPA1_6_AND_H9,4,4,0,4,1.0,0.25,1;1;1;1,0,0,0,4
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA1_6,24,6,1,5,0.20833333333333334,0.7916666666666666,19;1;1;1;1;1,188,17,34,2024
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Hausdorff_6,24,9,2,7,0.2916666666666667,0.5,12;5;1;1;1;1;1;1;1,137,61,75,2024
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Hausdorff_9,24,6,2,4,0.16666666666666666,0.75,18;2;1;1;1;1,174,20,48,2024
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,Hausdorff_12,24,6,2,4,0.16666666666666666,0.75,18;2;1;1;1;1,191,37,54,2024
uNb9QFRL6hY-56,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,OSPA1_6_AND_H9,24,7,2,5,0.20833333333333334,0.7083333333333334,17;2;1;1;1;1;1,156,19,45,2024
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA1_6,23,11,4,7,0.30434782608695654,0.30434782608695654,7;5;2;2;1;1;1;1;1;1;1,57,24,82,1771
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Hausdorff_6,23,17,4,13,0.5652173913043478,0.17391304347826086,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1,9,0,0,1771
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Hausdorff_9,23,16,4,12,0.5217391304347826,0.17391304347826086,4;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1,11,0,0,1771
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,Hausdorff_12,23,15,5,10,0.43478260869565216,0.17391304347826086,4;3;2;2;2;1;1;1;1;1;1;1;1;1;1,20,8,10,1771
uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,23,17,4,13,0.5652173913043478,0.17391304347826086,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1,9,0,0,1771
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA1_6,24,4,2,2,0.08333333333333333,0.7916666666666666,19;3;1;1,208,34,146,2024
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Hausdorff_6,24,10,3,7,0.2916666666666667,0.5,12;3;2;1;1;1;1;1;1;1,112,42,189,2024
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Hausdorff_9,24,5,3,2,0.08333333333333333,0.6666666666666666,16;3;3;1;1,165,39,202,2024
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,Hausdorff_12,24,4,2,2,0.08333333333333333,0.7916666666666666,19;3;1;1,211,37,90,2024
uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,OSPA1_6_AND_H9,24,5,3,2,0.08333333333333333,0.6666666666666666,16;3;3;1;1,164,38,184,2024
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,OSPA1_6,24,5,2,3,0.125,0.7083333333333334,17;4;1;1;1,210,68,74,2024
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,Hausdorff_6,24,8,3,5,0.20833333333333334,0.3333333333333333,8;8;3;1;1;1;1;1,132,73,128,2024
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,Hausdorff_9,24,6,2,4,0.16666666666666666,0.6666666666666666,16;4;1;1;1;1,180,54,202,2024
uNb9QFRL6hY-65,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,Hausdorff_12,24,5,2,3,0.125,0.7083333333333334,17;4;1;1;1,201,59,129,2024
