variant,replicate,features,k,ari,n_workers
all_calculation_valid,220,geometry_only,2,-0.0411522633744856,23
all_calculation_valid,220,geometry_only,3,-0.0296028880866426,23
all_calculation_valid,220,geometry_only,4,0.11853670124317048,23
all_calculation_valid,220,geometry_and_time,2,0.26435877261998425,22
all_calculation_valid,220,geometry_and_time,3,0.1169284467713787,22
all_calculation_valid,220,geometry_and_time,4,0.06089077604119613,22
all_calculation_valid,221,geometry_only,2,-0.034764826175869123,23
all_calculation_valid,221,geometry_only,3,-0.0395908940943583,23
all_calculation_valid,221,geometry_only,4,0.1843464750436978,23
all_calculation_valid,221,geometry_and_time,2,-0.03773584905660377,22
all_calculation_valid,221,geometry_and_time,3,0.1708400991368259,22
all_calculation_valid,221,geometry_and_time,4,0.21902102013817434,22
all_calculation_valid,222,geometry_only,2,0.020945945945945947,23
all_calculation_valid,222,geometry_only,3,0.05838376646493414,23
all_calculation_valid,222,geometry_only,4,0.0850391489062884,23
all_calculation_valid,222,geometry_and_time,2,0.033617212012550426,22
all_calculation_valid,222,geometry_and_time,3,0.14948453608247422,22
all_calculation_valid,222,geometry_and_time,4,0.09315866084425037,22
all_calculation_valid,223,geometry_only,2,-0.027491408934707903,23
all_calculation_valid,223,geometry_only,3,0.11300588855985567,23
all_calculation_valid,223,geometry_only,4,0.180334907685702,23
all_calculation_valid,223,geometry_and_time,2,0.09411764705882353,22
all_calculation_valid,223,geometry_and_time,3,0.026027730479202142,22
all_calculation_valid,223,geometry_and_time,4,0.0769990128331688,22
all_calculation_valid,224,geometry_only,2,-0.016441065578836764,23
all_calculation_valid,224,geometry_only,3,0.2528248587570621,23
all_calculation_valid,224,geometry_only,4,0.29207195203197867,23
all_calculation_valid,224,geometry_and_time,2,-0.023936170212765957,22
all_calculation_valid,224,geometry_and_time,3,0.20156803237228124,22
all_calculation_valid,224,geometry_and_time,4,0.16635859519408502,22
all_calculation_valid,225,geometry_only,2,0.0503003003003003,23
all_calculation_valid,225,geometry_only,3,0.030528549260537732,23
all_calculation_valid,225,geometry_only,4,0.1469387755102041,23
all_calculation_valid,225,geometry_and_time,2,-0.06451612903225806,22
all_calculation_valid,225,geometry_and_time,3,0.1494560669456067,22
all_calculation_valid,225,geometry_and_time,4,0.28017596920538906,22
all_calculation_valid,226,geometry_only,2,0.10130034887408818,23
all_calculation_valid,226,geometry_only,3,0.018889166875156366,23
all_calculation_valid,226,geometry_only,4,0.07332293291731669,23
all_calculation_valid,226,geometry_and_time,2,-0.002671118530884808,22
all_calculation_valid,226,geometry_and_time,3,0.005458599215806873,22
all_calculation_valid,226,geometry_and_time,4,0.17763958361497906,22
all_calculation_valid,227,geometry_only,2,-0.028455284552845527,23
all_calculation_valid,227,geometry_only,3,0.013613703182922153,23
all_calculation_valid,227,geometry_only,4,0.07752060875079264,23
all_calculation_valid,227,geometry_and_time,2,-0.10951008645533142,22
all_calculation_valid,227,geometry_and_time,3,0.21962356609867467,22
all_calculation_valid,227,geometry_and_time,4,0.14697193500738553,22
all_calculation_valid,228,geometry_only,2,-0.034764826175869123,23
all_calculation_valid,228,geometry_only,3,0.06630581867388363,23
all_calculation_valid,228,geometry_only,4,0.09783819924225541,23
all_calculation_valid,228,geometry_and_time,2,-0.0049079754601227,22
all_calculation_valid,228,geometry_and_time,3,0.018120805369127517,22
all_calculation_valid,228,geometry_and_time,4,0.03662420382165605,22
all_calculation_valid,229,geometry_only,2,-0.038303693570451436,23
all_calculation_valid,229,geometry_only,3,-0.01335113484646195,23
all_calculation_valid,229,geometry_only,4,-0.03080982499708975,23
all_calculation_valid,229,geometry_and_time,2,0.815347721822542,22
all_calculation_valid,229,geometry_and_time,3,0.46805970149253734,22
all_calculation_valid,229,geometry_and_time,4,0.3952569169960474,22
all_calculation_valid,230,geometry_only,2,0.004061484628842789,23
all_calculation_valid,230,geometry_only,3,0.04926263934063852,23
all_calculation_valid,230,geometry_only,4,-0.04219651108643479,23
all_calculation_valid,230,geometry_and_time,2,0.022222222222222223,22
all_calculation_valid,230,geometry_and_time,3,-0.04100177304964539,22
all_calculation_valid,230,geometry_and_time,4,-0.010810810810810811,22
all_calculation_valid,231,geometry_only,2,-0.04395123476086277,23
all_calculation_valid,231,geometry_only,3,0.03428647960891984,23
all_calculation_valid,231,geometry_only,4,-0.030664395229982964,23
all_calculation_valid,231,geometry_and_time,2,0.031446540880503145,22
all_calculation_valid,231,geometry_and_time,3,0.004044412224808272,22
all_calculation_valid,231,geometry_and_time,4,0.024600697631723886,22
all_calculation_valid,232,geometry_only,2,0.17678958785249457,23
all_calculation_valid,232,geometry_only,3,0.07430340557275542,23
all_calculation_valid,232,geometry_only,4,-0.002575787596592035,23
all_calculation_valid,232,geometry_and_time,2,-0.0049079754601227,22
all_calculation_valid,232,geometry_and_time,3,0.22394371763961898,22
all_calculation_valid,232,geometry_and_time,4,0.20405423546784804,22
all_calculation_valid,233,geometry_only,2,0.061746708696458374,23
all_calculation_valid,233,geometry_only,3,0.03444564047362755,23
all_calculation_valid,233,geometry_only,4,0.019341451000352373,23
all_calculation_valid,233,geometry_and_time,2,0.033617212012550426,22
all_calculation_valid,233,geometry_and_time,3,0.6746478873239437,22
all_calculation_valid,233,geometry_and_time,4,0.3717948717948718,22
all_calculation_valid,234,geometry_only,2,0.041848134822950196,23
all_calculation_valid,234,geometry_only,3,0.02640553139567625,23
all_calculation_valid,234,geometry_only,4,0.1282798833819242,23
all_calculation_valid,234,geometry_and_time,2,-0.02115842369743454,22
all_calculation_valid,234,geometry_and_time,3,0.04736193189065091,22
all_calculation_valid,234,geometry_and_time,4,0.14675675675675676,22
all_calculation_valid,235,geometry_only,2,0.11588143525741029,23
all_calculation_valid,235,geometry_only,3,-0.044408306229672255,23
all_calculation_valid,235,geometry_only,4,0.0731242672919109,23
all_calculation_valid,235,geometry_and_time,2,-0.04054054054054054,22
all_calculation_valid,235,geometry_and_time,3,0.1567911714770798,22
all_calculation_valid,235,geometry_and_time,4,0.1029126213592233,22
all_calculation_valid,236,geometry_only,2,0.0503003003003003,23
all_calculation_valid,236,geometry_only,3,0.07896947633716046,23
all_calculation_valid,236,geometry_only,4,0.09615384615384616,23
all_calculation_valid,236,geometry_and_time,2,0.25259792166266987,22
all_calculation_valid,236,geometry_and_time,3,0.4195732720071547,22
all_calculation_valid,236,geometry_and_time,4,0.44042232277526394,22
all_calculation_valid,237,geometry_only,2,0.0945229117402697,23
all_calculation_valid,237,geometry_only,3,-0.0018562059151095163,23
all_calculation_valid,237,geometry_only,4,0.03716977646406799,23
all_calculation_valid,237,geometry_and_time,2,-0.050513022888713496,22
all_calculation_valid,237,geometry_and_time,3,0.059821839963139306,22
all_calculation_valid,237,geometry_and_time,4,0.013422818791946308,22
all_calculation_valid,238,geometry_only,2,0.0031894934333958724,23
all_calculation_valid,238,geometry_only,3,0.0931313979397423,23
all_calculation_valid,238,geometry_only,4,0.14278799612778315,23
all_calculation_valid,238,geometry_and_time,2,-0.010770784247728038,22
all_calculation_valid,238,geometry_and_time,3,0.09249295413784268,22
all_calculation_valid,238,geometry_and_time,4,0.18218352310783656,22
all_calculation_valid,239,geometry_only,2,0.19376405898525367,23
all_calculation_valid,239,geometry_only,3,0.03899721448467967,23
all_calculation_valid,239,geometry_only,4,0.09132888660851719,23
all_calculation_valid,239,geometry_and_time,2,-0.008056394763343404,22
all_calculation_valid,239,geometry_and_time,3,0.03212290502793296,22
all_calculation_valid,239,geometry_and_time,4,0.15535539106394364,22
all_calculation_valid,240,geometry_only,2,-0.023699421965317918,23
all_calculation_valid,240,geometry_only,3,0.0858554049126529,23
all_calculation_valid,240,geometry_only,4,0.05564387917329094,23
all_calculation_valid,240,geometry_and_time,2,0.005901881224640354,22
all_calculation_valid,240,geometry_and_time,3,0.42022230190032267,22
all_calculation_valid,240,geometry_and_time,4,0.36437364228819696,22
all_calculation_valid,241,geometry_only,2,-0.04017940571855728,23
all_calculation_valid,241,geometry_only,3,0.1565012747597568,23
all_calculation_valid,241,geometry_only,4,0.30613961312026916,23
all_calculation_valid,241,geometry_and_time,2,-0.012588512981904013,22
all_calculation_valid,241,geometry_and_time,3,0.15676141257536608,22
all_calculation_valid,241,geometry_and_time,4,0.35486486486486485,22
all_calculation_valid,242,geometry_only,2,-0.0462406015037594,23
all_calculation_valid,242,geometry_only,3,0.04893177119228118,23
all_calculation_valid,242,geometry_only,4,0.04564315352697095,23
all_calculation_valid,242,geometry_and_time,2,0.16806722689075632,22
all_calculation_valid,242,geometry_and_time,3,0.1274371399137701,22
all_calculation_valid,242,geometry_and_time,4,0.24414292570132193,22
all_calculation_valid,243,geometry_only,2,0.11477663230240549,23
all_calculation_valid,243,geometry_only,3,0.13097131225748998,23
all_calculation_valid,243,geometry_only,4,0.028652683967294704,23
all_calculation_valid,243,geometry_and_time,2,-0.02877697841726619,22
all_calculation_valid,243,geometry_and_time,3,0.1852933368728431,22
all_calculation_valid,243,geometry_and_time,4,0.3888888888888889,22
all_calculation_valid,244,geometry_only,2,-0.03799785394180395,23
all_calculation_valid,244,geometry_only,3,0.06481422471480466,23
all_calculation_valid,244,geometry_only,4,0.03129682037622773,23
all_calculation_valid,244,geometry_and_time,2,-0.04430379746835443,22
all_calculation_valid,244,geometry_and_time,3,0.058777633289986995,22
all_calculation_valid,244,geometry_and_time,4,0.04854368932038835,22
all_calculation_valid,245,geometry_only,2,-0.04395123476086277,23
all_calculation_valid,245,geometry_only,3,0.00883029662334432,23
all_calculation_valid,245,geometry_only,4,0.01644476554167957,23
all_calculation_valid,245,geometry_and_time,2,-0.06944444444444445,22
all_calculation_valid,245,geometry_and_time,3,0.29161940768746064,22
all_calculation_valid,245,geometry_and_time,4,0.2006172839506173,22
all_calculation_valid,246,geometry_only,2,0.1261090416525567,23
all_calculation_valid,246,geometry_only,3,0.09770540340488527,23
all_calculation_valid,246,geometry_only,4,0.2265454401079922,23
all_calculation_valid,246,geometry_and_time,2,-0.050513022888713496,22
all_calculation_valid,246,geometry_and_time,3,0.11161439193231348,22
all_calculation_valid,246,geometry_and_time,4,0.16950290014860264,22
all_calculation_valid,247,geometry_only,2,0.0023784189772798397,23
all_calculation_valid,247,geometry_only,3,0.09524100620472538,23
all_calculation_valid,247,geometry_only,4,0.10691738510623855,23
all_calculation_valid,247,geometry_and_time,2,-0.039603960396039604,22
all_calculation_valid,247,geometry_and_time,3,0.029411764705882353,22
all_calculation_valid,247,geometry_and_time,4,0.09845662586482172,22
all_calculation_valid,248,geometry_only,2,-0.03207862043389579,23
all_calculation_valid,248,geometry_only,3,0.041666666666666664,23
all_calculation_valid,248,geometry_only,4,0.09496490280777538,23
all_calculation_valid,248,geometry_and_time,2,0.0064516129032258064,22
all_calculation_valid,248,geometry_and_time,3,0.2647214854111406,22
all_calculation_valid,248,geometry_and_time,4,0.14134685010861694,22
all_calculation_valid,249,geometry_only,2,0.0023784189772798397,23
all_calculation_valid,249,geometry_only,3,-0.053800763623741754,23
all_calculation_valid,249,geometry_only,4,0.013435134515188256,23
all_calculation_valid,249,geometry_and_time,2,-0.02916160388821385,22
all_calculation_valid,249,geometry_and_time,3,0.05467343264036667,22
all_calculation_valid,249,geometry_and_time,4,0.061669128508124074,22
all_calculation_valid,250,geometry_only,2,0.0945229117402697,23
all_calculation_valid,250,geometry_only,3,0.046698375440113654,23
all_calculation_valid,250,geometry_only,4,0.16616565861432037,23
all_calculation_valid,250,geometry_and_time,2,-0.03991596638655462,22
all_calculation_valid,250,geometry_and_time,3,-0.017070909933570216,22
all_calculation_valid,250,geometry_and_time,4,-0.005319148936170213,22
all_calculation_valid,251,geometry_only,2,0.012269938650306749,23
all_calculation_valid,251,geometry_only,3,0.1569451532526793,23
all_calculation_valid,251,geometry_only,4,0.1529796368506046,23
all_calculation_valid,251,geometry_and_time,2,0.03013945119208277,22
all_calculation_valid,251,geometry_and_time,3,-0.000696217219772569,22
all_calculation_valid,251,geometry_and_time,4,0.10256410256410256,22
all_calculation_valid,252,geometry_only,2,0.03875379939209726,23
all_calculation_valid,252,geometry_only,3,0.04949234638432639,23
all_calculation_valid,252,geometry_only,4,0.011208612934149398,23
all_calculation_valid,252,geometry_and_time,2,0.03663985701519214,22
all_calculation_valid,252,geometry_and_time,3,0.10476555512967932,22
all_calculation_valid,252,geometry_and_time,4,0.27331378299120235,22
all_calculation_valid,253,geometry_only,2,-0.00194870505406085,23
all_calculation_valid,253,geometry_only,3,0.08604869590347518,23
all_calculation_valid,253,geometry_only,4,0.0782122905027933,23
all_calculation_valid,253,geometry_and_time,2,-0.014492753623188406,22
all_calculation_valid,253,geometry_and_time,3,0.041025641025641026,22
all_calculation_valid,253,geometry_and_time,4,-0.01862953971163851,22
all_calculation_valid,254,geometry_only,2,-0.006059458435902291,23
all_calculation_valid,254,geometry_only,3,-0.011871508379888268,23
all_calculation_valid,254,geometry_only,4,0.11573595996504885,23
all_calculation_valid,254,geometry_and_time,2,-0.04392156862745098,22
all_calculation_valid,254,geometry_and_time,3,0.3032106111317714,22
all_calculation_valid,254,geometry_and_time,4,0.2204223315013017,22
all_calculation_valid,255,geometry_only,2,0.19275525525525525,23
all_calculation_valid,255,geometry_only,3,0.055970149253731345,23
all_calculation_valid,255,geometry_only,4,0.062497612407838944,23
all_calculation_valid,255,geometry_and_time,2,-0.008056394763343404,22
all_calculation_valid,255,geometry_and_time,3,0.0578021209649225,22
all_calculation_valid,255,geometry_and_time,4,0.10612462749633056,22
all_calculation_valid,256,geometry_only,2,-0.04020100502512563,23
all_calculation_valid,256,geometry_only,3,0.0430147863328019,23
all_calculation_valid,256,geometry_only,4,0.1194586043241343,23
all_calculation_valid,256,geometry_and_time,2,-0.059957173447537475,22
all_calculation_valid,256,geometry_and_time,3,0.023082091616932136,22
all_calculation_valid,256,geometry_and_time,4,-0.016129032258064516,22
all_calculation_valid,257,geometry_only,2,0.056439582297364496,23
