selector,condition,target,heldout_building,algorithm,feature,inner_MAE,pca,parameter,inner_images,dimensions,candidate_count
current_hohonet,manual,within_topology_geometry_dispersion,e9zR4mvMWw7,ridge,C_hohonet_compressed_global,0.050485255102,16,100,146,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,jh4fc5c5qoQ,knn,C_hohonet_encoder_stage4_global,0.0507238654022,32,5,149,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,jh4fc5c5qoQ,ridge,C_hohonet_refined_global,0.0500358992562,32,100,149,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,jtcxE69GiFV,knn,C_hohonet_encoder_stage4_global,0.052531378202,32,3,143,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,jtcxE69GiFV,ridge,C_hohonet_compressed_global,0.0519663710432,16,100,143,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,pRbA3pwrgk9,knn,C_hohonet_encoder_stage4_global,0.0461205169016,16,5,143,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,pRbA3pwrgk9,ridge,C_hohonet_refined_global,0.0452390163584,32,100,143,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,pa4otMbVnkk,knn,C_hohonet_encoder_stage4_global,0.0510028553751,16,5,145,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,pa4otMbVnkk,ridge,C_hohonet_compressed_global,0.0511365214099,16,100,145,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,q9vSo1VnCiC,knn,C_hohonet_encoder_stage4_global,0.0514169733052,32,5,138,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,q9vSo1VnCiC,ridge,C_hohonet_refined_global,0.0522068410061,32,100,138,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,rPc6DW4iMge,knn,C_hohonet_encoder_stage4_global,0.0527629945926,16,5,141,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,rPc6DW4iMge,ridge,C_hohonet_compressed_global,0.0529315269896,16,100,141,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,uNb9QFRL6hY,knn,C_hohonet_encoder_stage4_global,0.0511489102201,32,5,124,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,uNb9QFRL6hY,ridge,C_hohonet_refined_global,0.051672731522,32,100,124,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,wc2JMjhGNzB,knn,C_hohonet_encoder_stage4_global,0.0531896653815,16,5,139,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,wc2JMjhGNzB,ridge,C_hohonet_refined_global,0.0519265980692,32,100,139,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,x8F5xyUWy9e,knn,C_hohonet_encoder_stage4_global,0.0509640925215,16,5,147,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,x8F5xyUWy9e,ridge,C_hohonet_compressed_global,0.0511596651888,16,100,147,2048,11
current_hohonet,manual,within_topology_geometry_dispersion,yqstnuAEVhm,knn,C_hohonet_encoder_stage4_global,0.0506562111088,32,3,136,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,yqstnuAEVhm,ridge,C_hohonet_shared_global,0.0522086384601,32,100,136,512,11
current_hohonet,manual,within_topology_geometry_dispersion,zsNo4HB9uLZ,knn,C_hohonet_encoder_stage4_global,0.0499479907711,32,3,145,1024,11
current_hohonet,manual,within_topology_geometry_dispersion,zsNo4HB9uLZ,ridge,C_hohonet_refined_global,0.0517709331066,32,100,145,2048,11
current_hohonet,semi,owner_valid_active_seconds,7y3sRwLe3Va,knn,C_hohonet_encoder_stage4_local16,53.3775,16,5,40,16384,11
current_hohonet,semi,owner_valid_active_seconds,7y3sRwLe3Va,ridge,C_hohonet_encoder_stage2_local16,51.8410955145,32,100,40,4096,11
current_hohonet,semi,owner_valid_active_seconds,B6ByNegPMKs,knn,C_hohonet_encoder_stage4_local16,57.9254385965,32,3,38,16384,11
current_hohonet,semi,owner_valid_active_seconds,B6ByNegPMKs,ridge,C_hohonet_encoder_stage2_local16,50.9482075868,32,0.1,38,4096,11
current_hohonet,semi,owner_valid_active_seconds,UwV83HsGsw3,knn,C_hohonet_encoder_stage2_local16,44.918699187,32,3,41,4096,11
current_hohonet,semi,owner_valid_active_seconds,UwV83HsGsw3,ridge,C_hohonet_encoder_stage2_local16,50.7936863779,16,100,41,4096,11
current_hohonet,semi,owner_valid_active_seconds,X7HyMhZNoso,knn,C_hohonet_encoder_stage4_local16,56.8211382114,32,3,41,16384,11
current_hohonet,semi,owner_valid_active_seconds,X7HyMhZNoso,ridge,C_hohonet_encoder_stage2_local16,57.0026970822,32,100,41,4096,11
current_hohonet,semi,owner_valid_active_seconds,Z6MFQCViBuw,knn,C_hohonet_encoder_stage4_local16,52.0625,16,3,40,16384,11
current_hohonet,semi,owner_valid_active_seconds,Z6MFQCViBuw,ridge,C_hohonet_refined_local16,53.4921165656,16,100,40,32768,11
current_hohonet,semi,owner_valid_active_seconds,b8cTxDM8gDG,knn,C_hohonet_encoder_stage2_local16,53.6761904762,32,5,42,4096,11
current_hohonet,semi,owner_valid_active_seconds,b8cTxDM8gDG,ridge,C_hohonet_encoder_stage2_local16,55.5710809451,32,100,42,4096,11
current_hohonet,semi,owner_valid_active_seconds,e9zR4mvMWw7,knn,C_hohonet_encoder_stage2_local16,50.0157894737,16,5,38,4096,11
current_hohonet,semi,owner_valid_active_seconds,e9zR4mvMWw7,ridge,C_hohonet_encoder_stage2_local16,55.3965771204,32,100,38,4096,11
current_hohonet,semi,owner_valid_active_seconds,q9vSo1VnCiC,knn,C_hohonet_encoder_stage4_local16,56.541025641,16,5,39,16384,11
current_hohonet,semi,owner_valid_active_seconds,q9vSo1VnCiC,ridge,C_hohonet_encoder_stage2_local16,52.5114947595,32,100,39,4096,11
current_hohonet,semi,owner_valid_active_seconds,rPc6DW4iMge,knn,C_hohonet_encoder_stage2_local16,53.3333333333,32,5,42,4096,11
current_hohonet,semi,owner_valid_active_seconds,rPc6DW4iMge,ridge,C_hohonet_encoder_stage2_local16,56.6633353388,32,100,42,4096,11
current_hohonet,semi,owner_valid_active_seconds,uNb9QFRL6hY,knn,C_hohonet_compressed_local16,52.2777777778,16,3,36,32768,11
current_hohonet,semi,owner_valid_active_seconds,uNb9QFRL6hY,ridge,C_hohonet_refined_local16,54.8913403588,16,100,36,32768,11
current_hohonet,semi,owner_valid_active_seconds,wc2JMjhGNzB,knn,C_hohonet_compressed_local16,59.7342857143,16,5,35,32768,11
current_hohonet,semi,owner_valid_active_seconds,wc2JMjhGNzB,ridge,C_hohonet_encoder_stage2_local16,59.8225885153,16,0.1,35,4096,11
current_hohonet,semi,owner_valid_active_seconds,yqstnuAEVhm,knn,C_hohonet_encoder_stage4_local16,51.9715447154,16,3,41,16384,11
current_hohonet,semi,owner_valid_active_seconds,yqstnuAEVhm,ridge,C_hohonet_compressed_local16,58.0458265332,16,100,41,32768,11
current_hohonet,semi,point_count_disagreement,7y3sRwLe3Va,knn,C_hohonet_compressed_local16,0.239067225045,16,3,40,32768,11
current_hohonet,semi,point_count_disagreement,7y3sRwLe3Va,ridge,C_hohonet_encoder_stage2_local16,0.232142114014,32,0.1,40,4096,11
current_hohonet,semi,point_count_disagreement,B6ByNegPMKs,knn,C_hohonet_compressed_local16,0.24626298949,32,5,38,32768,11
current_hohonet,semi,point_count_disagreement,B6ByNegPMKs,ridge,C_hohonet_encoder_stage2_local16,0.224505832669,32,0.1,38,4096,11
current_hohonet,semi,point_count_disagreement,UwV83HsGsw3,knn,C_hohonet_compressed_local16,0.218438283762,16,3,41,32768,11
current_hohonet,semi,point_count_disagreement,UwV83HsGsw3,ridge,C_hohonet_compressed_local16,0.21396634004,16,0.1,41,32768,11
current_hohonet,semi,point_count_disagreement,X7HyMhZNoso,knn,C_hohonet_compressed_local16,0.234861889613,16,5,41,32768,11
current_hohonet,semi,point_count_disagreement,X7HyMhZNoso,ridge,C_hohonet_encoder_stage2_local16,0.240721482717,32,0.1,41,4096,11
current_hohonet,semi,point_count_disagreement,Z6MFQCViBuw,knn,C_hohonet_encoder_stage2_global,0.237594249953,16,5,40,256,11
current_hohonet,semi,point_count_disagreement,Z6MFQCViBuw,ridge,C_hohonet_encoder_stage2_local16,0.228940903246,32,0.1,40,4096,11
current_hohonet,semi,point_count_disagreement,b8cTxDM8gDG,knn,C_hohonet_compressed_local16,0.242680980165,16,5,42,32768,11
current_hohonet,semi,point_count_disagreement,b8cTxDM8gDG,ridge,C_hohonet_encoder_stage2_local16,0.237995125158,32,0.1,42,4096,11
current_hohonet,semi,point_count_disagreement,e9zR4mvMWw7,knn,C_hohonet_encoder_stage2_global,0.259371799063,16,5,38,256,11
current_hohonet,semi,point_count_disagreement,e9zR4mvMWw7,ridge,C_hohonet_encoder_stage2_local16,0.247624838927,32,0.1,38,4096,11
current_hohonet,semi,point_count_disagreement,q9vSo1VnCiC,knn,C_hohonet_encoder_stage2_global,0.243273924143,16,5,39,256,11
current_hohonet,semi,point_count_disagreement,q9vSo1VnCiC,ridge,C_hohonet_encoder_stage2_global,0.22642950109,32,10,39,256,11
current_hohonet,semi,point_count_disagreement,rPc6DW4iMge,knn,C_hohonet_compressed_local16,0.230477654391,32,3,42,32768,11
current_hohonet,semi,point_count_disagreement,rPc6DW4iMge,ridge,C_hohonet_encoder_stage2_local16,0.233233650507,32,0.1,42,4096,11
current_hohonet,semi,point_count_disagreement,uNb9QFRL6hY,knn,C_hohonet_compressed_local16,0.238718011725,16,3,36,32768,11
current_hohonet,semi,point_count_disagreement,uNb9QFRL6hY,ridge,C_hohonet_encoder_stage2_local16,0.24719714653,32,0.1,36,4096,11
current_hohonet,semi,point_count_disagreement,wc2JMjhGNzB,knn,C_hohonet_compressed_local16,0.236513995321,16,5,35,32768,11
current_hohonet,semi,point_count_disagreement,wc2JMjhGNzB,ridge,C_hohonet_encoder_stage2_local16,0.240010408755,32,0.1,35,4096,11
current_hohonet,semi,point_count_disagreement,yqstnuAEVhm,knn,C_hohonet_compressed_local16,0.253834451162,16,5,41,32768,11
current_hohonet,semi,point_count_disagreement,yqstnuAEVhm,ridge,C_hohonet_encoder_stage2_global,0.231951939989,16,0.1,41,256,11
current_hohonet,semi,reference_geometry_error,7y3sRwLe3Va,knn,C_hohonet_shared_global,0.0338415247291,16,5,40,512,11
current_hohonet,semi,reference_geometry_error,7y3sRwLe3Va,ridge,C_hohonet_encoder_stage4_local16,0.0365539381982,16,100,40,16384,11
current_hohonet,semi,reference_geometry_error,B6ByNegPMKs,knn,C_hohonet_shared_global,0.0344869228835,16,5,38,512,11
current_hohonet,semi,reference_geometry_error,B6ByNegPMKs,ridge,C_hohonet_compressed_local16,0.0366871790346,16,100,38,32768,11
current_hohonet,semi,reference_geometry_error,UwV83HsGsw3,knn,C_hohonet_shared_global,0.030770695228,16,5,41,512,11
current_hohonet,semi,reference_geometry_error,UwV83HsGsw3,ridge,C_hohonet_encoder_stage4_local16,0.034165979357,16,100,41,16384,11
current_hohonet,semi,reference_geometry_error,X7HyMhZNoso,knn,C_hohonet_shared_global,0.0363841429354,16,5,41,512,11
current_hohonet,semi,reference_geometry_error,X7HyMhZNoso,ridge,C_hohonet_encoder_stage4_local16,0.0406536172643,16,100,41,16384,11
current_hohonet,semi,reference_geometry_error,Z6MFQCViBuw,knn,C_hohonet_shared_global,0.0324667047013,16,5,40,512,11
current_hohonet,semi,reference_geometry_error,Z6MFQCViBuw,ridge,C_hohonet_legacy_single_phase,0.033931491906,32,0.1,40,256,11
current_hohonet,semi,reference_geometry_error,b8cTxDM8gDG,knn,C_hohonet_shared_global,0.0342478229745,16,5,42,512,11
current_hohonet,semi,reference_geometry_error,b8cTxDM8gDG,ridge,C_hohonet_encoder_stage2_local16,0.0403605920701,16,100,42,4096,11
current_hohonet,semi,reference_geometry_error,e9zR4mvMWw7,knn,C_hohonet_shared_global,0.0373944143196,32,5,38,512,11
current_hohonet,semi,reference_geometry_error,e9zR4mvMWw7,ridge,C_hohonet_compressed_local16,0.0419518402605,16,100,38,32768,11
current_hohonet,semi,reference_geometry_error,q9vSo1VnCiC,knn,C_hohonet_shared_global,0.0323440723831,32,5,39,512,11
current_hohonet,semi,reference_geometry_error,q9vSo1VnCiC,ridge,C_hohonet_compressed_local16,0.0365293468058,16,100,39,32768,11
current_hohonet,semi,reference_geometry_error,rPc6DW4iMge,knn,C_hohonet_shared_global,0.0332254967827,32,5,42,512,11
current_hohonet,semi,reference_geometry_error,rPc6DW4iMge,ridge,C_hohonet_encoder_stage2_local16,0.0383055144351,16,100,42,4096,11
current_hohonet,semi,reference_geometry_error,uNb9QFRL6hY,knn,C_hohonet_shared_global,0.0345708925177,16,5,36,512,11
current_hohonet,semi,reference_geometry_error,uNb9QFRL6hY,ridge,C_hohonet_encoder_stage2_global,0.0320506688001,16,100,36,256,11
current_hohonet,semi,reference_geometry_error,wc2JMjhGNzB,knn,C_hohonet_shared_global,0.0367377255074,16,5,35,512,11
current_hohonet,semi,reference_geometry_error,wc2JMjhGNzB,ridge,C_hohonet_compressed_local16,0.0431972487069,16,100,35,32768,11
current_hohonet,semi,reference_geometry_error,yqstnuAEVhm,knn,C_hohonet_shared_global,0.0346260435836,16,5,41,512,11
current_hohonet,semi,reference_geometry_error,yqstnuAEVhm,ridge,C_hohonet_encoder_stage4_local16,0.0382371949345,32,100,41,16384,11
current_hohonet,semi,scope_entropy,7y3sRwLe3Va,knn,C_hohonet_compressed_global,0.304143663582,32,1,40,2048,11
current_hohonet,semi,scope_entropy,7y3sRwLe3Va,ridge,C_hohonet_refined_global,0.283462787985,32,10,40,2048,11
current_hohonet,semi,scope_entropy,B6ByNegPMKs,knn,C_hohonet_legacy_single_phase,0.312017448918,16,5,38,256,11
current_hohonet,semi,scope_entropy,B6ByNegPMKs,ridge,C_hohonet_refined_global,0.29318581344,32,0.1,38,2048,11
current_hohonet,semi,scope_entropy,UwV83HsGsw3,knn,C_hohonet_compressed_global,0.331513631152,16,1,41,2048,11
current_hohonet,semi,scope_entropy,UwV83HsGsw3,ridge,C_hohonet_refined_global,0.265896442343,32,10,41,2048,11
current_hohonet,semi,scope_entropy,X7HyMhZNoso,knn,C_hohonet_compressed_global,0.304778726536,16,1,41,2048,11
current_hohonet,semi,scope_entropy,X7HyMhZNoso,ridge,C_hohonet_compressed_global,0.273446465555,32,0.1,41,2048,11
current_hohonet,semi,scope_entropy,Z6MFQCViBuw,knn,C_hohonet_compressed_global,0.311123484332,16,1,40,2048,11
current_hohonet,semi,scope_entropy,Z6MFQCViBuw,ridge,C_hohonet_refined_global,0.300517079207,32,100,40,2048,11
current_hohonet,semi,scope_entropy,b8cTxDM8gDG,knn,C_hohonet_shared_local16,0.310557364564,16,3,42,8192,11
current_hohonet,semi,scope_entropy,b8cTxDM8gDG,ridge,C_hohonet_refined_global,0.294183156537,32,10,42,2048,11
current_hohonet,semi,scope_entropy,e9zR4mvMWw7,knn,C_hohonet_refined_global,0.323509551104,32,3,38,2048,11
current_hohonet,semi,scope_entropy,e9zR4mvMWw7,ridge,C_hohonet_refined_global,0.29307571577,32,10,38,2048,11
current_hohonet,semi,scope_entropy,q9vSo1VnCiC,knn,C_hohonet_shared_local16,0.270027074457,16,5,39,8192,11
current_hohonet,semi,scope_entropy,q9vSo1VnCiC,ridge,C_hohonet_refined_global,0.291252137659,16,10,39,2048,11
current_hohonet,semi,scope_entropy,rPc6DW4iMge,knn,C_hohonet_shared_local16,0.329212070116,16,3,42,8192,11
current_hohonet,semi,scope_entropy,rPc6DW4iMge,ridge,C_hohonet_refined_global,0.289925982023,32,10,42,2048,11
current_hohonet,semi,scope_entropy,uNb9QFRL6hY,knn,C_hohonet_encoder_stage2_local16,0.299182815237,16,1,36,4096,11
current_hohonet,semi,scope_entropy,uNb9QFRL6hY,ridge,C_hohonet_refined_global,0.311333712374,32,1,36,2048,11
current_hohonet,semi,scope_entropy,wc2JMjhGNzB,knn,C_hohonet_refined_global,0.327934234869,16,3,35,2048,11
current_hohonet,semi,scope_entropy,wc2JMjhGNzB,ridge,C_hohonet_refined_global,0.301569204141,32,10,35,2048,11
current_hohonet,semi,scope_entropy,yqstnuAEVhm,knn,C_hohonet_refined_local16,0.319181032008,32,5,41,32768,11
current_hohonet,semi,scope_entropy,yqstnuAEVhm,ridge,C_hohonet_refined_global,0.274362396134,32,10,41,2048,11
current_hohonet,semi,scope_non_normal_rate,7y3sRwLe3Va,knn,C_hohonet_shared_local16,0.12025,16,5,40,8192,11
current_hohonet,semi,scope_non_normal_rate,7y3sRwLe3Va,ridge,C_hohonet_shared_local16,0.13377523756,32,100,40,8192,11
current_hohonet,semi,scope_non_normal_rate,B6ByNegPMKs,knn,C_hohonet_compressed_local16,0.124912280702,32,5,38,32768,11
current_hohonet,semi,scope_non_normal_rate,B6ByNegPMKs,ridge,C_hohonet_shared_local16,0.12894820966,32,0.1,38,8192,11
current_hohonet,semi,scope_non_normal_rate,UwV83HsGsw3,knn,C_hohonet_compressed_local16,0.106260162602,32,5,41,32768,11
current_hohonet,semi,scope_non_normal_rate,UwV83HsGsw3,ridge,C_hohonet_compressed_global,0.0870162152367,32,0.1,41,2048,11
current_hohonet,semi,scope_non_normal_rate,X7HyMhZNoso,knn,C_hohonet_shared_local16,0.117886178862,16,5,41,8192,11
current_hohonet,semi,scope_non_normal_rate,X7HyMhZNoso,ridge,C_hohonet_encoder_stage2_global,0.136692118715,32,10,41,256,11
current_hohonet,semi,scope_non_normal_rate,Z6MFQCViBuw,knn,C_hohonet_compressed_global,0.124375,16,1,40,2048,11
current_hohonet,semi,scope_non_normal_rate,Z6MFQCViBuw,ridge,C_hohonet_shared_local16,0.117163879522,32,0.1,40,8192,11
current_hohonet,semi,scope_non_normal_rate,b8cTxDM8gDG,knn,C_hohonet_compressed_local16,0.115674603175,16,5,42,32768,11
current_hohonet,semi,scope_non_normal_rate,b8cTxDM8gDG,ridge,C_hohonet_encoder_stage4_local16,0.135208153205,16,100,42,16384,11
current_hohonet,semi,scope_non_normal_rate,e9zR4mvMWw7,knn,C_hohonet_shared_local16,0.12951754386,32,5,38,8192,11
current_hohonet,semi,scope_non_normal_rate,e9zR4mvMWw7,ridge,C_hohonet_shared_local16,0.141305617561,16,0.1,38,8192,11
current_hohonet,semi,scope_non_normal_rate,q9vSo1VnCiC,knn,C_hohonet_shared_local16,0.0991452991453,16,5,39,8192,11
current_hohonet,semi,scope_non_normal_rate,q9vSo1VnCiC,ridge,C_hohonet_shared_local16,0.113187177303,16,0.1,39,8192,11
current_hohonet,semi,scope_non_normal_rate,rPc6DW4iMge,knn,C_hohonet_shared_local16,0.11996031746,16,5,42,8192,11
current_hohonet,semi,scope_non_normal_rate,rPc6DW4iMge,ridge,C_hohonet_shared_local16,0.133536928025,16,0.1,42,8192,11
current_hohonet,semi,scope_non_normal_rate,uNb9QFRL6hY,knn,C_hohonet_encoder_stage2_local16,0.100925925926,16,1,36,4096,11
current_hohonet,semi,scope_non_normal_rate,uNb9QFRL6hY,ridge,C_hohonet_encoder_stage2_local16,0.123742105299,32,0.1,36,4096,11
current_hohonet,semi,scope_non_normal_rate,wc2JMjhGNzB,knn,C_hohonet_shared_local16,0.128666666667,16,5,35,8192,11
current_hohonet,semi,scope_non_normal_rate,wc2JMjhGNzB,ridge,C_hohonet_compressed_global,0.160973592283,32,10,35,2048,11
current_hohonet,semi,scope_non_normal_rate,yqstnuAEVhm,knn,C_hohonet_compressed_local16,0.119105691057,32,5,41,32768,11
current_hohonet,semi,scope_non_normal_rate,yqstnuAEVhm,ridge,C_hohonet_shared_local16,0.13852713282,16,0.1,41,8192,11
current_hohonet,semi,scope_p_normal,7y3sRwLe3Va,knn,C_hohonet_shared_local16,0.12025,16,5,40,8192,11
current_hohonet,semi,scope_p_normal,7y3sRwLe3Va,ridge,C_hohonet_shared_local16,0.13377523756,32,100,40,8192,11
current_hohonet,semi,scope_p_normal,B6ByNegPMKs,knn,C_hohonet_compressed_local16,0.124912280702,32,5,38,32768,11
current_hohonet,semi,scope_p_normal,B6ByNegPMKs,ridge,C_hohonet_shared_local16,0.12894820966,32,0.1,38,8192,11
current_hohonet,semi,scope_p_normal,UwV83HsGsw3,knn,C_hohonet_compressed_local16,0.106260162602,32,5,41,32768,11
current_hohonet,semi,scope_p_normal,UwV83HsGsw3,ridge,C_hohonet_compressed_global,0.0870162152367,32,0.1,41,2048,11
current_hohonet,semi,scope_p_normal,X7HyMhZNoso,knn,C_hohonet_shared_local16,0.117886178862,16,5,41,8192,11
current_hohonet,semi,scope_p_normal,X7HyMhZNoso,ridge,C_hohonet_encoder_stage2_global,0.136692118715,32,10,41,256,11
current_hohonet,semi,scope_p_normal,Z6MFQCViBuw,knn,C_hohonet_compressed_global,0.124375,16,1,40,2048,11
current_hohonet,semi,scope_p_normal,Z6MFQCViBuw,ridge,C_hohonet_shared_local16,0.117163879522,32,0.1,40,8192,11
current_hohonet,semi,scope_p_normal,b8cTxDM8gDG,knn,C_hohonet_compressed_local16,0.115674603175,16,5,42,32768,11
current_hohonet,semi,scope_p_normal,b8cTxDM8gDG,ridge,C_hohonet_encoder_stage4_local16,0.135208153205,16,100,42,16384,11
current_hohonet,semi,scope_p_normal,e9zR4mvMWw7,knn,C_hohonet_shared_local16,0.12951754386,32,5,38,8192,11
current_hohonet,semi,scope_p_normal,e9zR4mvMWw7,ridge,C_hohonet_shared_local16,0.141305617561,16,0.1,38,8192,11
current_hohonet,semi,scope_p_normal,q9vSo1VnCiC,knn,C_hohonet_shared_local16,0.0991452991453,16,5,39,8192,11
current_hohonet,semi,scope_p_normal,q9vSo1VnCiC,ridge,C_hohonet_shared_local16,0.113187177303,16,0.1,39,8192,11
current_hohonet,semi,scope_p_normal,rPc6DW4iMge,knn,C_hohonet_shared_local16,0.11996031746,16,5,42,8192,11
current_hohonet,semi,scope_p_normal,rPc6DW4iMge,ridge,C_hohonet_shared_local16,0.133536928025,16,0.1,42,8192,11
current_hohonet,semi,scope_p_normal,uNb9QFRL6hY,knn,C_hohonet_encoder_stage2_local16,0.100925925926,16,1,36,4096,11
current_hohonet,semi,scope_p_normal,uNb9QFRL6hY,ridge,C_hohonet_encoder_stage2_local16,0.123742105299,32,0.1,36,4096,11
current_hohonet,semi,scope_p_normal,wc2JMjhGNzB,knn,C_hohonet_shared_local16,0.128666666667,16,5,35,8192,11
current_hohonet,semi,scope_p_normal,wc2JMjhGNzB,ridge,C_hohonet_compressed_global,0.160973592283,32,10,35,2048,11
current_hohonet,semi,scope_p_normal,yqstnuAEVhm,knn,C_hohonet_compressed_local16,0.119105691057,32,5,41,32768,11
