image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,N_spherical,method,cut,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG-17,manual,b8cTxDM8gDG,5,5,0,False,5,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,5
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,linear_common,0.075,4,2,2,0.3333333333333333,0.3333333333333333,1.9182958340544893,2;2;1;1
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,linear_common,0.1,3,3,0,0.0,0.3333333333333333,1.584962500721156,2;2;2
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,linear_common,0.125,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,linear_common,0.15,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,spherical,0.075,3,2,1,0.16666666666666666,0.5,1.4591479170272446,3;2;1
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,spherical,0.1,3,2,1,0.16666666666666666,0.5,1.4591479170272446,3;2;1
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,spherical,0.125,3,2,1,0.16666666666666666,0.5,1.4591479170272446,3;2;1
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,spherical,0.15,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,solid_angle,0.075,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,solid_angle,0.1,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,solid_angle,0.125,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG-18,manual,b8cTxDM8gDG,6,6,0,False,6,solid_angle,0.15,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,linear_common,0.075,12,6,6,0.2608695652173913,0.21739130434782608,3.344456935241198,5;3;3;2;2;2;1;1;1;1;1;1
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,linear_common,0.1,7,6,1,0.043478260869565216,0.2608695652173913,2.615983565581917,6;5;4;3;2;2;1
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,linear_common,0.125,5,4,1,0.043478260869565216,0.30434782608695654,2.1137392619169884,7;6;6;3;1
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,linear_common,0.15,4,4,0,0.0,0.30434782608695654,1.972647414184965,7;6;6;4
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,spherical,0.075,7,5,2,0.08695652173913043,0.34782608695652173,2.490740760310775,8;4;4;3;2;1;1
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,spherical,0.1,3,3,0,0.0,0.5217391304347826,1.3257847812033308,12;9;2
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,spherical,0.125,3,3,0,0.0,0.5217391304347826,1.3257847812033308,12;9;2
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,spherical,0.15,2,2,0,0.0,0.9130434782608695,0.4262286569981449,21;2
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,solid_angle,0.075,6,5,1,0.043478260869565216,0.2608695652173913,2.392277173072062,6;6;4;4;2;1
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,solid_angle,0.1,3,2,1,0.043478260869565216,0.6956521739130435,1.0666152167384504,16;6;1
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,solid_angle,0.125,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,oos,b8cTxDM8gDG,24,23,1,True,23,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,23
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.075,2,2,0,0.0,0.5,1.0,3;3
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.1,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.125,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.15,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.075,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.1,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.125,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.15,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.075,3,3,0,0.0,0.6666666666666666,1.188721875540867,16;6;2
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.1,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.075,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.1,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.075,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.1,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.075,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.1,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.125,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.15,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.075,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.1,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.125,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.15,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.075,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.075,3,2,1,0.041666666666666664,0.7916666666666666,0.8886865525783176,19;4;1
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.1,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.125,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.075,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.1,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.075,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.1,2,2,0,0.0,0.8333333333333334,0.6500224216483541,20;4
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.075,4,3,1,0.041666666666666664,0.6666666666666666,1.3512274809529559,16;5;2;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.1,3,2,1,0.041666666666666664,0.6666666666666666,1.0994839817876882,16;7;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.125,3,2,1,0.041666666666666664,0.6666666666666666,1.0994839817876882,16;7;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.15,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.075,4,3,1,0.041666666666666664,0.6666666666666666,1.3512274809529559,16;5;2;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.1,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.125,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.15,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.075,3,2,1,0.041666666666666664,0.6666666666666666,1.0994839817876882,16;7;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.1,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.125,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.075,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.1,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.125,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,linear_common,0.15,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.075,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.1,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.125,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,spherical,0.15,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.075,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.1,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,manual,e9zR4mvMWw7,6,6,0,False,6,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,6
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,linear_common,0.075,13,4,9,0.375,0.20833333333333334,3.3716535224393334,5;4;3;3;1;1;1;1;1;1;1;1;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,linear_common,0.1,9,4,5,0.20833333333333334,0.2916666666666667,2.7509619827626763,7;5;4;3;1;1;1;1;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,linear_common,0.125,7,5,2,0.08333333333333333,0.2916666666666667,2.5324156286861546,7;5;4;4;2;1;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,linear_common,0.15,7,5,2,0.08333333333333333,0.2916666666666667,2.5324156286861546,7;5;4;4;2;1;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,spherical,0.075,9,5,4,0.16666666666666666,0.20833333333333334,2.903107168362811,5;4;4;4;3;1;1;1;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,spherical,0.1,6,4,2,0.08333333333333333,0.375,2.160762106246821,9;7;4;2;1;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,spherical,0.125,4,3,1,0.041666666666666664,0.375,1.75,9;8;6;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,spherical,0.15,3,2,1,0.041666666666666664,0.625,1.1431558784658322,15;8;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,solid_angle,0.075,6,4,2,0.08333333333333333,0.375,2.160762106246821,9;7;4;2;1;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,solid_angle,0.1,5,4,1,0.041666666666666664,0.375,1.9795739585136223,9;8;4;2;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,solid_angle,0.125,4,3,1,0.041666666666666664,0.5416666666666666,1.497224320061398,13;8;2;1
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,e9zR4mvMWw7,24,24,0,False,24,solid_angle,0.15,3,2,1,0.041666666666666664,0.625,1.1431558784658322,15;8;1
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.075,3,3,0,0.0,0.75,1.0408520829727552,18;4;2
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.1,2,2,0,0.0,0.75,0.8112781244591328,18;6
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,linear_common,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.075,3,3,0,0.0,0.75,1.0408520829727552,18;4;2
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.1,2,2,0,0.0,0.75,0.8112781244591328,18;6
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,spherical,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.075,2,2,0,0.0,0.75,0.8112781244591328,18;6
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,semi,e9zR4mvMWw7,24,24,0,True,24,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,24
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,23,linear_common,0.075,6,3,3,0.13043478260869565,0.5217391304347826,1.941645521915528,12;5;3;1;1;1
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,e9zR4mvMWw7,24,23,1,False,23,linear_common,0.1,5,2,3,0.13043478260869565,0.7391304347826086,1.295659529821394,17;3;1;1;1
