config,lookahead,min_support,epsilon,budget_scope,mode,cohort,inventory_image_n,evaluable_window_image_n,no_future_window_images,identified_images,finite_interval_images,unknown_images,not_reached_images
q_0.900,1,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,28,13,11,3
q_0.900,1,2,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,11,32,29,49
q_0.900,1,2,0.1,own_full_n,without_workers,all_positive,196,176,20,28,59,40,49
q_0.900,1,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,18,24,11,2
q_0.900,1,2,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,10,35,29,47
q_0.900,1,2,0.2,own_full_n,without_workers,all_positive,196,176,20,42,63,47,24
q_0.900,1,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,15,27,11,2
q_0.900,1,2,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,27,36,36,22
q_0.900,1,3,0.05,own_full_n,without_workers,all_positive,196,176,20,28,51,63,34
q_0.900,1,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,21,21,11,2
q_0.900,1,3,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,7,30,52,32
q_0.900,1,3,0.1,own_full_n,without_workers,all_positive,196,176,20,24,55,63,34
q_0.900,1,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,17,25,11,2
q_0.900,1,3,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,7,30,52,32
q_0.900,1,3,0.2,own_full_n,without_workers,all_positive,196,176,20,16,72,82,6
q_0.900,1,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,8,34,11,2
q_0.900,1,3,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,8,38,71,4
q_0.900,2,1,0.05,own_full_n,without_workers,all_positive,196,153,43,56,0,12,85
q_0.900,2,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,24,0,11,20
q_0.900,2,1,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,32,0,1,65
q_0.900,2,1,0.1,own_full_n,without_workers,all_positive,196,153,43,67,1,12,73
q_0.900,2,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,35,1,11,8
q_0.900,2,1,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,32,0,1,65
q_0.900,2,1,0.2,own_full_n,without_workers,all_positive,196,153,43,70,1,12,70
q_0.900,2,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,35,1,11,8
q_0.900,2,1,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,35,0,1,62
q_0.900,2,2,0.05,own_full_n,without_workers,all_positive,196,153,43,19,35,25,74
q_0.900,2,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,19,9,11,16
q_0.900,2,2,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,0,26,14,58
q_0.900,2,2,0.1,own_full_n,without_workers,all_positive,196,153,43,27,38,25,63
q_0.900,2,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,27,12,11,5
q_0.900,2,2,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,0,26,14,58
q_0.900,2,2,0.2,own_full_n,without_workers,all_positive,196,153,43,26,48,26,53
q_0.900,2,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,17,22,11,5
q_0.900,2,2,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,9,26,15,48
q_0.900,2,3,0.05,own_full_n,without_workers,all_positive,196,153,43,19,34,62,38
q_0.900,2,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,19,9,11,16
q_0.900,2,3,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,0,25,51,22
q_0.900,2,3,0.1,own_full_n,without_workers,all_positive,196,153,43,17,42,62,32
q_0.900,2,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,17,17,11,10
q_0.900,2,3,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,0,25,51,22
q_0.900,2,3,0.2,own_full_n,without_workers,all_positive,196,153,43,9,54,70,20
q_0.900,2,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,9,25,11,10
q_0.900,2,3,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,0,29,59,10
q_0.850,1,1,0.05,own_full_n,without_workers,all_positive,196,176,20,99,1,13,63
q_0.850,1,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,44,1,9,1
q_0.850,1,1,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,55,0,4,62
q_0.850,1,1,0.1,own_full_n,without_workers,all_positive,196,176,20,101,1,13,61
q_0.850,1,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,44,1,9,1
q_0.850,1,1,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,57,0,4,60
q_0.850,1,1,0.2,own_full_n,without_workers,all_positive,196,176,20,112,1,13,50
q_0.850,1,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,44,1,9,1
q_0.850,1,1,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,68,0,4,49
q_0.850,1,2,0.05,own_full_n,without_workers,all_positive,196,176,20,43,44,40,49
q_0.850,1,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,31,12,9,3
q_0.850,1,2,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,12,32,31,46
q_0.850,1,2,0.1,own_full_n,without_workers,all_positive,196,176,20,31,59,40,46
q_0.850,1,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,19,25,9,2
q_0.850,1,2,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,12,34,31,44
q_0.850,1,2,0.2,own_full_n,without_workers,all_positive,196,176,20,44,62,47,23
q_0.850,1,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,17,27,9,2
q_0.850,1,2,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,27,35,38,21
q_0.850,1,3,0.05,own_full_n,without_workers,all_positive,196,176,20,30,52,64,30
q_0.850,1,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,22,22,10,1
q_0.850,1,3,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,8,30,54,29
q_0.850,1,3,0.1,own_full_n,without_workers,all_positive,196,176,20,26,56,64,30
q_0.850,1,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,18,26,10,1
q_0.850,1,3,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,8,30,54,29
q_0.850,1,3,0.2,own_full_n,without_workers,all_positive,196,176,20,19,71,81,5
q_0.850,1,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,10,34,10,1
q_0.850,1,3,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,9,37,71,4
q_0.850,2,1,0.05,own_full_n,without_workers,all_positive,196,153,43,60,0,11,82
q_0.850,2,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,28,0,9,18
q_0.850,2,1,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,32,0,2,64
q_0.850,2,1,0.1,own_full_n,without_workers,all_positive,196,153,43,70,0,12,71
q_0.850,2,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,38,0,10,7
q_0.850,2,1,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,32,0,2,64
q_0.850,2,1,0.2,own_full_n,without_workers,all_positive,196,153,43,72,0,12,69
q_0.850,2,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,38,0,10,7
q_0.850,2,1,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,34,0,2,62
q_0.850,2,2,0.05,own_full_n,without_workers,all_positive,196,153,43,21,35,24,73
q_0.850,2,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,21,9,9,16
q_0.850,2,2,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,0,26,15,57
q_0.850,2,2,0.1,own_full_n,without_workers,all_positive,196,153,43,29,37,24,63
q_0.850,2,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,29,11,9,6
q_0.850,2,2,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,0,26,15,57
q_0.850,2,2,0.2,own_full_n,without_workers,all_positive,196,153,43,26,49,26,52
q_0.850,2,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,17,23,9,6
q_0.850,2,2,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,9,26,17,46
q_0.850,2,3,0.05,own_full_n,without_workers,all_positive,196,153,43,20,34,59,40
q_0.850,2,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,20,9,9,17
q_0.850,2,3,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,0,25,50,23
q_0.850,2,3,0.1,own_full_n,without_workers,all_positive,196,153,43,18,43,60,32
q_0.850,2,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,18,18,10,9
q_0.850,2,3,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,0,25,50,23
q_0.850,2,3,0.2,own_full_n,without_workers,all_positive,196,153,43,9,55,69,20
q_0.850,2,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,9,27,10,9
q_0.850,2,3,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,0,28,59,11
q_0.800,1,1,0.05,own_full_n,without_workers,all_positive,196,176,20,102,1,11,62
q_0.800,1,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,44,1,9,1
q_0.800,1,1,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,58,0,2,61
q_0.800,1,1,0.1,own_full_n,without_workers,all_positive,196,176,20,105,1,11,59
q_0.800,1,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,44,1,9,1
q_0.800,1,1,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,61,0,2,58
q_0.800,1,1,0.2,own_full_n,without_workers,all_positive,196,176,20,115,1,11,49
q_0.800,1,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,44,1,9,1
q_0.800,1,1,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,71,0,2,48
q_0.800,1,2,0.05,own_full_n,without_workers,all_positive,196,176,20,43,47,38,48
q_0.800,1,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,30,13,9,3
q_0.800,1,2,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,13,34,29,45
q_0.800,1,2,0.1,own_full_n,without_workers,all_positive,196,176,20,33,61,38,44
q_0.800,1,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,19,25,9,2
q_0.800,1,2,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,14,36,29,42
q_0.800,1,2,0.2,own_full_n,without_workers,all_positive,196,176,20,44,65,45,22
q_0.800,1,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,16,28,9,2
q_0.800,1,2,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,28,37,36,20
q_0.800,1,3,0.05,own_full_n,without_workers,all_positive,196,176,20,30,55,61,30
q_0.800,1,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,22,22,9,2
q_0.800,1,3,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,8,33,52,28
q_0.800,1,3,0.1,own_full_n,without_workers,all_positive,196,176,20,26,59,61,30
q_0.800,1,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,18,26,9,2
q_0.800,1,3,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,8,33,52,28
q_0.800,1,3,0.2,own_full_n,without_workers,all_positive,196,176,20,19,74,76,7
q_0.800,1,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,10,34,9,2
q_0.800,1,3,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,9,40,67,5
q_0.800,2,1,0.05,own_full_n,without_workers,all_positive,196,153,43,63,0,10,80
q_0.800,2,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,29,0,9,17
q_0.800,2,1,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,34,0,1,63
q_0.800,2,1,0.1,own_full_n,without_workers,all_positive,196,153,43,73,0,11,69
q_0.800,2,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,39,0,10,6
q_0.800,2,1,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,34,0,1,63
q_0.800,2,1,0.2,own_full_n,without_workers,all_positive,196,153,43,75,0,11,67
q_0.800,2,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,39,0,10,6
q_0.800,2,1,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,36,0,1,61
q_0.800,2,2,0.05,own_full_n,without_workers,all_positive,196,153,43,21,37,23,72
q_0.800,2,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,21,9,9,16
q_0.800,2,2,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,0,28,14,56
q_0.800,2,2,0.1,own_full_n,without_workers,all_positive,196,153,43,28,40,23,62
q_0.800,2,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,28,12,9,6
q_0.800,2,2,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,0,28,14,56
q_0.800,2,2,0.2,own_full_n,without_workers,all_positive,196,153,43,27,51,24,51
q_0.800,2,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,17,23,9,6
q_0.800,2,2,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,10,28,15,45
q_0.800,2,3,0.05,own_full_n,without_workers,all_positive,196,153,43,20,36,57,40
q_0.800,2,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,20,9,9,17
q_0.800,2,3,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,0,27,48,23
q_0.800,2,3,0.1,own_full_n,without_workers,all_positive,196,153,43,17,46,57,33
q_0.800,2,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,17,19,9,10
q_0.800,2,3,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,0,27,48,23
q_0.800,2,3,0.2,own_full_n,without_workers,all_positive,196,153,43,9,57,66,21
q_0.800,2,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,9,27,9,10
q_0.800,2,3,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,0,30,57,11
ospa30_t6,1,1,0.05,own_full_n,without_workers,all_positive,196,176,20,73,0,15,88
ospa30_t6,1,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,26,0,14,15
ospa30_t6,1,1,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,47,0,1,73
ospa30_t6,1,1,0.1,own_full_n,without_workers,all_positive,196,176,20,72,3,15,86
ospa30_t6,1,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,23,3,14,15
ospa30_t6,1,1,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,49,0,1,71
ospa30_t6,1,1,0.2,own_full_n,without_workers,all_positive,196,176,20,85,3,15,73
ospa30_t6,1,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,23,3,14,15
ospa30_t6,1,1,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,62,0,1,58
ospa30_t6,1,2,0.05,own_full_n,without_workers,all_positive,196,176,20,31,45,44,56
ospa30_t6,1,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,21,18,10,6
ospa30_t6,1,2,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,10,27,34,50
ospa30_t6,1,2,0.1,own_full_n,without_workers,all_positive,196,176,20,25,54,44,53
ospa30_t6,1,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,14,26,10,5
ospa30_t6,1,2,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,11,28,34,48
ospa30_t6,1,2,0.2,own_full_n,without_workers,all_positive,196,176,20,38,58,51,29
ospa30_t6,1,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,11,29,10,5
ospa30_t6,1,2,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,27,29,41,24
ospa30_t6,1,3,0.05,own_full_n,without_workers,all_positive,196,176,20,23,46,70,37
ospa30_t6,1,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,15,23,11,6
ospa30_t6,1,3,0.05,own_full_n,without_workers,low_n_1_to15,141,121,20,8,23,59,31
ospa30_t6,1,3,0.1,own_full_n,without_workers,all_positive,196,176,20,17,52,70,37
ospa30_t6,1,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,9,29,11,6
ospa30_t6,1,3,0.1,own_full_n,without_workers,low_n_1_to15,141,121,20,8,23,59,31
ospa30_t6,1,3,0.2,own_full_n,without_workers,all_positive,196,176,20,16,66,84,10
ospa30_t6,1,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,5,33,11,6
ospa30_t6,1,3,0.2,own_full_n,without_workers,low_n_1_to15,141,121,20,11,33,73,4
ospa30_t6,2,1,0.05,own_full_n,without_workers,all_positive,196,153,43,44,0,10,99
ospa30_t6,2,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,17,0,9,29
ospa30_t6,2,1,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,27,0,1,70
ospa30_t6,2,1,0.1,own_full_n,without_workers,all_positive,196,153,43,47,0,12,94
ospa30_t6,2,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,20,0,11,24
ospa30_t6,2,1,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,27,0,1,70
ospa30_t6,2,1,0.2,own_full_n,without_workers,all_positive,196,153,43,51,0,12,90
ospa30_t6,2,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,20,0,11,24
ospa30_t6,2,1,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,31,0,1,66
ospa30_t6,2,2,0.05,own_full_n,without_workers,all_positive,196,153,43,12,30,30,81
ospa30_t6,2,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,12,9,9,25
ospa30_t6,2,2,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,0,21,21,56
ospa30_t6,2,2,0.1,own_full_n,without_workers,all_positive,196,153,43,17,32,35,69
ospa30_t6,2,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,17,11,14,13
ospa30_t6,2,2,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,0,21,21,56
ospa30_t6,2,2,0.2,own_full_n,without_workers,all_positive,196,153,43,18,39,35,61
ospa30_t6,2,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,10,18,14,13
ospa30_t6,2,2,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,8,21,21,48
ospa30_t6,2,3,0.05,own_full_n,without_workers,all_positive,196,153,43,12,30,64,47
ospa30_t6,2,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,12,9,11,23
ospa30_t6,2,3,0.05,own_full_n,without_workers,low_n_1_to15,141,98,43,0,21,53,24
ospa30_t6,2,3,0.1,own_full_n,without_workers,all_positive,196,153,43,9,43,63,38
ospa30_t6,2,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,9,22,10,14
ospa30_t6,2,3,0.1,own_full_n,without_workers,low_n_1_to15,141,98,43,0,21,53,24
ospa30_t6,2,3,0.2,own_full_n,without_workers,all_positive,196,153,43,5,49,73,26
ospa30_t6,2,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,5,26,10,14
ospa30_t6,2,3,0.2,own_full_n,without_workers,low_n_1_to15,141,98,43,0,23,63,12
q_0.975,3,1,0.05,own_full_n,without_workers,all_positive,196,143,53,30,1,26,86
q_0.975,3,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,9,1,24,21
q_0.975,3,1,0.05,own_full_n,without_workers,low_n_1_to15,141,88,53,21,0,2,65
q_0.975,3,1,0.1,own_full_n,without_workers,all_positive,196,143,53,31,1,27,84
q_0.975,3,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,10,1,25,19
q_0.975,3,1,0.1,own_full_n,without_workers,low_n_1_to15,141,88,53,21,0,2,65
q_0.975,3,1,0.2,own_full_n,without_workers,all_positive,196,143,53,32,1,28,82
q_0.975,3,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,11,1,26,17
q_0.975,3,1,0.2,own_full_n,without_workers,low_n_1_to15,141,88,53,21,0,2,65
q_0.975,3,2,0.05,own_full_n,without_workers,all_positive,196,143,53,8,27,49,59
q_0.975,3,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,8,6,26,15
q_0.975,3,2,0.05,own_full_n,without_workers,low_n_1_to15,141,88,53,0,21,23,44
q_0.975,3,2,0.1,own_full_n,without_workers,all_positive,196,143,53,8,28,50,57
q_0.975,3,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,8,7,27,13
q_0.975,3,2,0.1,own_full_n,without_workers,low_n_1_to15,141,88,53,0,21,23,44
q_0.975,3,2,0.2,own_full_n,without_workers,all_positive,196,143,53,3,34,50,56
q_0.975,3,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,2,13,27,13
q_0.975,3,2,0.2,own_full_n,without_workers,low_n_1_to15,141,88,53,1,21,23,43
q_0.975,3,3,0.05,own_full_n,without_workers,all_positive,196,143,53,9,14,99,21
q_0.975,3,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,9,5,25,16
q_0.975,3,3,0.05,own_full_n,without_workers,low_n_1_to15,141,88,53,0,9,74,5
q_0.975,3,3,0.1,own_full_n,without_workers,all_positive,196,143,53,13,15,100,15
q_0.975,3,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,13,6,26,10
q_0.975,3,3,0.1,own_full_n,without_workers,low_n_1_to15,141,88,53,0,9,74,5
q_0.975,3,3,0.2,own_full_n,without_workers,all_positive,196,143,53,4,25,102,12
q_0.975,3,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,4,16,27,8
q_0.975,3,3,0.2,own_full_n,without_workers,low_n_1_to15,141,88,53,0,9,75,4
q_0.950,3,1,0.05,own_full_n,without_workers,all_positive,196,143,53,41,0,17,85
q_0.950,3,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,16,0,14,25
q_0.950,3,1,0.05,own_full_n,without_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,1,0.1,own_full_n,without_workers,all_positive,196,143,53,42,2,17,82
q_0.950,3,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,17,2,14,22
q_0.950,3,1,0.1,own_full_n,without_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,1,0.2,own_full_n,without_workers,all_positive,196,143,53,42,3,18,80
q_0.950,3,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,17,3,15,20
q_0.950,3,1,0.2,own_full_n,without_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,2,0.05,own_full_n,without_workers,all_positive,196,143,53,9,33,37,64
q_0.950,3,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,9,8,14,24
q_0.950,3,2,0.05,own_full_n,without_workers,low_n_1_to15,141,88,53,0,25,23,40
q_0.950,3,2,0.1,own_full_n,without_workers,all_positive,196,143,53,13,35,37,58
q_0.950,3,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,13,10,14,18
q_0.950,3,2,0.1,own_full_n,without_workers,low_n_1_to15,141,88,53,0,25,23,40
q_0.950,3,2,0.2,own_full_n,without_workers,all_positive,196,143,53,6,43,37,57
q_0.950,3,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,5,18,14,18
q_0.950,3,2,0.2,own_full_n,without_workers,low_n_1_to15,141,88,53,1,25,23,39
q_0.950,3,3,0.05,own_full_n,without_workers,all_positive,196,143,53,13,18,88,24
q_0.950,3,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,13,8,14,20
q_0.950,3,3,0.05,own_full_n,without_workers,low_n_1_to15,141,88,53,0,10,74,4
q_0.950,3,3,0.1,own_full_n,without_workers,all_positive,196,143,53,20,20,90,13
q_0.950,3,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,20,10,16,9
q_0.950,3,3,0.1,own_full_n,without_workers,low_n_1_to15,141,88,53,0,10,74,4
q_0.950,3,3,0.2,own_full_n,without_workers,all_positive,196,143,53,6,34,92,11
q_0.950,3,3,0.2,own_full_n,without_workers,dense_ge16,55,55,0,6,24,17,8
q_0.950,3,3,0.2,own_full_n,without_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.925,3,1,0.05,own_full_n,without_workers,all_positive,196,143,53,43,0,14,86
q_0.925,3,1,0.05,own_full_n,without_workers,dense_ge16,55,55,0,18,0,13,24
q_0.925,3,1,0.05,own_full_n,without_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,1,0.1,own_full_n,without_workers,all_positive,196,143,53,47,0,14,82
q_0.925,3,1,0.1,own_full_n,without_workers,dense_ge16,55,55,0,22,0,13,20
q_0.925,3,1,0.1,own_full_n,without_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,1,0.2,own_full_n,without_workers,all_positive,196,143,53,48,0,14,81
q_0.925,3,1,0.2,own_full_n,without_workers,dense_ge16,55,55,0,23,0,13,19
q_0.925,3,1,0.2,own_full_n,without_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,2,0.05,own_full_n,without_workers,all_positive,196,143,53,9,34,33,67
q_0.925,3,2,0.05,own_full_n,without_workers,dense_ge16,55,55,0,9,9,14,23
q_0.925,3,2,0.05,own_full_n,without_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.925,3,2,0.1,own_full_n,without_workers,all_positive,196,143,53,16,34,33,60
q_0.925,3,2,0.1,own_full_n,without_workers,dense_ge16,55,55,0,16,9,14,16
q_0.925,3,2,0.1,own_full_n,without_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.925,3,2,0.2,own_full_n,without_workers,all_positive,196,143,53,11,41,33,58
q_0.925,3,2,0.2,own_full_n,without_workers,dense_ge16,55,55,0,9,16,14,16
q_0.925,3,2,0.2,own_full_n,without_workers,low_n_1_to15,141,88,53,2,25,19,42
q_0.925,3,3,0.05,own_full_n,without_workers,all_positive,196,143,53,12,20,87,24
q_0.925,3,3,0.05,own_full_n,without_workers,dense_ge16,55,55,0,12,10,14,19
q_0.925,3,3,0.05,own_full_n,without_workers,low_n_1_to15,141,88,53,0,10,73,5
q_0.925,3,3,0.1,own_full_n,without_workers,all_positive,196,143,53,18,22,87,16
q_0.925,3,3,0.1,own_full_n,without_workers,dense_ge16,55,55,0,18,12,14,11
q_0.925,3,3,0.1,own_full_n,without_workers,low_n_1_to15,141,88,53,0,10,73,5
