image_id,building_id,config,lookahead,min_support,epsilon,people_budget,k_max,possible_onset,conservative_onset,identified_onset,onset_status,onset_detail,mean_unknown_width,mode,budget_scope
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,1,3,0.05,24,23,19.0,19.0,19.0,identified,identified,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,1,3,0.1,24,23,9.0,9.0,9.0,identified,identified,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,1,3,0.2,24,23,1.0,9.0,,unknown,finite_interval,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,2,1,0.05,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,2,1,0.1,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,2,1,0.2,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,2,2,0.05,24,22,,,,not_reached,not_reached,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,2,2,0.1,24,22,22.0,22.0,22.0,identified,identified,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,2,2,0.2,24,22,22.0,22.0,22.0,identified,identified,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,2,3,0.05,24,22,,,,not_reached,not_reached,0.27477272727272734,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,2,3,0.1,24,22,,,,not_reached,not_reached,0.27477272727272734,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,2,3,0.2,24,22,,,,not_reached,not_reached,0.2747727272727273,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,3,1,0.05,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,3,1,0.1,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,3,1,0.2,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,3,2,0.05,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,3,2,0.1,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,3,2,0.2,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,3,3,0.05,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,3,3,0.1,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,3,3,0.2,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,5,1,0.05,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,5,1,0.1,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,5,1,0.2,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,5,2,0.05,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,5,2,0.1,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,5,2,0.2,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,5,3,0.05,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,5,3,0.1,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.800,5,3,0.2,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,1,1,0.05,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,1,1,0.1,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,1,1,0.2,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,1,2,0.05,24,23,19.0,19.0,19.0,identified,identified,0.1367391304347826,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,1,2,0.1,24,23,9.0,9.0,9.0,identified,identified,0.1367391304347826,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,1,2,0.2,24,23,7.0,8.0,,unknown,finite_interval,0.13673913043478259,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,1,3,0.05,24,23,19.0,19.0,19.0,identified,identified,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,1,3,0.1,24,23,9.0,9.0,9.0,identified,identified,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,1,3,0.2,24,23,1.0,9.0,,unknown,finite_interval,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,2,1,0.05,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,2,1,0.1,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,2,1,0.2,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,2,2,0.05,24,22,,,,not_reached,not_reached,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,2,2,0.1,24,22,22.0,22.0,22.0,identified,identified,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,2,2,0.2,24,22,22.0,22.0,22.0,identified,identified,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,2,3,0.05,24,22,,,,not_reached,not_reached,0.27477272727272734,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,2,3,0.1,24,22,,,,not_reached,not_reached,0.27477272727272734,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,2,3,0.2,24,22,,,,not_reached,not_reached,0.2747727272727273,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,3,1,0.05,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,3,1,0.1,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,3,1,0.2,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,3,2,0.05,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,3,2,0.1,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,3,2,0.2,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,3,3,0.05,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,3,3,0.1,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,3,3,0.2,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,5,1,0.05,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,5,1,0.1,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,5,1,0.2,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,5,2,0.05,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,5,2,0.1,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,5,2,0.2,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,5,3,0.05,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,5,3,0.1,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.850,5,3,0.2,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,1,1,0.05,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,1,1,0.1,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,1,1,0.2,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,1,2,0.05,24,23,19.0,19.0,19.0,identified,identified,0.1367391304347826,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,1,2,0.1,24,23,9.0,9.0,9.0,identified,identified,0.1367391304347826,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,1,2,0.2,24,23,7.0,8.0,,unknown,finite_interval,0.13673913043478259,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,1,3,0.05,24,23,19.0,19.0,19.0,identified,identified,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,1,3,0.1,24,23,9.0,9.0,9.0,identified,identified,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,1,3,0.2,24,23,1.0,9.0,,unknown,finite_interval,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,2,1,0.05,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,2,1,0.1,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,2,1,0.2,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,2,2,0.05,24,22,,,,not_reached,not_reached,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,2,2,0.1,24,22,22.0,22.0,22.0,identified,identified,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,2,2,0.2,24,22,22.0,22.0,22.0,identified,identified,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,2,3,0.05,24,22,,,,not_reached,not_reached,0.27477272727272734,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,2,3,0.1,24,22,,,,not_reached,not_reached,0.27477272727272734,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,2,3,0.2,24,22,,,,not_reached,not_reached,0.2747727272727273,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,3,1,0.05,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,3,1,0.1,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,3,1,0.2,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,3,2,0.05,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,3,2,0.1,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,3,2,0.2,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,3,3,0.05,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,3,3,0.1,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,3,3,0.2,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,5,1,0.05,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,5,1,0.1,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,5,1,0.2,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,5,2,0.05,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,5,2,0.1,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,5,2,0.2,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,5,3,0.05,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,5,3,0.1,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.900,5,3,0.2,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,1,1,0.05,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,1,1,0.1,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,1,1,0.2,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,1,2,0.05,24,23,19.0,19.0,19.0,identified,identified,0.1367391304347826,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,1,2,0.1,24,23,9.0,9.0,9.0,identified,identified,0.1367391304347826,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,1,2,0.2,24,23,7.0,8.0,,unknown,finite_interval,0.13673913043478259,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,1,3,0.05,24,23,19.0,19.0,19.0,identified,identified,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,1,3,0.1,24,23,9.0,9.0,9.0,identified,identified,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,1,3,0.2,24,23,1.0,9.0,,unknown,finite_interval,0.2628260869565217,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,2,1,0.05,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,2,1,0.1,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,2,1,0.2,24,22,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,2,2,0.05,24,22,,,,not_reached,not_reached,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,2,2,0.1,24,22,22.0,22.0,22.0,identified,identified,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,2,2,0.2,24,22,22.0,22.0,22.0,identified,identified,0.14295454545454545,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,2,3,0.05,24,22,,,,not_reached,not_reached,0.27477272727272734,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,2,3,0.1,24,22,,,,not_reached,not_reached,0.27477272727272734,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,2,3,0.2,24,22,,,,not_reached,not_reached,0.2747727272727273,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,3,1,0.05,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,3,1,0.1,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,3,1,0.2,24,21,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,3,2,0.05,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,3,2,0.1,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,3,2,0.2,24,21,,,,not_reached,not_reached,0.14976190476190476,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,3,3,0.05,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,3,3,0.1,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,3,3,0.2,24,21,,,,not_reached,not_reached,0.2878571428571429,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,5,1,0.05,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,5,1,0.1,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,5,1,0.2,24,19,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,5,2,0.05,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,5,2,0.1,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,5,2,0.2,24,19,,,,not_reached,not_reached,0.1655263157894737,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,5,3,0.05,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,5,3,0.1,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.925,5,3,0.2,24,19,,,,not_reached,not_reached,0.31815789473684214,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.950,1,1,0.05,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.950,1,1,0.1,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.950,1,1,0.2,24,23,,,,not_reached,not_reached,0.0,without_workers,paired_common_n
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,q_0.950,1,2,0.05,24,23,19.0,19.0,19.0,identified,identified,0.1367391304347826,without_workers,paired_common_n
