condition,axis,n_people,metric,field,label,images,groups,delta,macro_delta,lo,hi
semi,quality,6,late_quarter_new,scene_category,厨房与用餐,1,1,0,0,,
semi,quality,6,late_quarter_new,scene_category,复合／待定,3,3,-0.236111111111,-0.236111111111,-0.6875,0
semi,quality,6,late_quarter_new,scene_category,工作与学习,1,1,-0.604166666667,-0.604166666667,,
semi,quality,6,late_quarter_new,scene_category,起居与休闲,1,1,0,0,,
semi,quality,6,late_quarter_new,scene_category,通行与连接,3,3,-0.104166666667,-0.104166666667,-0.333333333334,0.020833333333
semi,quality,6,late_quarter_new,main_function_primary,circulation,2,2,-0.166666666667,-0.166666666667,-0.333333333334,0
semi,quality,6,late_quarter_new,main_function_primary,dining,1,1,0,0,,
semi,quality,6,late_quarter_new,main_function_primary,empty,1,1,0,0,,
semi,quality,6,late_quarter_new,main_function_primary,living,1,1,0,0,,
semi,quality,6,late_quarter_new,main_function_primary,sleep,8,5,-0.0625,-0.0625000000001,-0.158333333333,0.0083333333332
semi,quality,6,late_quarter_new,main_function_primary,special,1,1,-0.020833333333,-0.020833333333,,
semi,quality,6,late_quarter_new,main_function_primary,storage,2,2,-0.489583333334,-0.489583333334,-0.6875,-0.291666666667
semi,quality,6,late_quarter_new,main_function_primary,unknown,1,1,-1,-1,,
semi,quality,6,late_quarter_new,main_function_primary,work,1,1,-0.604166666667,-0.604166666667,,
semi,quality,6,heldout_geometry_coverage,floor_boundary,partial,13,8,0,-0.03125,-0.1875,0.153846153846
semi,quality,6,heldout_geometry_coverage,floor_boundary,present,5,4,0.1,0.125,-0.3,0.625
semi,quality,6,heldout_geometry_coverage,scene_category,储藏与家务辅助,1,1,0,0,,
semi,quality,6,heldout_geometry_coverage,scene_category,卧室,7,4,0,0,0,0
semi,quality,6,heldout_geometry_coverage,scene_category,卫浴,1,1,0.5,0.5,,
semi,quality,6,heldout_geometry_coverage,scene_category,厨房与用餐,1,1,0.5,0.5,,
semi,quality,6,heldout_geometry_coverage,scene_category,复合／待定,3,3,-0.333333333333,-0.333333333333,-0.5,0
semi,quality,6,heldout_geometry_coverage,scene_category,工作与学习,1,1,-0.5,-0.5,,
semi,quality,6,heldout_geometry_coverage,scene_category,起居与休闲,1,1,0,0,,
semi,quality,6,heldout_geometry_coverage,scene_category,通行与连接,3,3,0.333333333333,0.333333333333,0,1
semi,quality,6,heldout_geometry_coverage,main_function_primary,circulation,2,2,0.5,0.5,0,1
semi,quality,6,heldout_geometry_coverage,main_function_primary,dining,1,1,0.5,0.5,,
semi,quality,6,heldout_geometry_coverage,main_function_primary,empty,1,1,0,0,,
semi,quality,6,heldout_geometry_coverage,main_function_primary,living,1,1,0,0,,
semi,quality,6,heldout_geometry_coverage,main_function_primary,sleep,8,5,0,0,0,0
semi,quality,6,heldout_geometry_coverage,main_function_primary,special,1,1,-0.5,-0.5,,
semi,quality,6,heldout_geometry_coverage,main_function_primary,storage,2,2,-0.25,-0.25,-0.5,0
semi,quality,6,heldout_geometry_coverage,main_function_primary,unknown,1,1,0.5,0.5,,
semi,quality,6,heldout_geometry_coverage,main_function_primary,work,1,1,-0.5,-0.5,,
semi,quality,8,point_count_disagreement,floor_boundary,partial,13,8,-0.0302197802198,-0.0450892857144,-0.162698412699,0.0715178571428
semi,quality,8,point_count_disagreement,floor_boundary,present,5,4,-0.0928571428572,-0.116071428572,-0.348214285715,0
semi,quality,8,point_count_disagreement,scene_category,储藏与家务辅助,1,1,-0.25,-0.25,,
semi,quality,8,point_count_disagreement,scene_category,卧室,7,4,0.0408163265307,0.0580357142858,0,0.160714285715
semi,quality,8,point_count_disagreement,scene_category,卫浴,1,1,-0.035714285715,-0.035714285715,,
semi,quality,8,point_count_disagreement,scene_category,厨房与用餐,1,1,-0.178571428572,-0.178571428572,,
semi,quality,8,point_count_disagreement,scene_category,复合／待定,3,3,-0.0714285714287,-0.0714285714287,-0.464285714286,0.25
semi,quality,8,point_count_disagreement,scene_category,工作与学习,1,1,-0.464285714286,-0.464285714286,,
semi,quality,8,point_count_disagreement,scene_category,起居与休闲,1,1,0,0,,
semi,quality,8,point_count_disagreement,scene_category,通行与连接,3,3,0,0,0,0
semi,quality,8,point_count_disagreement,main_function_primary,circulation,2,2,0,0,0,0
semi,quality,8,point_count_disagreement,main_function_primary,dining,1,1,-0.178571428572,-0.178571428572,,
semi,quality,8,point_count_disagreement,main_function_primary,empty,1,1,0,0,,
semi,quality,8,point_count_disagreement,main_function_primary,living,1,1,0,0,,
semi,quality,8,point_count_disagreement,main_function_primary,sleep,8,5,0.0357142857144,0.0464285714286,0,0.128571428572
semi,quality,8,point_count_disagreement,main_function_primary,special,1,1,0.25,0.25,,
semi,quality,8,point_count_disagreement,main_function_primary,storage,2,2,-0.357142857143,-0.357142857143,-0.464285714286,-0.25
semi,quality,8,point_count_disagreement,main_function_primary,unknown,1,1,-0.035714285715,-0.035714285715,,
semi,quality,8,point_count_disagreement,main_function_primary,work,1,1,-0.464285714286,-0.464285714286,,
semi,quality,8,singleton_share,floor_boundary,partial,13,8,-0.125,-0.1703125,-0.265625,-0.0576923076923
semi,quality,8,singleton_share,floor_boundary,present,5,4,-0.225,-0.265625,-0.4375,-0.0892857142857
semi,quality,8,singleton_share,scene_category,储藏与家务辅助,1,1,-0.375,-0.375,,
semi,quality,8,singleton_share,scene_category,卧室,7,4,-0.0535714285714,-0.046875,-0.09375,0
semi,quality,8,singleton_share,scene_category,卫浴,1,1,-0.5,-0.5,,
semi,quality,8,singleton_share,scene_category,厨房与用餐,1,1,-0.125,-0.125,,
semi,quality,8,singleton_share,scene_category,复合／待定,3,3,-0.208333333333,-0.208333333333,-0.5,0
semi,quality,8,singleton_share,scene_category,工作与学习,1,1,-0.25,-0.25,,
semi,quality,8,singleton_share,scene_category,起居与休闲,1,1,0,0,,
semi,quality,8,singleton_share,scene_category,通行与连接,3,3,-0.166666666667,-0.166666666667,-0.25,0
semi,quality,8,singleton_share,main_function_primary,circulation,2,2,-0.125,-0.125,-0.25,0
semi,quality,8,singleton_share,main_function_primary,dining,1,1,-0.125,-0.125,,
semi,quality,8,singleton_share,main_function_primary,empty,1,1,-0.125,-0.125,,
semi,quality,8,singleton_share,main_function_primary,living,1,1,0,0,,
semi,quality,8,singleton_share,main_function_primary,sleep,8,5,-0.078125,-0.0875,-0.15,-0.025
semi,quality,8,singleton_share,main_function_primary,special,1,1,0,0,,
semi,quality,8,singleton_share,main_function_primary,storage,2,2,-0.4375,-0.4375,-0.5,-0.375
semi,quality,8,singleton_share,main_function_primary,unknown,1,1,-0.5,-0.5,,
semi,quality,8,singleton_share,main_function_primary,work,1,1,-0.25,-0.25,,
semi,quality,8,mode_entropy,floor_boundary,partial,13,8,-0.866437687587,-1.00039717882,-1.23120901986,-0.632001707271
semi,quality,8,mode_entropy,floor_boundary,present,5,4,-0.997503363248,-1.17893364866,-1.75130762437,-0.438487886449
semi,quality,8,mode_entropy,scene_category,储藏与家务辅助,1,1,-1.5487949407,-1.5487949407,,
semi,quality,8,mode_entropy,scene_category,卧室,7,4,-0.703797383873,-0.712093679613,-1.07781953111,-0.351409765557
semi,quality,8,mode_entropy,scene_category,卫浴,1,1,-1,-1,,
semi,quality,8,mode_entropy,scene_category,厨房与用餐,1,1,-0.487516816241,-0.487516816241,,
semi,quality,8,mode_entropy,scene_category,复合／待定,3,3,-1.13521302074,-1.13521302074,-2,-0.5435644432
semi,quality,8,mode_entropy,scene_category,工作与学习,1,1,-1.43872187554,-1.43872187554,,
semi,quality,8,mode_entropy,scene_category,起居与休闲,1,1,-1,-1,,
semi,quality,8,mode_entropy,scene_category,通行与连接,3,3,-0.814650791013,-0.814650791013,-1.43872187554,0
semi,quality,8,mode_entropy,main_function_primary,circulation,2,2,-0.71936093777,-0.71936093777,-1.43872187554,0
semi,quality,8,mode_entropy,main_function_primary,dining,1,1,-0.487516816241,-0.487516816241,,
semi,quality,8,mode_entropy,main_function_primary,empty,1,1,-0.5435644432,-0.5435644432,,
semi,quality,8,mode_entropy,main_function_primary,living,1,1,-1,-1,,
semi,quality,8,mode_entropy,main_function_primary,sleep,8,5,-0.741476523077,-0.77072104319,-1.11434782389,-0.44011782811
semi,quality,8,mode_entropy,main_function_primary,special,1,1,-0.86207461903,-0.86207461903,,
semi,quality,8,mode_entropy,main_function_primary,storage,2,2,-1.77439747035,-1.77439747035,-2,-1.5487949407
semi,quality,8,mode_entropy,main_function_primary,unknown,1,1,-1,-1,,
semi,quality,8,mode_entropy,main_function_primary,work,1,1,-1.43872187554,-1.43872187554,,
semi,quality,8,full_by8,floor_boundary,partial,13,8,0.25641025641,0.307291666667,0.1333203125,0.453125
semi,quality,8,full_by8,floor_boundary,present,5,4,0.391666666667,0.463541666667,0.138888888889,0.770833333334
semi,quality,8,full_by8,scene_category,储藏与家务辅助,1,1,0.416666666667,0.416666666667,,
semi,quality,8,full_by8,scene_category,卧室,7,4,0.142857142857,0.1796875,0.0535714285714,0.34375
semi,quality,8,full_by8,scene_category,卫浴,1,1,0.375,0.375,,
semi,quality,8,full_by8,scene_category,厨房与用餐,1,1,0.083333333334,0.083333333334,,
semi,quality,8,full_by8,scene_category,复合／待定,3,3,0.263888888889,0.263888888889,-0.083333333333,0.666666666667
semi,quality,8,full_by8,scene_category,工作与学习,1,1,0.875,0.875,,
semi,quality,8,full_by8,scene_category,起居与休闲,1,1,0.666666666667,0.666666666667,,
semi,quality,8,full_by8,scene_category,通行与连接,3,3,0.361111111111,0.361111111111,0,0.875
semi,quality,8,full_by8,main_function_primary,circulation,2,2,0.4375,0.4375,0,0.875
semi,quality,8,full_by8,main_function_primary,dining,1,1,0.083333333334,0.083333333334,,
semi,quality,8,full_by8,main_function_primary,empty,1,1,0.208333333333,0.208333333333,,
semi,quality,8,full_by8,main_function_primary,living,1,1,0.666666666667,0.666666666667,,
semi,quality,8,full_by8,main_function_primary,sleep,8,5,0.151041666666,0.185416666666,0.0681818181818,0.308333333333
semi,quality,8,full_by8,main_function_primary,special,1,1,-0.083333333333,-0.083333333333,,
semi,quality,8,full_by8,main_function_primary,storage,2,2,0.541666666667,0.541666666667,0.416666666667,0.666666666667
semi,quality,8,full_by8,main_function_primary,unknown,1,1,0.375,0.375,,
semi,quality,8,full_by8,main_function_primary,work,1,1,0.875,0.875,,
semi,quality,8,core_by19,floor_boundary,partial,13,8,0.173076923077,0.178645833333,0.0643465909092,0.286472800926
semi,quality,8,core_by19,floor_boundary,present,5,4,0.1,0.125,0,0.375
semi,quality,8,core_by19,scene_category,储藏与家务辅助,1,1,0,0,,
semi,quality,8,core_by19,scene_category,卧室,7,4,0.119047619048,0.145833333333,0.047619047619,0.28125
semi,quality,8,core_by19,scene_category,卫浴,1,1,-0.125,-0.125,,
semi,quality,8,core_by19,scene_category,厨房与用餐,1,1,0.041666666667,0.041666666667,,
semi,quality,8,core_by19,scene_category,复合／待定,3,3,0.0972222222223,0.0972222222223,0,0.291666666667
semi,quality,8,core_by19,scene_category,工作与学习,1,1,0.541666666667,0.541666666667,,
semi,quality,8,core_by19,scene_category,起居与休闲,1,1,0.666666666667,0.666666666667,,
semi,quality,8,core_by19,scene_category,通行与连接,3,3,0.166666666667,0.166666666667,0,0.5
semi,quality,8,core_by19,main_function_primary,circulation,2,2,0.25,0.25,0,0.5
semi,quality,8,core_by19,main_function_primary,dining,1,1,0.041666666667,0.041666666667,,
semi,quality,8,core_by19,main_function_primary,empty,1,1,0,0,,
semi,quality,8,core_by19,main_function_primary,living,1,1,0.666666666667,0.666666666667,,
semi,quality,8,core_by19,main_function_primary,sleep,8,5,0.104166666667,0.116666666667,0.025,0.225
semi,quality,8,core_by19,main_function_primary,special,1,1,0.291666666667,0.291666666667,,
semi,quality,8,core_by19,main_function_primary,storage,2,2,0,0,0,0
semi,quality,8,core_by19,main_function_primary,unknown,1,1,-0.125,-0.125,,
semi,quality,8,core_by19,main_function_primary,work,1,1,0.541666666667,0.541666666667,,
semi,quality,8,core_tail,floor_boundary,partial,13,8,0.496794871795,0.482291666667,0.154131944444,0.739583333333
semi,quality,8,core_tail,floor_boundary,present,5,4,0.208333333333,0.260416666667,0.0119047619047,0.697916666667
semi,quality,8,core_tail,scene_category,储藏与家务辅助,1,1,0.166666666667,0.166666666667,,
semi,quality,8,core_tail,scene_category,卧室,7,4,0.559523809524,0.549479166667,0.239583333333,0.8125
semi,quality,8,core_tail,scene_category,卫浴,1,1,-0.458333333334,-0.458333333334,,
semi,quality,8,core_tail,scene_category,厨房与用餐,1,1,0,0,,
semi,quality,8,core_tail,scene_category,复合／待定,3,3,0.333333333333,0.333333333333,0,0.916666666667
semi,quality,8,core_tail,scene_category,工作与学习,1,1,0.958333333333,0.958333333333,,
semi,quality,8,core_tail,scene_category,起居与休闲,1,1,0.958333333333,0.958333333333,,
semi,quality,8,core_tail,scene_category,通行与连接,3,3,0.319444444445,0.319444444445,0,0.916666666667
semi,quality,8,core_tail,main_function_primary,circulation,2,2,0.458333333333,0.458333333333,0,0.916666666667
semi,quality,8,core_tail,main_function_primary,dining,1,1,0,0,,
semi,quality,8,core_tail,main_function_primary,empty,1,1,0,0,,
semi,quality,8,core_tail,main_function_primary,living,1,1,0.958333333333,0.958333333333,,
semi,quality,8,core_tail,main_function_primary,sleep,8,5,0.494791666667,0.447916666667,0.15,0.725
semi,quality,8,core_tail,main_function_primary,special,1,1,0.916666666667,0.916666666667,,
semi,quality,8,core_tail,main_function_primary,storage,2,2,0.125,0.125,0.083333333333,0.166666666667
semi,quality,8,core_tail,main_function_primary,unknown,1,1,-0.458333333334,-0.458333333334,,
semi,quality,8,core_tail,main_function_primary,work,1,1,0.958333333333,0.958333333333,,
semi,quality,8,late_quarter_new,floor_boundary,partial,13,8,-0.0769230769232,-0.101822916667,-0.205729166667,-0.00160256410265
semi,quality,8,late_quarter_new,floor_boundary,present,5,4,-0.220833333333,-0.260416666667,-0.411458333334,-0.095238095238
semi,quality,8,late_quarter_new,scene_category,储藏与家务辅助,1,1,-0.25,-0.25,,
semi,quality,8,late_quarter_new,scene_category,卧室,7,4,-0.0208333333334,-0.00520833333342,-0.0384615384615,0.0156249999998
semi,quality,8,late_quarter_new,scene_category,卫浴,1,1,-0.520833333334,-0.520833333334,,
semi,quality,8,late_quarter_new,scene_category,厨房与用餐,1,1,-0.104166666667,-0.104166666667,,
semi,quality,8,late_quarter_new,scene_category,复合／待定,3,3,-0.145833333333,-0.145833333333,-0.479166666667,0.166666666667
semi,quality,8,late_quarter_new,scene_category,工作与学习,1,1,-0.145833333334,-0.145833333334,,
semi,quality,8,late_quarter_new,scene_category,起居与休闲,1,1,0,0,,
semi,quality,8,late_quarter_new,scene_category,通行与连接,3,3,-0.166666666667,-0.166666666667,-0.291666666666,0
semi,quality,8,late_quarter_new,main_function_primary,circulation,2,2,-0.145833333333,-0.145833333333,-0.291666666666,0
semi,quality,8,late_quarter_new,main_function_primary,dining,1,1,-0.104166666667,-0.104166666667,,
semi,quality,8,late_quarter_new,main_function_primary,empty,1,1,-0.125,-0.125,,
semi,quality,8,late_quarter_new,main_function_primary,living,1,1,0,0,,
semi,quality,8,late_quarter_new,main_function_primary,sleep,8,5,-0.0442708333335,-0.0458333333335,-0.120833333334,0.0083333333332
semi,quality,8,late_quarter_new,main_function_primary,special,1,1,0.166666666667,0.166666666667,,
semi,quality,8,late_quarter_new,main_function_primary,storage,2,2,-0.364583333334,-0.364583333334,-0.479166666667,-0.25
semi,quality,8,late_quarter_new,main_function_primary,unknown,1,1,-0.520833333334,-0.520833333334,,
semi,quality,8,late_quarter_new,main_function_primary,work,1,1,-0.145833333334,-0.145833333334,,
semi,quality,8,heldout_geometry_coverage,floor_boundary,partial,13,8,0,-0.03125,-0.1875,0.153846153846
semi,quality,8,heldout_geometry_coverage,floor_boundary,present,5,4,0,0,-0.3,0.3
semi,quality,8,heldout_geometry_coverage,scene_category,储藏与家务辅助,1,1,0,0,,
semi,quality,8,heldout_geometry_coverage,scene_category,卧室,7,4,0,0,0,0
semi,quality,8,heldout_geometry_coverage,scene_category,卫浴,1,1,0.5,0.5,,
semi,quality,8,heldout_geometry_coverage,scene_category,厨房与用餐,1,1,0.5,0.5,,
semi,quality,8,heldout_geometry_coverage,scene_category,复合／待定,3,3,-0.333333333333,-0.333333333333,-0.5,0
semi,quality,8,heldout_geometry_coverage,scene_category,工作与学习,1,1,-0.5,-0.5,,
semi,quality,8,heldout_geometry_coverage,scene_category,起居与休闲,1,1,0,0,,
semi,quality,8,heldout_geometry_coverage,scene_category,通行与连接,3,3,0.166666666667,0.166666666667,0,0.5
semi,quality,8,heldout_geometry_coverage,main_function_primary,circulation,2,2,0.25,0.25,0,0.5
semi,quality,8,heldout_geometry_coverage,main_function_primary,dining,1,1,0.5,0.5,,
semi,quality,8,heldout_geometry_coverage,main_function_primary,empty,1,1,0,0,,
semi,quality,8,heldout_geometry_coverage,main_function_primary,living,1,1,0,0,,
semi,quality,8,heldout_geometry_coverage,main_function_primary,sleep,8,5,0,0,0,0
semi,quality,8,heldout_geometry_coverage,main_function_primary,special,1,1,-0.5,-0.5,,
semi,quality,8,heldout_geometry_coverage,main_function_primary,storage,2,2,-0.25,-0.25,-0.5,0
semi,quality,8,heldout_geometry_coverage,main_function_primary,unknown,1,1,0.5,0.5,,
semi,quality,8,heldout_geometry_coverage,main_function_primary,work,1,1,-0.5,-0.5,,
