image_id,condition,building,axis,composition,workers,future_workers,n_people,total_clusters,supported_clusters,singleton_share,point_count_disagreement,within_mode,mode_entropy,full_by8,core_by19,full_tail,core_tail,late_quarter_new,half_tv,orders,heldout_geometry_coverage
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,log_time,higher,W027;W029;W033;W036,W006;W032,4,1,1,0,0,0.0419310645291,-0,1,1,0.625,0.625,0,0,24,1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,log_time,mixed,W013;W021;W027;W036,W006;W032,4,1,1,0,0,0.0292589739166,-0,1,1,1,1,0,0,24,1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,log_time,lower,W001;W012;W013;W018;W021;W030,W006;W032,6,2,2,0,0,0.0405795986549,0.918295834054,0.666666666667,0.666666666667,0,0,0,0.208333333333,24,1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,log_time,higher,W008;W027;W029;W033;W036;W037,W006;W032,6,2,2,0,0,0.0414881758972,0.918295834054,0.291666666667,0.291666666667,0,0,0,0.0694444444444,24,1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,log_time,mixed,W012;W013;W021;W027;W033;W036,W006;W032,6,2,1,0.166666666667,0,0.0379121593631,0.650022421648,0.666666666667,1,0,0.583333333333,0,0.166666666667,24,1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,log_time,lower,W001;W002;W010;W012;W013;W018;W021;W030,W006;W032,8,2,2,0,0,0.041357935272,0.811278124459,0.833333333333,0.833333333333,0,0,0,0.125,24,1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,log_time,higher,W008;W015;W027;W028;W029;W033;W036;W037,W006;W032,8,2,1,0.125,0,0.0349561452204,0.5435644432,0.708333333333,1,0.291666666667,0.791666666667,0,0.125,24,1
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,log_time,mixed,W001;W012;W013;W021;W027;W029;W033;W036,W006;W032,8,2,2,0,0,0.0526667452737,0.954434002925,0.416666666667,0.416666666667,0.0416666666667,0.0416666666667,0,0.197916666667,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality,lower,W002;W015;W018;W027,W006;W029,4,1,1,0,0,0.0466587983522,-0,1,1,0.708333333333,0.708333333333,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality,higher,W012;W034;W035;W037,W006;W029,4,1,1,0,0,0.0409282039239,-0,1,1,0.791666666667,0.791666666667,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality,mixed,W002;W027;W034;W037,W006;W029,4,1,1,0,0,0.0284804214757,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality,lower,W002;W010;W015;W018;W021;W027,W006;W029,6,1,1,0,0,0.0466587983522,-0,1,1,0.708333333333,0.875,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality,higher,W001;W012;W014;W034;W035;W037,W006;W029,6,1,1,0,0,0.0368297366368,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality,mixed,W002;W018;W027;W034;W035;W037,W006;W029,6,1,1,0,0,0.0371450281048,-0,1,1,0.958333333333,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality,lower,W002;W010;W015;W017;W018;W021;W027;W031,W006;W029,8,1,1,0,0,0.0394321208185,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality,higher,W001;W012;W014;W028;W032;W034;W035;W037,W006;W029,8,1,1,0,0,0.0374523870868,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality,mixed,W002;W012;W015;W018;W027;W034;W035;W037,W006;W029,8,1,1,0,0,0.0440349781728,-0,1,1,0.958333333333,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,log_time,lower,W001;W012;W013;W021,W006;W029,4,1,1,0,0,0.0416803800094,-0,1,1,0.833333333333,0.833333333333,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,log_time,higher,W027;W032;W033;W036,W006;W029,4,1,1,0,0,0.0326766133513,-0,1,1,0.875,0.875,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,log_time,mixed,W013;W021;W027;W036,W006;W029,4,1,1,0,0,0.0249724524405,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,log_time,lower,W001;W012;W013;W018;W021;W030,W006;W029,6,1,1,0,0,0.0415952372079,-0,1,1,0.916666666667,0.916666666667,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,log_time,higher,W008;W027;W032;W033;W036;W037,W006;W029,6,1,1,0,0,0.041052053986,-0,1,1,0.833333333333,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,log_time,mixed,W012;W013;W021;W027;W033;W036,W006;W029,6,1,1,0,0,0.0312175147116,-0,1,1,0.708333333333,0.791666666667,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,log_time,lower,W001;W010;W012;W013;W017;W018;W021;W030,W006;W029,8,1,1,0,0,0.0405065486954,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,log_time,higher,W008;W015;W027;W028;W032;W033;W036;W037,W006;W029,8,1,1,0,0,0.0400299296442,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,log_time,mixed,W001;W012;W013;W021;W027;W032;W033;W036,W006;W029,8,1,1,0,0,0.0349430846526,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality,lower,W002;W008;W018;W036,W015;W027,4,1,1,0,0,0.0190421217946,-0,1,1,0.791666666667,1,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality,higher,W001;W029;W034;W035,W015;W027,4,1,1,0,0,0.0533447522365,-0,1,1,0.666666666667,0.666666666667,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality,mixed,W001;W002;W018;W035,W015;W027,4,1,1,0,0,0.0778359746479,-0,1,1,0.75,0.75,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality,lower,W002;W008;W013;W017;W018;W036,W015;W027,6,1,1,0,0,0.0124282027314,-0,1,1,0.666666666667,0.666666666667,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality,higher,W001;W029;W031;W034;W035;W037,W015;W027,6,1,1,0,0,0.0543343310054,-0,1,1,0.625,0.708333333333,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality,mixed,W001;W002;W018;W029;W035;W036,W015;W027,6,1,1,0,0,0.061278217193,-0,1,1,0.625,0.791666666667,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality,lower,W002;W008;W010;W013;W017;W018;W033;W036,W015;W027,8,1,1,0,0,0,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality,higher,W001;W012;W029;W030;W031;W034;W035;W037,W015;W027,8,1,1,0,0,0.0602536525323,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality,mixed,W001;W002;W008;W018;W029;W034;W035;W036,W015;W027,8,1,1,0,0,0.0597064746921,-0,1,1,0.958333333333,0.958333333333,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,log_time,lower,W002;W006;W011;W021,W015;W027,4,1,1,0,0,0.00983821471823,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,log_time,higher,W028;W029;W036;W037,W015;W027,4,1,1,0,0,0.0589585232637,-0,0.666666666667,0.666666666667,0.291666666667,0.291666666667,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,log_time,mixed,W006;W021;W028;W036,W015;W027,4,1,1,0,0,0.0343180895107,-0,1,1,0.875,0.875,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,log_time,lower,W001;W002;W006;W010;W011;W021,W015;W027,6,1,1,0,0,0.0196764294365,-0,1,1,0.333333333333,0.333333333333,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,log_time,higher,W028;W029;W032;W033;W036;W037,W015;W027,6,1,1,0,0,0.0380842435891,-0,1,1,0.291666666667,0.333333333333,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,log_time,mixed,W002;W006;W021;W028;W029;W036,W015;W027,6,1,1,0,0,0.0380842435891,-0,1,1,0.375,0.416666666667,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,log_time,lower,W001;W002;W006;W010;W011;W013;W017;W021,W015;W027,8,1,1,0,0,0.0124282027314,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,log_time,higher,W008;W018;W028;W029;W032;W033;W036;W037,W015;W027,8,1,1,0,0,0.0308945154011,-0,1,1,0.958333333333,0.958333333333,0,0,24,1
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,log_time,mixed,W002;W006;W011;W021;W028;W029;W036;W037,W015;W027,8,1,1,0,0,0.0305519354322,-0,1,1,0.916666666667,0.916666666667,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality,lower,W008;W015;W018;W036,W002;W028,4,1,1,0,0,0.0112493029796,-0,1,1,0.875,1,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality,higher,W001;W029;W034;W035,W002;W028,4,1,1,0,0,0.0609102639837,-0,0.791666666667,0.791666666667,0.583333333333,0.583333333333,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality,mixed,W001;W015;W018;W035,W002;W028,4,1,1,0,0,0.0562918943006,-0,0.833333333333,0.833333333333,0.333333333333,0.541666666667,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality,lower,W008;W013;W015;W017;W018;W036,W002;W028,6,1,1,0,0,0.00436383046571,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality,higher,W001;W029;W031;W034;W035;W037,W002;W028,6,1,1,0,0,0.0455002123274,-0,1,1,0.625,0.666666666667,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality,mixed,W001;W015;W018;W029;W035;W036,W002;W028,6,1,1,0,0,0.044321827015,-0,1,1,0.166666666667,0.208333333333,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality,lower,W008;W013;W015;W017;W018;W027;W033;W036,W002;W028,8,1,1,0,0,0,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality,higher,W001;W012;W029;W030;W031;W034;W035;W037,W002;W028,8,1,1,0,0,0.0470502842787,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality,mixed,W001;W008;W015;W018;W029;W034;W035;W036,W002;W028,8,1,1,0,0,0.0455002123274,-0,1,1,0.916666666667,0.916666666667,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,log_time,lower,W001;W006;W011;W021,W002;W028,4,1,1,0,0,0.0404986684563,-0,0,0,0,0,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,log_time,higher,W027;W029;W036;W037,W002;W028,4,1,1,0,0,0.0230966755552,-0,0.666666666667,0.666666666667,0.416666666667,0.416666666667,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,log_time,mixed,W006;W021;W027;W036,W002;W028,4,1,1,0,0,0.0184808783197,-0,1,1,0.916666666667,1,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,log_time,lower,W001;W006;W010;W011;W013;W021,W002;W028,6,1,1,0,0,0.0167523537942,-0,1,1,0.208333333333,0.208333333333,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,log_time,higher,W027;W029;W032;W033;W036;W037,W002;W028,6,1,1,0,0,0.0236947451511,-0,1,1,0.666666666667,0.666666666667,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,log_time,mixed,W006;W011;W021;W027;W029;W036,W002;W028,6,1,1,0,0,0.0224986059592,-0,1,1,0.791666666667,0.791666666667,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,log_time,lower,W001;W006;W010;W011;W013;W017;W021;W030,W002;W028,8,1,1,0,0,0.0167523537942,-0,0.875,0.875,0.458333333333,0.458333333333,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,log_time,higher,W008;W015;W027;W029;W032;W033;W036;W037,W002;W028,8,1,1,0,0,0.0224986059592,-0,1,1,0.791666666667,0.791666666667,0,0,24,1
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,log_time,mixed,W001;W006;W011;W021;W027;W029;W036;W037,W002;W028,8,1,1,0,0,0.0224986059592,-0,1,1,0.458333333333,0.458333333333,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality,lower,W008;W015;W018;W036,W002;W028,4,1,1,0,0,0.0157940683686,-0,1,1,0.791666666667,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality,higher,W001;W029;W034;W035,W002;W028,4,1,1,0,0,0.0270967426043,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality,mixed,W001;W015;W018;W035,W002;W028,4,1,1,0,0,0.0219256067313,-0,1,1,0.708333333333,0.708333333333,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality,lower,W008;W013;W015;W017;W018;W036,W002;W028,6,1,1,0,0,0.00806198253237,-0,1,1,0.833333333333,0.833333333333,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality,higher,W001;W029;W031;W034;W035;W037,W002;W028,6,1,1,0,0,0.0273489694385,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality,mixed,W001;W015;W018;W029;W035;W036,W002;W028,6,1,1,0,0,0.0234660502412,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality,lower,W008;W013;W015;W017;W018;W027;W033;W036,W002;W028,8,1,1,0,0,0.00466633750593,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality,higher,W001;W012;W029;W030;W031;W034;W035;W037,W002;W028,8,2,1,0.125,0,0.0258190797975,0.5435644432,0.791666666667,1,0.541666666667,1,0.125,0.125,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality,mixed,W001;W008;W015;W018;W029;W034;W035;W036,W002;W028,8,1,1,0,0,0.0260672488821,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,log_time,lower,W001;W006;W011;W021,W002;W028,4,1,1,0,0,0.00953284256848,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,log_time,higher,W027;W029;W036;W037,W002;W028,4,1,1,0,0,0.0159580988526,-0,1,1,0.916666666667,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,log_time,mixed,W006;W021;W027;W036,W002;W028,4,1,1,0,0,0.00403099126619,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,log_time,lower,W001;W006;W010;W011;W013;W021,W002;W028,6,1,1,0,0,0.00709069231995,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,log_time,higher,W027;W029;W032;W033;W036;W037,W002;W028,6,1,1,0,0,0.0271327188111,-0,1,1,0.916666666667,0.916666666667,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,log_time,mixed,W006;W011;W021;W027;W029;W036,W002;W028,6,1,1,0,0,0.00806198253237,-0,1,1,0.708333333333,0.708333333333,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,log_time,lower,W001;W006;W010;W011;W013;W017;W021;W030,W002;W028,8,1,1,0,0,0.00856668020042,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,log_time,higher,W008;W015;W027;W029;W032;W033;W036;W037,W002;W028,8,1,1,0,0,0.0272744467562,-0,1,1,0.875,0.875,0,0,24,1
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,log_time,mixed,W001;W006;W011;W021;W027;W029;W036;W037,W002;W028,8,1,1,0,0,0.00806198253237,-0,1,1,1,1,0,0,24,1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,quality,lower,W002;W015;W018;W027,W006;W017,4,3,1,0.5,0.5,0,1.5,0,0.416666666667,0,0.25,0.416666666667,0.364583333333,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,quality,higher,W012;W034;W035;W037,W006;W017,4,4,0,1,0.833333333333,,2,0,0,0,0,1,0.5,24,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,quality,mixed,W002;W027;W034;W037,W006;W017,4,4,0,1,0.833333333333,,2,0,0,0,0,1,0.5,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,quality,lower,W002;W010;W015;W018;W027;W031,W006;W017,6,4,1,0.5,0.6,0.0710437710438,1.79248125036,0.333333333333,0.791666666667,0,0.208333333333,0.458333333333,0.354166666667,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,quality,higher,W001;W012;W029;W034;W035;W037,W006;W017,6,6,0,1,0.866666666667,,2.58496250072,0,0,0,0,1,0.5,24,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,quality,mixed,W002;W018;W027;W034;W035;W037,W006;W017,6,6,0,1,0.866666666667,,2.58496250072,0,0,0,0,1,0.5,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,quality,lower,W002;W008;W010;W015;W018;W027;W030;W031,W006;W017,8,6,1,0.625,0.785714285714,0.0710437710438,2.40563906223,0.0833333333333,0.958333333333,0,0.583333333333,0.770833333333,0.390625,24,1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,quality,higher,W001;W012;W014;W028;W029;W034;W035;W037,W006;W017,8,8,0,1,0.857142857143,,3,0,0,0,0,1,0.5,24,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,quality,mixed,W002;W012;W015;W018;W027;W034;W035;W037,W006;W017,8,7,1,0.75,0.857142857143,0,2.75,0,0.916666666667,0,0.416666666667,0.833333333333,0.453125,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,log_time,lower,W001;W012;W013;W018,W006;W017,4,4,0,1,0.833333333333,,2,0,0,0,0,1,0.5,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,log_time,higher,W027;W032;W033;W036,W006;W017,4,3,1,0.5,0.833333333333,0.085769900087,1.5,0,0.541666666667,0,0.333333333333,0.541666666667,0.395833333333,24,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,log_time,mixed,W012;W013;W027;W036,W006;W017,4,4,0,1,0.833333333333,,2,0,0,0,0,1,0.5,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,log_time,lower,W001;W010;W012;W013;W018;W030,W006;W017,6,5,1,0.666666666667,0.866666666667,0.0710437710438,2.25162916739,0,0.75,0,0.25,0.6875,0.409722222222,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,log_time,higher,W027;W029;W032;W033;W036;W037,W006;W017,6,4,2,0.333333333333,0.733333333333,0.0583617921213,1.91829583405,0,0.375,0,0,0.416666666667,0.277777777778,24,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,log_time,mixed,W001;W012;W013;W027;W033;W036,W006;W017,6,6,0,1,0.866666666667,,2.58496250072,0,0,0,0,1,0.5,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,log_time,lower,W001;W002;W010;W011;W012;W013;W018;W030,W006;W017,8,6,1,0.625,0.857142857143,0.0710437710438,2.40563906223,0.333333333333,1,0,0.875,0.666666666667,0.401041666667,24,1
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,log_time,higher,W008;W015;W027;W029;W032;W033;W036;W037,W006;W017,8,6,2,0.5,0.785714285714,0.0583617921213,2.5,0,0.416666666667,0,0,0.520833333333,0.380208333333,24,0.5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,log_time,mixed,W001;W012;W013;W018;W027;W032;W033;W036,W006;W017,8,7,1,0.75,0.857142857143,0.085769900087,2.75,0,0.625,0,0.291666666667,0.708333333333,0.442708333333,24,0.5
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,quality,lower,W002;W008;W015;W036,W011;W018,4,2,1,0.25,0.5,0.0329752023375,0.811278124459,0.458333333333,0.75,0,0.291666666667,0.291666666667,0.25,24,1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,quality,higher,W001;W029;W034;W035,W011;W018,4,2,1,0.25,0.5,0.0328198998252,0.811278124459,0.833333333333,1,0,0.291666666667,0.166666666667,0.25,24,0.5
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,quality,mixed,W001;W002;W015;W035,W011;W018,4,3,1,0.5,0.833333333333,0.0263080503273,1.5,0,0.5,0,0.0833333333333,0.5,0.291666666667,24,1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,quality,lower,W002;W008;W013;W015;W017;W036,W011;W018,6,2,2,0,0.533333333333,0.0329752023375,0.918295834054,0.75,0.75,0,0,0.0208333333333,0.125,24,1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,quality,higher,W001;W012;W029;W031;W034;W035,W011;W018,6,2,2,0,0.533333333333,0.0460681201699,0.918295834054,0.375,0.375,0,0,0.0208333333333,0.0833333333333,24,0.5
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,quality,mixed,W001;W002;W015;W029;W035;W036,W011;W018,6,3,1,0.333333333333,0.6,0.0352254098028,1.25162916739,0.625,1,0,0.708333333333,0.3125,0.236111111111,24,1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,quality,lower,W002;W008;W013;W015;W017;W027;W033;W036,W011;W018,8,2,2,0,0.428571428571,0.0245785725906,0.811278124459,0.791666666667,0.791666666667,0,0,0.0208333333333,0.114583333333,24,1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,quality,higher,W001;W012;W029;W030;W031;W032;W034;W035,W011;W018,8,3,2,0.125,0.607142857143,0.0396707122637,1.2987949407,0.708333333333,0.75,0,0,0.125,0.208333333333,24,0.5
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,quality,mixed,W001;W002;W008;W015;W029;W034;W035;W036,W011;W018,8,3,1,0.25,0.464285714286,0.0328198998252,1.06127812446,0.875,1,0,1,0.1875,0.161458333333,24,1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,log_time,lower,W001;W002;W006;W021,W011;W018,4,2,2,0,0.666666666667,0.0131540251637,1,0,0,0,0,0,0.125,24,1
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,log_time,higher,W027;W028;W029;W036,W011;W018,4,1,1,0,0,0.0630014929133,-0,1,1,0.625,0.625,0,0,24,0.5
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,log_time,mixed,W006;W021;W027;W036,W011;W018,4,2,2,0,0.666666666667,0.0319342666007,1,0,0,0,0,0,0.145833333333,24,1
