relative_path,project_line_guess,recommended_action,reason,risk_level,safe_to_delete_now,needs_manual_review,suggested_archive_path
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_79103bf93d81464786b23dc26991d23e.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_7ed66f570e664d7fa5a01c2308d36991.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_86abf0dfba5c44d383ff3dfc701c6ee6.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_896df402e31046c495d09d9370dc054a.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_8e5ae8d7ee55420f80bf433f33e790fe.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_975da2a88145482aabcac7255f0a45cf.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_98e10164fed14c2baaa107af2560555e.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_9fb720a0582945cc81a6e6d2b63b6b30.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_a426fc0b709e42e1a8ee8ede0de335f7.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_aeccd4a96d1e4d819bc5f59bff1d156d.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_b3af4a4e99914332ac39c7a0935246ea.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_c8aed1383418416eaa977b5da1adac11.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_cd7869a1f80046b5adeeb20d8108a409.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_d0a970634a7c498d93a69eddf46f3f3f.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_d1f02cad0f0740478b4665ad7716755a.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_dcb7130402734c3e8735b24d8afc2406.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_f2ad72c11231453fa9a85ea2cb22be42.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_f5a31e39d8fa40e89bbbc110bf25de2c.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_f658e9b6b19e471c8c98f9175b03d8a1.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_f7bfe15839b94a548dec94d2875b9cc3.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/V2XKFyX4ASd_faa32c91d8e341c38b633e5a3acac2eb.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_11089f92a044490ab8e3ecc2dc77eae5.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_179c962a0afc4030966f865350736980.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_282b31dbc77f419b880cbd2f9682a0ae.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_42776216037c401c946f80d773570500.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_546d9775caef49f3a9d1d33a82114051.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_548e8a23bb564a4f96fec98fd436d315.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_5d516768ac474749af81b694b893b9f7.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_684166b8a8044db09d60fb41bd823d5b.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_7390d2081b174a39bab7048dbab41e2c.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_8192e5bea3554668be057df123f24bf3.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_89f1fd4ff49347de90ef043b8a1309a4.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_9c963429dc8d4ef3bb6662b913950d25.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_9eea9941c5a84c398b385d536fb474aa.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_a761a572ef99478fbf596f2c6c4599f3.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_a830196166e344299578c9d68d3665d2.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_affd403975a04befb62195d2aed06f93.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_b9b746fca8c14dc69d0e580213c6247c.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_bc15b59d39c74e1092e8f896f485974e.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_c3ad822583814f76aaa7c3f17d04363d.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_cc3902e7d9b04494a69f384edce8617c.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_cd1682c0b41845eeaf6668f8eab2e191.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_ea385c52656c4ec385c2236d57ce5f05.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_ea3f8f1af29b48dc8e76dcb7668e3f3e.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_eeac358958f945e8bd5173e33f6c81b9.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_eee9538e514f4e34947a6aaa4c5b063c.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vt2qJdWjCF2_f14bfdf54f524272826962276b158689.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/VVfe2KiqLaN_35b41dcbfcf84f96878f6ca28c70e5af.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/VVfe2KiqLaN_3e3839eafbd8467993527dffed63a8f7.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/VVfe2KiqLaN_3faf8726ba1a4adea46d7f63d8948bd3.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/VVfe2KiqLaN_ab5c93de69a745bbb1ec09e3c4f2c0ae.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/VVfe2KiqLaN_b6aff1ec4dd447c0ab21f2a6bf52e592.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/VVfe2KiqLaN_e57c3575f3674cc782b1155b1de1d110.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/VVfe2KiqLaN_ebe1e9c4b5bb42cc99287a05f4ee5526.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/VVfe2KiqLaN_ecf39d39cf7745eebe103ce9c4b3cbe0.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/VVfe2KiqLaN_f1a43d69cfc04812b3099e08fc27d56c.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_0163f2c462ed46a08eb3dbce625c9a9d.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_02efc688bffb4e759b8cfa3cbd102e4a.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_07c14c5cdfc2456ebd8e1b5743df0cfd.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_0b2156c0034b43bc8b06023a4c4fe2db.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_0cbacff4cbff4f9e9c35cd35c989c1ab.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_15ef51c638de46f196fdd00a805e80c4.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_1b47122c6b9a4216854c7190278f6ad3.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_1d2deed74de444e885fe9b58e0988fa2.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_1d44101ccb254245afdba5eef63200f6.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_1ee4777aa75549f5bb8d1c8371c72fc1.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_1f3873c0acd04d2d9a8e9b78bf0845b2.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_29ce3d91cc444cf69654227e2e113a16.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_2b620a64437e43a187c18892ac8fc0e9.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_2cd333ec665f42ac814e6b95ae4fbda5.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_3454391896f8483495a88db58f2a30b7.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_47987e2ccb6c45d497c7b5619d9194a0.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_480294dc9d564c8b9e9be60153cd6fbf.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_4ef057d0b0f84c84986cac8aaa921a76.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_4ff02cce31004acca35c206ad99f8fbd.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_5e829267d55f4008be713ab979f3e0b5.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_65404a6cb00f4598aa943d0ed191e4dd.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_69bfe7e5f2ee4facbc130becf22ff496.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_69d24e4ce1624cdaaa1ea34dba0848bb.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_6b0ea01a9b26428a85e31385ce71576d.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_6bf4c6906bc64cacb55a9dc584388d77.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
data/mp3d_layout/train/label_cor/Vvot9Ly1tCj_6d1084f4dba747cc88730abb109d1a76.txt,unknown,manual_review_required,local file not covered by project-specific cleanup rules,medium,false,true,
