path,bytes,rows,column_count,relevance_score,worker_columns,task_columns,quality_columns,meta_columns,time_columns,geometry_columns,assignment_columns,error
analysis_results/c1_a_rehearsal_post_scope_20260801_v10/c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747/geometry_worker_task_loo_analysis.csv,1151540,684,89,6,worker_id|worker_excluded_largest_cluster_support|worker_excluded_second_cluster_support|worker_excluded_unique_dominant_cluster|worker_excluded_structure_status|loo_consensus_worker_id,base_task_id|building_id|task_id|task_consensus_status|task_crowd_structure_status,validity_status|held_out_valid|valid_k|held_out_tied_medoid_iou_min|held_out_tied_medoid_iou_max|held_out_tied_medoid_iou_range|gt_reference_eligible|gt_reference_exclusion_reason|structural_attribution_eligible|geometry_structurally_computable|gt_score_computable|gt_primary_analysis_eligible|gt_primary_analysis_exclusion_reason|predictive_validity_analysis_eligible|structural_opportunity_eligible|structural_opportunity_exclusion_reason,scope_eligible|scope_exclusion_reason|scope_reference_eligible|scope_reference_exclusion_reason,,geometry_context_schema_version|geometry_context_provenance|worker_excluded_largest_cluster_support|worker_excluded_second_cluster_support|worker_excluded_unique_dominant_cluster|medoid_tie_sensitive|loo_medoid_analysis_eligible|loo_consensus_geometry_sha256|loo_largest_cluster_support|loo_maximum_cluster_count|tied_medoid_count|held_out_tied_medoid_iou_min|held_out_tied_medoid_iou_max|held_out_tied_medoid_iou_range|geometry_structurally_computable|loo_medoid_analysis_exclusion_reason,stage|condition|assignment_provenance|outside_assignment_disposition_applied|outside_assignment_process_override|formal_assignment_eligible|semi_correction_analysis_eligible,
analysis_results/c1_a_rehearsal_post_scope_20260801_v10/c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747/geometry_worker_task_peer_analysis.csv,868249,684,64,6,worker_id|R_peer_task|R_peer_boundary_median|R_peer_wall_median|R_peer_conservative_median|R_peer_mean,base_task_id|building_id|task_id|task_crowd_structure_status|R_peer_task,validity_status|gt_reference_eligible|gt_reference_exclusion_reason|structural_attribution_eligible|geometry_structurally_computable|gt_score_computable|gt_primary_analysis_eligible|gt_primary_analysis_exclusion_reason|predictive_validity_analysis_eligible|structural_opportunity_eligible|structural_opportunity_exclusion_reason,scope_eligible|scope_exclusion_reason|scope_reference_eligible|scope_reference_exclusion_reason,,peer_similarity_values|similarity_definition|geometry_structurally_computable|loo_medoid_analysis_eligible|loo_medoid_analysis_exclusion_reason,stage|condition|assignment_provenance|outside_assignment_disposition_applied|outside_assignment_process_override|formal_assignment_eligible|semi_correction_analysis_eligible,
analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_worker_task_peer_analysis.csv,884158,684,64,6,worker_id|R_peer_task|R_peer_boundary_median|R_peer_wall_median|R_peer_conservative_median|R_peer_mean,base_task_id|building_id|task_id|task_crowd_structure_status|R_peer_task,validity_status|gt_reference_eligible|gt_reference_exclusion_reason|structural_attribution_eligible|geometry_structurally_computable|gt_score_computable|gt_primary_analysis_eligible|gt_primary_analysis_exclusion_reason|predictive_validity_analysis_eligible|structural_opportunity_eligible|structural_opportunity_exclusion_reason,scope_eligible|scope_exclusion_reason|scope_reference_eligible|scope_reference_exclusion_reason,,peer_similarity_values|similarity_definition|geometry_structurally_computable|loo_medoid_analysis_eligible|loo_medoid_analysis_exclusion_reason,stage|condition|assignment_provenance|outside_assignment_disposition_applied|outside_assignment_process_override|formal_assignment_eligible|semi_correction_analysis_eligible,
analysis_results/aggregation_preflight_readiness_20260817_v1/DATA_HIERARCHY_AND_DENOMINATOR.csv,158484,327,23,6,gt_user_correction_status|gt_user_verification_scope,task_id|base_task_id|mp3d_building_scene_id|building_scene_id_source|pack_building_id_raw|pack_building_id_is_base_task_id|building_support_raw,valid_geometry_count|gt_provenance_class|gt_user_correction_status|gt_user_verification_scope|gt_source_artifact|gt_source_sha256,gt_user_verification_scope,,valid_geometry_count|corner_count_set,stage|condition,
analysis_results/c2a_rp_local_launch_20260807_v4/c2b_canonical_submissions.csv,260423,160,62,6,annotator_id|worker_id,task_id|task_key|task_label|runtime_task_id|planned_task_id|task_stratum|base_task_id|image_id,parse_error|canonical_valid,,active_time_key|lead_time_seconds|active_time|active_time_source|active_time_match_status|active_time_source_file|active_time_session_count|active_time_event_count|primary_active_time_eligible|sensitivity_active_time_eligible,geometry_hash|canonical_geometry|n_corners|duplicate_geometry_type|ordered_geometry,condition|formal_assignment_eligible|assignment_batch_id,
analysis_results/c2b_closeout_20260806_final/c2b_canonical_submissions.csv,257702,160,62,6,annotator_id|worker_id,task_id|task_key|task_label|runtime_task_id|planned_task_id|task_stratum|base_task_id|image_id,parse_error|canonical_valid,,active_time_key|lead_time_seconds|active_time|active_time_source|active_time_match_status|active_time_source_file|active_time_session_count|active_time_event_count|primary_active_time_eligible|sensitivity_active_time_eligible,geometry_hash|canonical_geometry|n_corners|duplicate_geometry_type|ordered_geometry,condition|formal_assignment_eligible|assignment_batch_id,
analysis_results/c2a_rp_block1_reestimate_20260810_v1/c2a_rp_block1_canonical_submissions.csv,62622,40,62,6,annotator_id|worker_id,task_id|task_key|task_label|runtime_task_id|planned_task_id|task_stratum|base_task_id|image_id,parse_error|canonical_valid,,active_time_key|lead_time_seconds|active_time|active_time_source|active_time_match_status|active_time_source_file|active_time_session_count|active_time_event_count|primary_active_time_eligible|sensitivity_active_time_eligible,geometry_hash|canonical_geometry|n_corners|duplicate_geometry_type|ordered_geometry,condition|formal_assignment_eligible|assignment_batch_id,
analysis_results/calibration_c1_prep/worker_seed_for_C1.csv,10638,29,22,6,worker_id|platform_worker_id,,scope_quality_summary,scope_quality_summary,active_time_source_tier,manual_geometry_summary,manual_geometry_summary,
analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_worker_admission.csv,10638,29,22,6,worker_id|platform_worker_id,,scope_quality_summary,scope_quality_summary,active_time_source_tier,manual_geometry_summary,manual_geometry_summary,
analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_worker_screening_rollup.csv,7124,29,28,6,annotator_id,n_missing_tasks|n_consensus_guarded_tasks,,n_scope_correct_in_scope|n_scope_false_positive|n_scope_false_negative,active_time_source_coverage,n_duplicate_same_geometry,n_revision_resolved_by_manual_override|n_manual_anchor_eligible_responses,
analysis_results/p1_exact_copy_low_time_audit/p1_worker_independence_summary.csv,2165,26,11,6,worker_id,n_valid_tasks|n_exact_duplicate_tasks,n_valid_tasks,,active_time_source_coverage,max_same_hash_cluster_size,manual_review_required,
analysis_results/prescreen_closeout_final_gold_v2_20260701/p1_exact_copy_low_time_audit/p1_worker_independence_summary.csv,2165,26,11,6,worker_id,n_valid_tasks|n_exact_duplicate_tasks,n_valid_tasks,,active_time_source_coverage,max_same_hash_cluster_size,manual_review_required,
analysis_results/c1_a_rehearsal_post_scope_20260801_v10/c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747/c1_three_track_worker_state.csv,32363,23,67,6,worker_id|Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|Q_GT_contrast_covariance_row_json|R_peer_all|R_peer_anchor|R_peer_core|R_peer_semi|R_peer_stable|R_peer_CI_lower|R_peer_CI_upper|R_peer_support|Q_GT_profile_status|R_peer_profile_status|F_struct_profile_status|F_struct_raw|F_struct_EB|F_struct_interval_lower|F_struct_interval_upper|F_struct_numerator|F_struct_denominator|worker_profile_status,Q_GT_task_adjusted|task_support|building_support|peer_task_support,Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|standard_error|Q_GT_contrast_covariance_row_json|GT_support|Q_GT_profile_status|structural_gate_eligible|serious_recurrent_failure_flag,scope_reference_support,,R_LOO_medoid|R_LOO_medoid_CI_lower|R_LOO_medoid_CI_upper|R_LOO_medoid_support|LOO_medoid_status|medoid_loo_decision_usable,R_peer_semi|c2_risk_model_eligible,
analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_three_track_worker_state_formal.csv,36683,23,77,6,worker_id|Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|Q_GT_contrast_covariance_row_json|R_peer_all|R_peer_anchor|R_peer_core|R_peer_semi|R_peer_stable|R_peer_CI_lower|R_peer_CI_upper|R_peer_support|Q_GT_profile_status|R_peer_profile_status|F_struct_profile_status|F_struct_raw|F_struct_EB|F_struct_interval_lower|F_struct_interval_upper|F_struct_numerator|F_struct_denominator|worker_profile_status,Q_GT_task_adjusted|task_support|building_support|peer_task_support|T_active_task_adjusted,Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|standard_error|Q_GT_contrast_covariance_row_json|GT_support|Q_GT_profile_status|structural_gate_eligible|serious_recurrent_failure_flag,scope_reference_support,,R_LOO_medoid|R_LOO_medoid_CI_lower|R_LOO_medoid_CI_upper|R_LOO_medoid_support|LOO_medoid_status|medoid_loo_decision_usable,R_peer_semi|c2_risk_model_eligible|timing_model_component,
analysis_results/final_calibration_profile_20260817_v1/pooled_worker_profile_v2.csv,50104,23,111,6,worker_id|Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|Q_GT_contrast_covariance_row_json|R_peer_all|R_peer_anchor|R_peer_core|R_peer_semi|R_peer_stable|R_peer_CI_lower|R_peer_CI_upper|R_peer_support|Q_GT_profile_status|R_peer_profile_status|F_struct_profile_status|F_struct_raw|F_struct_EB|F_struct_interval_lower|F_struct_interval_upper|F_struct_numerator|F_struct_denominator|worker_profile_status|Q_GT_raw|Q_GT_task_adjusted_FE|Q_GT_standard_error|Q_GT_FE_standard_error|Q_GT_CI_lower|Q_GT_CI_upper|Q_GT_LCB|Q_GT_FE_CI_lower|Q_GT_FE_CI_upper|Q_GT_FE_LCB|Q_GT_EB_standard_error|Q_GT_EB_CI_lower|Q_GT_EB_CI_upper|Q_GT_shrinkage_factor|Q_GT_support,Q_GT_task_adjusted|task_support|building_support|peer_task_support|T_active_task_adjusted|Q_GT_task_adjusted_FE,Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|standard_error|Q_GT_contrast_covariance_row_json|GT_support|Q_GT_profile_status|structural_gate_eligible|serious_recurrent_failure_flag|Q_GT_raw|Q_GT_task_adjusted_FE|Q_GT_standard_error|Q_GT_FE_standard_error|Q_GT_CI_lower|Q_GT_CI_upper|Q_GT_LCB|Q_GT_FE_CI_lower|Q_GT_FE_CI_upper|Q_GT_FE_LCB|Q_GT_EB_standard_error|Q_GT_EB_CI_lower|Q_GT_EB_CI_upper|Q_GT_shrinkage_factor|Q_GT_support,scope_reference_support|profile_scope|risk_model_scope,,R_LOO_medoid|R_LOO_medoid_CI_lower|R_LOO_medoid_CI_upper|R_LOO_medoid_support|LOO_medoid_status|medoid_loo_decision_usable,R_peer_semi|c2_risk_model_eligible|timing_model_component|model_version|risk_model_scope,
analysis_results/c2a_rp_block1_reestimate_20260810_v1/post_c2a_rp_block1_worker_profile.csv,41891,22,91,6,worker_id|Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|Q_GT_contrast_covariance_row_json|R_peer_all|R_peer_anchor|R_peer_core|R_peer_semi|R_peer_stable|R_peer_CI_lower|R_peer_CI_upper|R_peer_support|Q_GT_profile_status|R_peer_profile_status|F_struct_profile_status|F_struct_raw|F_struct_EB|F_struct_interval_lower|F_struct_interval_upper|F_struct_numerator|F_struct_denominator|worker_profile_status,Q_GT_task_adjusted|task_support|building_support|peer_task_support|T_active_task_adjusted,Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|standard_error|Q_GT_contrast_covariance_row_json|GT_support|Q_GT_profile_status|structural_gate_eligible|serious_recurrent_failure_flag,scope_reference_support|risk_model_scope,,R_LOO_medoid|R_LOO_medoid_CI_lower|R_LOO_medoid_CI_upper|R_LOO_medoid_support|LOO_medoid_status|medoid_loo_decision_usable,R_peer_semi|c2_risk_model_eligible|timing_model_component|risk_model_scope,
analysis_results/c2a_rp_block1_reestimate_20260810_v2/post_c2a_rp_block1_worker_profile.csv,41018,22,91,6,worker_id|Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|Q_GT_contrast_covariance_row_json|R_peer_all|R_peer_anchor|R_peer_core|R_peer_semi|R_peer_stable|R_peer_CI_lower|R_peer_CI_upper|R_peer_support|Q_GT_profile_status|R_peer_profile_status|F_struct_profile_status|F_struct_raw|F_struct_EB|F_struct_interval_lower|F_struct_interval_upper|F_struct_numerator|F_struct_denominator|worker_profile_status,Q_GT_task_adjusted|task_support|building_support|peer_task_support|T_active_task_adjusted,Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|standard_error|Q_GT_contrast_covariance_row_json|GT_support|Q_GT_profile_status|structural_gate_eligible|serious_recurrent_failure_flag,scope_reference_support|risk_model_scope,,R_LOO_medoid|R_LOO_medoid_CI_lower|R_LOO_medoid_CI_upper|R_LOO_medoid_support|LOO_medoid_status|medoid_loo_decision_usable,R_peer_semi|c2_risk_model_eligible|timing_model_component|risk_model_scope,
analysis_results/c2a_rp_local_launch_20260807_v4/post_c2b_worker_profile.csv,41185,22,91,6,worker_id|Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|Q_GT_contrast_covariance_row_json|R_peer_all|R_peer_anchor|R_peer_core|R_peer_semi|R_peer_stable|R_peer_CI_lower|R_peer_CI_upper|R_peer_support|Q_GT_profile_status|R_peer_profile_status|F_struct_profile_status|F_struct_raw|F_struct_EB|F_struct_interval_lower|F_struct_interval_upper|F_struct_numerator|F_struct_denominator|worker_profile_status,Q_GT_task_adjusted|task_support|building_support|peer_task_support|T_active_task_adjusted,Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|standard_error|Q_GT_contrast_covariance_row_json|GT_support|Q_GT_profile_status|structural_gate_eligible|serious_recurrent_failure_flag,scope_reference_support|risk_model_scope,,R_LOO_medoid|R_LOO_medoid_CI_lower|R_LOO_medoid_CI_upper|R_LOO_medoid_support|LOO_medoid_status|medoid_loo_decision_usable,R_peer_semi|c2_risk_model_eligible|timing_model_component|risk_model_scope,
analysis_results/c2a_rp_terminal_reestimate_20260817_v1/post_c2a_rp_terminal_worker_profile.csv,41510,22,92,6,worker_id|Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|Q_GT_contrast_covariance_row_json|R_peer_all|R_peer_anchor|R_peer_core|R_peer_semi|R_peer_stable|R_peer_CI_lower|R_peer_CI_upper|R_peer_support|Q_GT_profile_status|R_peer_profile_status|F_struct_profile_status|F_struct_raw|F_struct_EB|F_struct_interval_lower|F_struct_interval_upper|F_struct_numerator|F_struct_denominator|worker_profile_status,Q_GT_task_adjusted|task_support|building_support|peer_task_support|T_active_task_adjusted,Q_GT_estimable|Q_GT_raw_median|Q_GT_task_adjusted|Q_GT_EB|Q_GT_EB_LCB|standard_error|Q_GT_contrast_covariance_row_json|GT_support|Q_GT_profile_status|structural_gate_eligible|serious_recurrent_failure_flag,scope_reference_support|risk_model_scope,,R_LOO_medoid|R_LOO_medoid_CI_lower|R_LOO_medoid_CI_upper|R_LOO_medoid_support|LOO_medoid_status|medoid_loo_decision_usable,R_peer_semi|c2_risk_model_eligible|timing_model_component|risk_model_scope,
