code,image_id,condition,view,cut,N,compatible_pairs,compatible_pairs_split
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,bound_free,6.0,2,1,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,bound_free,9.0,2,1,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,bound_free,12.0,2,1,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,top_fixed,3.0,2,0,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,top_fixed,6.0,2,1,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,top_fixed,9.0,2,1,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,top_fixed,12.0,2,1,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,bottom_fixed,3.0,2,0,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,bottom_fixed,6.0,2,1,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,bottom_fixed,9.0,2,1,0
jtcxE69GiFV-22,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,bottom_fixed,12.0,2,1,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,count_only,0.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_fixed,3.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_fixed,6.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_fixed,9.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_fixed,12.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_fixed,3.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_fixed,6.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_fixed,9.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_fixed,12.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_cyclic,3.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_cyclic,6.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_cyclic,9.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_cyclic,12.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_cyclic,3.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_cyclic,6.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_cyclic,9.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_cyclic,12.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_free,3.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_free,6.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_free,9.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,split_free,12.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_free,3.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_free,6.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_free,9.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bound_free,12.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,top_fixed,3.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,top_fixed,6.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,top_fixed,9.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,top_fixed,12.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bottom_fixed,3.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bottom_fixed,6.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bottom_fixed,9.0,1,0,0
jtcxE69GiFV-23,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,bottom_fixed,12.0,1,0,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,count_only,0.0,4,2,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_fixed,3.0,4,0,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_fixed,6.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_fixed,9.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_fixed,12.0,4,2,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_fixed,3.0,4,0,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_fixed,6.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_fixed,9.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_fixed,12.0,4,2,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_cyclic,3.0,4,0,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_cyclic,6.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_cyclic,9.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_cyclic,12.0,4,2,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_cyclic,3.0,4,0,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_cyclic,6.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_cyclic,9.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_cyclic,12.0,4,2,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_free,3.0,4,0,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_free,6.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_free,9.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,split_free,12.0,4,2,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_free,3.0,4,0,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_free,6.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_free,9.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bound_free,12.0,4,2,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,top_fixed,3.0,4,0,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,top_fixed,6.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,top_fixed,9.0,4,2,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,top_fixed,12.0,4,2,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bottom_fixed,3.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bottom_fixed,6.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bottom_fixed,9.0,4,1,0
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,bottom_fixed,12.0,4,2,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,count_only,0.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_fixed,3.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_fixed,6.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_fixed,9.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_fixed,12.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_fixed,3.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_fixed,6.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_fixed,9.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_fixed,12.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_cyclic,3.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_cyclic,6.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_cyclic,9.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_cyclic,12.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_cyclic,3.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_cyclic,6.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_cyclic,9.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_cyclic,12.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_free,3.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_free,6.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_free,9.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,split_free,12.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_free,3.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_free,6.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_free,9.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bound_free,12.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,top_fixed,3.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,top_fixed,6.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,top_fixed,9.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,top_fixed,12.0,4,1,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bottom_fixed,3.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bottom_fixed,6.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bottom_fixed,9.0,4,0,0
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,bottom_fixed,12.0,4,1,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,count_only,0.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_fixed,3.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_fixed,6.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_fixed,9.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_fixed,12.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_fixed,3.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_fixed,6.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_fixed,9.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_fixed,12.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_cyclic,3.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_cyclic,6.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_cyclic,9.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_cyclic,12.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_cyclic,3.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_cyclic,6.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_cyclic,9.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_cyclic,12.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_free,3.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_free,6.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_free,9.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,split_free,12.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_free,3.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_free,6.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_free,9.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bound_free,12.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,top_fixed,3.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,top_fixed,6.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,top_fixed,9.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,top_fixed,12.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bottom_fixed,3.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bottom_fixed,6.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bottom_fixed,9.0,1,0,0
jtcxE69GiFV-30,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,bottom_fixed,12.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,count_only,0.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_fixed,3.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_fixed,6.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_fixed,9.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_fixed,12.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_fixed,3.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_fixed,6.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_fixed,9.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_fixed,12.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_cyclic,3.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_cyclic,6.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_cyclic,9.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_cyclic,12.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_cyclic,3.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_cyclic,6.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_cyclic,9.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_cyclic,12.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_free,3.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_free,6.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_free,9.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,split_free,12.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_free,3.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_free,6.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_free,9.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bound_free,12.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,top_fixed,3.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,top_fixed,6.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,top_fixed,9.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,top_fixed,12.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bottom_fixed,3.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bottom_fixed,6.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bottom_fixed,9.0,1,0,0
jtcxE69GiFV-31,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,bottom_fixed,12.0,1,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,count_only,0.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_fixed,3.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_fixed,6.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_fixed,9.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_fixed,12.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_fixed,3.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_fixed,6.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_fixed,9.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_fixed,12.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_cyclic,3.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_cyclic,6.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_cyclic,9.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_cyclic,12.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_cyclic,3.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_cyclic,6.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_cyclic,9.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_cyclic,12.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_free,3.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_free,6.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_free,9.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,split_free,12.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_free,3.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_free,6.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_free,9.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bound_free,12.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,top_fixed,3.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,top_fixed,6.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,top_fixed,9.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,top_fixed,12.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bottom_fixed,3.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bottom_fixed,6.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bottom_fixed,9.0,3,0,0
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,bottom_fixed,12.0,3,0,0
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,count_only,0.0,6,15,0
