method,baseline,algorithm,condition,target,design,n_images,n_buildings,method_MAE,baseline_MAE,delta_MAE,CI_low,CI_high,building_macro_delta,macro_CI_low,macro_CI_high
BX_counts_only,constant_median,ridge,manual,point_count_disagreement,same_room_leave_view,33,11,0.22276533894,0.207165956573,0.015599382367,-0.0301902521877,0.0689587833587,0.0121705471653,-0.0321746909299,0.0649767965556
BX_counts_only,full_B_feedback,ridge,manual,point_count_disagreement,same_room_leave_view,33,11,0.22276533894,0.219679148907,0.00308619003298,-0.0216204507246,0.0362350720738,0.00436381502429,-0.0199330828402,0.0354101043982
BX_counts_only,constant_median,ridge,manual,reference_geometry_error,leave_building,161,22,0.0650006876354,0.067002942538,-0.0020022549026,-0.00933792371057,0.00616035915871,0.000602920900364,-0.00713179538345,0.00804947922279
BX_counts_only,full_B_feedback,ridge,manual,reference_geometry_error,leave_building,161,22,0.0650006876354,0.0532278191578,0.0117728684776,0.00553481123701,0.020263911308,0.0111890535837,0.00520257736337,0.0183099648016
BX_counts_only,constant_median,ridge,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.0619450381676,0.0640518992196,-0.00210686105199,-0.0123506505078,0.00797030874572,-0.00168316935563,-0.0116454412613,0.00831818581787
BX_counts_only,full_B_feedback,ridge,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.0619450381676,0.0523060227518,0.0096390154158,0.00302789026443,0.0157683652409,0.00893092769716,0.00229141841875,0.0153801500166
BX_counts_only,constant_median,ridge,manual,reference_geometry_error,same_room_leave_view,31,9,0.05630761628,0.0527613083247,0.00354630795525,-0.00213862447321,0.0154294306984,0.00465966569611,-0.00149491157694,0.0159523396771
BX_counts_only,full_B_feedback,ridge,manual,reference_geometry_error,same_room_leave_view,31,9,0.05630761628,0.0530112355355,0.00329638074449,-0.00982366238574,0.0258012319064,0.00611837013572,-0.00700881959788,0.0269146592862
BX_counts_only,constant_median,ridge,manual,scope_entropy,leave_building,187,22,0.443315350852,0.530151037876,-0.0868356870242,-0.170116388563,0.00440129797465,-0.0461361502019,-0.11561166869,0.015677027937
BX_counts_only,full_B_feedback,ridge,manual,scope_entropy,leave_building,187,22,0.443315350852,0.412366785281,0.0309485655706,-0.000398120666074,0.0704279659962,0.0483409439781,0.019772179627,0.0817316902651
BX_counts_only,constant_median,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.448904888172,0.540816414114,-0.0919115259426,-0.284356388222,0.0572705358355,-0.0624789443036,-0.210707851893,0.0713273173397
BX_counts_only,full_B_feedback,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.448904888172,0.475193559398,-0.0262886712265,-0.0790222018108,0.0257977820168,-0.0118205400915,-0.0688993203446,0.0475706734206
BX_counts_only,constant_median,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.268993899119,0.249763477634,0.0192304214847,-0.00977680319546,0.0509845121254,0.0156351414454,-0.00635492207705,0.0423635051737
BX_counts_only,full_B_feedback,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.268993899119,0.243904947309,0.0250889518094,-0.0134007595655,0.0920250045813,0.0295027963209,-0.00950331019092,0.0971375048358
BX_counts_only,constant_median,ridge,manual,scope_non_normal_rate,leave_building,187,22,0.190360433413,0.197915767097,-0.00755533368419,-0.023885928793,0.00897313347755,0.00473908126682,-0.0150454073971,0.0225395410568
BX_counts_only,full_B_feedback,ridge,manual,scope_non_normal_rate,leave_building,187,22,0.190360433413,0.183237484093,0.00712294931995,-0.00571788989291,0.0169763949169,0.00838882334442,-0.00416137187177,0.0187063410372
BX_counts_only,constant_median,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.216912172347,0.228743961353,-0.0118317890054,-0.0610511647358,0.0273781096624,-0.00315526025642,-0.0485828355635,0.0399965567245
BX_counts_only,full_B_feedback,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.216912172347,0.213199461875,0.00371271047248,-0.0081724459173,0.0156433541143,0.00888527196426,-0.00790367921959,0.025501968691
BX_counts_only,constant_median,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.164708675329,0.173505434783,-0.00879675945314,-0.0175288067998,0,-0.00703714194607,-0.0160601472972,0
BX_counts_only,full_B_feedback,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.164708675329,0.168184018889,-0.00347534355905,-0.0182002318921,0.00607304664304,-0.00519555747511,-0.0195888663205,0.00400219389517
BX_counts_only,constant_median,ridge,manual,scope_p_normal,leave_building,187,22,0.190360433413,0.197915767097,-0.00755533368408,-0.0238859287929,0.00897313347767,0.00473908126695,-0.0150454073971,0.022539541057
BX_counts_only,full_B_feedback,ridge,manual,scope_p_normal,leave_building,187,22,0.190360433413,0.183237484093,0.00712294931995,-0.0057178898929,0.0169763949169,0.00838882334443,-0.00416137187175,0.0187063410372
BX_counts_only,constant_median,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.216912172347,0.228743961353,-0.0118317890053,-0.0610511647357,0.0273781096625,-0.00315526025627,-0.0485828355633,0.0399965567247
BX_counts_only,full_B_feedback,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.216912172347,0.213199461875,0.0037127104725,-0.00817244591727,0.0156433541144,0.00888527196428,-0.00790367921954,0.025501968691
BX_counts_only,constant_median,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.164708675329,0.173505434783,-0.00879675945315,-0.0175288067998,0,-0.00703714194608,-0.0160601472972,0
BX_counts_only,full_B_feedback,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.164708675329,0.168184018889,-0.00347534355907,-0.0182002318921,0.00607304664303,-0.00519555747513,-0.0195888663205,0.00400219389515
BX_counts_only,constant_median,ridge,manual,scope_p_oos_geometry,leave_building,187,22,0.0561914905116,0.0405957639973,0.0155957265143,0.009488105858,0.0230678412027,0.0176356289858,0.0116266925782,0.0237755195448
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_geometry,leave_building,187,22,0.0561914905116,0.0567621749703,-0.000570684458654,-0.00248889905312,0.00136281224868,-0.000691719887383,-0.00306625829135,0.00182081387481
BX_counts_only,constant_median,ridge,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.0566593508227,0.0364996849401,0.0201596658826,0.00863157026426,0.0302310772205,0.0169110115111,0.00646512848411,0.0271194758843
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.0566593508227,0.0585299056522,-0.00187055482948,-0.00582806517026,0.00226137470291,-0.000862485654813,-0.0055254660766,0.00359756574504
BX_counts_only,constant_median,ridge,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.0658624370108,0.0626177536232,0.00324468338766,-0.00442262281852,0.0114632817611,0.000909105910415,-0.00490597943723,0.00717830077597
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.0658624370108,0.0905761321526,-0.0247136951417,-0.0658444617338,0,-0.0241876675963,-0.0657918387871,0
BX_counts_only,constant_median,ridge,manual,scope_p_oos_insufficient,leave_building,187,22,0.0331058651091,0.01822056886,0.0148852962491,0.0128189608282,0.0169788021704,0.0156869398469,0.0135945945906,0.0177674967105
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_insufficient,leave_building,187,22,0.0331058651091,0.0342727723738,-0.00116690726477,-0.00683488576797,0.0029032927372,-0.00267397357292,-0.00776811422515,0.00170230811671
BX_counts_only,constant_median,ridge,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0397814968882,0.0257246376812,0.014056859207,0.0112407671504,0.0169430071538,0.0148536550906,0.0116794977237,0.0178554779508
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0397814968882,0.0405236011948,-0.000742104306563,-0.00511040113877,0.00288972227635,-0.00339489542517,-0.0108701752794,0.00280069313935
BX_counts_only,constant_median,ridge,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.015427474238,0.0141666666667,0.00126080757135,-0.00518834754302,0.0102731758214,0.0026019036772,-0.0036030191271,0.0114087301587
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.015427474238,0.0121352457227,0.00329222851531,-0.00311102470278,0.0144899646573,0.0043781762908,-0.00216043382137,0.0152949626938
BX_counts_only,constant_median,ridge,manual,scope_p_oos_open_boundary,leave_building,187,22,0.142392565472,0.123108966907,0.0192835985649,0.000685086383486,0.0356656920926,0.0228716391197,0.00332696635895,0.040421517208
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_open_boundary,leave_building,187,22,0.142392565472,0.138023476439,0.00436908903332,-0.00225335937651,0.0104986696565,0.00435610136578,-0.000968738685598,0.00947824849494
BX_counts_only,constant_median,ridge,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.170028486695,0.141461877757,0.0285666089381,-0.00563755271741,0.0607264757403,0.0385136113175,0.00326244054147,0.0735405440627
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.170028486695,0.168829428331,0.00119905836417,-0.00485504612565,0.00817542538452,0.00556812398886,-0.00121155748087,0.0127465729505
BX_counts_only,constant_median,ridge,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.186445244343,0.188460144927,-0.00201490058409,-0.00690245317361,0.00148809523812,-0.00103493229298,-0.00479575480382,0.00136408730161
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.186445244343,0.203463462067,-0.0170182177236,-0.0645227784568,0.00827265504496,-0.0205358385165,-0.0677441664438,0.00579849837664
BX_counts_only,constant_median,ridge,manual,scope_p_oos_split_level,leave_building,187,22,0.0277798538063,0.0176315585523,0.010148295254,0.00531585898743,0.0149188981557,0.0107697853666,0.0060186117446,0.0157534193103
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_split_level,leave_building,187,22,0.0277798538063,0.0305031663576,-0.00272331255132,-0.00670337008815,-8.76994505855e-05,-0.00221326826925,-0.0059309716722,0.000305103883076
BX_counts_only,constant_median,ridge,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0299985662393,0.0219806763285,0.00801788991083,-0.00251906851651,0.0160352585647,0.00916502547662,0.00179169976362,0.0154733587009
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0299985662393,0.0326777162233,-0.00267914998394,-0.00540602521868,-0.000408463983269,-0.00201395426628,-0.0041561767648,-3.50181064414e-05
BX_counts_only,constant_median,ridge,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0277639387757,0.0302083333334,-0.00244439455764,-0.00608851014735,0,-0.00139332044929,-0.00375607967398,0
BX_counts_only,full_B_feedback,ridge,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0277639387757,0.029828292492,-0.00206435371629,-0.00743495767347,0.00197387839434,-0.0010664459078,-0.00464684854592,0.00144751082252
BX_counts_only,constant_median,ridge,manual,within_topology_geometry_dispersion,leave_building,150,22,0.0521608097338,0.0474451757617,0.00471563397209,0.00142922209224,0.00825637356555,0.00548001754808,0.00179279796185,0.00910444107414
BX_counts_only,full_B_feedback,ridge,manual,within_topology_geometry_dispersion,leave_building,150,22,0.0521608097338,0.0493189608279,0.0028418489059,-0.00202867258188,0.00752773922962,0.00299053076256,-0.00185072950663,0.00794900451566
BX_counts_only,constant_median,ridge,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0442238005522,0.0361773402079,0.00804646034429,0.00200418400217,0.0128929062276,0.00532397027976,-0.000373331687406,0.0104419048377
BX_counts_only,full_B_feedback,ridge,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0442238005522,0.0466739095441,-0.00245010899183,-0.00959275398188,0.0033763500978,-0.0026942695077,-0.009201308466,0.00326089805374
BX_counts_only,constant_median,ridge,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0496274832786,0.0475582733114,0.00206920996719,-0.0019428827727,0.00729174377647,0.00092467590497,-0.00135796042509,0.00413198814
BX_counts_only,full_B_feedback,ridge,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0496274832786,0.0501468536642,-0.000519370385563,-0.00317867602436,0.00150514922643,-0.000361440792684,-0.00198741191391,0.00090308953586
BX_counts_only,constant_median,ridge,semi,owner_valid_active_seconds,leave_building,43,12,57.4289269839,53.9825581395,3.44636884435,-4.37620086461,11.0969737862,1.86523387612,-7.20660724817,11.2735609336
BX_counts_only,full_B_feedback,ridge,semi,owner_valid_active_seconds,leave_building,43,12,57.4289269839,64.1256302154,-6.69670323153,-10.9006470981,-2.89235040479,-7.78480219098,-14.796204209,-2.31949130219
BX_counts_only,constant_median,ridge,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,65.3325914228,69.203125,-3.87053357717,-14.8090748273,6.5534006913,-3.25792037133,-17.0789553459,10.7473662692
BX_counts_only,full_B_feedback,ridge,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,65.3325914228,69.2567742914,-3.92418286856,-8.96691908507,-0.125280315959,-4.1890385084,-10.0557121342,0.400652518043
BX_counts_only,constant_median,ridge,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,
BX_counts_only,full_B_feedback,ridge,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,
BX_counts_only,constant_median,ridge,semi,point_count_disagreement,leave_building,43,12,0.228508661013,0.248961739305,-0.0204530782927,-0.0562939767501,0.0105114281671,-0.0285507024373,-0.0814277542503,0.0209601522049
BX_counts_only,full_B_feedback,ridge,semi,point_count_disagreement,leave_building,43,12,0.228508661013,0.258513465206,-0.0300048041932,-0.0603811063375,-0.00283889519229,-0.0200868825221,-0.0597360899488,0.0268069429562
BX_counts_only,constant_median,ridge,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.243631388865,0.230803277338,0.0128281115269,-0.0431205309979,0.103217577955,0.0516539231723,-0.0358100530131,0.132954465176
BX_counts_only,full_B_feedback,ridge,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.243631388865,0.244032862388,-0.00040147352278,-0.0474301654029,0.083732124012,0.0371063467676,-0.0397427325966,0.115121312924
BX_counts_only,constant_median,ridge,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,
BX_counts_only,full_B_feedback,ridge,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,
BX_counts_only,constant_median,ridge,semi,reference_geometry_error,leave_building,43,12,0.0367822482092,0.036828357681,-4.61094718591e-05,-0.00501526279499,0.00474293579159,-0.00248123349275,-0.00696304691641,0.0020731935924
BX_counts_only,full_B_feedback,ridge,semi,reference_geometry_error,leave_building,43,12,0.0367822482092,0.0378421632067,-0.00105991499757,-0.00888514027536,0.00444872963575,-0.0027247086021,-0.00950599517473,0.00203985658184
BX_counts_only,constant_median,ridge,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0407318961351,0.0383774725812,0.00235442355392,-0.00304479641692,0.0112923544433,0.00436235895218,-0.00457559994252,0.0157967319721
BX_counts_only,full_B_feedback,ridge,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0407318961351,0.0375470449502,0.00318485118495,-0.000829974159099,0.012233337037,0.00586380054912,-0.000193725875757,0.0161994781621
BX_counts_only,constant_median,ridge,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,
BX_counts_only,full_B_feedback,ridge,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,
BX_counts_only,constant_median,ridge,semi,scope_entropy,leave_building,43,12,0.405742079713,0.40418211339,0.00155996632225,-0.0598137612684,0.0496292756006,-0.0132642918525,-0.0992017562942,0.0561325782974
BX_counts_only,full_B_feedback,ridge,semi,scope_entropy,leave_building,43,12,0.405742079713,0.407894620279,-0.00215254056638,-0.0568624843612,0.0387132583273,-0.0378603147762,-0.10313395838,0.021585852318
BX_counts_only,constant_median,ridge,semi,scope_entropy,leave_supported_room_conservative,16,9,0.444112542293,0.489878774887,-0.0457662325944,-0.197620300037,0.0990008816371,-0.0462530274393,-0.223523963368,0.146280318696
