worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,stage,raw_condition,metric,cohort,evaluation
34,-0.05000000000000003,usable,0,0.0,not_classified,5,5,4,P1,semi,absolute_count_rate,fallback_only,within_stage_LOBO
35,-0.05000000000000002,usable,0,0.0,not_classified,5,5,4,P1,semi,absolute_count_rate,fallback_only,within_stage_LOBO
36,-0.049999999999999885,usable,0,0.0,not_classified,5,5,4,P1,semi,absolute_count_rate,fallback_only,within_stage_LOBO
37,-0.050000000000000024,usable,0,0.0,not_classified,5,5,4,P1,semi,absolute_count_rate,fallback_only,within_stage_LOBO
6,0.15000000000000008,usable,0,0.0,not_classified,5,5,4,P1,semi,absolute_count_rate,fallback_only,within_stage_LOBO
8,-0.04999999999999999,usable,0,0.0,not_classified,5,5,4,P1,semi,absolute_count_rate,fallback_only,within_stage_LOBO
1,-0.04540598290598295,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
10,-0.05929487179487177,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
11,0.21153846153846173,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
12,-0.09401709401709427,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
13,0.003205128205128305,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
14,-0.05929487179487183,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
15,0.0032051282051281374,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
17,-0.07665598290598297,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
18,-0.06623931623931628,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
19,0.2670940170940172,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
2,-0.08012820512820507,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
21,0.169871794871795,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
26,0.2115384615384616,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
27,-0.06623931623931617,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
28,-0.09401709401709404,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
29,-0.09401709401709411,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
30,-0.08012820512820512,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
31,0.024038461538461647,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
32,0.024038461538461467,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
33,-0.09401709401709413,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
34,-0.0662393162393163,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
35,-0.003739316239316226,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
36,-0.031517094017093954,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
37,0.06223290598290594,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
6,0.12820512820512833,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
8,-0.0940170940170941,usable,0,0.0,not_classified,12,12,7,P1,semi,absolute_count_rate,reviewed_reference_only,within_stage_LOBO
1,-0.026960784313725485,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
10,-0.0073529411764705135,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
11,0.24264705882352935,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
12,-0.061274509803921594,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
13,0.0073529411764705725,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
15,0.007352941176470592,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
17,-0.034313725490196,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
2,-0.05147058823529411,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
28,-0.04656862745098041,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
29,-0.06127450980392158,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
30,-0.05147058823529412,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
31,0.022058823529411804,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
32,0.036764705882352935,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
33,-0.06127450980392157,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
34,-0.041666666666666664,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
35,0.002450980392156884,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
36,-0.01715686274509808,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
37,0.0490196078431372,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
6,0.1544117647058824,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
8,-0.06127450980392157,usable,0,0.0,not_classified,17,17,10,P1,semi,absolute_count_rate,current20_sensitivity,within_stage_LOBO
1,-0.04374057315233791,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
10,-0.02413273001508302,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
11,0.2258672699849173,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
12,-0.07805429864253402,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
13,-0.009426847662141854,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
14,-0.05354449472096539,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
15,-0.009426847662141895,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
17,-0.0510935143288083,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
18,-0.0682503770739064,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
19,0.265082956259427,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
2,-0.06825037707390665,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
21,0.1082202111613877,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
26,0.2111613876319759,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
27,-0.07805429864253415,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
28,-0.07805429864253403,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
29,-0.0780542986425343,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
30,-0.06825037707390649,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
31,0.005279034690799553,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
32,0.005279034690799508,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
33,-0.07805429864253388,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
34,-0.06825037707390633,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
35,-0.014328808446455368,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
36,-0.03393665158371048,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
37,0.0224358974358975,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
6,0.13763197586727,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
8,-0.07805429864253399,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,all_usable,within_stage_LOBO
1,-0.046153846153846295,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
10,0.0538461538461538,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
11,0.253846153846154,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
12,-0.046153846153846136,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
13,-0.04615384615384617,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
14,-0.04615384615384617,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
15,-0.046153846153846115,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
17,0.003846153846154015,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
18,-0.046153846153846254,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
19,0.2538461538461541,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
2,-0.04615384615384624,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
21,-0.04615384615384635,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
26,0.20384615384615384,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
27,-0.04615384615384621,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
28,-0.04615384615384625,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
29,-0.04615384615384612,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
30,-0.0461538461538462,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
31,-0.046153846153846156,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
32,-0.04615384615384616,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
33,-0.046153846153846184,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
34,-0.04615384615384618,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
35,-0.04615384615384616,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
36,-0.046153846153846045,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
37,-0.046153846153846156,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
6,0.1538461538461539,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
8,-0.04615384615384612,usable,0,0.0,not_classified,5,5,4,P1,semi,extra_count_rate,fallback_only,within_stage_LOBO
1,-0.04273504273504279,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
10,-0.056623931623931555,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
11,0.2142094017094019,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
12,-0.09134615384615409,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
13,0.005876068376068444,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
14,-0.05662393162393167,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
15,0.005876068376068288,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
17,-0.07398504273504286,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
18,-0.07745726495726499,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
19,0.26976495726495736,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
2,-0.07745726495726488,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
21,0.17254273504273518,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
26,0.21420940170940173,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
27,-0.0913461538461538,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
28,-0.09134615384615385,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
29,-0.09134615384615395,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
30,-0.07745726495726492,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
31,0.026709401709401826,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
32,0.026709401709401653,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
33,-0.09134615384615394,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
34,-0.07745726495726502,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
35,-0.001068376068376054,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
36,-0.028846153846153775,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
37,0.05101495726495724,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
6,0.1308760683760685,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
8,-0.09134615384615398,usable,0,0.0,not_classified,12,12,7,P1,semi,extra_count_rate,reviewed_reference_only,within_stage_LOBO
1,-0.024509803921568634,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
10,-0.004901960784313642,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
11,0.24509803921568626,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
12,-0.05882352941176473,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
13,0.009803921568627428,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
15,0.009803921568627461,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
17,-0.03186274509803914,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
2,-0.04901960784313722,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
28,-0.05882352941176474,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
29,-0.05882352941176473,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
30,-0.04901960784313727,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
31,0.024509803921568672,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
32,0.02450980392156861,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
33,-0.05882352941176473,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
34,-0.04901960784313729,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
35,0.004901960784313743,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
36,-0.014705882352941239,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
37,0.04166666666666662,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
6,0.1568627450980393,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
8,-0.05882352941176471,usable,0,0.0,not_classified,17,17,10,P1,semi,extra_count_rate,current20_sensitivity,within_stage_LOBO
1,1.315697119748478,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
10,-0.5565817383193741,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
11,-0.4102815241351966,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
12,1.4962192635454417,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
13,-0.545199460454551,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
14,-0.44388898604102145,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
15,-0.5865012981539057,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
17,-0.646476139238803,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
18,-0.578992102843146,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
19,-0.2565202861497863,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
2,-0.6872001794022397,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
21,-0.5295914950116682,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
26,-0.4615722459369456,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
27,-0.4837395348007258,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
28,-0.7066128279332498,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
29,0.5975337563187418,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
30,0.12444256139117653,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
31,-0.17317578035165385,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
32,-0.054338991955159024,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
33,-0.6446641340486854,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
34,1.5787325859539847,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
35,1.1694288737619947,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
36,-0.61368491991983,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
37,2.558347908214745,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
6,-0.45811487121527344,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
8,-0.0032655530233480575,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,all_usable,within_stage_LOBO
1,1.0685494193938703,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
10,-0.5512782710288993,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
11,-0.5612624481536622,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
12,0.7930330063369628,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
13,-0.6215741274255476,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
14,-0.5194843873997708,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
15,-0.6401865996405601,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
17,-0.6908981472619674,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
18,-0.5612624481536606,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
19,-0.6441915122324651,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
2,-0.666062037893327,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
21,-0.6441915122324637,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
26,-0.723288154601582,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
27,-0.5612624481536607,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
28,-0.9216350430618445,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
29,0.6377876707159763,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
30,-0.24463925597771277,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
31,-0.07693107490481373,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
32,-0.7750785360240872,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
33,-0.7308755975447692,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
34,1.6270727890474543,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
35,1.0903654004715535,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
36,-0.6977646767848488,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
37,4.9942293936679025,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
6,-0.6693507135454377,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
8,1.2901793123873606,usable,0,0.0,not_classified,5,5,4,P1,semi,matched_angle,fallback_only,within_stage_LOBO
1,1.4186753282295648,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
10,-0.5587915163570724,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
11,-0.3473728057941691,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
12,1.7892135373823106,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
13,-0.5133766825499698,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
14,-0.4123909021415423,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
15,-0.5641324225344674,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
17,-0.6279669692291509,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
18,-0.586379458963764,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
19,-0.09499060861533792,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
2,-0.6960077383642859,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
21,-0.4818414878363366,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
26,-0.35252395066001635,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
27,-0.45143832090366964,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
28,-0.6170202382963345,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
29,0.5807612919865588,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
30,0.2782266519615482,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
31,-0.21327774095450575,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
32,0.24596915140689424,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
