image_id,code,condition,N,method,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,24,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,24
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,24,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,24
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,24,OSPA30_c3_gate0,8,5,3,0.125,0.375,2.5,9;6;2;2;2;1;1;1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,24,OSPA30_c6_gate0,4,2,2,0.08333333333333333,0.5416666666666666,1.3918357778538644,13;9;1;1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,24,OSPA30_c9_gate0,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,24,OSPA30_c3_gate1,8,5,3,0.125,0.375,2.5,9;6;2;2;2;1;1;1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,24,OSPA30_c6_gate1,4,2,2,0.08333333333333333,0.5416666666666666,1.3918357778538644,13;9;1;1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,24,OSPA30_c9_gate1,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,6,OSPA30_c3_gate0,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,6,OSPA30_c6_gate0,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,6,OSPA30_c9_gate0,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,6,OSPA30_c3_gate1,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,6,OSPA30_c6_gate1,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,6,OSPA30_c9_gate1,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,semi,4,OSPA30_c3_gate0,3,1,2,0.5,0.5,1.5,2;1;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,semi,4,OSPA30_c6_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,semi,4,OSPA30_c9_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,semi,4,OSPA30_c3_gate1,3,1,2,0.5,0.5,1.5,2;1;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,semi,4,OSPA30_c6_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,semi,4,OSPA30_c9_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,24,OSPA30_c3_gate0,8,3,5,0.20833333333333334,0.625,1.9764892117991653,15;2;2;1;1;1;1;1
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,24,OSPA30_c6_gate0,4,4,0,0.0,0.625,1.528368899209021,15;4;3;2
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,24,OSPA30_c9_gate0,3,3,0,0.0,0.75,1.0408520829727552,18;4;2
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,24,OSPA30_c3_gate1,8,3,5,0.20833333333333334,0.625,1.9764892117991653,15;2;2;1;1;1;1;1
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,24,OSPA30_c6_gate1,4,4,0,0.0,0.625,1.528368899209021,15;4;3;2
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,24,OSPA30_c9_gate1,3,3,0,0.0,0.75,1.0408520829727552,18;4;2
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,5,OSPA30_c3_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,5,OSPA30_c6_gate0,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,5,OSPA30_c9_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,5,OSPA30_c3_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,5,OSPA30_c6_gate1,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,5,OSPA30_c9_gate1,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,6,OSPA30_c3_gate0,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,6,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,6
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,6,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,6
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,6,OSPA30_c3_gate1,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,6,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,6
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,6,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,6
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,5,OSPA30_c3_gate0,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,5,OSPA30_c6_gate0,2,2,0,0.0,0.6,0.9709505944546686,3;2
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,5,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,5
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,5,OSPA30_c3_gate1,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,5,OSPA30_c6_gate1,2,2,0,0.0,0.6,0.9709505944546686,3;2
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,5,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,5
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,20,OSPA30_c3_gate0,14,4,10,0.5,0.2,3.621928094887362,4;2;2;2;1;1;1;1;1;1;1;1;1;1
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,20,OSPA30_c6_gate0,8,3,5,0.25,0.55,2.219240704636849,11;2;2;1;1;1;1;1
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,20,OSPA30_c9_gate0,5,2,3,0.15,0.7,1.4190352743388661,14;3;1;1;1
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,20,OSPA30_c3_gate1,14,4,10,0.5,0.2,3.621928094887362,4;2;2;2;1;1;1;1;1;1;1;1;1;1
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,20,OSPA30_c6_gate1,8,3,5,0.25,0.55,2.219240704636849,11;2;2;1;1;1;1;1
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,20,OSPA30_c9_gate1,5,2,3,0.15,0.7,1.4190352743388661,14;3;1;1;1
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM-04,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM-04,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM-04,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM-04,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM-04,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM-04,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM-05,manual,2,OSPA30_c3_gate0,2,0,2,1.0,0.5,1.0,1;1
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM-05,manual,2,OSPA30_c6_gate0,2,0,2,1.0,0.5,1.0,1;1
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM-05,manual,2,OSPA30_c9_gate0,2,0,2,1.0,0.5,1.0,1;1
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM-05,manual,2,OSPA30_c3_gate1,2,0,2,1.0,0.5,1.0,1;1
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM-05,manual,2,OSPA30_c6_gate1,2,0,2,1.0,0.5,1.0,1;1
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM-05,manual,2,OSPA30_c9_gate1,2,0,2,1.0,0.5,1.0,1;1
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM-07,manual,4,OSPA30_c3_gate0,3,1,2,0.5,0.5,1.5,2;1;1
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM-07,manual,4,OSPA30_c6_gate0,3,1,2,0.5,0.5,1.5,2;1;1
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM-07,manual,4,OSPA30_c9_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM-07,manual,4,OSPA30_c3_gate1,3,1,2,0.5,0.5,1.5,2;1;1
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM-07,manual,4,OSPA30_c6_gate1,3,1,2,0.5,0.5,1.5,2;1;1
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM-07,manual,4,OSPA30_c9_gate1,3,1,2,0.5,0.5,1.5,2;1;1
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM-09,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM-12,manual,2,OSPA30_c3_gate0,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM-12,manual,2,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM-12,manual,2,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM-12,manual,2,OSPA30_c3_gate1,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM-12,manual,2,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM-12,manual,2,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,20,OSPA30_c3_gate0,1,1,0,0.0,1.0,-0.0,20
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,20,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,20
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,20,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,20
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,20,OSPA30_c3_gate1,1,1,0,0.0,1.0,-0.0,20
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,20,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,20
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,20,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,20
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM-18,manual,2,OSPA30_c3_gate0,2,0,2,1.0,0.5,1.0,1;1
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM-18,manual,2,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM-18,manual,2,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM-18,manual,2,OSPA30_c3_gate1,2,0,2,1.0,0.5,1.0,1;1
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM-18,manual,2,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM-18,manual,2,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,2
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM-20,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM-20,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM-20,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM-20,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM-20,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM-20,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM-21,manual,3,OSPA30_c3_gate0,1,1,0,0.0,1.0,-0.0,3
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM-21,manual,3,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,3
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM-21,manual,3,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,3
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM-21,manual,3,OSPA30_c3_gate1,1,1,0,0.0,1.0,-0.0,3
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM-21,manual,3,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,3
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM-21,manual,3,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,3
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,4,OSPA30_c3_gate0,4,0,4,1.0,0.25,2.0,1;1;1;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,4,OSPA30_c6_gate0,4,0,4,1.0,0.25,2.0,1;1;1;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,4,OSPA30_c9_gate0,3,1,2,0.5,0.5,1.5,2;1;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,4,OSPA30_c3_gate1,4,0,4,1.0,0.25,2.0,1;1;1;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,4,OSPA30_c6_gate1,4,0,4,1.0,0.25,2.0,1;1;1;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,4,OSPA30_c9_gate1,4,0,4,1.0,0.25,2.0,1;1;1;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,semi,4,OSPA30_c3_gate0,3,1,2,0.5,0.5,1.5,2;1;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,semi,4,OSPA30_c6_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,semi,4,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,4
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,semi,4,OSPA30_c3_gate1,3,1,2,0.5,0.5,1.5,2;1;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,semi,4,OSPA30_c6_gate1,3,1,2,0.5,0.5,1.5,2;1;1
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,semi,4,OSPA30_c9_gate1,3,1,2,0.5,0.5,1.5,2;1;1
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,5,OSPA30_c3_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,5,OSPA30_c6_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,5,OSPA30_c9_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,5,OSPA30_c3_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,5,OSPA30_c6_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,5,OSPA30_c9_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,24,OSPA30_c3_gate0,19,4,15,0.625,0.125,4.136842188131012,3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,24,OSPA30_c6_gate0,17,5,12,0.5,0.125,3.938721875540867,3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,24,OSPA30_c9_gate0,12,7,5,0.20833333333333334,0.16666666666666666,3.386842188131012,4;4;3;2;2;2;2;1;1;1;1;1
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,24,OSPA30_c3_gate1,19,4,15,0.625,0.125,4.136842188131012,3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,24,OSPA30_c6_gate1,17,5,12,0.5,0.125,3.938721875540867,3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,24,OSPA30_c9_gate1,14,7,7,0.2916666666666667,0.125,3.6572682296173897,3;3;3;2;2;2;2;1;1;1;1;1;1;1
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,24,OSPA30_c3_gate0,16,4,12,0.5,0.20833333333333334,3.736440501696144,5;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,24,OSPA30_c6_gate0,14,5,9,0.375,0.20833333333333334,3.538320189106,5;3;3;2;2;1;1;1;1;1;1;1;1;1
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,24,OSPA30_c9_gate0,11,6,5,0.20833333333333334,0.20833333333333334,3.184560814286289,5;4;4;2;2;2;1;1;1;1;1
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,24,OSPA30_c3_gate1,16,4,12,0.5,0.20833333333333334,3.736440501696144,5;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,24,OSPA30_c6_gate1,14,5,9,0.375,0.20833333333333334,3.538320189106,5;3;3;2;2;1;1;1;1;1;1;1;1;1
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,24,OSPA30_c9_gate1,13,5,8,0.3333333333333333,0.20833333333333334,3.4031071683628116,5;4;3;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,24,OSPA30_c3_gate0,10,5,5,0.20833333333333334,0.3333333333333333,2.886842188131012,8;4;3;2;2;1;1;1;1;1
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,24,OSPA30_c6_gate0,8,5,3,0.125,0.3333333333333333,2.6572682296173893,8;4;3;3;3;1;1;1
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,24,OSPA30_c9_gate0,6,4,2,0.08333333333333333,0.3333333333333333,2.2568665431825226,8;6;5;3;1;1
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,24,OSPA30_c3_gate1,10,5,5,0.20833333333333334,0.3333333333333333,2.886842188131012,8;4;3;2;2;1;1;1;1;1
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,24,OSPA30_c6_gate1,8,5,3,0.125,0.3333333333333333,2.6572682296173893,8;4;3;3;3;1;1;1
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,24,OSPA30_c9_gate1,8,5,3,0.125,0.3333333333333333,2.6572682296173893,8;4;3;3;3;1;1;1
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3-10,manual,24,OSPA30_c3_gate0,12,4,8,0.3333333333333333,0.375,3.031453645923478,9;3;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3-10,manual,24,OSPA30_c6_gate0,8,4,4,0.16666666666666666,0.4583333333333333,2.3846026962555835,11;4;3;2;1;1;1;1
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3-10,manual,24,OSPA30_c9_gate0,6,3,3,0.125,0.625,1.7469152532855432,15;3;3;1;1;1
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3-10,manual,24,OSPA30_c3_gate1,12,4,8,0.3333333333333333,0.375,3.031453645923478,9;3;2;2;1;1;1;1;1;1;1;1
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3-10,manual,24,OSPA30_c6_gate1,8,4,4,0.16666666666666666,0.4583333333333333,2.3846026962555835,11;4;3;2;1;1;1;1
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3-10,manual,24,OSPA30_c9_gate1,7,3,4,0.16666666666666666,0.625,1.8617022325423545,15;3;2;1;1;1;1
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3-12,manual,6,OSPA30_c3_gate0,4,2,2,0.3333333333333333,0.3333333333333333,1.9182958340544896,2;2;1;1
