image_id,code,condition,building,N_human_spherical,N_all_models,candidates,cut,covered_n,coverage
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3-16,manual,UwV83HsGsw3,5,5,hohonet+ulayout_boundary,0.1,5,1.0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3-16,manual,UwV83HsGsw3,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,5,1.0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3-16,manual,UwV83HsGsw3,5,5,bi_enclosed,0.2,5,1.0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3-16,manual,UwV83HsGsw3,5,5,bi_extended,0.2,5,1.0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3-16,manual,UwV83HsGsw3,5,5,hohonet,0.2,5,1.0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3-16,manual,UwV83HsGsw3,5,5,ulayout_boundary,0.2,5,1.0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3-16,manual,UwV83HsGsw3,5,5,bi_enclosed+bi_extended,0.2,5,1.0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3-16,manual,UwV83HsGsw3,5,5,hohonet+ulayout_boundary,0.2,5,1.0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3-16,manual,UwV83HsGsw3,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,5,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_enclosed,0.05,22,0.9565217391304348
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_extended,0.05,22,0.9565217391304348
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,hohonet,0.05,22,0.9565217391304348
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,ulayout_boundary,0.05,22,0.9565217391304348
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_enclosed+bi_extended,0.05,22,0.9565217391304348
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,hohonet+ulayout_boundary,0.05,22,0.9565217391304348
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,22,0.9565217391304348
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_enclosed,0.1,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_extended,0.1,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,hohonet,0.1,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,ulayout_boundary,0.1,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_enclosed+bi_extended,0.1,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,hohonet+ulayout_boundary,0.1,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_enclosed,0.2,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_extended,0.2,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,hohonet,0.2,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,ulayout_boundary,0.2,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_enclosed+bi_extended,0.2,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,hohonet+ulayout_boundary,0.2,23,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,UwV83HsGsw3,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,23,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_enclosed,0.05,0,0.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_extended,0.05,0,0.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,hohonet,0.05,0,0.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,ulayout_boundary,0.05,2,0.4
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_enclosed+bi_extended,0.05,0,0.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,hohonet+ulayout_boundary,0.05,2,0.4
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,2,0.4
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_enclosed,0.1,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_extended,0.1,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,hohonet,0.1,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,ulayout_boundary,0.1,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_enclosed+bi_extended,0.1,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,hohonet+ulayout_boundary,0.1,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_enclosed,0.2,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_extended,0.2,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,hohonet,0.2,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,ulayout_boundary,0.2,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_enclosed+bi_extended,0.2,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,hohonet+ulayout_boundary,0.2,5,1.0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3-22,manual,UwV83HsGsw3,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,5,1.0
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_enclosed,0.05,0,0.0
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_extended,0.05,0,0.0
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,hohonet,0.05,4,0.17391304347826086
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,ulayout_boundary,0.05,2,0.08695652173913043
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_enclosed+bi_extended,0.05,0,0.0
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,hohonet+ulayout_boundary,0.05,5,0.21739130434782608
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,5,0.21739130434782608
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_enclosed,0.1,0,0.0
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_extended,0.1,0,0.0
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,hohonet,0.1,12,0.5217391304347826
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,ulayout_boundary,0.1,8,0.34782608695652173
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_enclosed+bi_extended,0.1,0,0.0
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,hohonet+ulayout_boundary,0.1,12,0.5217391304347826
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,12,0.5217391304347826
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_enclosed,0.2,9,0.391304347826087
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_extended,0.2,9,0.391304347826087
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,hohonet,0.2,20,0.8695652173913043
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,ulayout_boundary,0.2,20,0.8695652173913043
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_enclosed+bi_extended,0.2,9,0.391304347826087
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,hohonet+ulayout_boundary,0.2,20,0.8695652173913043
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,oos,UwV83HsGsw3,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,21,0.9130434782608695
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_enclosed,0.05,1,0.5
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_extended,0.05,1,0.5
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,hohonet,0.05,0,0.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,ulayout_boundary,0.05,0,0.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended,0.05,1,0.5
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,hohonet+ulayout_boundary,0.05,0,0.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,1,0.5
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_enclosed,0.1,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_extended,0.1,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,hohonet,0.1,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,ulayout_boundary,0.1,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended,0.1,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,hohonet+ulayout_boundary,0.1,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_enclosed,0.2,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_extended,0.2,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,hohonet,0.2,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,ulayout_boundary,0.2,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended,0.2,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,hohonet+ulayout_boundary,0.2,2,1.0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom-01,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_enclosed,0.05,1,0.5
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_extended,0.05,1,0.5
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,hohonet,0.05,1,0.5
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,ulayout_boundary,0.05,1,0.5
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended,0.05,1,0.5
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,hohonet+ulayout_boundary,0.05,1,0.5
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,1,0.5
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_enclosed,0.1,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_extended,0.1,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,hohonet,0.1,1,0.5
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,ulayout_boundary,0.1,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended,0.1,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,hohonet+ulayout_boundary,0.1,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_enclosed,0.2,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_extended,0.2,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,hohonet,0.2,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,ulayout_boundary,0.2,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended,0.2,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,hohonet+ulayout_boundary,0.2,2,1.0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom-03,manual,VFuaQ6m2Qom,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,2,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_enclosed,0.05,5,0.7142857142857143
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_extended,0.05,5,0.7142857142857143
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,hohonet,0.05,3,0.42857142857142855
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,ulayout_boundary,0.05,6,0.8571428571428571
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_enclosed+bi_extended,0.05,5,0.7142857142857143
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,hohonet+ulayout_boundary,0.05,6,0.8571428571428571
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,6,0.8571428571428571
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_enclosed,0.1,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_extended,0.1,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,hohonet,0.1,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,ulayout_boundary,0.1,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_enclosed+bi_extended,0.1,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,hohonet+ulayout_boundary,0.1,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_enclosed,0.2,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_extended,0.2,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,hohonet,0.2,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,ulayout_boundary,0.2,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_enclosed+bi_extended,0.2,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,hohonet+ulayout_boundary,0.2,7,1.0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom-04,manual,VFuaQ6m2Qom,7,7,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,7,1.0
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_enclosed,0.05,4,0.2222222222222222
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_extended,0.05,4,0.2222222222222222
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,hohonet,0.05,6,0.3333333333333333
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,ulayout_boundary,0.05,8,0.4444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_enclosed+bi_extended,0.05,4,0.2222222222222222
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,hohonet+ulayout_boundary,0.05,9,0.5
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,9,0.5
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_enclosed,0.1,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_extended,0.1,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,hohonet,0.1,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,ulayout_boundary,0.1,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_enclosed+bi_extended,0.1,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,hohonet+ulayout_boundary,0.1,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_enclosed,0.2,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_extended,0.2,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,hohonet,0.2,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,ulayout_boundary,0.2,17,0.9444444444444444
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,manual,VFuaQ6m2Qom,18,18,bi_enclosed+bi_extended,0.2,17,0.9444444444444444
