cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
current20,common,QTB,ospa30_t6,13,4,G2|ALL,lower,15,6,,0.4161111111111111,0.37700000000000006,
current20,common,QTB,ospa30_t6,13,4,G2|ALL,upper,15,6,,0.46541666666666676,0.4978888888888889,
current20,common,QTB,ospa30_t6,13,4,MIX|ALL,lower,41,12,,0.3256818181818182,,0.32785479797979794
current20,common,QTB,ospa30_t6,13,4,MIX|ALL,upper,41,12,,0.37923611111111105,,0.37987310606060615
current20,common,QTB,ospa30_t6,13,5,G2|ALL,lower,15,6,,0.4161111111111111,0.37700000000000006,
current20,common,QTB,ospa30_t6,13,5,G2|ALL,upper,15,6,,0.4845555555555556,0.5407777777777778,
current20,common,QTB,ospa30_t6,13,5,MIX|ALL,lower,41,12,,0.3258901515151515,,0.32806313131313125
current20,common,QTB,ospa30_t6,13,5,MIX|ALL,upper,41,12,,0.39559217171717176,,0.3952784090909091
current20,common,QTB,ospa30_t6,13,6,G2|ALL,lower,15,6,,0.49722222222222223,0.4431111111111112,
current20,common,QTB,ospa30_t6,13,6,G2|ALL,upper,15,6,,0.5862499999999999,0.6549166666666667,
current20,common,QTB,ospa30_t6,13,6,MIX|ALL,lower,41,12,,0.384927398989899,,0.38845770202020197
current20,common,QTB,ospa30_t6,13,6,MIX|ALL,upper,41,12,,0.4758112373737373,,0.47172916666666675
current20,common,QTB,ospa30_t6,13,7,G2|ALL,lower,15,6,,0.5076666666666667,0.457611111111111,
current20,common,QTB,ospa30_t6,13,7,G2|ALL,upper,15,6,,0.6166666666666667,0.7038888888888889,
current20,common,QTB,ospa30_t6,13,7,MIX|ALL,lower,41,12,,0.3972834595959596,,0.4020801767676767
current20,common,QTB,ospa30_t6,13,7,MIX|ALL,upper,41,12,,0.5079766414141413,,0.5090852272727273
current20,common,QTB,ospa30_t6,13,8,G2|ALL,lower,15,6,,0.57125,0.47022222222222226,
current20,common,QTB,ospa30_t6,13,8,G2|ALL,upper,15,6,,0.704611111111111,0.7564444444444445,
current20,common,QTB,ospa30_t6,13,8,MIX|ALL,lower,41,12,,0.4606912878787879,,0.4699583333333333
current20,common,QTB,ospa30_t6,13,8,MIX|ALL,upper,41,12,,0.5979905303030304,,0.6024236111111111
current20,common,QTB,q95,7,2,G1|ALL,lower,41,12,0.4119002525252526,0.41689204545454545,,
current20,common,QTB,q95,7,2,G1|ALL,upper,41,12,0.7673617424242426,0.7781382575757577,,
current20,common,QTB,q95,7,2,G2|ALL,lower,41,12,,0.41689204545454545,0.4179703282828284,
current20,common,QTB,q95,7,2,G2|ALL,upper,41,12,,0.7781382575757577,0.764488005050505,
current20,common,QTB,q95,7,2,MIX|ALL,lower,41,12,,0.41689204545454545,,0.40794191919191913
current20,common,QTB,q95,7,2,MIX|ALL,upper,41,12,,0.7781382575757577,,0.7818598484848485
current20,common,QTB,q95,7,2,G1|G2|MIX|ALL,lower,41,12,0.4119002525252526,0.41689204545454545,0.4179703282828284,0.40794191919191913
current20,common,QTB,q95,7,2,G1|G2|MIX|ALL,upper,41,12,0.7673617424242426,0.7781382575757577,0.764488005050505,0.7818598484848485
current20,common,QTB,q95,8,2,G1|ALL,lower,24,6,0.37727272727272726,0.34288636363636366,,
current20,common,QTB,q95,8,2,G1|ALL,upper,24,6,0.5005795454545454,0.510810606060606,,
current20,common,QTB,q95,8,2,G2|ALL,lower,41,12,,0.397165404040404,0.3914457070707071,
current20,common,QTB,q95,8,2,G2|ALL,upper,41,12,,0.5770719696969697,0.5573156565656565,
current20,common,QTB,q95,8,2,MIX|ALL,lower,41,12,,0.397165404040404,,0.39146464646464646
current20,common,QTB,q95,8,2,MIX|ALL,upper,41,12,,0.5770719696969697,,0.5795662878787878
current20,common,QTB,q95,8,2,G1|G2|MIX|ALL,lower,24,6,0.37727272727272726,0.34288636363636366,0.29178030303030306,0.3499431818181818
current20,common,QTB,q95,8,2,G1|G2|MIX|ALL,upper,24,6,0.5005795454545454,0.510810606060606,0.4657840909090909,0.5234659090909092
current20,common,QTB,q95,8,3,G1|ALL,lower,24,6,0.37727272727272726,0.34288636363636366,,
current20,common,QTB,q95,8,3,G1|ALL,upper,24,6,0.5175681818181818,0.5282537878787879,,
current20,common,QTB,q95,8,3,G2|ALL,lower,41,12,,0.397165404040404,0.3914457070707071,
current20,common,QTB,q95,8,3,G2|ALL,upper,41,12,,0.5889116161616162,0.5673099747474747,
current20,common,QTB,q95,8,3,MIX|ALL,lower,41,12,,0.397165404040404,,0.39146464646464646
current20,common,QTB,q95,8,3,MIX|ALL,upper,41,12,,0.5889116161616162,,0.5904090909090909
current20,common,QTB,q95,8,3,G1|G2|MIX|ALL,lower,24,6,0.37727272727272726,0.34288636363636366,0.29178030303030306,0.3499431818181818
current20,common,QTB,q95,8,3,G1|G2|MIX|ALL,upper,24,6,0.5175681818181818,0.5282537878787879,0.48193939393939395,0.5393181818181818
current20,common,QTB,q95,10,2,G2|ALL,lower,41,12,,0.3807891414141414,0.36578598484848485,
current20,common,QTB,q95,10,2,G2|ALL,upper,41,12,,0.4316186868686868,0.40333017676767674,
current20,common,QTB,q95,10,2,MIX|ALL,lower,41,12,,0.3807891414141414,,0.3785732323232323
current20,common,QTB,q95,10,2,MIX|ALL,upper,41,12,,0.4316186868686868,,0.43351452020202025
current20,common,QTB,q95,10,3,G2|ALL,lower,41,12,,0.3807891414141414,0.36578598484848485,
current20,common,QTB,q95,10,3,G2|ALL,upper,41,12,,0.43535669191919196,0.40595707070707077,
current20,common,QTB,q95,10,3,MIX|ALL,lower,41,12,,0.3807891414141414,,0.3785732323232323
current20,common,QTB,q95,10,3,MIX|ALL,upper,41,12,,0.43535669191919196,,0.4374046717171716
current20,common,QTB,q95,10,4,G2|ALL,lower,41,12,,0.3807891414141414,0.36578598484848485,
current20,common,QTB,q95,10,4,G2|ALL,upper,41,12,,0.4428737373737373,0.41345896464646464,
current20,common,QTB,q95,10,4,MIX|ALL,lower,41,12,,0.3807891414141414,,0.3789141414141414
current20,common,QTB,q95,10,4,MIX|ALL,upper,41,12,,0.4428737373737373,,0.44568244949494945
current20,common,QTB,q95,10,5,G2|ALL,lower,41,12,,0.45543055555555556,0.47895202020202027,
current20,common,QTB,q95,10,5,G2|ALL,upper,41,12,,0.5309886363636364,0.5398560606060606,
current20,common,QTB,q95,10,5,MIX|ALL,lower,41,12,,0.45543055555555556,,0.4462771464646465
current20,common,QTB,q95,10,5,MIX|ALL,upper,41,12,,0.5309886363636364,,0.5280612373737373
current20,common,QTB,q95,13,2,G2|ALL,lower,15,6,,0.46069444444444446,0.4877777777777778,
current20,common,QTB,q95,13,2,G2|ALL,upper,15,6,,0.4976944444444445,0.5063611111111112,
current20,common,QTB,q95,13,2,MIX|ALL,lower,41,12,,0.371780303030303,,0.36908775252525255
current20,common,QTB,q95,13,2,MIX|ALL,upper,41,12,,0.3961546717171717,,0.3967121212121212
current20,common,QTB,q95,13,3,G2|ALL,lower,15,6,,0.46069444444444446,0.4877777777777778,
current20,common,QTB,q95,13,3,G2|ALL,upper,15,6,,0.4982777777777778,0.5068611111111111,
current20,common,QTB,q95,13,3,MIX|ALL,lower,41,12,,0.371780303030303,,0.36908775252525255
current20,common,QTB,q95,13,3,MIX|ALL,upper,41,12,,0.3974974747474747,,0.39910606060606063
current20,common,QTB,q95,13,4,G2|ALL,lower,15,6,,0.46069444444444446,0.4877777777777778,
current20,common,QTB,q95,13,4,G2|ALL,upper,15,6,,0.5036111111111111,0.5100277777777779,
current20,common,QTB,q95,13,4,MIX|ALL,lower,41,12,,0.371780303030303,,0.36908775252525255
current20,common,QTB,q95,13,4,MIX|ALL,upper,41,12,,0.4019223484848485,,0.4051685606060606
current20,common,QTB,q95,13,5,G2|ALL,lower,15,6,,0.46069444444444446,0.4877777777777778,
current20,common,QTB,q95,13,5,G2|ALL,upper,15,6,,0.5101111111111111,0.5140277777777778,
current20,common,QTB,q95,13,5,MIX|ALL,lower,41,12,,0.3718181818181818,,0.36908775252525255
current20,common,QTB,q95,13,5,MIX|ALL,upper,41,12,,0.40860353535353533,,0.41417866161616157
current20,common,QTB,q95,13,6,G2|ALL,lower,15,6,,0.5252777777777778,0.6156944444444444,
current20,common,QTB,q95,13,6,G2|ALL,upper,15,6,,0.5843611111111111,0.6476944444444445,
current20,common,QTB,q95,13,6,MIX|ALL,lower,41,12,,0.4389962121212121,,0.42708017676767684
current20,common,QTB,q95,13,6,MIX|ALL,upper,41,12,,0.48588320707070715,,0.4818270202020203
current20,common,QTB,q95,13,7,G2|ALL,lower,15,6,,0.5329166666666667,0.6386111111111111,
current20,common,QTB,q95,13,7,G2|ALL,upper,15,6,,0.6,0.6776111111111112,
current20,common,QTB,q95,13,7,MIX|ALL,lower,41,12,,0.45276515151515156,,0.44157196969696977
current20,common,QTB,q95,13,7,MIX|ALL,upper,41,12,,0.5095801767676768,,0.508082702020202
current20,common,QTB,q95,13,8,G2|ALL,lower,15,6,,0.623611111111111,0.7133333333333334,
current20,common,QTB,q95,13,8,G2|ALL,upper,15,6,,0.697861111111111,0.7625000000000001,
current20,common,QTB,q95,13,8,MIX|ALL,lower,41,12,,0.5351104797979798,,0.5227828282828283
current20,common,QTB,q95,13,8,MIX|ALL,upper,41,12,,0.603977904040404,,0.6026464646464645
current20,common,QTS,ospa30_t6,7,2,G1|ALL,lower,36,8,0.3774346590909091,0.33989015151515145,,
current20,common,QTS,ospa30_t6,7,2,G1|ALL,upper,36,8,0.7743816287878788,0.7669166666666666,,
current20,common,QTS,ospa30_t6,7,2,G2|ALL,lower,41,12,,0.3718017676767677,0.4032828282828284,
current20,common,QTS,ospa30_t6,7,2,G2|ALL,upper,41,12,,0.7787777777777777,0.802363005050505,
current20,common,QTS,ospa30_t6,7,2,MIX|ALL,lower,41,12,,0.3718017676767677,,0.37935227272727273
current20,common,QTS,ospa30_t6,7,2,MIX|ALL,upper,41,12,,0.7787777777777777,,0.7897695707070708
current20,common,QTS,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,36,8,0.3774346590909091,0.33989015151515145,0.40086174242424244,0.3434034090909091
current20,common,QTS,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,36,8,0.7743816287878788,0.7669166666666666,0.8179195075757576,0.7780918560606062
current20,common,QTS,ospa30_t6,8,2,G1|ALL,lower,25,7,0.376547619047619,0.3422023809523809,,
current20,common,QTS,ospa30_t6,8,2,G1|ALL,upper,25,7,0.5807142857142857,0.569202380952381,,
current20,common,QTS,ospa30_t6,8,2,G2|ALL,lower,41,12,,0.34935290404040403,0.39157828282828294,
current20,common,QTS,ospa30_t6,8,2,G2|ALL,upper,41,12,,0.5744968434343435,0.6219147727272728,
current20,common,QTS,ospa30_t6,8,2,MIX|ALL,lower,41,12,,0.34935290404040403,,0.3622329545454545
current20,common,QTS,ospa30_t6,8,2,MIX|ALL,upper,41,12,,0.5744968434343435,,0.5915719696969697
current20,common,QTS,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,25,7,0.376547619047619,0.3422023809523809,0.42773809523809525,0.3474642857142857
current20,common,QTS,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,25,7,0.5807142857142857,0.569202380952381,0.6825357142857144,0.5682142857142858
current20,common,QTS,ospa30_t6,8,3,G1|ALL,lower,25,7,0.376547619047619,0.3422023809523809,,
current20,common,QTS,ospa30_t6,8,3,G1|ALL,upper,25,7,0.598,0.5855476190476191,,
current20,common,QTS,ospa30_t6,8,3,G2|ALL,lower,41,12,,0.34935290404040403,0.39157828282828294,
current20,common,QTS,ospa30_t6,8,3,G2|ALL,upper,41,12,,0.5910391414141415,0.6348566919191919,
current20,common,QTS,ospa30_t6,8,3,MIX|ALL,lower,41,12,,0.34935290404040403,,0.3622329545454545
current20,common,QTS,ospa30_t6,8,3,MIX|ALL,upper,41,12,,0.5910391414141415,,0.6070858585858585
current20,common,QTS,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,25,7,0.376547619047619,0.3422023809523809,0.42773809523809525,0.3474642857142857
current20,common,QTS,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,25,7,0.598,0.5855476190476191,0.6967023809523809,0.5865952380952381
current20,common,QTS,ospa30_t6,10,2,G1|ALL,lower,15,4,0.1864375,0.24562500000000004,,
current20,common,QTS,ospa30_t6,10,2,G1|ALL,upper,15,4,0.3125625,0.3705,,
current20,common,QTS,ospa30_t6,10,2,G2|ALL,lower,33,10,,0.38353030303030294,0.3916136363636364,
current20,common,QTS,ospa30_t6,10,2,G2|ALL,upper,33,10,,0.4541742424242424,0.4577992424242424,
current20,common,QTS,ospa30_t6,10,2,MIX|ALL,lower,41,12,,0.33440025252525246,,0.34196527777777774
current20,common,QTS,ospa30_t6,10,2,MIX|ALL,upper,41,12,,0.42322853535353544,,0.44361363636363643
current20,common,QTS,ospa30_t6,10,2,G1|G2|MIX|ALL,lower,7,2,0.3041666666666667,0.4025,0.625,0.3952083333333334
current20,common,QTS,ospa30_t6,10,2,G1|G2|MIX|ALL,upper,7,2,0.3722916666666667,0.4725,0.685625,0.45791666666666664
current20,common,QTS,ospa30_t6,10,3,G1|ALL,lower,15,4,0.1864375,0.24562500000000004,,
current20,common,QTS,ospa30_t6,10,3,G1|ALL,upper,15,4,0.324,0.37968750000000007,,
current20,common,QTS,ospa30_t6,10,3,G2|ALL,lower,33,10,,0.38353030303030294,0.3916136363636364,
current20,common,QTS,ospa30_t6,10,3,G2|ALL,upper,33,10,,0.4608636363636364,0.46184469696969704,
current20,common,QTS,ospa30_t6,10,3,MIX|ALL,lower,41,12,,0.33440025252525246,,0.34196527777777774
current20,common,QTS,ospa30_t6,10,3,MIX|ALL,upper,41,12,,0.43068497474747486,,0.45178977272727266
current20,common,QTS,ospa30_t6,10,3,G1|G2|MIX|ALL,lower,7,2,0.3041666666666667,0.4025,0.625,0.3952083333333334
current20,common,QTS,ospa30_t6,10,3,G1|G2|MIX|ALL,upper,7,2,0.37916666666666665,0.47958333333333336,0.693125,0.47333333333333333
current20,common,QTS,ospa30_t6,10,4,G1|ALL,lower,15,4,0.1870625,0.24562500000000004,,
current20,common,QTS,ospa30_t6,10,4,G1|ALL,upper,15,4,0.35375,0.4035625,,
current20,common,QTS,ospa30_t6,10,4,G2|ALL,lower,33,10,,0.38353030303030294,0.3916136363636364,
current20,common,QTS,ospa30_t6,10,4,G2|ALL,upper,33,10,,0.47721212121212114,0.47200378787878794,
current20,common,QTS,ospa30_t6,10,4,MIX|ALL,lower,41,12,,0.33440025252525246,,0.34222095959595955
current20,common,QTS,ospa30_t6,10,4,MIX|ALL,upper,41,12,,0.44719760101010103,,0.4735523989898991
current20,common,QTS,ospa30_t6,10,4,G1|G2|MIX|ALL,lower,7,2,0.3041666666666667,0.4025,0.625,0.39583333333333337
current20,common,QTS,ospa30_t6,10,4,G1|G2|MIX|ALL,upper,7,2,0.39541666666666664,0.51,0.718125,0.5118750000000001
current20,common,QTS,ospa30_t6,10,5,G1|ALL,lower,15,4,0.258125,0.31193750000000003,,
current20,common,QTS,ospa30_t6,10,5,G1|ALL,upper,15,4,0.462625,0.506,,
current20,common,QTS,ospa30_t6,10,5,G2|ALL,lower,33,10,,0.45499242424242425,0.44560227272727265,
current20,common,QTS,ospa30_t6,10,5,G2|ALL,upper,33,10,,0.5704734848484848,0.5411780303030304,
current20,common,QTS,ospa30_t6,10,5,MIX|ALL,lower,41,12,,0.40272285353535353,,0.41419760101010095
current20,common,QTS,ospa30_t6,10,5,MIX|ALL,upper,41,12,,0.5397904040404041,,0.5713030303030303
current20,common,QTS,ospa30_t6,10,5,G1|G2|MIX|ALL,lower,7,2,0.3933333333333333,0.4825,0.626875,0.4725
current20,common,QTS,ospa30_t6,10,5,G1|G2|MIX|ALL,upper,7,2,0.5139583333333333,0.625625,0.760625,0.6183333333333334
current20,common,QTS,ospa30_t6,13,2,G2|ALL,lower,15,5,,0.33899999999999997,0.3124,
current20,common,QTS,ospa30_t6,13,2,G2|ALL,upper,15,5,,0.38259999999999994,0.3366,
current20,common,QTS,ospa30_t6,13,2,MIX|ALL,lower,36,8,,0.2928977272727273,,0.29961458333333335
current20,common,QTS,ospa30_t6,13,2,MIX|ALL,upper,36,8,,0.3342168560606061,,0.34406060606060607
current20,common,QTS,ospa30_t6,13,3,G2|ALL,lower,15,5,,0.33899999999999997,0.3124,
current20,common,QTS,ospa30_t6,13,3,G2|ALL,upper,15,5,,0.3862,0.3382,
current20,common,QTS,ospa30_t6,13,3,MIX|ALL,lower,36,8,,0.2928977272727273,,0.29961458333333335
current20,common,QTS,ospa30_t6,13,3,MIX|ALL,upper,36,8,,0.3376695075757576,,0.3479782196969697
current20,common,QTS,ospa30_t6,13,4,G2|ALL,lower,15,5,,0.33899999999999997,0.3124,
current20,common,QTS,ospa30_t6,13,4,G2|ALL,upper,15,5,,0.39719999999999994,0.3415,
current20,common,QTS,ospa30_t6,13,4,MIX|ALL,lower,36,8,,0.2928977272727273,,0.29961458333333335
current20,common,QTS,ospa30_t6,13,4,MIX|ALL,upper,36,8,,0.3472916666666667,,0.35851515151515145
current20,common,QTS,ospa30_t6,13,5,G2|ALL,lower,15,5,,0.33899999999999997,0.3124,
current20,common,QTS,ospa30_t6,13,5,G2|ALL,upper,15,5,,0.41629999999999995,0.3493,
current20,common,QTS,ospa30_t6,13,5,MIX|ALL,lower,36,8,,0.2932102272727273,,0.29967140151515154
current20,common,QTS,ospa30_t6,13,5,MIX|ALL,upper,36,8,,0.3615132575757576,,0.3734403409090909
current20,common,QTS,ospa30_t6,13,6,G2|ALL,lower,15,5,,0.3908,0.35,
current20,common,QTS,ospa30_t6,13,6,G2|ALL,upper,15,5,,0.4941999999999999,0.3958,
current20,common,QTS,ospa30_t6,13,6,MIX|ALL,lower,36,8,,0.35989109848484846,,0.3683484848484848
current20,common,QTS,ospa30_t6,13,6,MIX|ALL,upper,36,8,,0.4459043560606061,,0.4604412878787879
current20,common,QTS,ospa30_t6,13,7,G2|ALL,lower,15,5,,0.39560000000000006,0.35459999999999997,
current20,common,QTS,ospa30_t6,13,7,G2|ALL,upper,15,5,,0.5199,0.41209999999999997,
current20,common,QTS,ospa30_t6,13,7,MIX|ALL,lower,36,8,,0.3778001893939394,,0.39219223484848487
current20,common,QTS,ospa30_t6,13,7,MIX|ALL,upper,36,8,,0.4825899621212121,,0.5047007575757576
current20,common,QTS,ospa30_t6,13,8,G2|ALL,lower,15,5,,0.4569,0.47739999999999994,
current20,common,QTS,ospa30_t6,13,8,G2|ALL,upper,15,5,,0.6083000000000001,0.5476,
current20,common,QTS,ospa30_t6,13,8,MIX|ALL,lower,36,8,,0.4432244318181819,,0.453283143939394
current20,common,QTS,ospa30_t6,13,8,MIX|ALL,upper,36,8,,0.5738607954545454,,0.5867916666666667
current20,common,QTS,ospa30_t6,20,2,MIX|ALL,lower,7,2,,0.38333333333333336,,0.37833333333333335
current20,common,QTS,ospa30_t6,20,2,MIX|ALL,upper,7,2,,0.41375000000000006,,0.4045833333333334
current20,common,QTS,ospa30_t6,20,3,MIX|ALL,lower,7,2,,0.38333333333333336,,0.37833333333333335
current20,common,QTS,ospa30_t6,20,3,MIX|ALL,upper,7,2,,0.41583333333333333,,0.41
current20,common,QTS,ospa30_t6,20,4,MIX|ALL,lower,7,2,,0.38333333333333336,,0.37833333333333335
current20,common,QTS,ospa30_t6,20,4,MIX|ALL,upper,7,2,,0.42624999999999996,,0.42041666666666666
current20,common,QTS,ospa30_t6,20,5,MIX|ALL,lower,7,2,,0.38333333333333336,,0.37833333333333335
current20,common,QTS,ospa30_t6,20,5,MIX|ALL,upper,7,2,,0.4391666666666667,,0.43145833333333333
current20,common,QTS,ospa30_t6,20,6,MIX|ALL,lower,7,2,,0.38333333333333336,,0.37833333333333335
current20,common,QTS,ospa30_t6,20,6,MIX|ALL,upper,7,2,,0.463125,,0.46375
current20,common,QTS,ospa30_t6,20,7,MIX|ALL,lower,7,2,,0.44083333333333335,,0.43583333333333335
current20,common,QTS,ospa30_t6,20,7,MIX|ALL,upper,7,2,,0.5487500000000001,,0.5447916666666667
current20,common,QTS,ospa30_t6,20,8,MIX|ALL,lower,7,2,,0.45,,0.44583333333333336
current20,common,QTS,ospa30_t6,20,8,MIX|ALL,upper,7,2,,0.5902083333333334,,0.583125
current20,common,QTS,ospa30_t6,20,9,MIX|ALL,lower,7,2,,0.4583333333333333,,0.4583333333333333
current20,common,QTS,ospa30_t6,20,9,MIX|ALL,upper,7,2,,0.6477083333333333,,0.64
current20,common,QTS,ospa30_t6,20,10,MIX|ALL,lower,7,2,,0.4583333333333333,,0.4583333333333333
current20,common,QTS,ospa30_t6,20,10,MIX|ALL,upper,7,2,,0.6775,,0.67125
current20,common,QTS,ospa30_t6,20,11,MIX|ALL,lower,7,2,,0.4583333333333333,,0.4583333333333333
current20,common,QTS,ospa30_t6,20,11,MIX|ALL,upper,7,2,,0.6970833333333333,,0.6941666666666666
current20,common,QTS,ospa30_t6,20,12,MIX|ALL,lower,7,2,,0.4583333333333333,,0.4583333333333333
current20,common,QTS,ospa30_t6,20,12,MIX|ALL,upper,7,2,,0.7224999999999999,,0.72
current20,common,QTS,ospa30_t6,20,13,MIX|ALL,lower,7,2,,0.4583333333333333,,0.4583333333333333
current20,common,QTS,ospa30_t6,20,13,MIX|ALL,upper,7,2,,0.7422916666666667,,0.7397916666666666
current20,common,QTS,ospa30_t6,20,14,MIX|ALL,lower,7,2,,0.4608333333333333,,0.4620833333333333
current20,common,QTS,ospa30_t6,20,14,MIX|ALL,upper,7,2,,0.7595833333333333,,0.7631249999999999
current20,common,QTS,ospa30_t6,20,15,MIX|ALL,lower,7,2,,0.4708333333333333,,0.4777083333333333
current20,common,QTS,ospa30_t6,20,15,MIX|ALL,upper,7,2,,0.7866666666666666,,0.7947916666666668
current20,common,QTS,q95,7,2,G1|ALL,lower,36,8,0.4927462121212121,0.4072130681818181,,
current20,common,QTS,q95,7,2,G1|ALL,upper,36,8,0.7990151515151516,0.7718948863636363,,
current20,common,QTS,q95,7,2,G2|ALL,lower,41,12,,0.41689204545454545,0.4221369949494949,
current20,common,QTS,q95,7,2,G2|ALL,upper,41,12,,0.7781382575757577,0.7809627525252526,
current20,common,QTS,q95,7,2,MIX|ALL,lower,41,12,,0.41689204545454545,,0.42402777777777784
current20,common,QTS,q95,7,2,MIX|ALL,upper,41,12,,0.7781382575757577,,0.7904962121212121
current20,common,QTS,q95,7,2,G1|G2|MIX|ALL,lower,36,8,0.4927462121212121,0.4072130681818181,0.4213304924242424,0.4113541666666667
current20,common,QTS,q95,7,2,G1|G2|MIX|ALL,upper,36,8,0.7990151515151516,0.7718948863636363,0.7780066287878787,0.7904318181818183
current20,common,QTS,q95,8,2,G1|ALL,lower,25,7,0.4919047619047619,0.41202380952380946,,
current20,common,QTS,q95,8,2,G1|ALL,upper,25,7,0.6419404761904762,0.5865714285714285,,
current20,common,QTS,q95,8,2,G2|ALL,lower,41,12,,0.397165404040404,0.40239267676767687,
current20,common,QTS,q95,8,2,G2|ALL,upper,41,12,,0.5770719696969697,0.5859797979797979,
current20,common,QTS,q95,8,2,MIX|ALL,lower,41,12,,0.397165404040404,,0.4049936868686869
current20,common,QTS,q95,8,2,MIX|ALL,upper,41,12,,0.5770719696969697,,0.5891565656565656
current20,common,QTS,q95,8,2,G1|G2|MIX|ALL,lower,25,7,0.4919047619047619,0.41202380952380946,0.4338095238095238,0.4126190476190476
