variant,cohort,panel,model,repeat,workers,half_support,left_status,right_status,status,ari
reviewed_quality_only,all26,native,Q_median2,24,25,full_requirement,usable,usable,usable,0.09188034188034183
reviewed_quality_only,all26,common,Q,24,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,T,24,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,S,24,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,B,24,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QT,24,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QS,24,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QB,24,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,TS,24,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,TB,24,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,SB,24,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QTS,24,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QTB,24,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QSB,24,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,TSB,24,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QTSB,24,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,Q_median2,24,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,Q,24,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,T,24,23,half_diagnostic,usable,usable,usable,0.6673553719008265
reviewed_quality_only,all26,native,S,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,B,24,26,half_diagnostic,usable,usable,usable,-0.027015304541793288
reviewed_quality_only,all26,native,QT,24,23,half_diagnostic,singleton_rejected,usable,unavailable,
reviewed_quality_only,all26,native,QS,24,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QB,24,25,half_diagnostic,usable,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,TS,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,TB,24,23,half_diagnostic,usable,usable,usable,0.29206566347469215
reviewed_quality_only,all26,native,SB,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QTS,24,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QTB,24,23,half_diagnostic,singleton_rejected,usable,unavailable,
reviewed_quality_only,all26,native,QSB,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,TSB,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QTSB,24,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,Q_median2,24,25,half_diagnostic,usable,usable,usable,0.09188034188034183
reviewed_quality_only,all26,common,Q,24,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,T,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,S,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,B,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QT,24,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QS,24,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QB,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,TS,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,TB,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,SB,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QTS,24,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QTB,24,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QSB,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,TSB,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QTSB,24,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,Q_median2,24,0,half_diagnostic,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,Q,25,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,T,25,23,full_requirement,usable,usable,usable,0.6675843083275981
reviewed_quality_only,all26,native,S,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,B,25,17,full_requirement,usable,usable,usable,-0.07651715039577847
reviewed_quality_only,all26,native,QT,25,23,full_requirement,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,QS,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QB,25,17,full_requirement,usable,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,TS,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,TB,25,15,full_requirement,usable,usable,usable,0.07862407862407861
reviewed_quality_only,all26,native,SB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QTS,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QTB,25,15,full_requirement,usable,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,QSB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,TSB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QTSB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,Q_median2,25,25,full_requirement,usable,usable,usable,0.23878205128205124
reviewed_quality_only,all26,common,Q,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,T,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,S,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,B,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QT,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QS,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,TS,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,TB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,SB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QTS,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QTB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QSB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,TSB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QTSB,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,Q_median2,25,0,full_requirement,insufficient_workers,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,Q,25,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,T,25,24,half_diagnostic,usable,usable,usable,0.543238415467059
reviewed_quality_only,all26,native,S,25,26,half_diagnostic,usable,usable,usable,0.030429594272076334
reviewed_quality_only,all26,native,B,25,26,half_diagnostic,usable,usable,usable,0.0533079485959067
reviewed_quality_only,all26,native,QT,25,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,QS,25,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,QB,25,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,TS,25,24,half_diagnostic,usable,usable,usable,0.2170212765957447
reviewed_quality_only,all26,native,TB,25,24,half_diagnostic,usable,usable,usable,0.15061549601737867
reviewed_quality_only,all26,native,SB,25,26,half_diagnostic,usable,usable,usable,0.020715630885122422
reviewed_quality_only,all26,native,QTS,25,24,half_diagnostic,singleton_rejected,usable,unavailable,
reviewed_quality_only,all26,native,QTB,25,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,QSB,25,25,half_diagnostic,usable,usable,usable,0.16
reviewed_quality_only,all26,native,TSB,25,24,half_diagnostic,usable,usable,usable,0.13993924793128737
reviewed_quality_only,all26,native,QTSB,25,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,Q_median2,25,25,half_diagnostic,usable,usable,usable,0.23878205128205124
reviewed_quality_only,all26,common,Q,25,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,common,T,25,24,half_diagnostic,usable,usable,usable,0.543238415467059
reviewed_quality_only,all26,common,S,25,24,half_diagnostic,usable,usable,usable,-0.023327668778001017
reviewed_quality_only,all26,common,B,25,24,half_diagnostic,usable,usable,usable,0.012718600953894973
reviewed_quality_only,all26,common,QT,25,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,common,QS,25,24,half_diagnostic,singleton_rejected,usable,unavailable,
reviewed_quality_only,all26,common,QB,25,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,common,TS,25,24,half_diagnostic,usable,usable,usable,0.2170212765957447
reviewed_quality_only,all26,common,TB,25,24,half_diagnostic,usable,usable,usable,0.15061549601737867
reviewed_quality_only,all26,common,SB,25,24,half_diagnostic,usable,usable,usable,-0.09987738267751645
reviewed_quality_only,all26,common,QTS,25,24,half_diagnostic,singleton_rejected,usable,unavailable,
reviewed_quality_only,all26,common,QTB,25,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,common,QSB,25,24,half_diagnostic,usable,usable,usable,0.13939838591342635
reviewed_quality_only,all26,common,TSB,25,24,half_diagnostic,usable,usable,usable,0.13993924793128737
reviewed_quality_only,all26,common,QTSB,25,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,common,Q_median2,25,24,half_diagnostic,usable,usable,usable,0.21590909090909088
reviewed_quality_only,all26,native,Q,26,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,T,26,22,full_requirement,usable,usable,usable,1.0
reviewed_quality_only,all26,native,S,26,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,B,26,26,full_requirement,usable,usable,usable,1.0
reviewed_quality_only,all26,native,QT,26,22,full_requirement,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,QS,26,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QB,26,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,TS,26,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,TB,26,22,full_requirement,usable,usable,usable,0.1791530944625408
reviewed_quality_only,all26,native,SB,26,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QTS,26,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QTB,26,22,full_requirement,singleton_rejected,singleton_rejected,unavailable,
reviewed_quality_only,all26,native,QSB,26,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,TSB,26,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,QTSB,26,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,native,Q_median2,26,25,full_requirement,usable,usable,usable,0.23878205128205124
reviewed_quality_only,all26,common,Q,26,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,T,26,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,S,26,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,B,26,0,full_requirement,usable,insufficient_workers,unavailable,
reviewed_quality_only,all26,common,QT,26,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
