cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
all26,common,Q_median2,ospa30_t6,22,15,MIX|ALL,lower,12,5,,0.40360000000000007,,0.3986
all26,common,Q_median2,ospa30_t6,22,15,MIX|ALL,upper,12,5,,0.4891,,0.4866
all26,common,Q_median2,ospa30_t6,22,16,MIX|ALL,lower,12,5,,0.43489999999999995,,0.4311
all26,common,Q_median2,ospa30_t6,22,16,MIX|ALL,upper,12,5,,0.5304,,0.5279999999999999
all26,common,Q_median2,ospa30_t6,22,17,MIX|ALL,lower,12,5,,0.4962,,0.4922000000000001
all26,common,Q_median2,ospa30_t6,22,17,MIX|ALL,upper,12,5,,0.5940000000000001,,0.5913
all26,common,Q_median2,ospa30_t6,24,2,MIX|ALL,lower,35,12,,0.11099305555555555,,0.1097013888888889
all26,common,Q_median2,ospa30_t6,24,2,MIX|ALL,upper,35,12,,0.13597222222222222,,0.1367986111111111
all26,common,Q_median2,ospa30_t6,24,3,MIX|ALL,lower,35,12,,0.11099305555555555,,0.1097013888888889
all26,common,Q_median2,ospa30_t6,24,3,MIX|ALL,upper,35,12,,0.13868055555555556,,0.1400972222222222
all26,common,Q_median2,ospa30_t6,24,4,MIX|ALL,lower,35,12,,0.11099305555555555,,0.1097013888888889
all26,common,Q_median2,ospa30_t6,24,4,MIX|ALL,upper,35,12,,0.14543055555555556,,0.14624305555555556
all26,common,Q_median2,ospa30_t6,24,5,MIX|ALL,lower,35,12,,0.11099305555555555,,0.1097013888888889
all26,common,Q_median2,ospa30_t6,24,5,MIX|ALL,upper,35,12,,0.1555138888888889,,0.1542430555555556
all26,common,Q_median2,ospa30_t6,24,6,MIX|ALL,lower,35,12,,0.11099305555555555,,0.1097013888888889
all26,common,Q_median2,ospa30_t6,24,6,MIX|ALL,upper,35,12,,0.1699236111111111,,0.1682638888888889
all26,common,Q_median2,ospa30_t6,24,7,MIX|ALL,lower,35,12,,0.11099305555555555,,0.1097013888888889
all26,common,Q_median2,ospa30_t6,24,7,MIX|ALL,upper,35,12,,0.18350000000000002,,0.18385416666666668
all26,common,Q_median2,ospa30_t6,24,8,MIX|ALL,lower,35,12,,0.18421527777777777,,0.18201388888888892
all26,common,Q_median2,ospa30_t6,24,8,MIX|ALL,upper,35,12,,0.2711736111111111,,0.2759930555555556
all26,common,Q_median2,ospa30_t6,24,9,MIX|ALL,lower,35,12,,0.19116666666666668,,0.19357638888888887
all26,common,Q_median2,ospa30_t6,24,9,MIX|ALL,upper,35,12,,0.30365277777777777,,0.3077569444444444
all26,common,Q_median2,ospa30_t6,24,10,MIX|ALL,lower,35,12,,0.19414583333333335,,0.19894444444444445
all26,common,Q_median2,ospa30_t6,24,10,MIX|ALL,upper,35,12,,0.32712500000000005,,0.33090972222222226
all26,common,Q_median2,ospa30_t6,24,11,MIX|ALL,lower,35,12,,0.21453472222222222,,0.21730555555555556
all26,common,Q_median2,ospa30_t6,24,11,MIX|ALL,upper,35,12,,0.36971527777777774,,0.36822222222222223
all26,common,Q_median2,ospa30_t6,24,12,MIX|ALL,lower,35,12,,0.22124305555555557,,0.2263819444444444
all26,common,Q_median2,ospa30_t6,24,12,MIX|ALL,upper,35,12,,0.3960208333333333,,0.39695833333333336
all26,common,Q_median2,ospa30_t6,24,13,MIX|ALL,lower,35,12,,0.2282708333333333,,0.23220833333333332
all26,common,Q_median2,ospa30_t6,24,13,MIX|ALL,upper,35,12,,0.4196041666666666,,0.4222777777777778
all26,common,Q_median2,ospa30_t6,24,14,MIX|ALL,lower,35,12,,0.25980555555555557,,0.2610277777777778
all26,common,Q_median2,ospa30_t6,24,14,MIX|ALL,upper,35,12,,0.4748680555555556,,0.4759513888888888
all26,common,Q_median2,ospa30_t6,24,15,MIX|ALL,lower,35,12,,0.2874027777777778,,0.28780555555555554
all26,common,Q_median2,ospa30_t6,24,15,MIX|ALL,upper,35,12,,0.5223055555555556,,0.5236111111111111
all26,common,Q_median2,ospa30_t6,24,16,MIX|ALL,lower,35,12,,0.30306944444444445,,0.3068541666666667
all26,common,Q_median2,ospa30_t6,24,16,MIX|ALL,upper,35,12,,0.5603472222222223,,0.5633611111111111
all26,common,Q_median2,ospa30_t6,24,17,MIX|ALL,lower,35,12,,0.3361111111111111,,0.3512361111111111
all26,common,Q_median2,ospa30_t6,24,17,MIX|ALL,upper,35,12,,0.6125555555555555,,0.6230694444444446
all26,common,Q_median2,ospa30_t6,24,18,MIX|ALL,lower,35,12,,0.3824375,,0.4010902777777778
all26,common,Q_median2,ospa30_t6,24,18,MIX|ALL,upper,35,12,,0.6643333333333334,,0.6842569444444445
all26,common,Q_median2,ospa30_t6,24,19,MIX|ALL,lower,35,12,,0.4366805555555555,,0.45449999999999996
all26,common,Q_median2,ospa30_t6,24,19,MIX|ALL,upper,35,12,,0.7268541666666666,,0.7422291666666667
all26,common,Q_median2,q95,7,2,G1|ALL,lower,55,15,0.3974301587301587,0.25598095238095236,,
all26,common,Q_median2,q95,7,2,G1|ALL,upper,55,15,0.7908349206349208,0.7594690476190474,,
all26,common,Q_median2,q95,7,2,G2|ALL,lower,55,15,,0.25598095238095236,0.1618007936507936,
all26,common,Q_median2,q95,7,2,G2|ALL,upper,55,15,,0.7594690476190474,0.7250174603174602,
all26,common,Q_median2,q95,7,2,MIX|ALL,lower,55,15,,0.25598095238095236,,0.2522984126984127
all26,common,Q_median2,q95,7,2,MIX|ALL,upper,55,15,,0.7594690476190474,,0.7778150793650792
all26,common,Q_median2,q95,7,2,G1|G2|MIX|ALL,lower,55,15,0.3974301587301587,0.25598095238095236,0.1618007936507936,0.2522984126984127
all26,common,Q_median2,q95,7,2,G1|G2|MIX|ALL,upper,55,15,0.7908349206349208,0.7594690476190474,0.7250174603174602,0.7778150793650792
all26,common,Q_median2,q95,8,2,G1|ALL,lower,55,15,0.3840579365079365,0.2370404761904762,,
all26,common,Q_median2,q95,8,2,G1|ALL,upper,55,15,0.6116904761904762,0.5441039682539682,,
all26,common,Q_median2,q95,8,2,G2|ALL,lower,55,15,,0.2370404761904762,0.13291111111111112,
all26,common,Q_median2,q95,8,2,G2|ALL,upper,55,15,,0.5441039682539682,0.4792642857142857,
all26,common,Q_median2,q95,8,2,MIX|ALL,lower,55,15,,0.2370404761904762,,0.23400714285714283
all26,common,Q_median2,q95,8,2,MIX|ALL,upper,55,15,,0.5441039682539682,,0.5420611111111111
all26,common,Q_median2,q95,8,2,G1|G2|MIX|ALL,lower,55,15,0.3840579365079365,0.2370404761904762,0.13291111111111112,0.23400714285714283
all26,common,Q_median2,q95,8,2,G1|G2|MIX|ALL,upper,55,15,0.6116904761904762,0.5441039682539682,0.4792642857142857,0.5420611111111111
all26,common,Q_median2,q95,8,3,G1|ALL,lower,55,15,0.3840579365079365,0.2370404761904762,,
all26,common,Q_median2,q95,8,3,G1|ALL,upper,55,15,0.6218452380952381,0.5550285714285715,,
all26,common,Q_median2,q95,8,3,G2|ALL,lower,55,15,,0.2370404761904762,0.13291111111111112,
all26,common,Q_median2,q95,8,3,G2|ALL,upper,55,15,,0.5550285714285715,0.4885857142857143,
all26,common,Q_median2,q95,8,3,MIX|ALL,lower,55,15,,0.2370404761904762,,0.23400714285714283
all26,common,Q_median2,q95,8,3,MIX|ALL,upper,55,15,,0.5550285714285715,,0.5523984126984127
all26,common,Q_median2,q95,8,3,G1|G2|MIX|ALL,lower,55,15,0.3840579365079365,0.2370404761904762,0.13291111111111112,0.23400714285714283
all26,common,Q_median2,q95,8,3,G1|G2|MIX|ALL,upper,55,15,0.6218452380952381,0.5550285714285715,0.4885857142857143,0.5523984126984127
all26,common,Q_median2,q95,10,2,G1|ALL,lower,51,12,0.41430257936507936,0.22177876984126985,,
all26,common,Q_median2,q95,10,2,G1|ALL,upper,51,12,0.45375099206349206,0.34549206349206346,,
all26,common,Q_median2,q95,10,2,G2|ALL,lower,55,15,,0.21342301587301588,0.10967222222222223,
all26,common,Q_median2,q95,10,2,G2|ALL,upper,55,15,,0.35489365079365076,0.3008531746031745,
all26,common,Q_median2,q95,10,2,MIX|ALL,lower,55,15,,0.21342301587301588,,0.21276984126984125
all26,common,Q_median2,q95,10,2,MIX|ALL,upper,55,15,,0.35489365079365076,,0.3513888888888889
all26,common,Q_median2,q95,10,2,G1|G2|MIX|ALL,lower,51,12,0.41430257936507936,0.22177876984126985,0.09542361111111113,0.22054563492063492
all26,common,Q_median2,q95,10,2,G1|G2|MIX|ALL,upper,51,12,0.45375099206349206,0.34549206349206346,0.2848164682539683,0.34652777777777777
all26,common,Q_median2,q95,10,3,G1|ALL,lower,51,12,0.41430257936507936,0.22177876984126985,,
all26,common,Q_median2,q95,10,3,G1|ALL,upper,51,12,0.4563105158730158,0.3509285714285714,,
all26,common,Q_median2,q95,10,3,G2|ALL,lower,55,15,,0.21342301587301588,0.10967222222222223,
all26,common,Q_median2,q95,10,3,G2|ALL,upper,55,15,,0.36007619047619055,0.3056150793650793,
all26,common,Q_median2,q95,10,3,MIX|ALL,lower,55,15,,0.21342301587301588,,0.21276984126984125
all26,common,Q_median2,q95,10,3,MIX|ALL,upper,55,15,,0.36007619047619055,,0.3552063492063492
all26,common,Q_median2,q95,10,3,G1|G2|MIX|ALL,lower,51,12,0.41430257936507936,0.22177876984126985,0.09542361111111113,0.22054563492063492
all26,common,Q_median2,q95,10,3,G1|G2|MIX|ALL,upper,51,12,0.4563105158730158,0.3509285714285714,0.2897271825396825,0.3494246031746033
all26,common,Q_median2,q95,10,4,G1|ALL,lower,51,12,0.41444146825396827,0.2219523809523809,,
all26,common,Q_median2,q95,10,4,G1|ALL,upper,51,12,0.46142460317460304,0.3638988095238096,,
all26,common,Q_median2,q95,10,4,G2|ALL,lower,55,15,,0.21356190476190476,0.1097277777777778,
all26,common,Q_median2,q95,10,4,G2|ALL,upper,55,15,,0.37378571428571433,0.3241904761904761,
all26,common,Q_median2,q95,10,4,MIX|ALL,lower,55,15,,0.21356190476190476,,0.21415873015873016
all26,common,Q_median2,q95,10,4,MIX|ALL,upper,55,15,,0.37378571428571433,,0.3691222222222222
all26,common,Q_median2,q95,10,4,G1|G2|MIX|ALL,lower,51,12,0.41444146825396827,0.2219523809523809,0.09549305555555558,0.22228174603174602
all26,common,Q_median2,q95,10,4,G1|G2|MIX|ALL,upper,51,12,0.46142460317460304,0.3638988095238096,0.3062797619047619,0.36223611111111115
all26,common,Q_median2,q95,10,5,G1|ALL,lower,51,12,0.48896230158730164,0.3242569444444444,,
all26,common,Q_median2,q95,10,5,G1|ALL,upper,51,12,0.5486587301587301,0.4820218253968254,,
all26,common,Q_median2,q95,10,5,G2|ALL,lower,55,15,,0.2999055555555556,0.2076492063492063,
all26,common,Q_median2,q95,10,5,G2|ALL,upper,55,15,,0.47711746031746033,0.4461793650793651,
all26,common,Q_median2,q95,10,5,MIX|ALL,lower,55,15,,0.2999055555555556,,0.29849206349206353
all26,common,Q_median2,q95,10,5,MIX|ALL,upper,55,15,,0.47711746031746033,,0.47427539682539677
all26,common,Q_median2,q95,10,5,G1|G2|MIX|ALL,lower,51,12,0.48896230158730164,0.3242569444444444,0.2170615079365079,0.322906746031746
all26,common,Q_median2,q95,10,5,G1|G2|MIX|ALL,upper,51,12,0.5486587301587301,0.4820218253968254,0.45022420634920635,0.4826359126984126
all26,common,Q_median2,q95,13,2,MIX|ALL,lower,55,15,,0.2000857142857143,,0.1978015873015873
all26,common,Q_median2,q95,13,2,MIX|ALL,upper,55,15,,0.29562380952380957,,0.29113888888888884
all26,common,Q_median2,q95,13,3,MIX|ALL,lower,55,15,,0.2000857142857143,,0.1978015873015873
all26,common,Q_median2,q95,13,3,MIX|ALL,upper,55,15,,0.29881031746031744,,0.2937738095238095
all26,common,Q_median2,q95,13,4,MIX|ALL,lower,55,15,,0.2000857142857143,,0.1978015873015873
all26,common,Q_median2,q95,13,4,MIX|ALL,upper,55,15,,0.3095436507936508,,0.3039476190476191
all26,common,Q_median2,q95,13,5,MIX|ALL,lower,55,15,,0.2000857142857143,,0.1978015873015873
all26,common,Q_median2,q95,13,5,MIX|ALL,upper,55,15,,0.3217380952380952,,0.3207436507936508
all26,common,Q_median2,q95,13,6,MIX|ALL,lower,55,15,,0.2840468253968254,,0.2800936507936508
all26,common,Q_median2,q95,13,6,MIX|ALL,upper,55,15,,0.4206500000000001,,0.42031269841269847
all26,common,Q_median2,q95,13,7,MIX|ALL,lower,55,15,,0.29704920634920634,,0.2941484126984128
all26,common,Q_median2,q95,13,7,MIX|ALL,upper,55,15,,0.4511460317460317,,0.452915873015873
all26,common,Q_median2,q95,13,8,MIX|ALL,lower,55,15,,0.35850714285714286,,0.3594944444444444
all26,common,Q_median2,q95,13,8,MIX|ALL,upper,55,15,,0.5312650793650793,,0.53755
all26,common,Q_median2,q95,22,2,MIX|ALL,lower,12,5,,0.10600000000000001,,0.1143
all26,common,Q_median2,q95,22,2,MIX|ALL,upper,12,5,,0.11219999999999997,,0.11879999999999999
all26,common,Q_median2,q95,22,3,MIX|ALL,lower,12,5,,0.10600000000000001,,0.1143
all26,common,Q_median2,q95,22,3,MIX|ALL,upper,12,5,,0.11309999999999998,,0.12
all26,common,Q_median2,q95,22,4,MIX|ALL,lower,12,5,,0.10600000000000001,,0.1143
all26,common,Q_median2,q95,22,4,MIX|ALL,upper,12,5,,0.11699999999999999,,0.12189999999999998
all26,common,Q_median2,q95,22,5,MIX|ALL,lower,12,5,,0.10600000000000001,,0.1143
all26,common,Q_median2,q95,22,5,MIX|ALL,upper,12,5,,0.12189999999999998,,0.127
all26,common,Q_median2,q95,22,6,MIX|ALL,lower,12,5,,0.1065,,0.1143
all26,common,Q_median2,q95,22,6,MIX|ALL,upper,12,5,,0.1292,,0.1331
all26,common,Q_median2,q95,22,7,MIX|ALL,lower,12,5,,0.2271,,0.24000000000000005
all26,common,Q_median2,q95,22,7,MIX|ALL,upper,12,5,,0.256,,0.2676
all26,common,Q_median2,q95,22,8,MIX|ALL,lower,12,5,,0.244,,0.254
all26,common,Q_median2,q95,22,8,MIX|ALL,upper,12,5,,0.2825,,0.2923
all26,common,Q_median2,q95,22,9,MIX|ALL,lower,12,5,,0.26449999999999996,,0.26949999999999996
all26,common,Q_median2,q95,22,9,MIX|ALL,upper,12,5,,0.3187999999999999,,0.32309999999999994
all26,common,Q_median2,q95,22,10,MIX|ALL,lower,12,5,,0.27349999999999997,,0.2815
all26,common,Q_median2,q95,22,10,MIX|ALL,upper,12,5,,0.3484,,0.35369999999999996
all26,common,Q_median2,q95,22,11,MIX|ALL,lower,12,5,,0.34550000000000003,,0.34750000000000003
all26,common,Q_median2,q95,22,11,MIX|ALL,upper,12,5,,0.4413,,0.4366
all26,common,Q_median2,q95,22,12,MIX|ALL,lower,12,5,,0.3632,,0.3665
all26,common,Q_median2,q95,22,12,MIX|ALL,upper,12,5,,0.4732,,0.47479999999999994
all26,common,Q_median2,q95,22,13,MIX|ALL,lower,12,5,,0.38780000000000003,,0.3937
all26,common,Q_median2,q95,22,13,MIX|ALL,upper,12,5,,0.5181,,0.5185000000000001
all26,common,Q_median2,q95,22,14,MIX|ALL,lower,12,5,,0.4295,,0.4298
all26,common,Q_median2,q95,22,14,MIX|ALL,upper,12,5,,0.5765999999999999,,0.5787
all26,common,Q_median2,q95,22,15,MIX|ALL,lower,12,5,,0.4742,,0.46670000000000006
all26,common,Q_median2,q95,22,15,MIX|ALL,upper,12,5,,0.6418,,0.6365999999999999
all26,common,Q_median2,q95,22,16,MIX|ALL,lower,12,5,,0.5231999999999999,,0.5201999999999999
all26,common,Q_median2,q95,22,16,MIX|ALL,upper,12,5,,0.7081999999999999,,0.705
all26,common,Q_median2,q95,22,17,MIX|ALL,lower,12,5,,0.5955000000000001,,0.5992999999999999
all26,common,Q_median2,q95,22,17,MIX|ALL,upper,12,5,,0.7883000000000001,,0.7977000000000001
all26,common,Q_median2,q95,24,2,MIX|ALL,lower,35,12,,0.12693055555555555,,0.12593055555555557
all26,common,Q_median2,q95,24,2,MIX|ALL,upper,35,12,,0.2304166666666667,,0.2287638888888889
all26,common,Q_median2,q95,24,3,MIX|ALL,lower,35,12,,0.12693055555555555,,0.12593055555555557
all26,common,Q_median2,q95,24,3,MIX|ALL,upper,35,12,,0.2336666666666667,,0.22988888888888892
all26,common,Q_median2,q95,24,4,MIX|ALL,lower,35,12,,0.12693055555555555,,0.12593055555555557
all26,common,Q_median2,q95,24,4,MIX|ALL,upper,35,12,,0.24159722222222227,,0.23723611111111112
all26,common,Q_median2,q95,24,5,MIX|ALL,lower,35,12,,0.12693055555555555,,0.12593055555555557
all26,common,Q_median2,q95,24,5,MIX|ALL,upper,35,12,,0.24791666666666667,,0.24758333333333335
all26,common,Q_median2,q95,24,6,MIX|ALL,lower,35,12,,0.12693055555555555,,0.12593055555555557
all26,common,Q_median2,q95,24,6,MIX|ALL,upper,35,12,,0.2574583333333334,,0.25795833333333335
all26,common,Q_median2,q95,24,7,MIX|ALL,lower,35,12,,0.12693055555555555,,0.12606944444444446
all26,common,Q_median2,q95,24,7,MIX|ALL,upper,35,12,,0.27211111111111114,,0.2739305555555556
all26,common,Q_median2,q95,24,8,MIX|ALL,lower,35,12,,0.19677777777777775,,0.19251388888888887
all26,common,Q_median2,q95,24,8,MIX|ALL,upper,35,12,,0.3545694444444445,,0.3529027777777778
all26,common,Q_median2,q95,24,9,MIX|ALL,lower,35,12,,0.204375,,0.20409722222222224
all26,common,Q_median2,q95,24,9,MIX|ALL,upper,35,12,,0.37656944444444446,,0.3792083333333333
all26,common,Q_median2,q95,24,10,MIX|ALL,lower,35,12,,0.20618055555555556,,0.2075
all26,common,Q_median2,q95,24,10,MIX|ALL,upper,35,12,,0.3950694444444445,,0.39911111111111114
all26,common,Q_median2,q95,24,11,MIX|ALL,lower,35,12,,0.24197916666666663,,0.245625
all26,common,Q_median2,q95,24,11,MIX|ALL,upper,35,12,,0.4437291666666667,,0.45199999999999996
all26,common,Q_median2,q95,24,12,MIX|ALL,lower,35,12,,0.25371527777777775,,0.25729166666666664
all26,common,Q_median2,q95,24,12,MIX|ALL,upper,35,12,,0.4673541666666668,,0.47959722222222223
all26,common,Q_median2,q95,24,13,MIX|ALL,lower,35,12,,0.26749999999999996,,0.2696875
all26,common,Q_median2,q95,24,13,MIX|ALL,upper,35,12,,0.4963472222222222,,0.5042708333333333
all26,common,Q_median2,q95,24,14,MIX|ALL,lower,35,12,,0.32215277777777773,,0.31725694444444447
all26,common,Q_median2,q95,24,14,MIX|ALL,upper,35,12,,0.5631111111111111,,0.5692013888888888
all26,common,Q_median2,q95,24,15,MIX|ALL,lower,35,12,,0.36275694444444445,,0.3621180555555556
all26,common,Q_median2,q95,24,15,MIX|ALL,upper,35,12,,0.6193125,,0.6284097222222224
all26,common,Q_median2,q95,24,16,MIX|ALL,lower,35,12,,0.38850694444444445,,0.3823472222222222
all26,common,Q_median2,q95,24,16,MIX|ALL,upper,35,12,,0.6608541666666666,,0.6625416666666666
all26,common,Q_median2,q95,24,17,MIX|ALL,lower,35,12,,0.42735416666666665,,0.42264583333333333
all26,common,Q_median2,q95,24,17,MIX|ALL,upper,35,12,,0.7116736111111112,,0.7133402777777778
all26,common,Q_median2,q95,24,18,MIX|ALL,lower,35,12,,0.4669999999999999,,0.4624652777777778
all26,common,Q_median2,q95,24,18,MIX|ALL,upper,35,12,,0.7618611111111111,,0.7649791666666667
all26,common,Q_median2,q95,24,19,MIX|ALL,lower,35,12,,0.49882638888888886,,0.4928402777777778
all26,common,Q_median2,q95,24,19,MIX|ALL,upper,35,12,,0.8049374999999999,,0.8017708333333333
all26,common,S,ospa30_t6,7,2,G1|ALL,lower,55,15,0.1924253968253968,0.2216674603174603,,
all26,common,S,ospa30_t6,7,2,G1|ALL,upper,55,15,0.7395214285714286,0.7577904761904762,,
all26,common,S,ospa30_t6,7,2,G2|ALL,lower,52,13,,0.23289194139194136,0.2708562271062271,
all26,common,S,ospa30_t6,7,2,G2|ALL,upper,52,13,,0.7490915750915751,0.766812271062271,
all26,common,S,ospa30_t6,7,2,MIX|ALL,lower,51,13,,0.2371804029304029,,0.2230018315018315
all26,common,S,ospa30_t6,7,2,MIX|ALL,upper,51,13,,0.7542454212454213,,0.7452252747252746
all26,common,S,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,51,13,0.2031831501831502,0.2371804029304029,0.2751639194139194,0.2230018315018315
all26,common,S,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,51,13,0.7347042124542126,0.7542454212454213,0.7716968864468863,0.7452252747252746
all26,common,S,ospa30_t6,8,2,G1|ALL,lower,51,12,0.16025992063492064,0.20926686507936507,,
all26,common,S,ospa30_t6,8,2,G1|ALL,upper,51,12,0.4754811507936507,0.5115873015873016,,
all26,common,S,ospa30_t6,8,2,G2|ALL,lower,51,13,,0.2138104395604396,0.2563763736263736,
all26,common,S,ospa30_t6,8,2,G2|ALL,upper,51,13,,0.5383882783882783,0.5603617216117216,
all26,common,S,ospa30_t6,8,2,MIX|ALL,lower,51,13,,0.2138104395604396,,0.19808333333333336
all26,common,S,ospa30_t6,8,2,MIX|ALL,upper,51,13,,0.5383882783882783,,0.5222335164835165
all26,common,S,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,47,10,0.16947857142857142,0.22795357142857148,0.2832892857142857,0.20750833333333332
all26,common,S,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,47,10,0.4684107142857143,0.5094047619047619,0.541220238095238,0.49490357142857133
all26,common,S,ospa30_t6,8,3,G1|ALL,lower,51,12,0.16025992063492064,0.20926686507936507,,
all26,common,S,ospa30_t6,8,3,G1|ALL,upper,51,12,0.48867063492063495,0.5250704365079365,,
all26,common,S,ospa30_t6,8,3,G2|ALL,lower,51,13,,0.2138104395604396,0.2563763736263736,
all26,common,S,ospa30_t6,8,3,G2|ALL,upper,51,13,,0.5527573260073261,0.571956043956044,
all26,common,S,ospa30_t6,8,3,MIX|ALL,lower,51,13,,0.2138104395604396,,0.19808333333333336
all26,common,S,ospa30_t6,8,3,MIX|ALL,upper,51,13,,0.5527573260073261,,0.5343644688644688
all26,common,S,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,47,10,0.16947857142857142,0.22795357142857148,0.2832892857142857,0.20750833333333332
all26,common,S,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,47,10,0.4810714285714287,0.5220845238095239,0.5505428571428572,0.5054238095238095
all26,common,S,ospa30_t6,10,2,G1|ALL,lower,30,7,0.13857142857142857,0.08827380952380952,,
all26,common,S,ospa30_t6,10,2,G1|ALL,upper,30,7,0.32879761904761906,0.2744404761904762,,
all26,common,S,ospa30_t6,10,2,G2|ALL,lower,48,12,,0.19828571428571432,0.23623809523809525,
all26,common,S,ospa30_t6,10,2,G2|ALL,upper,48,12,,0.36843055555555554,0.38281646825396826,
all26,common,S,ospa30_t6,10,2,MIX|ALL,lower,51,13,,0.1886739926739927,,0.17765567765567766
all26,common,S,ospa30_t6,10,2,MIX|ALL,upper,51,13,,0.3523974358974359,,0.3494587912087912
all26,common,S,ospa30_t6,10,2,G1|G2|MIX|ALL,lower,23,4,0.16791666666666666,0.08072916666666667,0.063375,0.08687500000000001
all26,common,S,ospa30_t6,10,2,G1|G2|MIX|ALL,upper,23,4,0.4253958333333333,0.34360416666666665,0.3061041666666666,0.35885416666666664
all26,common,S,ospa30_t6,10,3,G1|ALL,lower,30,7,0.13857142857142857,0.08827380952380952,,
all26,common,S,ospa30_t6,10,3,G1|ALL,upper,30,7,0.3351309523809523,0.2820238095238095,,
all26,common,S,ospa30_t6,10,3,G2|ALL,lower,48,12,,0.19828571428571432,0.23623809523809525,
all26,common,S,ospa30_t6,10,3,G2|ALL,upper,48,12,,0.3737013888888889,0.3894444444444444,
all26,common,S,ospa30_t6,10,3,MIX|ALL,lower,51,13,,0.1886739926739927,,0.17765567765567766
all26,common,S,ospa30_t6,10,3,MIX|ALL,upper,51,13,,0.35892948717948714,,0.35615201465201474
all26,common,S,ospa30_t6,10,3,G1|G2|MIX|ALL,lower,23,4,0.16791666666666666,0.08072916666666667,0.063375,0.08687500000000001
all26,common,S,ospa30_t6,10,3,G1|G2|MIX|ALL,upper,23,4,0.42689583333333336,0.34770833333333334,0.30766666666666664,0.3624583333333333
all26,common,S,ospa30_t6,10,4,G1|ALL,lower,30,7,0.1392857142857143,0.08857142857142856,,
all26,common,S,ospa30_t6,10,4,G1|ALL,upper,30,7,0.34750000000000003,0.2960238095238096,,
all26,common,S,ospa30_t6,10,4,G2|ALL,lower,48,12,,0.19832043650793654,0.23623809523809525,
all26,common,S,ospa30_t6,10,4,G2|ALL,upper,48,12,,0.387577380952381,0.40187202380952375,
all26,common,S,ospa30_t6,10,4,MIX|ALL,lower,51,13,,0.18883424908424912,,0.1781684981684982
all26,common,S,ospa30_t6,10,4,MIX|ALL,upper,51,13,,0.37494322344322345,,0.37199908424908423
all26,common,S,ospa30_t6,10,4,G1|G2|MIX|ALL,lower,23,4,0.16791666666666666,0.08083333333333333,0.063375,0.08687500000000001
all26,common,S,ospa30_t6,10,4,G1|G2|MIX|ALL,upper,23,4,0.43270833333333336,0.3580416666666667,0.313125,0.3751041666666667
all26,common,S,ospa30_t6,10,5,G1|ALL,lower,30,7,0.19130952380952385,0.1534642857142857,,
all26,common,S,ospa30_t6,10,5,G1|ALL,upper,30,7,0.42683333333333334,0.3879047619047619,,
all26,common,S,ospa30_t6,10,5,G2|ALL,lower,48,12,,0.28727182539682544,0.30007341269841264,
all26,common,S,ospa30_t6,10,5,G2|ALL,upper,48,12,,0.4999156746031746,0.48188392857142864,
all26,common,S,ospa30_t6,10,5,MIX|ALL,lower,51,13,,0.28017399267399273,,0.2696254578754579
all26,common,S,ospa30_t6,10,5,MIX|ALL,upper,51,13,,0.4928708791208791,,0.4896739926739926
all26,common,S,ospa30_t6,10,5,G1|G2|MIX|ALL,lower,23,4,0.22020833333333334,0.1460625,0.14410416666666667,0.14927083333333335
