replicate,workers,spearman,median2_ari,train_buildings,test_buildings,cohort,variant,panel,metric
8,20,0.9894736842105262,1.0,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""e9zR4mvMWw7"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
9,19,0.9491228070175438,0.6012345679012345,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
10,20,0.9804511278195487,1.0,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""e9zR4mvMWw7"", ""pRbA3pwrgk9"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]",current20,no_known_time_adjustment,all_timed,log_time
11,20,0.9774436090225563,1.0,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]",current20,no_known_time_adjustment,all_timed,log_time
12,20,0.9714285714285714,1.0,"[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""uNb9QFRL6hY""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""b8cTxDM8gDG"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
13,20,0.9639097744360902,0.3244444444444445,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
14,20,0.9714285714285714,0.62,"[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
15,20,0.9669172932330825,0.62,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""x8F5xyUWy9e""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
16,20,0.9759398496240601,0.62,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]",current20,no_known_time_adjustment,all_timed,log_time
17,20,0.9789473684210527,1.0,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
18,20,0.9578947368421054,0.62,"[""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
19,20,0.9639097744360902,1.0,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e""]","[""B6ByNegPMKs"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""wc2JMjhGNzB"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
20,20,0.9624060150375938,0.62,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
21,20,0.9624060150375938,0.62,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
22,20,0.9774436090225563,0.62,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""Z6MFQCViBuw"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]",current20,no_known_time_adjustment,all_timed,log_time
23,20,0.9548872180451128,0.62,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
24,20,0.9759398496240601,1.0,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]","[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
25,20,0.9804511278195487,1.0,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
26,20,0.9789473684210527,1.0,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
27,20,0.9804511278195487,1.0,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]",current20,no_known_time_adjustment,all_timed,log_time
28,20,0.9789473684210527,1.0,"[""2t7WUuJeko7"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
29,20,0.9804511278195487,1.0,"[""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
30,20,0.9729323308270676,1.0,"[""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
31,20,0.9819548872180449,1.0,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]",current20,no_known_time_adjustment,all_timed,log_time
32,20,0.9458646616541352,0.62,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
33,20,0.9398496240601503,1.0,"[""2t7WUuJeko7"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""uNb9QFRL6hY"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""jh4fc5c5qoQ"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]",current20,no_known_time_adjustment,all_timed,log_time
34,20,0.9548872180451128,1.0,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""wc2JMjhGNzB"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e""]",current20,no_known_time_adjustment,all_timed,log_time
35,20,0.9578947368421054,1.0,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""X7HyMhZNoso"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""wc2JMjhGNzB""]",current20,no_known_time_adjustment,all_timed,log_time
36,20,0.9924812030075187,1.0,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
37,20,0.9774436090225563,0.62,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
38,20,0.9759398496240601,1.0,"[""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
39,20,0.9849624060150375,1.0,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY""]","[""B6ByNegPMKs"", ""UwV83HsGsw3"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
40,20,0.9548872180451128,1.0,"[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""pa4otMbVnkk"", ""wc2JMjhGNzB"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
41,20,0.9819548872180449,1.0,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
42,20,0.9849624060150375,1.0,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
43,20,0.9714285714285714,1.0,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
44,20,0.9548872180451128,0.62,"[""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VLzqgDo317F"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",current20,no_known_time_adjustment,all_timed,log_time
45,20,0.9759398496240601,1.0,"[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",current20,no_known_time_adjustment,all_timed,log_time
