analysis_role,outer_fold,building_id,base_task_id,condition,method,selected_worker_id,status,public_gt_quality,delivery_adjusted_quality,structurally_valid,corner_count,a0_reconstruction_match,severe_geometric_error_status,topology_error_status,training_buildings_excluded_test_building,inner_tuning,gt_used_for_selection
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,A3_cluster_support_plus_worker_quality_selector,35,estimated,0.5590796019900498,0.5590796019900498,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,A5_topology_preserving_variable_corner_selector,30,estimated,0.8170038437484628,0.8170038437484628,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,A_oracle_evaluator_only,12,evaluator_only,0.8299701609500272,0.8299701609500272,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,A0_current_largest_cluster_medoid,31,estimated,0.8213698127306455,0.8213698127306455,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,A3_cluster_support_plus_worker_quality_selector,18,estimated,0.9756172597072762,0.9756172597072762,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,A5_topology_preserving_variable_corner_selector,18,estimated,0.9756172597072762,0.9756172597072762,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,A_oracle_evaluator_only,18,evaluator_only,0.9756172597072762,0.9756172597072762,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,A0_current_largest_cluster_medoid,6,estimated,1.0,1.0,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,A1_global_medoid_over_all_legal_submissions,6,estimated,1.0,1.0,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,A2_cross_fitted_worker_quality_weighted_medoid,6,estimated,1.0,1.0,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,A3_cluster_support_plus_worker_quality_selector,6,estimated,1.0,1.0,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,A5_topology_preserving_variable_corner_selector,6,estimated,1.0,1.0,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,A_oracle_evaluator_only,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,A0_current_largest_cluster_medoid,2,estimated,0.9676446818632537,0.9676446818632537,True,10,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,A1_global_medoid_over_all_legal_submissions,2,estimated,0.9676446818632537,0.9676446818632537,True,10,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,A2_cross_fitted_worker_quality_weighted_medoid,2,estimated,0.9676446818632537,0.9676446818632537,True,10,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,A3_cluster_support_plus_worker_quality_selector,2,estimated,0.9676446818632537,0.9676446818632537,True,10,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,A5_topology_preserving_variable_corner_selector,2,estimated,0.9676446818632537,0.9676446818632537,True,10,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,A_oracle_evaluator_only,2,evaluator_only,0.9676446818632537,0.9676446818632537,True,10,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,A0_current_largest_cluster_medoid,10,estimated,0.9802568312419374,0.9802568312419374,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,A1_global_medoid_over_all_legal_submissions,10,estimated,0.9802568312419374,0.9802568312419374,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,A2_cross_fitted_worker_quality_weighted_medoid,10,estimated,0.9802568312419374,0.9802568312419374,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,A3_cluster_support_plus_worker_quality_selector,10,estimated,0.9802568312419374,0.9802568312419374,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:7y3sRwLe3Va,7y3sRwLe3Va,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,A5_topology_preserving_variable_corner_selector,10,estimated,0.9802568312419374,0.9802568312419374,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
