cohort,model,groups,role,support,attempts,available,both_at_least_2,jaccard_median,adjusted_jaccard_median
all26,QTS,9,quality_low,diagnostic_3rows_2buildings,100,69,9,0.3333333333333333,0.3043478260869565
all26,QTS,9,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,9,scope_accept_high,diagnostic_3rows_2buildings,100,54,50,0.3666666666666667,0.32330588632385376
all26,QTS,9,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,9,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QTS,9,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,9,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
all26,QTS,9,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,9,scope_reject_low,diagnostic_3rows_2buildings,100,5,1,0.0,-0.043478260869565216
all26,QTS,9,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,9,time_high,diagnostic_3rows_2buildings,100,69,31,0.5,0.47826086956521735
all26,QTS,9,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,9,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTS,9,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,10,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTS,10,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,10,quality_low,diagnostic_3rows_2buildings,100,69,3,0.3333333333333333,0.3043478260869565
all26,QTS,10,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,10,scope_accept_high,diagnostic_3rows_2buildings,100,53,45,0.5,0.45751809166443314
all26,QTS,10,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,10,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QTS,10,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,10,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
all26,QTS,10,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,10,scope_reject_low,diagnostic_3rows_2buildings,100,1,0,1.0,1.0
all26,QTS,10,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,10,time_high,diagnostic_3rows_2buildings,100,69,4,0.5,0.47826086956521735
all26,QTS,10,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,10,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTS,10,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,11,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTS,11,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,11,quality_low,diagnostic_3rows_2buildings,100,69,0,0.3333333333333333,0.3043478260869565
all26,QTS,11,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,11,scope_accept_high,diagnostic_3rows_2buildings,100,50,38,0.45,0.40553198011978975
all26,QTS,11,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,11,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QTS,11,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,11,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
all26,QTS,11,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,11,scope_reject_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QTS,11,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,11,time_high,diagnostic_3rows_2buildings,100,69,4,1.0,1.0
all26,QTS,11,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,11,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTS,11,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,12,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTS,12,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,12,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTS,12,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,12,scope_accept_high,diagnostic_3rows_2buildings,100,50,32,0.5,0.47826086956521735
all26,QTS,12,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,12,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QTS,12,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,12,scope_reject_high,diagnostic_3rows_2buildings,100,67,0,1.0,1.0
all26,QTS,12,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,12,scope_reject_low,diagnostic_3rows_2buildings,100,0,0,,
all26,QTS,12,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTS,12,time_high,diagnostic_3rows_2buildings,100,69,1,1.0,1.0
all26,QTS,12,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTS,12,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTS,12,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,benefit_high,diagnostic_3rows_2buildings,100,69,69,1.0,1.0
all26,QTSB,2,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,2,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,edit_high,diagnostic_3rows_2buildings,100,69,58,1.0,1.0
all26,QTSB,2,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,edit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,2,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,2,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,quality_low,diagnostic_3rows_2buildings,100,69,69,1.0,1.0
all26,QTSB,2,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,scope_accept_high,diagnostic_3rows_2buildings,100,69,67,1.0,1.0
all26,QTSB,2,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,scope_accept_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,2,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,scope_reject_high,diagnostic_3rows_2buildings,100,64,53,1.0,1.0
all26,QTSB,2,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,scope_reject_low,diagnostic_3rows_2buildings,100,64,1,1.0,1.0
all26,QTSB,2,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,time_high,diagnostic_3rows_2buildings,100,69,69,1.0,1.0
all26,QTSB,2,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,2,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,2,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,benefit_high,diagnostic_3rows_2buildings,100,69,69,0.5,0.2643683330547964
all26,QTSB,3,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,benefit_low,diagnostic_3rows_2buildings,100,69,1,1.0,1.0
all26,QTSB,3,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,edit_high,diagnostic_3rows_2buildings,100,69,66,0.5714285714285714,0.27499673474639214
all26,QTSB,3,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,edit_low,diagnostic_3rows_2buildings,100,69,13,0.0,-0.043478260869565216
all26,QTSB,3,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,3,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,quality_low,diagnostic_3rows_2buildings,100,69,69,0.5789473684210527,0.2986502365193705
all26,QTSB,3,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,scope_accept_high,diagnostic_3rows_2buildings,100,68,67,0.17391304347826086,-0.16998748117999174
all26,QTSB,3,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,scope_accept_low,diagnostic_3rows_2buildings,100,67,0,1.0,1.0
all26,QTSB,3,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,scope_reject_high,diagnostic_3rows_2buildings,100,69,66,0.4,0.22888669398797953
all26,QTSB,3,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,scope_reject_low,diagnostic_3rows_2buildings,100,62,1,0.0,-0.043478260869565216
all26,QTSB,3,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,time_high,diagnostic_3rows_2buildings,100,69,69,0.5789473684210527,0.3383293606348307
all26,QTSB,3,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,3,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,3,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,benefit_high,diagnostic_3rows_2buildings,100,69,69,0.4444444444444444,0.2837466802676457
all26,QTSB,4,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,4,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,edit_high,diagnostic_3rows_2buildings,100,69,68,0.375,0.25787575390233314
all26,QTSB,4,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,edit_low,diagnostic_3rows_2buildings,100,69,33,0.0,-0.043478260869565216
all26,QTSB,4,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,4,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,quality_low,diagnostic_3rows_2buildings,100,69,69,0.3,0.11216000891285846
all26,QTSB,4,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,scope_accept_high,diagnostic_3rows_2buildings,100,67,67,0.16666666666666666,0.010325214782308679
all26,QTSB,4,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,scope_accept_low,diagnostic_3rows_2buildings,100,58,0,1.0,1.0
all26,QTSB,4,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,scope_reject_high,diagnostic_3rows_2buildings,100,69,66,0.36363636363636365,0.24953533638718553
all26,QTSB,4,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,scope_reject_low,diagnostic_3rows_2buildings,100,62,0,0.0,-0.043478260869565216
all26,QTSB,4,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,time_high,diagnostic_3rows_2buildings,100,69,69,0.45454545454545453,0.31423431146664516
all26,QTSB,4,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,4,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,4,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,benefit_high,diagnostic_3rows_2buildings,100,69,68,0.4444444444444444,0.3001168008852278
all26,QTSB,5,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,5,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,edit_high,diagnostic_3rows_2buildings,100,69,68,0.2857142857142857,0.1953611731097973
all26,QTSB,5,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,edit_low,diagnostic_3rows_2buildings,100,69,47,0.125,0.053405193532582065
all26,QTSB,5,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,5,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,quality_low,diagnostic_3rows_2buildings,100,69,66,0.2222222222222222,0.09777371435106576
all26,QTSB,5,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,scope_accept_high,diagnostic_3rows_2buildings,100,66,66,0.2,0.11124362682250516
all26,QTSB,5,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,scope_accept_low,diagnostic_3rows_2buildings,100,49,0,0.0,-0.043478260869565216
all26,QTSB,5,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,scope_reject_high,diagnostic_3rows_2buildings,100,67,60,0.4,0.3043478260869565
all26,QTSB,5,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,scope_reject_low,diagnostic_3rows_2buildings,100,62,13,0.0,-0.043478260869565216
all26,QTSB,5,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,time_high,diagnostic_3rows_2buildings,100,69,69,0.5,0.386742626796159
all26,QTSB,5,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,5,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,5,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,benefit_high,diagnostic_3rows_2buildings,100,69,68,0.3076923076923077,0.2065701013347968
all26,QTSB,6,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,6,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,edit_high,diagnostic_3rows_2buildings,100,69,59,0.3333333333333333,0.293213828425096
all26,QTSB,6,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,edit_low,diagnostic_3rows_2buildings,100,69,45,0.3333333333333333,0.3043478260869565
all26,QTSB,6,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,6,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,quality_low,diagnostic_3rows_2buildings,100,69,55,0.0,-0.043478260869565216
all26,QTSB,6,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,scope_accept_high,diagnostic_3rows_2buildings,100,67,66,0.3333333333333333,0.25787575390233314
all26,QTSB,6,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,scope_accept_low,diagnostic_3rows_2buildings,100,36,0,0.0,-0.043478260869565216
all26,QTSB,6,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,scope_reject_high,diagnostic_3rows_2buildings,100,69,46,0.5,0.43675282117685815
all26,QTSB,6,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,scope_reject_low,diagnostic_3rows_2buildings,100,54,22,0.0,-0.043478260869565216
all26,QTSB,6,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,time_high,diagnostic_3rows_2buildings,100,69,66,0.4444444444444444,0.35577585259003336
all26,QTSB,6,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,6,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,6,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,benefit_high,diagnostic_3rows_2buildings,100,69,65,0.2857142857142857,0.2065701013347968
all26,QTSB,7,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,7,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,edit_high,diagnostic_3rows_2buildings,100,69,57,0.4,0.3535458685751464
all26,QTSB,7,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,edit_low,diagnostic_3rows_2buildings,100,69,39,0.42857142857142855,0.3624095152049457
all26,QTSB,7,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,7,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,quality_low,diagnostic_3rows_2buildings,100,69,55,0.16666666666666666,0.1021470396877033
all26,QTSB,7,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,scope_accept_high,diagnostic_3rows_2buildings,100,69,66,0.4,0.3535458685751464
all26,QTSB,7,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,scope_accept_low,diagnostic_3rows_2buildings,100,18,0,0.0,-0.043478260869565216
all26,QTSB,7,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,scope_reject_high,diagnostic_3rows_2buildings,100,69,33,0.4,0.33934344690375534
all26,QTSB,7,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,scope_reject_low,diagnostic_3rows_2buildings,100,37,17,0.0,-0.043478260869565216
all26,QTSB,7,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,time_high,diagnostic_3rows_2buildings,100,69,63,0.4,0.35016874911612156
all26,QTSB,7,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,7,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,7,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,benefit_high,diagnostic_3rows_2buildings,100,69,64,0.2222222222222222,0.14709648321490956
all26,QTSB,8,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,8,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,edit_high,diagnostic_3rows_2buildings,100,69,52,0.5,0.46303501945525294
all26,QTSB,8,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,edit_low,diagnostic_3rows_2buildings,100,69,27,0.3333333333333333,0.3043478260869565
all26,QTSB,8,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,8,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,quality_low,diagnostic_3rows_2buildings,100,69,48,0.2,0.14085603112840467
all26,QTSB,8,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,scope_accept_high,diagnostic_3rows_2buildings,100,64,55,0.5,0.47826086956521735
all26,QTSB,8,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,scope_accept_low,diagnostic_3rows_2buildings,100,11,0,0.0,-0.043478260869565216
all26,QTSB,8,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,scope_reject_high,diagnostic_3rows_2buildings,100,68,23,0.3333333333333333,0.3043478260869565
all26,QTSB,8,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,scope_reject_low,diagnostic_3rows_2buildings,100,19,10,0.0,-0.043478260869565216
all26,QTSB,8,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,time_high,diagnostic_3rows_2buildings,100,69,55,0.3333333333333333,0.3043478260869565
all26,QTSB,8,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,8,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,8,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,benefit_high,diagnostic_3rows_2buildings,100,69,60,0.2,0.13202894666309303
all26,QTSB,9,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,9,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,edit_high,diagnostic_3rows_2buildings,100,69,51,0.5,0.47826086956521735
all26,QTSB,9,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,edit_low,diagnostic_3rows_2buildings,100,69,17,0.3333333333333333,0.3043478260869565
all26,QTSB,9,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,9,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,quality_low,diagnostic_3rows_2buildings,100,69,38,0.2,0.16521739130434782
all26,QTSB,9,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,scope_accept_high,diagnostic_3rows_2buildings,100,59,46,0.6666666666666666,0.6437560503388189
all26,QTSB,9,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,scope_accept_low,diagnostic_3rows_2buildings,100,5,0,0.0,-0.043478260869565216
all26,QTSB,9,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,scope_reject_high,diagnostic_3rows_2buildings,100,68,4,0.5,0.47826086956521735
all26,QTSB,9,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,scope_reject_low,diagnostic_3rows_2buildings,100,14,7,0.0,-0.043478260869565216
all26,QTSB,9,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,time_high,diagnostic_3rows_2buildings,100,69,47,0.3333333333333333,0.3043478260869565
all26,QTSB,9,time_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,9,time_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,9,time_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,benefit_high,diagnostic_3rows_2buildings,100,69,53,0.2,0.13202894666309303
all26,QTSB,10,benefit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,benefit_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,10,benefit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,edit_high,diagnostic_3rows_2buildings,100,69,47,0.5,0.47826086956521735
all26,QTSB,10,edit_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,edit_low,diagnostic_3rows_2buildings,100,69,4,0.5,0.47826086956521735
all26,QTSB,10,edit_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,quality_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
all26,QTSB,10,quality_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,quality_low,diagnostic_3rows_2buildings,100,69,22,0.2857142857142857,0.21739130434782608
all26,QTSB,10,quality_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,scope_accept_high,diagnostic_3rows_2buildings,100,54,39,0.6666666666666666,0.6437560503388189
all26,QTSB,10,scope_accept_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,scope_accept_low,diagnostic_3rows_2buildings,100,2,0,0.0,-0.043478260869565216
all26,QTSB,10,scope_accept_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,scope_reject_high,diagnostic_3rows_2buildings,100,68,1,0.75,0.7391304347826086
all26,QTSB,10,scope_reject_high,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,scope_reject_low,diagnostic_3rows_2buildings,100,2,1,0.41666666666666663,0.38573734899515666
all26,QTSB,10,scope_reject_low,primary_6rows_3buildings,100,0,0,,
all26,QTSB,10,time_high,diagnostic_3rows_2buildings,100,69,39,0.3333333333333333,0.3043478260869565
