cohort,model,groups,group,support,attempts,available,both_at_least_2,jaccard_median,chance_jaccard_median,adjusted_jaccard_median
all26,TSB,4,1,diagnostic_3rows_2buildings,100,69,69,0.4,0.1376362438615403,0.30102208113859147
all26,TSB,4,1,primary_6rows_3buildings,100,0,0,,,
all26,TSB,4,2,diagnostic_3rows_2buildings,100,69,62,0.2,0.10860154338415208,0.06157394030348789
all26,TSB,4,2,primary_6rows_3buildings,100,0,0,,,
all26,TSB,4,3,diagnostic_3rows_2buildings,100,69,67,0.2857142857142857,0.08777997364953886,0.21341950365411014
all26,TSB,4,3,primary_6rows_3buildings,100,0,0,,,
all26,TSB,4,4,diagnostic_3rows_2buildings,100,69,69,0.5,0.1846816331162077,0.386742626796159
all26,TSB,4,4,primary_6rows_3buildings,100,0,0,,,
all26,TSB,5,1,diagnostic_3rows_2buildings,100,69,69,0.4,0.11229027183996128,0.30102208113859147
all26,TSB,5,1,primary_6rows_3buildings,100,0,0,,,
all26,TSB,5,2,diagnostic_3rows_2buildings,100,69,62,0.23076923076923078,0.13297001636922584,0.14085603112840467
all26,TSB,5,2,primary_6rows_3buildings,100,0,0,,,
all26,TSB,5,3,diagnostic_3rows_2buildings,100,69,43,0.18181818181818182,0.06431159420289854,0.11124362682250516
all26,TSB,5,3,primary_6rows_3buildings,100,0,0,,,
all26,TSB,5,4,diagnostic_3rows_2buildings,100,69,69,0.2222222222222222,0.09460286090720874,0.14709648321490956
all26,TSB,5,4,primary_6rows_3buildings,100,0,0,,,
all26,TSB,5,5,diagnostic_3rows_2buildings,100,69,69,0.5,0.15558583196923118,0.4134837126896799
all26,TSB,5,5,primary_6rows_3buildings,100,0,0,,,
all26,TSB,6,1,diagnostic_3rows_2buildings,100,69,49,0.25,0.08777997364953886,0.1953611731097973
all26,TSB,6,1,primary_6rows_3buildings,100,0,0,,,
all26,TSB,6,2,diagnostic_3rows_2buildings,100,69,64,0.25,0.11229027183996128,0.1586254222972973
all26,TSB,6,2,primary_6rows_3buildings,100,0,0,,,
all26,TSB,6,3,diagnostic_3rows_2buildings,100,69,32,0.0,0.04166666666666667,-0.043478260869565216
all26,TSB,6,3,primary_6rows_3buildings,100,0,0,,,
all26,TSB,6,4,diagnostic_3rows_2buildings,100,69,59,0.1111111111111111,0.06884057971014493,-0.010848612486033131
all26,TSB,6,4,primary_6rows_3buildings,100,0,0,,,
all26,TSB,6,5,diagnostic_3rows_2buildings,100,69,69,0.2,0.09460286090720874,0.08647770355659866
all26,TSB,6,5,primary_6rows_3buildings,100,0,0,,,
all26,TSB,6,6,diagnostic_3rows_2buildings,100,69,68,0.4444444444444444,0.10699385155906894,0.3535458685751464
all26,TSB,6,6,primary_6rows_3buildings,100,0,0,,,
all26,TSB,7,1,diagnostic_3rows_2buildings,100,69,30,0.25,0.04166666666666667,0.21739130434782608
all26,TSB,7,1,primary_6rows_3buildings,100,0,0,,,
all26,TSB,7,2,diagnostic_3rows_2buildings,100,69,66,0.25,0.10167782528030976,0.1618759098464938
all26,TSB,7,2,primary_6rows_3buildings,100,0,0,,,
all26,TSB,7,3,diagnostic_3rows_2buildings,100,69,23,0.0,0.04166666666666667,-0.043478260869565216
all26,TSB,7,3,primary_6rows_3buildings,100,0,0,,,
all26,TSB,7,4,diagnostic_3rows_2buildings,100,69,29,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,7,4,primary_6rows_3buildings,100,0,0,,,
all26,TSB,7,5,diagnostic_3rows_2buildings,100,69,60,0.1111111111111111,0.07185990338164251,-0.010848612486033131
all26,TSB,7,5,primary_6rows_3buildings,100,0,0,,,
all26,TSB,7,6,diagnostic_3rows_2buildings,100,69,68,0.16666666666666666,0.09460286090720874,0.07434320849636666
all26,TSB,7,6,primary_6rows_3buildings,100,0,0,,,
all26,TSB,7,7,diagnostic_3rows_2buildings,100,69,67,0.4,0.0756340579710145,0.3535458685751464
all26,TSB,7,7,primary_6rows_3buildings,100,0,0,,,
all26,TSB,8,1,diagnostic_3rows_2buildings,100,69,10,0.3333333333333333,0.041666666666666664,0.3043478260869565
all26,TSB,8,1,primary_6rows_3buildings,100,0,0,,,
all26,TSB,8,2,diagnostic_3rows_2buildings,100,69,67,0.2222222222222222,0.09460286090720874,0.10240815558162097
all26,TSB,8,2,primary_6rows_3buildings,100,0,0,,,
all26,TSB,8,3,diagnostic_3rows_2buildings,100,69,28,0.0,0.04166666666666667,-0.043478260869565216
all26,TSB,8,3,primary_6rows_3buildings,100,0,0,,,
all26,TSB,8,4,diagnostic_3rows_2buildings,100,69,11,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,8,4,primary_6rows_3buildings,100,0,0,,,
all26,TSB,8,5,diagnostic_3rows_2buildings,100,69,37,0.0,0.056763285024154585,-0.043478260869565216
all26,TSB,8,5,primary_6rows_3buildings,100,0,0,,,
all26,TSB,8,6,diagnostic_3rows_2buildings,100,69,63,0.16666666666666666,0.07689210950080516,0.08647770355659866
all26,TSB,8,6,primary_6rows_3buildings,100,0,0,,,
all26,TSB,8,7,diagnostic_3rows_2buildings,100,69,65,0.25,0.08777997364953886,0.19597457627118645
all26,TSB,8,7,primary_6rows_3buildings,100,0,0,,,
all26,TSB,8,8,diagnostic_3rows_2buildings,100,69,64,0.5,0.07401656314699794,0.4445990709343578
all26,TSB,8,8,primary_6rows_3buildings,100,0,0,,,
all26,TSB,9,1,diagnostic_3rows_2buildings,100,69,6,0.3333333333333333,0.041666666666666664,0.3043478260869565
all26,TSB,9,1,primary_6rows_3buildings,100,0,0,,,
all26,TSB,9,2,diagnostic_3rows_2buildings,100,69,64,0.25,0.07185990338164251,0.1984511132623427
all26,TSB,9,2,primary_6rows_3buildings,100,0,0,,,
all26,TSB,9,3,diagnostic_3rows_2buildings,100,69,45,0.2,0.06884057971014493,0.14085603112840467
all26,TSB,9,3,primary_6rows_3buildings,100,0,0,,,
all26,TSB,9,4,diagnostic_3rows_2buildings,100,69,12,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,9,4,primary_6rows_3buildings,100,0,0,,,
all26,TSB,9,5,diagnostic_3rows_2buildings,100,69,13,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,9,5,primary_6rows_3buildings,100,0,0,,,
all26,TSB,9,6,diagnostic_3rows_2buildings,100,69,41,0.0,0.056763285024154585,-0.043478260869565216
all26,TSB,9,6,primary_6rows_3buildings,100,0,0,,,
all26,TSB,9,7,diagnostic_3rows_2buildings,100,69,66,0.14285714285714285,0.07831027667984189,0.0532962606865369
all26,TSB,9,7,primary_6rows_3buildings,100,0,0,,,
all26,TSB,9,8,diagnostic_3rows_2buildings,100,69,59,0.2,0.07185990338164251,0.13202894666309303
all26,TSB,9,8,primary_6rows_3buildings,100,0,0,,,
all26,TSB,9,9,diagnostic_3rows_2buildings,100,69,61,0.5,0.07185990338164251,0.45751809166443314
all26,TSB,9,9,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.041666666666666664,1.0
all26,TSB,10,1,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,2,diagnostic_3rows_2buildings,100,69,60,0.3333333333333333,0.06431159420289854,0.3043478260869565
all26,TSB,10,2,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,3,diagnostic_3rows_2buildings,100,69,56,0.2857142857142857,0.06884057971014493,0.22726954574088332
all26,TSB,10,3,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,4,diagnostic_3rows_2buildings,100,69,16,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,10,4,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,5,diagnostic_3rows_2buildings,100,69,4,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,10,5,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,6,diagnostic_3rows_2buildings,100,69,17,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,10,6,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,7,diagnostic_3rows_2buildings,100,69,56,0.2,0.056763285024154585,0.12865928659286593
all26,TSB,10,7,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,8,diagnostic_3rows_2buildings,100,69,64,0.2,0.07185990338164251,0.1086625354441813
all26,TSB,10,8,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,9,diagnostic_3rows_2buildings,100,69,57,0.14285714285714285,0.06884057971014493,0.07434320849636666
all26,TSB,10,9,primary_6rows_3buildings,100,0,0,,,
all26,TSB,10,10,diagnostic_3rows_2buildings,100,69,49,0.5,0.06431159420289854,0.47826086956521735
all26,TSB,10,10,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.041666666666666664,1.0
all26,TSB,11,1,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,2,diagnostic_3rows_2buildings,100,69,56,0.6666666666666666,0.06431159420289854,0.6437560503388189
all26,TSB,11,2,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,3,diagnostic_3rows_2buildings,100,69,61,0.25,0.06884057971014493,0.1984511132623427
all26,TSB,11,3,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,4,diagnostic_3rows_2buildings,100,69,32,0.0,0.043478260869565216,-0.043478260869565216
all26,TSB,11,4,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,5,diagnostic_3rows_2buildings,100,69,1,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,11,5,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,6,diagnostic_3rows_2buildings,100,69,4,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,11,6,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,7,diagnostic_3rows_2buildings,100,69,42,0.0,0.056763285024154585,-0.043478260869565216
all26,TSB,11,7,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,8,diagnostic_3rows_2buildings,100,69,56,0.0,0.06431159420289854,-0.043478260869565216
all26,TSB,11,8,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,9,diagnostic_3rows_2buildings,100,69,57,0.25,0.06431159420289854,0.1953611731097973
all26,TSB,11,9,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,10,diagnostic_3rows_2buildings,100,69,51,0.0,0.06431159420289854,-0.043478260869565216
all26,TSB,11,10,primary_6rows_3buildings,100,0,0,,,
all26,TSB,11,11,diagnostic_3rows_2buildings,100,69,40,0.5,0.056763285024154585,0.47826086956521735
all26,TSB,11,11,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.041666666666666664,1.0
all26,TSB,12,1,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,2,diagnostic_3rows_2buildings,100,69,51,0.6666666666666666,0.06431159420289854,0.6437560503388189
all26,TSB,12,2,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,3,diagnostic_3rows_2buildings,100,69,45,0.2,0.056763285024154585,0.14085603112840467
all26,TSB,12,3,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,4,diagnostic_3rows_2buildings,100,69,37,0.16666666666666666,0.056763285024154585,0.1021470396877033
all26,TSB,12,4,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,5,diagnostic_3rows_2buildings,100,69,4,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,12,5,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,6,diagnostic_3rows_2buildings,100,69,2,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,12,6,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,7,diagnostic_3rows_2buildings,100,69,19,0.0,0.041666666666666664,-0.043478260869565216
all26,TSB,12,7,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,8,diagnostic_3rows_2buildings,100,69,52,0.0,0.056763285024154585,-0.043478260869565216
all26,TSB,12,8,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,9,diagnostic_3rows_2buildings,100,69,45,0.0,0.056763285024154585,-0.043478260869565216
all26,TSB,12,9,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,10,diagnostic_3rows_2buildings,100,69,40,0.25,0.056763285024154585,0.1984511132623427
all26,TSB,12,10,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,11,diagnostic_3rows_2buildings,100,69,42,0.0,0.06431159420289854,-0.043478260869565216
all26,TSB,12,11,primary_6rows_3buildings,100,0,0,,,
all26,TSB,12,12,diagnostic_3rows_2buildings,100,69,31,0.5,0.041666666666666664,0.47826086956521735
all26,TSB,12,12,primary_6rows_3buildings,100,0,0,,,
current20,B,2,1,diagnostic_3rows_2buildings,100,100,99,0.16666666666666666,0.09736842105263158,0.0773942925444494
current20,B,2,1,primary_6rows_3buildings,100,90,77,0.16666666666666666,0.09676113360323887,0.0773942925444494
current20,B,2,2,diagnostic_3rows_2buildings,100,100,100,0.4444444444444444,0.3805169011279489,0.09703045583703519
current20,B,2,2,primary_6rows_3buildings,100,90,88,0.4444444444444444,0.3847460757156048,0.09703045583703519
current20,B,3,1,diagnostic_3rows_2buildings,100,100,75,0.5,0.06842105263157895,0.4736842105263158
current20,B,3,1,primary_6rows_3buildings,100,90,53,0.5,0.07625272331154685,0.4736842105263158
current20,B,3,2,diagnostic_3rows_2buildings,100,100,100,0.7142857142857143,0.33659214072505383,0.5112522609941129
current20,B,3,2,primary_6rows_3buildings,100,90,89,0.6961538461538461,0.3358514052739219,0.4984268772661712
current20,B,3,3,diagnostic_3rows_2buildings,100,100,100,0.75,0.22855243311899656,0.6808330046594276
current20,B,3,3,primary_6rows_3buildings,100,90,88,0.7321428571428572,0.23927621655949827,0.6473586547598538
current20,B,4,1,diagnostic_3rows_2buildings,100,100,53,0.5,0.06842105263157895,0.4736842105263158
current20,B,4,1,primary_6rows_3buildings,100,89,40,0.5,0.06842105263157895,0.4736842105263158
current20,B,4,2,diagnostic_3rows_2buildings,100,100,79,0.2111111111111111,0.13350877192982458,0.11581173982020096
current20,B,4,2,primary_6rows_3buildings,100,89,68,0.2222222222222222,0.13350877192982458,0.11581173982020096
current20,B,4,3,diagnostic_3rows_2buildings,100,100,97,0.13392857142857142,0.1690810973512212,-0.02328066057860468
current20,B,4,3,primary_6rows_3buildings,100,89,84,0.16666666666666666,0.18115970072239423,0.0068965517241379405
current20,B,4,4,diagnostic_3rows_2buildings,100,100,97,0.5555555555555556,0.18115970072239423,0.44435209008933013
current20,B,4,4,primary_6rows_3buildings,100,89,79,0.5555555555555556,0.18115970072239423,0.44435209008933013
current20,B,5,1,diagnostic_3rows_2buildings,100,100,16,0.5,0.05,0.4736842105263158
current20,B,5,1,primary_6rows_3buildings,100,88,10,0.5,0.05,0.4736842105263158
current20,B,5,2,diagnostic_3rows_2buildings,100,100,45,0.0,0.05,-0.052631578947368425
current20,B,5,2,primary_6rows_3buildings,100,88,42,0.0,0.07763157894736843,-0.052631578947368425
current20,B,5,3,diagnostic_3rows_2buildings,100,100,88,0.3333333333333333,0.1690810973512212,0.18648861272795808
current20,B,5,3,primary_6rows_3buildings,100,88,74,0.3,0.1690810973512212,0.17160216156420138
current20,B,5,4,diagnostic_3rows_2buildings,100,100,95,0.16666666666666666,0.12624269005847955,0.04861785345121532
current20,B,5,4,primary_6rows_3buildings,100,88,78,0.25,0.12624269005847955,0.08501698597832225
current20,B,5,5,diagnostic_3rows_2buildings,100,100,89,0.4,0.14213536291709666,0.30560262919533415
current20,B,5,5,primary_6rows_3buildings,100,88,72,0.3875,0.13691950464396285,0.2975054632034313
current20,B,6,1,diagnostic_3rows_2buildings,100,100,1,0.5,0.05,0.4736842105263158
current20,B,6,1,primary_6rows_3buildings,100,88,0,0.5,0.05,0.4736842105263158
current20,B,6,2,diagnostic_3rows_2buildings,100,100,30,0.0,0.05,-0.052631578947368425
current20,B,6,2,primary_6rows_3buildings,100,88,34,0.0,0.05131578947368421,-0.052631578947368425
current20,B,6,3,diagnostic_3rows_2buildings,100,100,62,0.15476190476190477,0.0831578947368421,0.08741594620557155
current20,B,6,3,primary_6rows_3buildings,100,88,51,0.14285714285714285,0.08684210526315789,0.07894736842105263
current20,B,6,4,diagnostic_3rows_2buildings,100,100,83,0.13392857142857142,0.12127192982456139,0.027290750472761666
current20,B,6,4,primary_6rows_3buildings,100,88,66,0.125,0.12017857142857143,0.013417559211653642
current20,B,6,5,diagnostic_3rows_2buildings,100,100,95,0.25,0.10649122807017543,0.1868758915834522
current20,B,6,5,primary_6rows_3buildings,100,88,75,0.2857142857142857,0.1111111111111111,0.1868758915834522
current20,B,6,6,diagnostic_3rows_2buildings,100,100,78,0.3333333333333333,0.11070175438596491,0.24677898909811694
current20,B,6,6,primary_6rows_3buildings,100,88,59,0.3333333333333333,0.0999122807017544,0.24677898909811694
current20,B,7,1,diagnostic_3rows_2buildings,100,100,0,0.5,0.05,0.4736842105263158
current20,B,7,1,primary_6rows_3buildings,100,86,0,0.5,0.05,0.4736842105263158
current20,B,7,2,diagnostic_3rows_2buildings,100,100,19,0.0,0.05,-0.05263157894736842
current20,B,7,2,primary_6rows_3buildings,100,86,19,0.0,0.05,-0.05263157894736842
current20,B,7,3,diagnostic_3rows_2buildings,100,100,56,0.125,0.07763157894736843,0.017907780738090337
current20,B,7,3,primary_6rows_3buildings,100,86,45,0.125,0.07763157894736843,0.0
current20,B,7,4,diagnostic_3rows_2buildings,100,100,83,0.2222222222222222,0.12497893016855866,0.11285174777157533
current20,B,7,4,primary_6rows_3buildings,100,86,66,0.2222222222222222,0.12072525062656642,0.1044647338538606
current20,B,7,5,diagnostic_3rows_2buildings,100,100,58,0.0,0.07763157894736843,-0.05263157894736842
current20,B,7,5,primary_6rows_3buildings,100,86,46,0.0,0.07763157894736843,0.0
current20,B,7,6,diagnostic_3rows_2buildings,100,100,94,0.26785714285714285,0.09482456140350877,0.1868758915834522
current20,B,7,6,primary_6rows_3buildings,100,86,75,0.25,0.09482456140350877,0.1868758915834522
current20,B,7,7,diagnostic_3rows_2buildings,100,100,60,0.3333333333333333,0.07763157894736843,0.24677898909811694
current20,B,7,7,primary_6rows_3buildings,100,86,45,0.3333333333333333,0.07763157894736843,0.24838949454905845
current20,B,8,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,B,8,1,primary_6rows_3buildings,100,85,0,1.0,0.05,1.0
current20,B,8,2,diagnostic_3rows_2buildings,100,100,11,0.25,0.05,0.2105263157894737
current20,B,8,2,primary_6rows_3buildings,100,85,11,0.0,0.05,0.0
current20,B,8,3,diagnostic_3rows_2buildings,100,100,50,0.0,0.05921052631578948,-0.05263157894736842
current20,B,8,3,primary_6rows_3buildings,100,85,41,0.0,0.07763157894736843,-0.05263157894736842
current20,B,8,4,diagnostic_3rows_2buildings,100,100,63,0.14285714285714285,0.08684210526315789,0.06734733948556842
current20,B,8,4,primary_6rows_3buildings,100,85,49,0.14285714285714285,0.08684210526315789,0.06734733948556842
current20,B,8,5,diagnostic_3rows_2buildings,100,100,56,0.0,0.07763157894736843,-0.05263157894736842
current20,B,8,5,primary_6rows_3buildings,100,85,47,0.0,0.07763157894736843,-0.05263157894736842
current20,B,8,6,diagnostic_3rows_2buildings,100,100,57,0.0,0.06842105263157895,-0.05263157894736842
current20,B,8,6,primary_6rows_3buildings,100,85,44,0.0,0.07142857142857142,-0.05263157894736842
current20,B,8,7,diagnostic_3rows_2buildings,100,100,86,0.225,0.0831578947368421,0.14991969055790386
current20,B,8,7,primary_6rows_3buildings,100,85,68,0.25,0.08684210526315789,0.16859122401847576
current20,B,8,8,diagnostic_3rows_2buildings,100,100,44,0.3333333333333333,0.05,0.29356725146198825
current20,B,8,8,primary_6rows_3buildings,100,85,30,0.3333333333333333,0.0625,0.25
current20,B,9,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,B,9,1,primary_6rows_3buildings,100,81,0,1.0,0.05,1.0
current20,B,9,2,diagnostic_3rows_2buildings,100,100,4,0.5,0.05,0.4736842105263158
current20,B,9,2,primary_6rows_3buildings,100,81,5,0.3333333333333333,0.05,0.2982456140350877
current20,B,9,3,diagnostic_3rows_2buildings,100,100,48,0.0,0.05,-0.05263157894736842
current20,B,9,3,primary_6rows_3buildings,100,81,36,0.0,0.06842105263157895,-0.05263157894736842
current20,B,9,4,diagnostic_3rows_2buildings,100,100,50,0.0,0.06546052631578947,-0.05263157894736842
current20,B,9,4,primary_6rows_3buildings,100,81,40,0.0,0.07763157894736843,-0.013810420590081612
current20,B,9,5,diagnostic_3rows_2buildings,100,100,61,0.14285714285714285,0.07763157894736843,0.031572985983293216
current20,B,9,5,primary_6rows_3buildings,100,81,47,0.14285714285714285,0.0831578947368421,0.031572985983293216
current20,B,9,6,diagnostic_3rows_2buildings,100,100,39,0.0,0.05,-0.052631578947368425
current20,B,9,6,primary_6rows_3buildings,100,81,35,0.0,0.0625,-0.052631578947368425
current20,B,9,7,diagnostic_3rows_2buildings,100,100,69,0.0,0.07763157894736843,-0.05263157894736842
current20,B,9,7,primary_6rows_3buildings,100,81,50,0.0,0.07763157894736843,-0.05263157894736842
current20,B,9,8,diagnostic_3rows_2buildings,100,100,70,0.2,0.07763157894736843,0.1161934295958911
current20,B,9,8,primary_6rows_3buildings,100,81,53,0.16666666666666666,0.07763157894736843,0.0711323763955343
current20,B,9,9,diagnostic_3rows_2buildings,100,100,31,0.3333333333333333,0.05,0.2982456140350877
current20,B,9,9,primary_6rows_3buildings,100,81,22,0.3333333333333333,0.05,0.28888888888888886
current20,B,10,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
