condition,metric,partition,nominal_cut,k,images,buildings,clusters_mean,singletons_mean,supported_clusters_mean,largest_share_mean,fixed_clusters_mean,fixed_singletons_mean,fixed_largest_share_mean,pair_incompatible_mean,remaining_pair_uncovered_mean,fixed_unseen_full_mass_mean,fixed_unseen_remaining_mass_mean,fixed_unseen_repeated_minority_mass_mean,fixed_repeated_minority_total_mass_mean,prefix_vs_full_relation_disagreement_mean,mean_old_pair_churn,probability_any_old_pair_change,probability_cluster_count_drop,prefix_minus_fixed_clusters,prefix_minus_fixed_singletons
manual,image,representative,9,4,45,14,2.3838888888888889,1.6164444444444444,0.76744444444444437,0.64752777777777781,2.346222222222222,1.5672222222222223,0.65675000000000006,0.55894444444444447,0.37499962016970528,0.3030019048224426,0.36750507825937395,0.084391164505466562,0.14584468417420363,0.029999999999999995,0.012555555555555554,0.02322222222222222,0.019444444444444445,0.03766666666666664,0.049222222222222188
manual,image,representative,9,5,45,14,2.7465555555555556,1.8704444444444446,0.87611111111111106,0.63682222222222218,2.7108888888888889,1.8285555555555555,0.64428888888888891,0.55891111111111114,0.35121233871716329,0.27147654220091288,0.34776283532906344,0.072179975300570257,0.14584468417420363,0.026488888888888888,0.0079444444444444449,0.021222222222222222,0.015777777777777776,0.035666666666666673,0.041888888888888892
manual,image,representative,9,6,45,14,3.0894444444444447,2.1123333333333334,0.97711111111111104,0.63050000000000006,3.0542222222222222,2.0725555555555557,0.63677777777777778,0.55771111111111116,0.33300050196716868,0.24532782257576308,0.33296522460836186,0.061559615221628949,0.14584468417420363,0.023962962962962964,0.0066333333333333331,0.01988888888888889,0.012111111111111112,0.035222222222222238,0.039777777777777801
manual,image,representative,9,7,45,14,3.4227777777777777,2.3533333333333335,1.0694444444444444,0.62520634920634921,3.3906666666666672,2.3165555555555555,0.63017460317460317,0.55782010582010588,0.31767627606598198,0.22201037436586632,0.32034103641456585,0.051934277117915553,0.14584468417420363,0.021513227513227515,0.0055703703703703696,0.021111111111111112,0.012,0.032111111111111104,0.036777777777777805
manual,image,representative,9,8,45,14,3.7419999999999995,2.5840000000000001,1.1579999999999999,0.62173611111111104,3.7144444444444447,2.552,0.62545833333333334,0.55912301587301583,0.30459305555555555,0.20102463011393218,0.30963026094276097,0.043877032254549413,0.14584468417420363,0.020035714285714285,0.0050052910052910049,0.023111111111111114,0.012444444444444445,0.027555555555555524,0.031999999999999952
manual,image,representative,9,9,45,14,4.0540000000000003,2.810888888888889,1.2431111111111111,0.61861728395061732,4.0296666666666665,2.7833333333333332,0.6214691358024691,0.56022530864197528,0.2935203944203944,0.18180857094426889,0.30026589706589707,0.03666560180644849,0.14584468417420363,0.019003086419753085,0.0047460317460317463,0.024222222222222225,0.011444444444444445,0.024333333333333363,0.027555555555555535
manual,image,representative,9,10,45,14,4.3585555555555553,3.0353333333333334,1.3232222222222223,0.6159,4.3408888888888892,3.0167777777777776,0.61794444444444452,0.5615382716049383,0.28249468802802136,0.16347949523567371,0.29103111456444791,0.030001129938372499,0.14584468417420363,0.0174320987654321,0.0043271604938271606,0.026555555555555558,0.014444444444444446,0.017666666666666674,0.018555555555555561
manual,image,representative,9,11,45,14,4.6542222222222218,3.2478888888888888,1.4063333333333332,0.61349494949494943,4.6406666666666672,3.2336666666666671,0.61506060606060597,0.56246060606060611,0.27275470085470083,0.14651843134406065,0.28277250712250712,0.024226150521230613,0.14584468417420363,0.016701010101010102,0.0031259259259259257,0.022222222222222223,0.011666666666666667,0.013555555555555567,0.014222222222222237
manual,image,representative,9,12,45,14,4.9417777777777774,3.4500000000000002,1.4917777777777776,0.61131481481481476,4.9316666666666666,3.4405555555555551,0.61250925925925925,0.56320707070707066,0.26423280423280426,0.13053024862881843,0.27510052910052907,0.019056648565859091,0.14584468417420363,0.015569023569023567,0.0032808080808080804,0.025333333333333336,0.011444444444444445,0.010111111111111112,0.0094444444444444844
manual,image,representative,9,13,45,14,5.206666666666667,3.6351111111111112,1.5715555555555556,0.61018803418803413,5.2029999999999994,3.632222222222222,0.61097435897435892,0.56282905982905984,0.25778258778258778,0.11615341130604288,0.26974959114959113,0.015081258702311333,0.14584468417420363,0.01474074074074074,0.0027457912457912455,0.02377777777777778,0.011333333333333334,0.0036666666666666922,0.0028888888888889208
manual,image,representative,9,14,45,14,5.4677777777777781,3.8176666666666672,1.6501111111111111,0.60978571428571438,5.4672222222222224,3.8184444444444448,0.61021428571428571,0.56204273504273516,0.25055855379188713,0.10218026013100384,0.26395238095238099,0.011042682491252285,0.14584468417420363,0.013394383394383393,0.0027877492877492879,0.026000000000000002,0.011444444444444445,0.0005555555555555536,-0.00077777777777774141
manual,image,representative,9,15,45,14,5.7300000000000004,4.0006666666666666,1.7293333333333334,0.60867407407407415,5.7340000000000009,4.0100000000000007,0.6090740740740741,0.5618994708994709,0.24428888888888889,0.088770412444153859,0.25832438271604941,0.0079573759277420612,0.14584468417420363,0.011864550264550263,0.0030219780219780217,0.029333333333333336,0.011555555555555557,-0.004000000000000033,-0.0093333333333333671
manual,image,representative,9,16,45,14,5.9827777777777786,4.1741111111111113,1.8086666666666666,0.60819444444444437,5.9914444444444444,4.1886666666666672,0.60830555555555554,0.5613407407407407,0.23936362433862435,0.076224399464845688,0.25386230158730161,0.0057176140835179731,0.14584468417420363,0.010316666666666667,0.002819047619047619,0.028333333333333335,0.010444444444444444,-0.0086666666666666246,-0.014555555555555572
manual,image,representative,9,17,45,14,6.2268888888888885,4.3395555555555552,1.8873333333333335,0.60808496732026152,6.240444444444444,4.3602222222222222,0.6080392156862745,0.56087091503267972,0.23535978835978832,0.06433928571428571,0.25042857142857139,0.0039094723523785306,0.14584468417420363,0.0090849673202614382,0.002633333333333333,0.028777777777777777,0.013333333333333332,-0.01355555555555546,-0.02066666666666668
manual,image,representative,9,18,45,14,6.4725555555555552,4.5037777777777785,1.9687777777777777,0.60766666666666669,6.4894444444444437,4.5314444444444453,0.60757407407407416,0.56074945533769061,0.23100370370370371,0.052627616444492868,0.24626296296296296,0.0023994939038417301,0.14584468417420363,0.0078700072621641255,0.0022720588235294117,0.026666666666666665,0.010444444444444445,-0.016888888888888943,-0.027666666666666673
manual,image,representative,12,1,45,14,1,1,0,1,1,1,1,,0.49735815605842298,0.44372387399658564,0.46407915347217404,0.12064453434310413,0.13843842698533773,,,,,0,0
manual,image,representative,12,2,45,14,1.4933333333333334,0.98666666666666658,0.50666666666666671,0.7533333333333333,1.4592222222222224,0.9184444444444444,0.77038888888888879,0.49333333333333329,0.40326929027857822,0.34695641973290714,0.38037515654853116,0.10510192116765342,0.13843842698533773,0.035222222222222224,,,0,0.034111111111111106,0.068222222222222212
manual,image,representative,12,3,45,14,1.8973333333333333,1.2143333333333335,0.68299999999999994,0.70088888888888889,1.8500000000000001,1.1446666666666667,0.71666666666666667,0.50207407407407412,0.35757656914617697,0.29581273443270012,0.34072008766469547,0.091347189834489598,0.13843842698533773,0.026629629629629628,0.0091111111111111115,0.0091111111111111115,0.0091111111111111115,0.047333333333333338,0.069666666666666696
manual,image,representative,12,4,45,14,2.2361111111111112,1.4227777777777779,0.81333333333333335,0.68352777777777773,2.1785555555555556,1.3461111111111113,0.69741666666666668,0.49798148148148152,0.32689731108817793,0.25843823810734567,0.31352569659442719,0.078883966558909349,0.13843842698533773,0.021759259259259259,0.0062592592592592596,0.011777777777777778,0.010111111111111111,0.057555555555555575,0.076666666666666661
manual,image,representative,12,5,45,14,2.5506666666666669,1.631,0.91966666666666663,0.6750222222222223,2.4907777777777778,1.5546666666666664,0.68644444444444441,0.49811111111111112,0.30313402255639099,0.22803424503287203,0.29220214424951269,0.067262903635901344,0.13843842698533773,0.01801111111111111,0.0055370370370370365,0.015000000000000001,0.012333333333333335,0.059888888888888915,0.076333333333333336
manual,image,representative,12,6,45,14,2.8467777777777776,1.8223333333333331,1.0244444444444445,0.6689074074074074,2.7835555555555556,1.7442222222222221,0.67861111111111105,0.49785925925925922,0.28523425826170923,0.20357392878331093,0.27639447277486495,0.056645158185318373,0.13843842698533773,0.01585925925925926,0.0043666666666666671,0.014666666666666668,0.0098888888888888898,0.063222222222222221,0.078111111111111131
manual,image,representative,12,7,45,14,3.1279999999999997,2.0036666666666667,1.1243333333333334,0.66431746031746031,3.0630000000000002,1.9245555555555556,0.67255555555555557,0.49820634920634921,0.26992707360722068,0.18182741182666812,0.26245255602240897,0.047344142966110926,0.13843842698533773,0.013867724867724866,0.0031703703703703703,0.014,0.010555555555555556,0.06500000000000003,0.079111111111111077
manual,image,representative,12,8,45,14,3.3937777777777778,2.1760000000000002,1.2177777777777776,0.66084722222222225,3.3251111111111111,2.0917777777777777,0.66816666666666669,0.49938095238095237,0.25746851528101528,0.16302024414901989,0.25117722416472416,0.039589575690433816,0.13843842698533773,0.012706349206349206,0.003158730158730159,0.015666666666666666,0.010555555555555556,0.068666666666666654,0.08422222222222224
manual,image,representative,12,9,45,14,3.6454444444444443,2.3385555555555557,1.306888888888889,0.65879012345679011,3.577,2.254111111111111,0.66481481481481486,0.49985493827160488,0.24739797979797981,0.14648724861671086,0.24201835016835019,0.033126462896371361,0.13843842698533773,0.011617283950617284,0.0026230158730158729,0.01588888888888889,0.010777777777777777,0.068444444444444433,0.084444444444444461
manual,image,representative,12,10,45,14,3.8983333333333334,2.5111111111111111,1.3872222222222224,0.65635555555555558,3.8304444444444448,2.4267777777777777,0.66154444444444449,0.50081234567901234,0.2369179968179968,0.13054740746794521,0.23247751754418422,0.026971963725739467,0.13843842698533773,0.010535802469135802,0.0022469135802469136,0.014555555555555556,0.009555555555555555,0.067888888888888915,0.084333333333333316
manual,image,representative,12,11,45,14,4.1356666666666673,2.6621111111111113,1.4735555555555555,0.65440404040404032,4.0677777777777777,2.5790000000000002,0.65909090909090906,0.50163838383838377,0.22766778252611586,0.11627654008208928,0.22445923551756886,0.021661395033477412,0.13843842698533773,0.0098545454545454561,0.0020246913580246914,0.016111111111111111,0.010666666666666666,0.067888888888888915,0.08311111111111108
manual,image,representative,12,12,45,14,4.3622222222222229,2.8037777777777779,1.5584444444444443,0.65324074074074068,4.2967777777777778,2.7234444444444441,0.65708333333333324,0.50224579124579127,0.22000974025974027,0.10331071004806702,0.21782114798781468,0.01735453065029724,0.13843842698533773,0.0085942760942760935,0.0019919191919191919,0.015777777777777779,0.010888888888888889,0.065444444444444513,0.080333333333333423
manual,image,representative,12,13,45,14,4.5713333333333335,2.9326666666666665,1.6386666666666665,0.65252991452991449,4.5115555555555558,2.8610000000000002,0.65570085470085471,0.50208974358974368,0.21393893698893701,0.091584681813228722,0.21275644540644542,0.013767898913951545,0.13843842698533773,0.0075071225071225061,0.0013552188552188554,0.014333333333333333,0.010333333333333333,0.059777777777777805,0.071666666666666698
manual,image,representative,12,14,45,14,4.7763333333333335,3.0614444444444446,1.7148888888888889,0.65232539682539692,4.7213333333333338,2.995333333333333,0.65485714285714292,0.50160439560439563,0.20740317460317459,0.080152778383155959,0.20715767195767196,0.010063302277432712,0.13843842698533773,0.0066483516483516478,0.0014601139601139602,0.014888888888888889,0.0097777777777777776,0.055000000000000014,0.066111111111111176
manual,image,representative,12,15,45,14,4.9797777777777776,3.1908888888888889,1.788888888888889,0.65177777777777779,4.9317777777777776,3.133777777777778,0.65375555555555553,0.50164973544973546,0.20136512345679011,0.069321360769072443,0.20183117283950619,0.0072201969295218717,0.13843842698533773,0.0059386243386243386,0.0013748473748473749,0.016111111111111111,0.010555555555555556,0.047999999999999966,0.057111111111111126
manual,image,representative,12,16,45,14,5.173,3.3118888888888889,1.8611111111111112,0.65174305555555556,5.1324444444444444,3.2628888888888889,0.6531527777777778,0.50102129629629633,0.19693412698412696,0.059418586320874649,0.19809841269841269,0.0053310047461649288,0.13843842698533773,0.0052685185185185187,0.0011904761904761904,0.01588888888888889,0.010999999999999999,0.040555555555555546,0.048999999999999981
manual,image,representative,12,17,45,14,5.3596666666666666,3.4266666666666663,1.9330000000000001,0.65184313725490206,5.3263333333333334,3.3861111111111111,0.65283006535947719,0.50056290849673202,0.19347751322751322,0.050038258084825593,0.1950833333333333,0.0036897615415349967,0.13843842698533773,0.0044338235294117644,0.001401851851851852,0.018666666666666665,0.010888888888888889,0.03333333333333334,0.040555555555555532
manual,image,representative,12,18,45,14,5.5461111111111112,3.5419999999999998,2.004111111111111,0.65159876543209871,5.519222222222222,3.5098888888888888,0.65233950617283953,0.50043064633260714,0.18925555555555557,0.040820345549864995,0.1913296296296296,0.0022733436853002069,0.13843842698533773,0.0037596223674655044,0.0011037581699346404,0.016333333333333332,0.010222222222222223,0.026888888888888796,0.03211111111111109
manual,sphere,complete,6,1,45,14,1,1,0,1,1,1,1,,0.64498503994945644,0.75471054992553854,0.78887072569067229,0.22674579352971799,0.25678483648735367,,,,,0,0
manual,sphere,complete,6,2,45,14,1.6393333333333333,1.2786666666666666,0.36066666666666669,0.68033333333333335,1.7897777777777779,1.5795555555555556,0.60511111111111116,0.63933333333333331,0.53621206139730393,0.61699492360127373,0.67563604991881565,0.19949358359667282,0.25678483648735367,0.15044444444444444,,,0,-0.15044444444444446,-0.30088888888888887
manual,sphere,complete,6,3,45,14,2.2231111111111113,1.6734444444444443,0.54966666666666664,0.59229629629629632,2.4745555555555558,2.0489999999999999,0.50848148148148142,0.64696296296296296,0.48071456582633049,0.52427974404610567,0.60288080454403992,0.1753484490211035,0.25678483648735367,0.13122222222222221,0.01977777777777778,0.01977777777777778,0,-0.25144444444444447,-0.37555555555555559
manual,sphere,complete,6,4,45,14,2.7438888888888888,2.0162222222222224,0.72766666666666657,0.55230555555555561,3.0697777777777775,2.4135555555555555,0.46780555555555553,0.64329629629629637,0.44498633900928797,0.45449921361374451,0.5502566119137714,0.15275358626033683,0.25678483648735367,0.12348148148148148,0.016481481481481479,0.030555555555555555,0,-0.32588888888888889,-0.39733333333333332
manual,sphere,complete,6,5,45,14,3.2478888888888888,2.3618888888888887,0.8859999999999999,0.52444444444444449,3.6172222222222223,2.7491111111111111,0.44413333333333332,0.6425333333333334,0.41746200918964077,0.39913180959645495,0.51019699944305208,0.13197674742411583,0.25678483648735367,0.11631111111111112,0.016722222222222222,0.043888888888888894,0.00022222222222222223,-0.36933333333333335,-0.38722222222222213
