channel,k,replicate,task_count,mae,rmse,spearman,top20_recall
wall,20,23,42,0.00236982733954259,0.003307222303778841,0.9837938578721335,1.0
boundary,20,24,42,0.001974398562215252,0.003900000971028706,0.9632120573697431,0.8888888888888888
wall,20,24,42,0.002683359214131156,0.004044005300507796,0.9706668827485618,1.0
boundary,20,25,42,0.0012098003315905164,0.001812402670356269,0.9918969289360668,0.8888888888888888
wall,20,25,42,0.0021169972507357393,0.002956136750249525,0.9812008751316751,1.0
boundary,20,26,42,0.0014564835076661322,0.002131352563324872,0.9881695162466576,0.8888888888888888
wall,20,26,42,0.0021992978892753064,0.0029375905027681287,0.978769953812495,1.0
boundary,20,27,42,0.001389116392540981,0.0020659371961532533,0.9828214893444616,0.8888888888888888
wall,20,27,42,0.002628692673051433,0.0041119588680674606,0.9807146908678389,0.8888888888888888
boundary,20,28,42,0.0013811567534972712,0.00206977282502976,0.9857385949274775,0.8888888888888888
wall,20,28,42,0.002270738673958118,0.0037273310440089093,0.9909245604083947,0.8888888888888888
boundary,20,29,42,0.0013485411393479429,0.0023197753411251043,0.9906004375658376,1.0
wall,20,29,42,0.0020372595306509594,0.0025836101791968788,0.9901142533020015,0.8888888888888888
boundary,20,30,42,0.0015834109221699556,0.0031479861193244307,0.9833076736082976,0.8888888888888888
wall,20,30,42,0.0025565444546751075,0.0036273762045782483,0.980228506604003,0.8888888888888888
boundary,20,31,42,0.0015289207475939865,0.0025360965860883283,0.9914107446722309,1.0
wall,20,31,42,0.002198666737591106,0.003320133377466942,0.9635361802123006,0.8888888888888888
boundary,20,32,42,0.0014521727758354615,0.002166854798022003,0.9816870593955109,1.0
wall,20,32,42,0.0022584443447748606,0.0033964582632641433,0.9661291629527591,0.8888888888888888
boundary,20,33,42,0.0013615874965207078,0.003220438486677888,0.9834697350295764,0.8888888888888888
wall,20,33,42,0.002326999473593833,0.0034795481155533324,0.9752046025443645,1.0
boundary,20,34,42,0.0016438230745150337,0.0029361909308537066,0.9789320152337737,0.8888888888888888
wall,20,34,42,0.002084638938730863,0.003095844624617528,0.9844421035572481,0.8888888888888888
boundary,20,35,42,0.0011880140105164495,0.0019084750892686025,0.9875212705615429,0.8888888888888888
wall,20,35,42,0.002457259602746379,0.003819839358692351,0.9692083299570537,0.8888888888888888
boundary,20,36,42,0.0015665220102269392,0.0029071282824037568,0.9867109634551496,1.0
wall,20,36,42,0.0021756661072460846,0.0031207449781728955,0.9805526294465604,0.8888888888888888
boundary,20,37,42,0.0011736277716350497,0.0016340745589036947,0.9915728060935095,0.8888888888888888
wall,20,37,42,0.0020176698844519758,0.0029104099537641784,0.9899521918807228,0.8888888888888888
boundary,20,38,42,0.00126766715779241,0.002084205221229839,0.9849282878210843,0.8888888888888888
wall,20,38,42,0.001962289724918218,0.0028801595721860028,0.9816870593955109,1.0
boundary,20,39,42,0.0011834743079093192,0.0017136660405327974,0.9925451746211814,1.0
wall,20,39,42,0.002095690419733192,0.0030906985268933022,0.9910866218296734,0.8888888888888888
boundary,20,40,42,0.0016836049757967182,0.003284941766274319,0.9797423223401671,0.8888888888888888
wall,20,40,42,0.00243116638157745,0.003957139091140856,0.9743942954379711,1.0
boundary,20,41,42,0.0018184204791128467,0.0028648487890880515,0.9868730248764281,1.0
wall,20,41,42,0.0018424769366923335,0.00269365653284403,0.983631796450855,0.8888888888888888
boundary,20,42,42,0.00154040102919981,0.002407300659093025,0.9837938578721335,1.0
wall,20,42,42,0.0021525628470795933,0.0031017859335324797,0.9859006563487562,1.0
boundary,20,43,42,0.0015973908369322557,0.0030054442116083427,0.9875212705615429,1.0
wall,20,43,42,0.002534589333847975,0.003497185174085678,0.9765010939145937,1.0
boundary,20,44,42,0.001237975743896671,0.0017406309048302445,0.9888177619317722,1.0
wall,20,44,42,0.0024829076943196217,0.0033805999504460714,0.9790940766550522,1.0
boundary,20,45,42,0.001261509354304833,0.0018979187809370207,0.9852524106636414,1.0
wall,20,45,42,0.002185447485235575,0.002923300713989725,0.9888177619317722,1.0
boundary,20,46,42,0.0016466209265626997,0.002186475589465572,0.9837938578721335,0.8888888888888888
wall,20,46,42,0.002728306606575856,0.004631359242857912,0.9810388137103964,0.8888888888888888
boundary,20,47,42,0.0015002359350439975,0.0022295550909671195,0.9889798233530509,1.0
wall,20,47,42,0.0023215303570693784,0.0031093072511383384,0.9837938578721335,0.8888888888888888
boundary,20,48,42,0.0012181585142428124,0.001944199577709989,0.996110525889312,1.0
wall,20,48,42,0.0018832397520355138,0.0029437454302501066,0.9847662263998056,0.8888888888888888
boundary,20,49,42,0.0010928793685087365,0.001516897366373706,0.9928692974637389,1.0
wall,20,49,42,0.0020331710468273227,0.003832146888355126,0.978769953812495,0.8888888888888888
boundary,20,50,42,0.0011703574256526916,0.0015726843194985279,0.9810388137103964,0.8888888888888888
wall,20,50,42,0.002144165625528,0.00319155763101342,0.9792561380763309,0.8888888888888888
boundary,20,51,42,0.0013616766059140614,0.0018321182584913965,0.9834697350295764,0.8888888888888888
wall,20,51,42,0.002314096096936939,0.003974004540285773,0.9766631553358724,1.0
boundary,20,52,42,0.0017021772813798006,0.002741621899000509,0.9812008751316751,0.8888888888888888
wall,20,52,42,0.002869929298395431,0.004416044073689841,0.9549469248845313,0.8888888888888888
boundary,20,53,42,0.0017041385869344867,0.0024387058546917807,0.9889798233530509,0.8888888888888888
wall,20,53,42,0.0025445551968120836,0.003959100885221363,0.9870350862977069,0.8888888888888888
boundary,20,54,42,0.0014751592783990505,0.0021208936975462443,0.9889798233530509,1.0
wall,20,54,42,0.002139083808032531,0.0027924803347953216,0.9865489020338709,1.0
boundary,20,55,42,0.001659367639605552,0.00246365057367673,0.9878453934041003,0.8888888888888888
wall,20,55,42,0.002620888127393875,0.003664941523248629,0.9640223644761365,0.8888888888888888
boundary,20,56,42,0.001241665887799889,0.001713800360826947,0.9915728060935095,1.0
wall,20,56,42,0.002334896667523153,0.0034827298339184676,0.9718013126975124,0.8888888888888888
boundary,20,57,42,0.0013232586967890552,0.0017938618001876454,0.9854144720849202,0.8888888888888888
wall,20,57,42,0.001877388413900755,0.0025741862780002626,0.9868730248764281,0.8888888888888888
boundary,20,58,42,0.001485937675780391,0.002491617971823309,0.9826594279231831,0.8888888888888888
wall,20,58,42,0.0022489261072155993,0.0033096606451126307,0.974880479701807,0.8888888888888888
boundary,20,59,42,0.0016338860824955657,0.0022757097966143347,0.9902763147232801,1.0
wall,20,59,42,0.0021446965967136127,0.0032659905996900215,0.9680739000081031,0.8888888888888888
boundary,20,60,42,0.0017408294860725708,0.0026162298732018974,0.9776355238635442,0.8888888888888888
wall,20,60,42,0.002391949006928467,0.003417972353583431,0.9765010939145937,0.8888888888888888
boundary,20,61,42,0.0014640726958303416,0.002626795803119507,0.9893039461956082,0.8888888888888888
wall,20,61,42,0.0020271162463940074,0.0029733341303812186,0.9761769710720363,0.8888888888888888
boundary,20,62,42,0.0011776105217013084,0.0016734071929921455,0.9946519730978041,1.0
wall,20,62,42,0.0023537869788842,0.0034812150042074935,0.9742322340166923,0.7777777777777778
boundary,20,63,42,0.0017227031727986373,0.0033807692882537378,0.9824973665019043,0.8888888888888888
wall,20,63,42,0.0027734251841908886,0.004311893511627355,0.9719633741187911,0.7777777777777778
boundary,20,64,42,0.001202920729950389,0.0016297431280672752,0.9918969289360668,0.8888888888888888
wall,20,64,42,0.0020877362394348467,0.0032023693720281796,0.9735839883315778,0.8888888888888888
boundary,20,65,42,0.0012123689955698088,0.0017039867572062452,0.9878453934041003,1.0
wall,20,65,42,0.0022529977477002633,0.0033735014170458775,0.9821732436593469,0.8888888888888888
boundary,20,66,42,0.0018866666395673268,0.0033831278229392307,0.977311401020987,1.0
wall,20,66,42,0.002532588933099348,0.0036726132329788458,0.9666153472165951,1.0
boundary,20,67,42,0.0018254193798432797,0.002567033888598224,0.9813629365529535,1.0
wall,20,67,42,0.0022688853667329006,0.0032702626113224756,0.9782837695486591,0.8888888888888888
boundary,20,68,42,0.0016397243413616553,0.0025619672844277123,0.9821732436593469,1.0
wall,20,68,42,0.002560486718923084,0.003947903937059017,0.9625638116846286,0.7777777777777778
boundary,20,69,42,0.0016156695090184952,0.002297969458986999,0.9904383761445589,1.0
wall,20,69,42,0.0027512386060816263,0.005027281461559913,0.9666153472165951,1.0
boundary,20,70,42,0.0016455988301210995,0.0024837826430020894,0.9815249979742322,0.8888888888888888
wall,20,70,42,0.0025612663577467302,0.004407595458774944,0.9632120573697431,0.8888888888888888
boundary,20,71,42,0.001744057701297062,0.0030295066170783133,0.9867109634551496,0.8888888888888888
wall,20,71,42,0.002890755295051834,0.004978669937696485,0.9507333279312861,0.8888888888888888
boundary,20,72,42,0.0015758196233907657,0.0026441971569443955,0.9860627177700348,0.8888888888888888
wall,20,72,42,0.0023496085530649484,0.0037367834093520232,0.9687221456932178,0.8888888888888888
boundary,20,73,42,0.0016180821289463413,0.0022537450384809616,0.9867109634551496,1.0
wall,20,73,42,0.002231661957142706,0.0031821576971631724,0.9829835507657402,0.8888888888888888
boundary,20,74,42,0.0011191246033458312,0.001586507829696878,0.9906004375658376,1.0
wall,20,74,42,0.0025695646586877687,0.0037167793066823253,0.976339032493315,1.0
boundary,20,75,42,0.0014632915324419911,0.0020203233691243653,0.9847662263998056,1.0
wall,20,75,42,0.0025797310657007183,0.003858809417997929,0.9633741187910219,1.0
boundary,20,76,42,0.0012124596785322464,0.0016974991204124921,0.9956243416254761,0.8888888888888888
wall,20,76,42,0.0023136078466641993,0.0035396660618265754,0.9760149096507578,0.8888888888888888
boundary,20,77,42,0.0014905243532423148,0.002122369888109413,0.9897901304594443,1.0
wall,20,77,42,0.0028571947185381786,0.004562695778398943,0.9557572319909247,0.8888888888888888
boundary,20,78,42,0.0014498637317977765,0.001987352473839522,0.9875212705615429,0.8888888888888888
wall,20,78,42,0.0020630004688014882,0.0032223364808739463,0.9711530670123978,0.8888888888888888
boundary,20,79,42,0.001701048103816119,0.002554765351994951,0.9824973665019043,0.7777777777777778
wall,20,79,42,0.0025308504948811047,0.004622522726723169,0.9627258731059073,0.8888888888888888
boundary,20,80,42,0.0010450928843562773,0.0013988862101272177,0.9904383761445589,1.0
wall,20,80,42,0.0022962752034859377,0.003533548526729518,0.9659671015314805,0.8888888888888888
boundary,20,81,42,0.0013259866847737229,0.002036016308215589,0.9867109634551496,0.8888888888888888
wall,20,81,42,0.0021670752549289604,0.002936702979742062,0.9888177619317722,1.0
boundary,20,82,42,0.0018222321870441352,0.0030776241971746613,0.9859006563487562,0.8888888888888888
wall,20,82,42,0.002747113676930232,0.0041813216255238,0.9583502147313834,1.0
boundary,20,83,42,0.0014153527613574622,0.002094754651047515,0.9863868406125923,0.8888888888888888
wall,20,83,42,0.002158576239772356,0.002921785317423053,0.9769872781784296,0.8888888888888888
boundary,20,84,42,0.0017203132176109432,0.002863930267162745,0.9870350862977069,1.0
wall,20,84,42,0.002237165813297531,0.0032705534704121483,0.9794181994976097,1.0
boundary,20,85,42,0.0015500651297154482,0.0023054471180229677,0.9803905680252817,0.8888888888888888
wall,20,85,42,0.0023960957035178156,0.0034854144199430314,0.9771493395997083,0.7777777777777778
boundary,20,86,42,0.0016568663755248774,0.002759664966442982,0.9914107446722309,1.0
wall,20,86,42,0.0019375453516422066,0.0029029071500899636,0.9813629365529535,0.8888888888888888
boundary,20,87,42,0.0017445715562626138,0.002948581507375894,0.9884936390892148,1.0
wall,20,87,42,0.0022827988783156606,0.003274550195341762,0.9719633741187911,1.0
boundary,20,88,42,0.0014273232665756783,0.002228305309399875,0.9810388137103964,0.8888888888888888
wall,20,88,42,0.0023014111374746013,0.003442110732172302,0.9742322340166923,0.8888888888888888
boundary,20,89,42,0.001311198178691144,0.002050759946252007,0.9933554817275748,1.0
wall,20,89,42,0.0023163913993621147,0.003430235466686533,0.9718013126975124,0.7777777777777778
boundary,20,90,42,0.0016632495271594809,0.002429036511038728,0.9863868406125923,0.8888888888888888
wall,20,90,42,0.001987360765922184,0.002833700595323028,0.977311401020987,0.8888888888888888
boundary,20,91,42,0.001655129423387295,0.003032091430042347,0.9743942954379711,0.8888888888888888
wall,20,91,42,0.002594306325057107,0.004031359621797843,0.9824973665019043,1.0
boundary,20,92,42,0.0013872970813939528,0.0020480510570783095,0.9923831131999027,0.8888888888888888
wall,20,92,42,0.0020774915386285787,0.003386144461956312,0.9813629365529535,0.8888888888888888
boundary,20,93,42,0.0014675042825352826,0.002155673440976323,0.9917348675147881,1.0
wall,20,93,42,0.0021937363889233583,0.0035650512869175644,0.9884936390892148,0.8888888888888888
boundary,20,94,42,0.001417626261189351,0.0021220183353190987,0.9805526294465604,0.8888888888888888
wall,20,94,42,0.0018531018723554396,0.0028560186186082524,0.9824973665019043,0.8888888888888888
boundary,20,95,42,0.00138455773756801,0.002056666776634548,0.9938416659914109,1.0
wall,20,95,42,0.002437359343593621,0.004017978047780084,0.9742322340166923,0.7777777777777778
boundary,20,96,42,0.0014867732937497425,0.0019314537785552345,0.9821732436593469,1.0
wall,20,96,42,0.0022030757208265483,0.0036006477713885297,0.9716392512762337,1.0
boundary,20,97,42,0.0018468583894746286,0.0033948590184855704,0.9761769710720363,0.7777777777777778
wall,20,97,42,0.0029526958926163827,0.004632625798019964,0.9726116198039058,1.0
boundary,20,98,42,0.00163693614895281,0.0035164014606804896,0.975852848229479,0.8888888888888888
wall,20,98,42,0.002530812535268751,0.003790716021421161,0.9711530670123978,1.0
boundary,20,99,42,0.0012616582420780747,0.0020656711999719633,0.9889798233530509,0.8888888888888888
wall,20,99,42,0.0022684237152247933,0.0035871073993626497,0.9769872781784296,0.8888888888888888
boundary,20,100,42,0.001569333865466754,0.00262610275966627,0.9852524106636414,1.0
wall,20,100,42,0.002193909504686297,0.0033677608433764585,0.9640223644761365,0.8888888888888888
boundary,20,101,42,0.0013074658950464858,0.0016852603972663082,0.9859006563487562,0.8888888888888888
wall,20,101,42,0.0025226762796534516,0.004295398132336716,0.977311401020987,1.0
boundary,20,102,42,0.0012740185901855337,0.002166803832987676,0.9910866218296734,0.8888888888888888
wall,20,102,42,0.0020416505015657177,0.003058592605940359,0.9846041649785269,1.0
boundary,20,103,42,0.0015034485442732611,0.002211624002202359,0.9914107446722309,0.8888888888888888
wall,20,103,42,0.0025770516746785035,0.004626531329217595,0.9625638116846286,1.0
boundary,20,104,42,0.001424407191811748,0.0019129842719939848,0.9857385949274775,0.8888888888888888
wall,20,104,42,0.002230226211792476,0.003064982213261247,0.9847662263998056,0.8888888888888888
boundary,20,105,42,0.0009151875016979805,0.0013006900176324842,0.9902763147232801,1.0
wall,20,105,42,0.0016781604958713149,0.0022529490256940417,0.9912486832509522,0.7777777777777778
boundary,20,106,42,0.0018392348487217957,0.003368017637369252,0.9862247791913136,0.8888888888888888
wall,20,106,42,0.0024981791849446678,0.0037104693215526136,0.9739081111741351,0.8888888888888888
boundary,20,107,42,0.0015027424201417934,0.003087746401598947,0.9888177619317722,0.8888888888888888
wall,20,107,42,0.002892648283617142,0.004533873845146932,0.9549469248845313,0.8888888888888888
boundary,20,108,42,0.0016274590228663797,0.002328987383477267,0.9850903492423629,1.0
wall,20,108,42,0.0025681906696401954,0.003495624612297011,0.9721254355400698,1.0
boundary,20,109,42,0.0014444631398951222,0.001845361854142524,0.9852524106636414,1.0
wall,20,109,42,0.0020783911626529954,0.0029257999518239575,0.9871971477189856,0.8888888888888888
boundary,20,110,42,0.0013413940963648504,0.002134076212819466,0.9927072360424601,1.0
wall,20,110,42,0.0022354699240391893,0.0033535965631912527,0.9756907868082003,0.8888888888888888
boundary,20,111,42,0.0013204237660818321,0.002015072762060561,0.9915728060935095,0.8888888888888888
wall,20,111,42,0.001977773829391091,0.0026602381874147223,0.9891418847743295,0.8888888888888888
boundary,20,112,42,0.001297047907557911,0.0018343152788822565,0.9915728060935095,1.0
wall,20,112,42,0.002131894660333812,0.0032207511908064986,0.9786078923912163,1.0
boundary,20,113,42,0.0016437685814913148,0.0032248375522745194,0.9907624989871162,0.8888888888888888
wall,20,113,42,0.002462958343812046,0.0036606051923948326,0.9792561380763309,1.0
boundary,20,114,42,0.001370777535462134,0.00200773206586147,0.9870350862977069,1.0
wall,20,114,42,0.002216568226990228,0.003211806271951282,0.9805526294465604,0.8888888888888888
boundary,20,115,42,0.0013705233359540413,0.0020517650671415194,0.9859006563487562,0.8888888888888888
wall,20,115,42,0.0022656260374600665,0.0030997922431281297,0.983631796450855,0.8888888888888888
boundary,20,116,42,0.0012997504224807148,0.002364440532932559,0.9920589903573456,0.8888888888888888
wall,20,116,42,0.0021374580769374283,0.003185473711280344,0.9735839883315778,0.8888888888888888
boundary,20,117,42,0.0013192055630897495,0.001888152806650157,0.9883315776679361,1.0
wall,20,117,42,0.002788856795705105,0.004181520139002229,0.9615914431569564,1.0
boundary,20,118,42,0.0014628228326882841,0.00217257366995567,0.9891418847743295,1.0
wall,20,118,42,0.00199519470051613,0.0029864785904180516,0.9868730248764281,0.8888888888888888
boundary,20,119,42,0.0019757835640261,0.0037500487079769294,0.9794181994976097,0.8888888888888888
wall,20,119,42,0.0028521310156986645,0.0047549813592368895,0.9578640304675472,0.8888888888888888
boundary,20,120,42,0.0012132547991562943,0.0023630280084964714,0.9907624989871162,0.8888888888888888
wall,20,120,42,0.0019205444277398563,0.0029362507643935264,0.9808767522891176,1.0
boundary,20,121,42,0.0015077095641940585,0.0021990879582954033,0.9870350862977069,0.8888888888888888
wall,20,121,42,0.0020123223823451547,0.002604122056525848,0.9873592091402642,0.7777777777777778
boundary,20,122,42,0.0016684116324938113,0.0033161558406117875,0.975852848229479,0.8888888888888888
wall,20,122,42,0.0032090595589024497,0.00524251322810188,0.9486265294546634,0.8888888888888888
boundary,20,123,42,0.0013955682574447678,0.0019313772356611392,0.9940037274126894,1.0
wall,20,123,42,0.0019179568007025856,0.0025789838829672934,0.9847662263998056,1.0
boundary,20,124,42,0.0016157183319901848,0.002968806730287494,0.978769953812495,0.8888888888888888
wall,20,124,42,0.002575687775027006,0.004129576355324222,0.9640223644761365,0.8888888888888888
boundary,20,125,42,0.0014506688987988633,0.0020654897890561032,0.9867109634551496,0.8888888888888888
wall,20,125,42,0.0020088296525377974,0.0029265606917443245,0.9831456121870189,0.8888888888888888
boundary,20,126,42,0.001422383596074933,0.0021206836489365256,0.9865489020338709,0.8888888888888888
wall,20,126,42,0.0023600124154676237,0.003743631215019769,0.9881695162466576,1.0
boundary,20,127,42,0.0014311740928623848,0.0020449563251609577,0.9837938578721335,0.8888888888888888
wall,20,127,42,0.002513966971039555,0.0037022564372666145,0.9677497771655458,0.8888888888888888
boundary,20,128,42,0.0013845355042852328,0.0019448752674430256,0.9901142533020015,1.0
wall,20,128,42,0.002025390180266316,0.003394850896142515,0.9797423223401671,0.8888888888888888
boundary,20,129,42,0.0012724687795903004,0.0018878569113699962,0.9901142533020015,1.0
wall,20,129,42,0.001952787069663608,0.003017839318684345,0.9888177619317722,0.8888888888888888
boundary,20,130,42,0.0010913091379283477,0.0016301727029001327,0.9922210517786242,1.0
wall,20,130,42,0.001717321928078309,0.0025707636364775675,0.9930313588850175,1.0
boundary,20,131,42,0.00144190031204565,0.0022422729494466337,0.9888177619317722,0.8888888888888888
wall,20,131,42,0.0024842047238321134,0.0037082728959566724,0.9752046025443645,0.8888888888888888
boundary,20,132,42,0.0013484332991071215,0.001841497300051866,0.9894660076168867,0.8888888888888888
wall,20,132,42,0.0020872565964204963,0.0028572792137028452,0.9925451746211814,0.8888888888888888
boundary,20,133,42,0.0015174621153874457,0.002124746712287938,0.9818491208167897,1.0
wall,20,133,42,0.0021336978824147332,0.0030130739251830537,0.9852524106636414,0.8888888888888888
boundary,20,134,42,0.001479430953283278,0.0020503680376158144,0.9844421035572481,1.0
wall,20,134,42,0.001997028376550664,0.0029245219069900796,0.9800664451827242,1.0
boundary,20,135,42,0.0015526904517253067,0.0022052301838096397,0.9815249979742322,0.8888888888888888
wall,20,135,42,0.0030567034054190916,0.004791429609813308,0.9721254355400698,0.8888888888888888
boundary,20,136,42,0.001470799459865271,0.002441364506629023,0.9833076736082976,0.8888888888888888
wall,20,136,42,0.0024775281650768082,0.0040598184064861665,0.9693703913783325,0.8888888888888888
boundary,20,137,42,0.001525623403698043,0.0019857282990499493,0.9860627177700348,0.8888888888888888
wall,20,137,42,0.0023025878853172033,0.0030838554813892582,0.976339032493315,1.0
boundary,20,138,42,0.0017587925770956292,0.002529373356333635,0.9849282878210843,0.8888888888888888
wall,20,138,42,0.002601446016023204,0.0039055387251568257,0.9786078923912163,0.8888888888888888
boundary,20,139,42,0.00147628549349622,0.0020988939774455565,0.9846041649785269,1.0
wall,20,139,42,0.0029046898646082073,0.0047048298359316735,0.977311401020987,0.8888888888888888
boundary,20,140,42,0.0014077872136295838,0.002746139655971001,0.9867109634551496,0.8888888888888888
wall,20,140,42,0.0023115866351703447,0.0033654808220171073,0.977797585284823,0.8888888888888888
boundary,20,141,42,0.0013778424089183371,0.0019019270586098699,0.9889798233530509,1.0
wall,20,141,42,0.002471851193030643,0.003530687043984749,0.9828214893444616,1.0
boundary,20,142,42,0.0010890920298905287,0.0015591328598700816,0.9901142533020015,0.8888888888888888
wall,20,142,42,0.0016775670336116263,0.0022227902445831433,0.9909245604083947,1.0
boundary,20,143,42,0.0016653996367106203,0.0029689669725729982,0.9865489020338709,1.0
wall,20,143,42,0.003273846314704302,0.005203433348279148,0.9643464873186938,0.7777777777777778
boundary,20,144,42,0.0015084438862703097,0.0023447221512743442,0.9857385949274775,0.7777777777777778
wall,20,144,42,0.0021350147454923646,0.0034028924465520634,0.9794181994976097,0.8888888888888888
boundary,20,145,42,0.00137988009914252,0.0022148058243464,0.9896280690381655,0.8888888888888888
wall,20,145,42,0.001984024450477261,0.002948046035486098,0.9904383761445589,0.8888888888888888
boundary,20,146,42,0.0014343742549949123,0.002244583125942311,0.9705048213272831,0.8888888888888888
wall,20,146,42,0.0023562396074754016,0.0035451444668805937,0.9760149096507578,0.8888888888888888
boundary,20,147,42,0.001668354269799337,0.0023240113273329593,0.9893039461956082,0.8888888888888888
wall,20,147,42,0.0022698246365117866,0.0037150654834894516,0.9810388137103964,0.8888888888888888
boundary,20,148,42,0.0019374735228155377,0.003087661995085586,0.9859006563487562,1.0
wall,20,148,42,0.0022620161163103523,0.003360177093683273,0.9753666639656432,1.0
boundary,20,149,42,0.0016373162905673553,0.0026941047174509226,0.9808767522891176,0.7777777777777778
wall,20,149,42,0.002617420722150507,0.004133017253334142,0.9718013126975124,1.0
boundary,20,150,42,0.0014770438547704267,0.002397356978724503,0.9875212705615429,1.0
wall,20,150,42,0.0022965133238256052,0.003339771278366235,0.9742322340166923,0.8888888888888888
boundary,20,151,42,0.001411735783611178,0.0023942619836289183,0.9893039461956082,0.8888888888888888
wall,20,151,42,0.0022177806682923957,0.003090023254072899,0.9914107446722309,1.0
boundary,20,152,42,0.001777609448027473,0.0036981436137344856,0.9797423223401671,0.8888888888888888
wall,20,152,42,0.0029526693131156287,0.004334812658925938,0.9651567944250872,0.8888888888888888
boundary,20,153,42,0.001540406255377059,0.0020819043042900032,0.9917348675147881,0.8888888888888888
wall,20,153,42,0.002004628587562884,0.0033150693928747604,0.9888177619317722,0.8888888888888888
boundary,20,154,42,0.0016274377178161696,0.0033400929347118117,0.9760149096507578,0.7777777777777778
wall,20,154,42,0.002828896960067927,0.004687590619910266,0.9672635929017099,0.8888888888888888
boundary,20,155,42,0.0009855294806783885,0.0012844242013281618,0.9920589903573456,0.8888888888888888
wall,20,155,42,0.001752988233115548,0.0025723810659934636,0.9891418847743295,1.0
boundary,20,156,42,0.001676345220051724,0.0023423261824912205,0.9878453934041003,1.0
wall,20,156,42,0.0025969240260824405,0.0045484096935474085,0.9664532857953165,0.8888888888888888
boundary,20,157,42,0.001685588835749848,0.0023581728102434513,0.9824973665019043,0.8888888888888888
wall,20,157,42,0.0021759477085514655,0.00303597350100879,0.9816870593955109,0.8888888888888888
boundary,20,158,42,0.0013653357840264443,0.0019244292230067663,0.9928692974637389,1.0
wall,20,158,42,0.0020605422050959396,0.00280779752958174,0.9873592091402642,0.8888888888888888
boundary,20,159,42,0.0016132014887823274,0.0027551119462189636,0.9871971477189856,0.8888888888888888
wall,20,159,42,0.0022571191824234207,0.003050925756599857,0.983631796450855,0.8888888888888888
boundary,20,160,42,0.0014943261453722958,0.0021073936526071688,0.9876833319828215,1.0
wall,20,160,42,0.0019487588634856561,0.002557042120282225,0.9943278502552468,1.0
boundary,20,161,42,0.0015510112423494675,0.0022830812004165034,0.974880479701807,0.8888888888888888
wall,20,161,42,0.0028484171245892376,0.004446423842401577,0.9727736812251845,1.0
boundary,20,162,42,0.0012741676795930965,0.001757597999146322,0.9944899116765256,1.0
wall,20,162,42,0.00188643203391451,0.002538316708300671,0.9852524106636414,0.7777777777777778
boundary,20,163,42,0.0015796270959486823,0.0027134163246197536,0.9949760959403615,1.0
wall,20,163,42,0.0019743694929125095,0.002872610412142628,0.9834697350295764,0.8888888888888888
boundary,20,164,42,0.0016430818214322475,0.0024856777085812847,0.9906004375658376,0.8888888888888888
wall,20,164,42,0.0018814111843744267,0.002593184783452332,0.9859006563487562,0.8888888888888888
boundary,20,165,42,0.001518558946101423,0.0024802354774399937,0.9852524106636414,0.8888888888888888
wall,20,165,42,0.0018841827766036016,0.0028244344365305667,0.9776355238635442,1.0
boundary,20,166,42,0.0014923218105329674,0.0022259437991410426,0.9810388137103964,0.8888888888888888
wall,20,166,42,0.0023273378533135913,0.003603289980597524,0.9880074548253789,0.8888888888888888
boundary,20,167,42,0.0012196951856409419,0.0016523029819776837,0.9910866218296734,1.0
wall,20,167,42,0.0024552439032645623,0.003937924320340331,0.9672635929017099,1.0
boundary,20,168,42,0.0017648943784263835,0.004339448415488867,0.9418199497609594,0.8888888888888888
wall,20,168,42,0.002276911017301919,0.004165743787679499,0.9549469248845313,0.8888888888888888
boundary,20,169,42,0.001201693636340363,0.001604384462368984,0.9871971477189856,0.8888888888888888
wall,20,169,42,0.0017569774478540282,0.0023720249046271552,0.9928692974637389,1.0
boundary,20,170,42,0.0013657065356019803,0.0019386407878244707,0.9891418847743295,1.0
wall,20,170,42,0.002218965145485871,0.0032905229582239045,0.9823353050806256,1.0
boundary,20,171,42,0.001463967060897042,0.0023279140715674563,0.9935175431488535,1.0
wall,20,171,42,0.0022448281822507483,0.0036830532686882387,0.9897901304594443,1.0
boundary,20,172,42,0.0015531401152602618,0.002068840608488235,0.9847662263998056,0.8888888888888888
wall,20,172,42,0.0024625346242244045,0.0034668009443079976,0.9807146908678389,1.0
boundary,20,173,42,0.0016535069381031252,0.0028373596751463865,0.9901142533020015,1.0
wall,20,173,42,0.002262472879979923,0.003141088930056666,0.9859006563487562,0.8888888888888888
boundary,20,174,42,0.001398973782260195,0.0021430813889686488,0.9917348675147881,1.0
wall,20,174,42,0.0018529722923631136,0.0023760725084659732,0.9899521918807228,1.0
boundary,20,175,42,0.00154065057458424,0.0021762591413111037,0.9831456121870189,1.0
wall,20,175,42,0.0026678626230091777,0.004857225917837616,0.977797585284823,1.0
boundary,20,176,42,0.0016925709174784606,0.0027584545721041106,0.9886557005104936,0.7777777777777778
wall,20,176,42,0.0023725339555937066,0.003900903354350386,0.9614293817356777,0.8888888888888888
boundary,20,177,42,0.0011600070157771728,0.0015083516578493104,0.9909245604083947,0.8888888888888888
wall,20,177,42,0.0016640268685629434,0.0023980712828781405,0.9906004375658376,0.8888888888888888
boundary,20,178,42,0.0016242673134404793,0.0025261194013600574,0.9881695162466576,1.0
wall,20,178,42,0.00224892073093346,0.00319169143128292,0.9792561380763309,1.0
boundary,20,179,42,0.001479261917269968,0.002001014974434343,0.984117980714691,1.0
