design,feature,baseline,algorithm,stratum_type,stratum,n_images,n_buildings,rps_mean,brier_mean,accuracy,balanced_accuracy,macro_f1,building_macro_rps,simple_recall,medium_recall,hard_recall,simple_n,medium_n,hard_n
within_main,dinov3__block3__panorama_mean,coarse,knn,main_space,dining,8,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,8,0,0
within_main,dinov3__block3__panorama_mean,coarse,knn,main_space,empty,4,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,coarse,knn,main_space,kitchen,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,coarse,knn,main_space,living,21,3,0.000100525210452,0.000603151315219,1,1,1,0.000175918918779,,1,,0,21,0
within_main,dinov3__block3__panorama_mean,coarse,knn,main_space,sleep,34,6,0.129663163684,0.518453966144,0.617647058824,0.466666666667,0.444025157233,0.119107471625,0.833333333333,0.1,,24,10,0
within_main,dinov3__block3__panorama_mean,coarse,knn,main_space,storage,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,coarse,knn,main_space,work,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,2t7WUuJeko7,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,7y3sRwLe3Va,4,1,0.000527757350621,0.0031665443794,1,1,1,0.000527756754309,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,B6ByNegPMKs,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,S9hNv5qa7GM,5,1,0.0111111555577,0.044444488894,1,1,1,0.0111111573895,1,,,5,0,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,VFuaQ6m2Qom,6,1,0.100000200001,0.400000000002,0.666666666667,0.666666666667,0.8,0.100000208865,,,0.666666666667,0,0,6
within_main,dinov3__block3__panorama_mean,coarse,knn,building,Z6MFQCViBuw,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,e9zR4mvMWw7,7,1,0.0775758751456,0.309337356198,0.857142857143,0.857142857143,0.923076923077,0.0775758706569,0.857142857143,,,7,0,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,jtcxE69GiFV,5,1,0.363998872001,1.455997168,0,0,0,0.36399885416,,0,,0,5,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,pa4otMbVnkk,6,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,6,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,rPc6DW4iMge,3,1,0.00794394440775,0.031775619414,1,1,1,0.00794394265868,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,coarse,knn,building,uNb9QFRL6hY,40,1,0.0915483647998,0.347304751049,0.775,0.838888888889,0.785030758715,0.0915483684285,0.916666666667,0.6,1,12,20,8
within_main,dinov3__block3__panorama_mean,coarse,knn,building,wc2JMjhGNzB,14,1,0.187908652729,0.701402514391,0.642857142857,0.592592592593,0.482142857143,0.187908652106,0.777777777778,0,1,9,3,2
within_main,dinov3__block3__panorama_mean,coarse,knn,building,yqstnuAEVhm,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,储藏与家务辅助,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,卧室,33,6,0.114546962897,0.458331985324,0.606060606061,0.434782608696,0.377358490566,0.108550094059,0.869565217391,0,,23,10,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,卫浴,22,3,0.14848024229,0.593920900421,0.590909090909,0.40625,0.371428571429,0.161168832689,,0,0.8125,0,6,16
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,厨房与用餐,13,3,0.0519104923788,0.21549443853,0.769230769231,0.5,0.434782608696,0.0449890896695,1,0,,10,3,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,复合／待定,4,2,0.150476714353,0.466816409108,1,1,1,0.12827193737,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,工作与学习,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,开放复合空间,4,1,0.000527757350621,0.0031665443794,1,1,1,0.000527756754309,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,无法判断,1,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,1,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,起居与休闲,17,2,1.05771176146e-07,6.34629570179e-07,1,1,1,1.49843292636e-07,,1,,0,17,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,scene,通行与连接,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,main_space,bathroom,22,3,0.14848024229,0.593920900421,0.590909090909,0.40625,0.371428571429,0.161168832689,,0,0.8125,0,6,16
within_main,dinov3__block3__panorama_mean,coarse,ridge,main_space,circulation,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,main_space,dining,8,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,8,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,main_space,empty,4,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,main_space,kitchen,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,main_space,living,21,3,0.000100610833928,0.000603665058109,1,1,1,0.000176018813631,,1,,0,21,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,main_space,sleep,34,6,0.113644474099,0.454337694442,0.617647058824,0.4375,0.381818181818,0.10955721344,0.875,0,,24,10,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,main_space,storage,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,main_space,work,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,2t7WUuJeko7,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,7y3sRwLe3Va,4,1,0.000527757350621,0.0031665443794,1,1,1,0.000527756754309,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,B6ByNegPMKs,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,S9hNv5qa7GM,5,1,0.000229190152881,0.000915837223905,1,1,1,0.000229190036195,1,,,5,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,VFuaQ6m2Qom,6,1,0.113252349645,0.4530084869,0.666666666667,0.666666666667,0.8,0.113252354165,,,0.666666666667,0,0,6
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,Z6MFQCViBuw,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,e9zR4mvMWw7,7,1,0.0476060490966,0.188577580577,1,1,1,0.0476060516984,1,,,7,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,jtcxE69GiFV,5,1,0.304177421059,1.21775563332,0,0,0,0.30417740941,,0,,0,5,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,pa4otMbVnkk,6,1,2.99683165746e-07,1.79810611552e-06,1,1,1,2.99685571906e-07,,1,,0,6,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,rPc6DW4iMge,3,1,0.0410058583762,0.164022990796,1,1,1,0.0410058580649,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,uNb9QFRL6hY,40,1,0.0908430647402,0.34447190798,0.75,0.808333333333,0.755092592593,0.0908430667132,1,0.55,0.875,12,20,8
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,wc2JMjhGNzB,14,1,0.181819720668,0.677046541508,0.571428571429,0.555555555556,0.457142857143,0.181819725568,0.666666666667,0,1,9,3,2
within_main,dinov3__block3__panorama_mean,coarse,ridge,building,yqstnuAEVhm,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,global,knn,scene,储藏与家务辅助,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,global,knn,scene,卧室,33,6,0.133198499934,0.532794112865,0.606060606061,0.463043478261,0.439215686275,0.12066651429,0.826086956522,0.1,,23,10,0
within_main,dinov3__block3__panorama_mean,global,knn,scene,卫浴,22,3,0.146363370911,0.585453647277,0.636363636364,0.4375,0.388888888889,0.168726920217,,0,0.875,0,6,16
within_main,dinov3__block3__panorama_mean,global,knn,scene,厨房与用餐,13,3,0.0519104923788,0.21549443853,0.769230769231,0.5,0.434782608696,0.0449890896695,1,0,,10,3,0
within_main,dinov3__block3__panorama_mean,global,knn,scene,复合／待定,4,2,0.134511168408,0.406184945267,1,1,1,0.096340845339,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,global,knn,scene,工作与学习,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,global,knn,scene,开放复合空间,4,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,global,knn,scene,无法判断,1,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,1,0,0
within_main,dinov3__block3__panorama_mean,global,knn,scene,起居与休闲,17,2,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,17,0
within_main,dinov3__block3__panorama_mean,global,knn,scene,通行与连接,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,global,knn,main_space,bathroom,22,3,0.146363370911,0.585453647277,0.636363636364,0.4375,0.388888888889,0.168726920217,,0,0.875,0,6,16
within_main,dinov3__block3__panorama_mean,global,knn,main_space,circulation,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,global,knn,main_space,dining,8,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,8,0,0
within_main,dinov3__block3__panorama_mean,global,knn,main_space,empty,4,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,global,knn,main_space,kitchen,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,global,knn,main_space,living,21,3,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,21,0
within_main,dinov3__block3__panorama_mean,global,knn,main_space,sleep,34,6,0.129869136995,0.519476646016,0.617647058824,0.466666666667,0.444025157233,0.119079212945,0.833333333333,0.1,,24,10,0
within_main,dinov3__block3__panorama_mean,global,knn,main_space,storage,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,global,knn,main_space,work,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,global,knn,building,2t7WUuJeko7,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,global,knn,building,7y3sRwLe3Va,4,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,global,knn,building,B6ByNegPMKs,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,global,knn,building,S9hNv5qa7GM,5,1,0.0111111555577,0.044444488894,1,1,1,0.0111111573895,1,,,5,0,0
within_main,dinov3__block3__panorama_mean,global,knn,building,VFuaQ6m2Qom,6,1,0.100000200001,0.400000000002,0.666666666667,0.666666666667,0.8,0.100000208865,,,0.666666666667,0,0,6
within_main,dinov3__block3__panorama_mean,global,knn,building,Z6MFQCViBuw,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,global,knn,building,e9zR4mvMWw7,7,1,0.0771430171438,0.308571440002,0.857142857143,0.857142857143,0.923076923077,0.0771430137438,0.857142857143,,,7,0,0
within_main,dinov3__block3__panorama_mean,global,knn,building,jtcxE69GiFV,5,1,0.363998872001,1.455997168,0,0,0,0.36399885416,,0,,0,5,0
within_main,dinov3__block3__panorama_mean,global,knn,building,pa4otMbVnkk,6,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,6,0
within_main,dinov3__block3__panorama_mean,global,knn,building,rPc6DW4iMge,3,1,0.00666672000194,0.0266667466712,1,1,1,0.00666672177784,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,global,knn,building,uNb9QFRL6hY,40,1,0.0918949840947,0.34869122973,0.775,0.838888888889,0.785030758715,0.0918949867139,0.916666666667,0.6,1,12,20,8
within_main,dinov3__block3__panorama_mean,global,knn,building,wc2JMjhGNzB,14,1,0.187908652729,0.701402514391,0.642857142857,0.592592592593,0.482142857143,0.187908652106,0.777777777778,0,1,9,3,2
within_main,dinov3__block3__panorama_mean,global,knn,building,yqstnuAEVhm,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,scene,储藏与家务辅助,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,scene,卧室,33,6,0.109945801204,0.439783269651,0.606060606061,0.434782608696,0.377358490566,0.104888278411,0.869565217391,0,,23,10,0
within_main,dinov3__block3__panorama_mean,global,ridge,scene,卫浴,22,3,0.14848024229,0.593920900421,0.590909090909,0.40625,0.371428571429,0.161168832689,,0,0.8125,0,6,16
within_main,dinov3__block3__panorama_mean,global,ridge,scene,厨房与用餐,13,3,0.0519104923788,0.21549443853,0.769230769231,0.5,0.434782608696,0.0449890896695,1,0,,10,3,0
within_main,dinov3__block3__panorama_mean,global,ridge,scene,复合／待定,4,2,0.149034314689,0.464277432791,1,1,1,0.125387139618,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,scene,工作与学习,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,global,ridge,scene,开放复合空间,4,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,global,ridge,scene,无法判断,1,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,1,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,scene,起居与休闲,17,2,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,17,0
within_main,dinov3__block3__panorama_mean,global,ridge,scene,通行与连接,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,main_space,bathroom,22,3,0.14848024229,0.593920900421,0.590909090909,0.40625,0.371428571429,0.161168832689,,0,0.8125,0,6,16
within_main,dinov3__block3__panorama_mean,global,ridge,main_space,circulation,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,main_space,dining,8,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,8,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,main_space,empty,4,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,main_space,kitchen,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,global,ridge,main_space,living,21,3,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,21,0
within_main,dinov3__block3__panorama_mean,global,ridge,main_space,sleep,34,6,0.109008946613,0.436035826134,0.617647058824,0.4375,0.381818181818,0.10575802647,0.875,0,,24,10,0
within_main,dinov3__block3__panorama_mean,global,ridge,main_space,storage,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,main_space,work,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,2t7WUuJeko7,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,7y3sRwLe3Va,4,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,B6ByNegPMKs,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,S9hNv5qa7GM,5,1,0.000122163323748,0.000488639450854,1,1,1,0.000122163295471,1,,,5,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,VFuaQ6m2Qom,6,1,0.113252349645,0.4530084869,0.666666666667,0.666666666667,0.8,0.113252354165,,,0.666666666667,0,0,6
within_main,dinov3__block3__panorama_mean,global,ridge,building,Z6MFQCViBuw,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,e9zR4mvMWw7,7,1,0.0467818207172,0.187126736967,1,1,1,0.0467818237692,1,,,7,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,jtcxE69GiFV,5,1,0.303174020141,1.21269763304,0,0,0,0.303174012899,,0,,0,5,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,pa4otMbVnkk,6,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,6,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,rPc6DW4iMge,3,1,0.0368374241471,0.147349289286,1,1,1,0.0368374226382,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,global,ridge,building,uNb9QFRL6hY,40,1,0.0880125240032,0.333161278026,0.75,0.808333333333,0.755092592593,0.0880125261381,1,0.55,0.875,12,20,8
within_main,dinov3__block3__panorama_mean,global,ridge,building,wc2JMjhGNzB,14,1,0.180351201742,0.671172589776,0.571428571429,0.555555555556,0.457142857143,0.180351205969,0.666666666667,0,1,9,3,2
within_main,dinov3__block3__panorama_mean,global,ridge,building,yqstnuAEVhm,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,main,knn,scene,储藏与家务辅助,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,main,knn,scene,卧室,33,6,0.133198499934,0.532794112865,0.606060606061,0.463043478261,0.439215686275,0.12066651429,0.826086956522,0.1,,23,10,0
within_main,dinov3__block3__panorama_mean,main,knn,scene,卫浴,22,3,0.146363370911,0.585453647277,0.636363636364,0.4375,0.388888888889,0.168726920217,,0,0.875,0,6,16
within_main,dinov3__block3__panorama_mean,main,knn,scene,厨房与用餐,13,3,0.0519104923788,0.21549443853,0.769230769231,0.5,0.434782608696,0.0449890896695,1,0,,10,3,0
within_main,dinov3__block3__panorama_mean,main,knn,scene,复合／待定,4,2,0.134511168408,0.406184945267,1,1,1,0.096340845339,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,main,knn,scene,工作与学习,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,main,knn,scene,开放复合空间,4,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,main,knn,scene,无法判断,1,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,1,0,0
within_main,dinov3__block3__panorama_mean,main,knn,scene,起居与休闲,17,2,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,17,0
within_main,dinov3__block3__panorama_mean,main,knn,scene,通行与连接,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,main,knn,main_space,bathroom,22,3,0.146363370911,0.585453647277,0.636363636364,0.4375,0.388888888889,0.168726920217,,0,0.875,0,6,16
within_main,dinov3__block3__panorama_mean,main,knn,main_space,circulation,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,main,knn,main_space,dining,8,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,8,0,0
within_main,dinov3__block3__panorama_mean,main,knn,main_space,empty,4,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,main,knn,main_space,kitchen,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,main,knn,main_space,living,21,3,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,21,0
within_main,dinov3__block3__panorama_mean,main,knn,main_space,sleep,34,6,0.129869136995,0.519476646016,0.617647058824,0.466666666667,0.444025157233,0.119079212945,0.833333333333,0.1,,24,10,0
within_main,dinov3__block3__panorama_mean,main,knn,main_space,storage,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,main,knn,main_space,work,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,main,knn,building,2t7WUuJeko7,5,1,0.134967280181,0.560285540169,0.4,0.5,0.285714285714,0.134967269003,1,0,,2,3,0
within_main,dinov3__block3__panorama_mean,main,knn,building,7y3sRwLe3Va,4,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,main,knn,building,B6ByNegPMKs,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,main,knn,building,S9hNv5qa7GM,5,1,0.0111111555577,0.044444488894,1,1,1,0.0111111573895,1,,,5,0,0
within_main,dinov3__block3__panorama_mean,main,knn,building,VFuaQ6m2Qom,6,1,0.100000200001,0.400000000002,0.666666666667,0.666666666667,0.8,0.100000208865,,,0.666666666667,0,0,6
within_main,dinov3__block3__panorama_mean,main,knn,building,Z6MFQCViBuw,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,main,knn,building,e9zR4mvMWw7,7,1,0.0771430171438,0.308571440002,0.857142857143,0.857142857143,0.923076923077,0.0771430137438,0.857142857143,,,7,0,0
within_main,dinov3__block3__panorama_mean,main,knn,building,jtcxE69GiFV,5,1,0.363998872001,1.455997168,0,0,0,0.36399885416,,0,,0,5,0
within_main,dinov3__block3__panorama_mean,main,knn,building,pa4otMbVnkk,6,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,6,0
within_main,dinov3__block3__panorama_mean,main,knn,building,rPc6DW4iMge,3,1,0.00666672000194,0.0266667466712,1,1,1,0.00666672177784,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,main,knn,building,uNb9QFRL6hY,40,1,0.0918949840947,0.34869122973,0.775,0.838888888889,0.785030758715,0.0918949867139,0.916666666667,0.6,1,12,20,8
within_main,dinov3__block3__panorama_mean,main,knn,building,wc2JMjhGNzB,14,1,0.187908652729,0.701402514391,0.642857142857,0.592592592593,0.482142857143,0.187908652106,0.777777777778,0,1,9,3,2
within_main,dinov3__block3__panorama_mean,main,knn,building,yqstnuAEVhm,4,1,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,main,ridge,scene,储藏与家务辅助,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_main,dinov3__block3__panorama_mean,main,ridge,scene,卧室,33,6,0.109945801204,0.439783269651,0.606060606061,0.434782608696,0.377358490566,0.104888278411,0.869565217391,0,,23,10,0
within_main,dinov3__block3__panorama_mean,main,ridge,scene,卫浴,22,3,0.14848024229,0.593920900421,0.590909090909,0.40625,0.371428571429,0.161168832689,,0,0.8125,0,6,16
within_main,dinov3__block3__panorama_mean,main,ridge,scene,厨房与用餐,13,3,0.0519104923788,0.21549443853,0.769230769231,0.5,0.434782608696,0.0449890896695,1,0,,10,3,0
within_main,dinov3__block3__panorama_mean,main,ridge,scene,复合／待定,4,2,0.149034314689,0.464277432791,1,1,1,0.125387139618,1,,,4,0,0
within_main,dinov3__block3__panorama_mean,main,ridge,scene,工作与学习,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_main,dinov3__block3__panorama_mean,main,ridge,scene,开放复合空间,4,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,4,0
within_main,dinov3__block3__panorama_mean,main,ridge,scene,无法判断,1,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,1,0,0
within_main,dinov3__block3__panorama_mean,main,ridge,scene,起居与休闲,17,2,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,17,0
within_main,dinov3__block3__panorama_mean,main,ridge,scene,通行与连接,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,main,ridge,main_space,bathroom,22,3,0.14848024229,0.593920900421,0.590909090909,0.40625,0.371428571429,0.161168832689,,0,0.8125,0,6,16
within_main,dinov3__block3__panorama_mean,main,ridge,main_space,circulation,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_main,dinov3__block3__panorama_mean,main,ridge,main_space,dining,8,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,8,0,0
within_main,dinov3__block3__panorama_mean,main,ridge,main_space,empty,4,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,4,0,0
