condition,target,design,method,baseline,n,groups,delta,lo,hi,group_macro
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__faces_local96,source_frequency,37,14,-0.0148648648649,-0.120704257246,0.0791136363636,-0.0536428571429
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__panorama_global,source_frequency,37,14,0.00810810810811,-0.0615872678019,0.0776810810811,0.014880952381
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__panorama_local16,source_frequency,37,14,0.0359459459459,-0.0247518939394,0.107073424797,0.0485
manual,cdf_observed_by19,same_main_cross_building,dinov3__block3__panorama_mean,source_frequency,37,14,0.00891891891892,-0.0382604166667,0.06984765625,0.0374523809524
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_concat,source_frequency,37,14,-0.00837837837838,-0.0580572916667,0.0393562618596,-0.017119047619
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_global,source_frequency,37,14,-0.0221621621622,-0.0918295454545,0.0408341346154,-0.0432619047619
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_local16,source_frequency,37,14,0.00945945945946,-0.0770967741935,0.107201451613,0.0155952380952
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_local96,source_frequency,37,14,0.0137837837838,-0.0705732718894,0.0925060483871,0.00757142857143
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__panorama_global,source_frequency,37,14,0.0210810810811,-0.0512132692308,0.0851218853821,-0.00711904761905
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__panorama_local16,source_frequency,37,14,0.0389189189189,-0.0198646205357,0.114651785714,0.0809285714286
manual,cdf_observed_by19,same_main_cross_building,dinov3__block6__panorama_mean,source_frequency,37,14,-0.0110810810811,-0.077258431085,0.0433409090909,-0.0412619047619
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_concat,source_frequency,37,14,0.0235135135135,-0.0536148387097,0.102605100236,0.0125238095238
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_global,source_frequency,37,14,0.0132432432432,-0.06680578125,0.0830447722567,-0.023119047619
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_local16,source_frequency,37,14,0.00540540540541,-0.0914958964646,0.108367647059,-0.0032619047619
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_local96,source_frequency,37,14,0.027027027027,-0.0321533882784,0.0841503218157,0.0405714285714
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__panorama_global,source_frequency,37,14,0.0278378378378,-0.0461420138889,0.105503629032,0.0345952380952
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__panorama_local16,source_frequency,37,14,0.03,-0.0158390957447,0.099824048913,0.0810476190476
manual,cdf_observed_by19,same_main_cross_building,dinov3__block9__panorama_mean,source_frequency,37,14,0.0224324324324,-0.0536096435794,0.102844097774,0.0317380952381
manual,cdf_observed_by19,same_main_cross_building,dinov3__cls__faces,source_frequency,37,14,0.0213513513514,-0.0546348566308,0.0724550627943,-0.017119047619
manual,cdf_observed_by19,same_main_cross_building,dinov3__cls__panorama,source_frequency,37,14,0.0359459459459,-0.0576310714286,0.140871474736,0.0319285714286
manual,cdf_observed_by19,same_main_cross_building,feedback_counts_nearest,source_frequency,37,14,-0.0178378378378,-0.095556372549,0.0567484299517,-0.0501666666667
manual,cdf_observed_by19,same_main_cross_building,source_frequency_smooth,source_frequency,37,14,0,0,0,0
manual,cdf_observed_by19,same_main_cross_building,source_random_expectation,source_frequency,37,14,0.0304414414414,-0.0049320308642,0.0611651234568,0.0212301587302
manual,cdf_observed_by19,same_room,dinov3__block11__faces_concat,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block11__faces_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block11__faces_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block11__faces_local96,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block11__panorama_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block11__panorama_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block11__panorama_mean,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block12__faces_concat,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block12__faces_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block12__faces_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block12__faces_local96,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block12__panorama_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block12__panorama_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block12__panorama_mean,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block3__faces_concat,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block3__faces_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block3__faces_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block3__faces_local96,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block3__panorama_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block3__panorama_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block3__panorama_mean,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block6__faces_concat,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block6__faces_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block6__faces_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block6__faces_local96,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block6__panorama_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block6__panorama_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block6__panorama_mean,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block9__faces_concat,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block9__faces_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block9__faces_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block9__faces_local96,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block9__panorama_global,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block9__panorama_local16,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__block9__panorama_mean,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__cls__faces,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,dinov3__cls__panorama,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,feedback_counts_nearest,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,source_frequency_smooth,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_room,source_random_expectation,source_frequency,4,2,0,0,0,0
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block11__faces_concat,source_frequency,39,14,0.135,0.0567734433608,0.244322420635,0.197323979592
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block11__faces_global,source_frequency,39,14,0.0670512820513,-0.00634411103979,0.145680212355,0.0751607142857
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block11__faces_local16,source_frequency,39,14,0.0224358974359,-0.0594649084568,0.0947925531915,0.0110535714286
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block11__faces_local96,source_frequency,39,14,0.0201282051282,-0.0329638888889,0.074725,0.00314540816327
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block11__panorama_global,source_frequency,39,14,0.0129487179487,-0.0570931170293,0.108157407407,0.0375790816327
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block11__panorama_local16,source_frequency,39,14,0.0660256410256,0.00219240196078,0.152396336554,0.116410714286
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block11__panorama_mean,source_frequency,39,14,0.0273076923077,-0.0300035714286,0.104202954545,0.0391505102041
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block12__faces_concat,source_frequency,39,14,0.0988461538462,0.0279554668305,0.192164029161,0.111293367347
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block12__faces_global,source_frequency,39,14,0.0542307692308,-0.00793899925037,0.120264880952,0.0328647959184
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block12__faces_local16,source_frequency,39,14,0.0480769230769,-0.0148318965517,0.111808210784,0.0281964285714
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block12__faces_local96,source_frequency,39,14,0.0473076923077,-0.00945119047619,0.108423364154,0.0346556122449
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block12__panorama_global,source_frequency,39,14,0.0329487179487,-0.00533461538462,0.0827386363636,0.0460433673469
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block12__panorama_local16,source_frequency,39,14,0.110128205128,0.0244225868726,0.223551809211,0.148676020408
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block12__panorama_mean,source_frequency,39,14,0.0373076923077,-0.000314555921053,0.0844462365591,0.0483494897959
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block3__faces_concat,source_frequency,39,14,0.0226923076923,-0.0284453125,0.0827872807018,0.010681122449
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block3__faces_global,source_frequency,39,14,0.0175641025641,-0.0472594189017,0.0692546068796,-0.0296352040816
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block3__faces_local16,source_frequency,39,14,0.0283333333333,-0.0333785963383,0.0869005769231,0.00277806122449
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block3__faces_local96,source_frequency,39,14,-0.0267948717949,-0.0837833333333,0.0248911290323,-0.0451760204082
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block3__panorama_global,source_frequency,39,14,0.00141025641026,-0.0546289393939,0.052214624183,-0.0201556122449
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block3__panorama_local16,source_frequency,39,14,0.0167948717949,-0.0418529693487,0.0680322481572,-0.00577806122449
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block3__panorama_mean,source_frequency,39,14,0.0183333333333,-0.0462832041344,0.100162878788,0.0150790816327
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block6__faces_concat,source_frequency,39,14,-0.00679487179487,-0.0597405140759,0.044886627907,-0.0180535714286
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block6__faces_global,source_frequency,39,14,-0.0234615384615,-0.0893558162268,0.0327446428571,-0.0590076530612
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block6__faces_local16,source_frequency,39,14,-0.0219230769231,-0.100361607143,0.0454231418919,-0.0572882653061
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block6__faces_local96,source_frequency,39,14,0.00987179487179,-0.0590057692308,0.0723924973489,-0.00781887755102
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block6__panorama_global,source_frequency,39,14,0.0232051282051,-0.0387836318598,0.0818832720588,0.00322193877551
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block6__panorama_local16,source_frequency,39,14,0.0467948717949,-0.0195,0.133505241935,0.0807729591837
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block6__panorama_mean,source_frequency,39,14,-0.0298717948718,-0.0867464334239,0.018255019305,-0.055818877551
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block9__faces_concat,source_frequency,39,14,0.0257692307692,-0.0356171000658,0.0975021551724,0.0309005102041
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block9__faces_global,source_frequency,39,14,0.0152564102564,-0.0615267991004,0.0786809916274,-0.0279464285714
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block9__faces_local16,source_frequency,39,14,-0.00935897435897,-0.0923625672043,0.0558153437816,-0.0580535714286
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block9__faces_local96,source_frequency,39,14,0.0196153846154,-0.0400096153846,0.0858852941176,0.0214821428571
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block9__panorama_global,source_frequency,39,14,0.0270512820513,-0.042920504386,0.120007142857,0.0503954081633
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block9__panorama_local16,source_frequency,39,14,0.0508974358974,-0.00501282051282,0.131742080745,0.0936607142857
manual,cdf_observed_by19,same_scene_cross_building,dinov3__block9__panorama_mean,source_frequency,39,14,0.0178205128205,-0.0657165898618,0.0958991935484,-0.00449234693878
