canonical_annotation_id,base_task_id,stage,stage_subset,project_id,runtime_task_id,worker_id,annotation_id,language,building_id,official_split,condition,independence_status,independence_reason,process_analysis_eligible,quality_process_pass,scope_eligible,strict_geometry_valid,strict_geometry_invalid_reason,strict_geometry_source,current_canonical_geometry_valid,formal_geometry_score_gate_passed,geometry_structurally_computable,gt_primary_analysis_eligible,peer_analysis_eligible,geometry_score,reference_regime,exclusion_reason,source_contract_note
bf715e62b25484d6,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1,P1_manual,28,3073,19,4635,Chinese,x8F5xyUWy9e,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,odd_keypoint_count,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
fdb24e021d7276da,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1,P1_manual,28,3073,2,4730,Chinese,x8F5xyUWy9e,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.95325579,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
7bff8374d694912a,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1,P1_manual,28,3073,21,3716,Chinese,x8F5xyUWy9e,test,manual,non_independent_suspected,cross_worker_parent_evidence_incomplete,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.9397572,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
6fa6d51306c03bbc,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1,P1_manual,28,3073,6,3322,Chinese,x8F5xyUWy9e,test,manual,non_independent_suspected,cross_worker_parent_evidence_incomplete,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.96015543,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
bc7f69b7de20d465,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1,P1_manual,28,3073,8,3762,Chinese,x8F5xyUWy9e,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96008731,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
9fc7e8e2d9d6bcc3,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,1,4834,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.8203805,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
0def5b6fa7a8c943,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,10,3211,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.76883875,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
6751bda596ab6aa3,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,11,3588,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.76655429,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
870b797b2c22b194,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,12,3474,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.74591093,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
842bcbbca90674ae,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,13,3379,Chinese,q9vSo1VnCiC,test,manual,non_independent_suspected,cross_worker_parent_evidence_incomplete,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.754962,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
ebf6a238abbded76,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,14,3550,Chinese,q9vSo1VnCiC,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.754962,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
164460ea4b39a74c,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,15,3641,Chinese,q9vSo1VnCiC,test,manual,non_independent_suspected,cross_worker_parent_evidence_incomplete,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.85444597,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
ea3d5e0fe3227ffd,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,17,3261,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.76202162,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
df9f72a9643f2a2e,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,18,4777,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.80151248,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
a283ac338d10b499,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,19,4636,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.78427804,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
57c9e6d18d1e8441,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,2,4731,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.77596383,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
68f273f5934bd5d6,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,21,3717,Chinese,q9vSo1VnCiC,test,manual,non_independent_suspected,cross_worker_parent_evidence_incomplete,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.85412122,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
e6cf4672ca0a98e0,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,6,3323,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.72643573,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
f3dddcec6bd52333,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,P1,P1_manual,28,3074,8,3763,Chinese,q9vSo1VnCiC,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.57584153,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
ce4d7eb2e6d72de7,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,1,4835,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.91503251,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
10fdb9b90509f680,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,10,3212,Chinese,rPc6DW4iMge,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.95847665,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
5e86d217342bd789,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,11,3589,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.94393226,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
197b5c1a4243d512,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,12,3475,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.90937349,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
3bc806f7aa53463c,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,13,3380,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.95847665,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
6c6bf207b8e455c4,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,14,3551,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.95847665,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
b6e44c3f2980e246,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,15,3642,Chinese,rPc6DW4iMge,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.9509532,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
dd020aa0ed2e79de,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,17,3262,Chinese,rPc6DW4iMge,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.91848134,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
ad6cf6be2e36a427,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,18,4778,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.96000235,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
b99625f1ef4427fc,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,19,4637,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.81095875,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
144280fa0204ea4b,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,2,4732,Chinese,rPc6DW4iMge,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.96000235,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
65d0b345e89f50ac,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,21,3718,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.9509532,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
e7ed5dff8bbbd4d2,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,6,3324,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.91848134,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
7fdf325e88fb2ace,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,P1,P1_manual,28,3075,8,3764,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96404043,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
3f1d4cacc3faf7d7,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,1,4836,Chinese,B6ByNegPMKs,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.84187487,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
cd59ff6392d0007b,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,10,3213,Chinese,B6ByNegPMKs,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.91961425,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
9664309abeb6b078,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,11,3590,Chinese,B6ByNegPMKs,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.90055585,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
7b70014ef90dfa00,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,12,3476,Chinese,B6ByNegPMKs,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.64304724,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
77ab07a0a6d85137,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,13,3381,Chinese,B6ByNegPMKs,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.60361849,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
033e34e10addfeb4,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,14,3552,Chinese,B6ByNegPMKs,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.60361849,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
be4265df16f250c5,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,15,3643,Chinese,B6ByNegPMKs,test,manual,non_independent_suspected,cross_worker_parent_evidence_incomplete,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.60221873,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
ee6734855a1fce2c,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,17,3263,Chinese,B6ByNegPMKs,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.60361849,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
69dd02c653b999da,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,18,4779,Chinese,B6ByNegPMKs,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.90253824,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
d3b8c5279c4cce15,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,19,4638,Chinese,B6ByNegPMKs,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.79207441,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
75ca740199bbfca6,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,2,4733,Chinese,B6ByNegPMKs,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.90253824,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
158cdf9ee8269d7a,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,P1,P1_manual,28,3076,21,3719,Chinese,B6ByNegPMKs,test,manual,non_independent_suspected,cross_worker_parent_evidence_incomplete,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.60221112,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
