bootstrap_probability_positive,bootstrap_probability_positive_lower_all_1000,bootstrap_probability_positive_upper_all_1000,bootstrap_requested_count,bootstrap_usable_count,building_support,component_id,condition,directional_class,feature_family,feature_name,positive_direction,reference_source_version,stage,status,task_adjusted_effect,task_support,threshold,worker_id
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589738,6,0.9,1
0.8695,0.8695,0.8695,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.18589743589743565,6,0.7,10
0.8695,0.8695,0.8695,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.18589743589743565,6,0.8,10
0.8695,0.8695,0.8695,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,U_unclassified_or_bootstrap_missing,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.18589743589743565,6,0.9,10
0.999,0.999,0.999,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.8525641025641025,6,0.7,11
0.999,0.999,0.999,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.8525641025641025,6,0.8,11
0.999,0.999,0.999,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.8525641025641025,6,0.9,11
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358975,6,0.7,12
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358975,6,0.8,12
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358975,6,0.9,12
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589772,6,0.7,13
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589772,6,0.8,13
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589772,6,0.9,13
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358974,6,0.7,14
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358974,6,0.8,14
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358974,6,0.9,14
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589766,6,0.7,15
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589766,6,0.8,15
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589766,6,0.9,15
0.5535,0.5535,0.5535,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,U_unclassified_or_bootstrap_missing,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.019230769230769027,6,0.7,17
0.5535,0.5535,0.5535,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,U_unclassified_or_bootstrap_missing,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.019230769230769027,6,0.8,17
0.5535,0.5535,0.5535,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,U_unclassified_or_bootstrap_missing,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.019230769230769027,6,0.9,17
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589755,6,0.7,18
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589755,6,0.8,18
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589755,6,0.9,18
1.0,1.0,1.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,1.0192307692307692,6,0.7,19
1.0,1.0,1.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,1.0192307692307692,6,0.8,19
1.0,1.0,1.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,1.0192307692307692,6,0.9,19
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589733,6,0.7,2
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589733,6,0.8,2
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589733,6,0.9,2
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589738,6,0.7,21
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589738,6,0.8,21
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589738,6,0.9,21
0.987,0.987,0.987,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.6858974358974362,6,0.7,26
0.987,0.987,0.987,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.6858974358974362,6,0.8,26
0.987,0.987,0.987,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.6858974358974362,6,0.9,26
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358972,6,0.7,27
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358972,6,0.8,27
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358972,6,0.9,27
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.3141025641025642,6,0.7,28
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.3141025641025642,6,0.8,28
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.3141025641025642,6,0.9,28
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589774,6,0.7,29
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589774,6,0.8,29
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589774,6,0.9,29
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589766,6,0.7,30
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589766,6,0.8,30
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589766,6,0.9,30
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589763,6,0.7,31
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589763,6,0.8,31
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589763,6,0.9,31
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.314102564102564,6,0.7,32
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.314102564102564,6,0.8,32
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.314102564102564,6,0.9,32
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358979,6,0.7,33
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358979,6,0.8,33
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358979,6,0.9,33
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358972,6,0.7,34
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358972,6,0.8,34
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358972,6,0.9,34
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358974,6,0.7,35
