image_id,building,condition,cut,n,tolerance,tail3_frequency_pass,last_half_frequency_pass,disjoint_halves_frequency_pass,disjoint_half_TV,last_half_max_TV
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.2,24,0.1,1,1,0.44,0.13,0.0663626373626
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,0.2,24,0.2,1,1,1,0.13,0.0663626373626
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.05,24,0.1,0.77,0,0,0.509166666667,0.264342571644
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.05,24,0.2,1,0.06,0,0.509166666667,0.264342571644
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.1,24,0.1,0.98,0,0,0.351666666667,0.182226271278
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.1,24,0.2,1,0.61,0,0.351666666667,0.182226271278
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.2,24,0.1,1,0.77,0,0.180833333333,0.0920604395604
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.2,24,0.2,1,1,0.83,0.180833333333,0.0920604395604
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,1,0.4
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.05,5,0.2,0,0,0,1,0.4
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,0.81,0.324
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.1,5,0.2,0,0,0,0.81,0.324
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.2,5,0.1,0,0,0,0.813333333333,0.325333333333
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.2,5,0.2,0,0,0,0.813333333333,0.325333333333
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,0.401666666667,0.160666666667
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.05,5,0.2,0.57,1,0,0.401666666667,0.160666666667
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,0.4,0.16
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.1,5,0.2,0.53,1,0,0.4,0.16
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.2,5,0.1,0,0,0,0.405,0.162
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.2,5,0.2,0.59,1,0,0.405,0.162
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,0.601666666667,0.240666666667
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.05,5,0.2,0,0.59,0,0.601666666667,0.240666666667
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,0.401666666667,0.160666666667
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.1,5,0.2,0.56,1,0,0.401666666667,0.160666666667
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.2,5,0.1,0,0,0,0.39,0.156
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.2,5,0.2,0.58,1,0,0.39,0.156
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.05,5,0.1,0,0,0,0.793333333333,0.317333333333
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.05,5,0.2,0,0,0,0.793333333333,0.317333333333
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.1,5,0.1,0,0,0,0.568333333333,0.227333333333
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.1,5,0.2,0,0.71,0,0.568333333333,0.227333333333
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.2,5,0.1,0,0,0,0.391666666667,0.156666666667
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.2,5,0.2,0.53,1,0,0.391666666667,0.156666666667
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,1,0.4
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.05,5,0.2,0,0,0,1,0.4
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,1,0.4
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.1,5,0.2,0,0,0,1,0.4
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.2,5,0.1,0,0,0,0.79,0.316
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.2,5,0.2,0,0,0,0.79,0.316
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.05,4,0.1,0,0,0,0.695,0.3475
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.05,4,0.2,0,0,0,0.695,0.3475
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.1,4,0.1,0,0,0,0.665,0.3325
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.1,4,0.2,0,0,0,0.665,0.3325
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.2,4,0.1,0,0,0,0.5,0.25
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.2,4,0.2,0,0,0,0.5,0.25
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.05,24,0.1,0.96,0,0,0.443333333333,0.235134157509
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.05,24,0.2,1,0.24,0,0.443333333333,0.235134157509
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.1,24,0.1,1,0.73,0.46,0.149166666667,0.0895763470705
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.1,24,0.2,1,1,0.82,0.149166666667,0.0895763470705
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.2,24,0.1,1,1,1,0.0833333333333,0.0416666666667
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.2,24,0.2,1,1,1,0.0833333333333,0.0416666666667
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.05,5,0.1,1,1,1,0,0
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.05,5,0.2,1,1,1,0,0
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.1,5,0.1,1,1,1,0,0
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.1,5,0.2,1,1,1,0,0
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.2,5,0.1,1,1,1,0,0
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.2,5,0.2,1,1,1,0,0
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,1,0.4
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.05,5,0.2,0,0,0,1,0.4
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,1,0.4
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.1,5,0.2,0,0,0,1,0.4
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.2,5,0.1,0,0,0,0.656666666667,0.268
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.2,5,0.2,0.11,0.32,0,0.656666666667,0.268
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.05,5,0.1,0,0,0,1,0.4
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.05,5,0.2,0,0,0,1,0.4
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.1,5,0.1,0,0,0,1,0.4
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.1,5,0.2,0,0,0,1,0.4
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.2,5,0.1,0,0,0,1,0.4
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.2,5,0.2,0,0,0,1,0.4
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.05,5,0.1,0,0,0,0.813333333333,0.325333333333
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.05,5,0.2,0,0,0,0.813333333333,0.325333333333
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.1,5,0.1,0,0,0,0.39,0.156
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.1,5,0.2,0.59,1,0,0.39,0.156
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.2,5,0.1,0,0,0,0.408333333333,0.163333333333
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.2,5,0.2,0.65,1,0,0.408333333333,0.163333333333
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.05,5,0.1,0,0,0,1,0.4
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.05,5,0.2,0,0,0,1,0.4
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.1,5,0.1,0,0,0,0.803333333333,0.321333333333
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.1,5,0.2,0,0,0,0.803333333333,0.321333333333
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.2,5,0.1,0,0,0,0.623333333333,0.249333333333
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.2,5,0.2,0,0.56,0,0.623333333333,0.249333333333
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.05,24,0.1,0.98,0.01,0.03,0.325833333333,0.18657603426
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.05,24,0.2,1,0.59,0.13,0.325833333333,0.18657603426
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.1,24,0.1,1,1,1,0,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.1,24,0.2,1,1,1,0,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.2,24,0.1,1,1,1,0,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.2,24,0.2,1,1,1,0,0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.05,24,0.1,0.98,0.09,0,0.268333333333,0.149469798648
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.05,24,0.2,1,0.91,0.28,0.268333333333,0.149469798648
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.1,24,0.1,1,1,1,0,0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.1,24,0.2,1,1,1,0,0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.2,24,0.1,1,1,1,0,0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.2,24,0.2,1,1,1,0,0
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.05,24,0.1,1,0.56,0.27,0.175,0.100692509932
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.05,24,0.2,1,1,0.68,0.175,0.100692509932
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.1,24,0.1,1,1,0.51,0.0816666666667,0.0612347048825
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.1,24,0.2,1,1,1,0.0816666666667,0.0612347048825
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.2,24,0.1,1,1,1,0,0
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.2,24,0.2,1,1,1,0,0
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.05,6,0.1,0,0,0,0.796666666667,0.398333333333
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.05,6,0.2,0,0,0,0.796666666667,0.398333333333
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.1,6,0.1,0,0,0,0.803333333333,0.401666666667
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.1,6,0.2,0,0,0,0.803333333333,0.401666666667
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.2,6,0.1,0,0,0,0.8,0.4
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.2,6,0.2,0,0,0,0.8,0.4
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.05,6,0.1,0,0,0,0.816666666667,0.408333333333
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.05,6,0.2,0,0,0,0.816666666667,0.408333333333
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.1,6,0.1,0,0,0,0.806666666667,0.403333333333
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.1,6,0.2,0,0,0,0.806666666667,0.403333333333
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.2,6,0.1,0,0,0,0.806666666667,0.403333333333
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.2,6,0.2,0,0,0,0.806666666667,0.403333333333
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.05,4,0.1,0,0,0.63,0.37,0.29
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.05,4,0.2,0.63,0.63,0.63,0.37,0.29
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.1,4,0.1,1,1,1,0,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.1,4,0.2,1,1,1,0,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.2,4,0.1,1,1,1,0,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.2,4,0.2,1,1,1,0,0
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.05,24,0.1,0.98,0.5,0.37,0.1875,0.114097126343
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.05,24,0.2,1,0.94,0.63,0.1875,0.114097126343
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.1,24,0.1,1,1,1,0.0833333333333,0.0416666666667
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.1,24,0.2,1,1,1,0.0833333333333,0.0416666666667
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.2,24,0.1,1,1,1,0,0
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.2,24,0.2,1,1,1,0,0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.05,7,0.1,0,0,0,0.466666666667,0.225333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.05,7,0.2,0.32,0.32,0.32,0.466666666667,0.225333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.1,7,0.1,0.21,0.21,0.55,0.290833333333,0.162619047619
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.1,7,0.2,0.55,0.55,0.55,0.290833333333,0.162619047619
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.2,7,0.1,0.25,0.25,0.56,0.3,0.166047619048
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.2,7,0.2,0.56,0.56,0.56,0.3,0.166047619048
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.05,5,0.1,0,0,0,0.401666666667,0.160666666667
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.05,5,0.2,0.59,1,0,0.401666666667,0.160666666667
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.1,5,0.1,0,0,0,0.401666666667,0.160666666667
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.1,5,0.2,0.61,1,0,0.401666666667,0.160666666667
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.2,5,0.1,0,0,0,0.388333333333,0.155333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.2,5,0.2,0.5,1,0,0.388333333333,0.155333333333
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.05,23,0.1,0.03,0,0,0.69053030303,0.333397913681
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.05,23,0.2,1,0,0,0.69053030303,0.333397913681
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.1,23,0.1,0.66,0,0,0.513257575758,0.254236661889
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.1,23,0.2,1,0.15,0,0.513257575758,0.254236661889
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.2,23,0.1,0.93,0.01,0,0.362954545455,0.193819986593
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.2,23,0.2,1,0.59,0.09,0.362954545455,0.193819986593
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.05,5,0.1,0,0,0,0.58,0.239
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.05,5,0.2,0.16,0.42,0,0.58,0.239
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.1,5,0.1,1,1,1,0,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.1,5,0.2,1,1,1,0,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.2,5,0.1,1,1,1,0,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.2,5,0.2,1,1,1,0,0
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.05,4,0.1,0,0,0,1,0.5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.05,4,0.2,0,0,0,1,0.5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.1,4,0.1,0,0,0,0.67,0.335
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.1,4,0.2,0,0,0,0.67,0.335
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.2,4,0.1,0,0,0,0.5,0.25
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.2,4,0.2,0,0,0,0.5,0.25
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.05,23,0.1,0.82,0,0,0.440227272727,0.224099001808
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.05,23,0.2,1,0.34,0,0.440227272727,0.224099001808
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.1,23,0.1,0.95,0.18,0,0.276590909091,0.150632726235
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.1,23,0.2,1,0.86,0.28,0.276590909091,0.150632726235
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.2,23,0.1,0.96,0.11,0,0.261060606061,0.146044752164
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.2,23,0.2,1,0.93,0.23,0.261060606061,0.146044752164
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,0.1,1,0.03,0.05,0.335,0.185688347471
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,0.2,1,0.6,0.18,0.335,0.185688347471
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.1,24,0.1,1,0.31,0.32,0.199166666667,0.129154904607
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.1,24,0.2,1,0.94,0.58,0.199166666667,0.129154904607
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.2,24,0.1,1,1,1,0.0833333333333,0.0416666666667
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.2,24,0.2,1,1,1,0.0833333333333,0.0416666666667
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.05,23,0.1,0.88,0,0,0.441287878788,0.219330014615
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.05,23,0.2,1,0.43,0,0.441287878788,0.219330014615
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.1,23,0.1,1,0.4,0.09,0.221287878788,0.123855320909
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.1,23,0.2,1,0.92,0.44,0.221287878788,0.123855320909
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.2,23,0.1,1,1,1,0.0862878787879,0.041268115942
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.2,23,0.2,1,1,1,0.0862878787879,0.041268115942
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,0.05,5,0.1,0,0,0,0.593333333333,0.237333333333
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,0.05,5,0.2,0,0.58,0,0.593333333333,0.237333333333
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,0.1,5,0.1,0,0,0,0.615,0.246
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,0.1,5,0.2,0,0.51,0,0.615,0.246
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,0.2,5,0.1,0,0,0,0.595,0.238
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,0.2,5,0.2,0,0.63,0,0.595,0.238
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,0.05,4,0.1,0,0,0,0.5,0.25
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,0.05,4,0.2,0,0,0,0.5,0.25
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,0.1,4,0.1,1,1,1,0,0
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,0.1,4,0.2,1,1,1,0,0
