pool,image_id,code,building,method,tail,profile,max_clusters,max_singleton_share,N,possible_onset,conservative_onset,status
strict,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,0,,,8,,,not_reached
strict,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,1,2.0,0.1,8,,,not_reached
strict,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,2,2.0,0.2,8,,,not_reached
strict,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,3,3.0,0.1,8,,,not_reached
strict,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,4,3.0,0.2,8,,,not_reached
strict,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,5,4.0,0.1,8,,,not_reached
strict,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,6,4.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,2,0,,,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,2,1,2.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,2,2,2.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,2,3,3.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,2,4,3.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,2,5,4.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,2,6,4.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,3,0,,,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,3,1,2.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,3,2,2.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,3,3,3.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,3,4,3.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,3,5,4.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,3,6,4.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,5,0,,,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,5,1,2.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,5,2,2.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,5,3,3.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,5,4,3.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,5,5,4.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,complete,5,6,4.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,2,0,,,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,2,1,2.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,2,2,2.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,2,3,3.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,2,4,3.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,2,5,4.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,2,6,4.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,3,0,,,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,3,1,2.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,3,2,2.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,3,3,3.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,3,4,3.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,3,5,4.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,3,6,4.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,0,,,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,1,2.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,2,2.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,3,3.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,4,3.0,0.2,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,5,4.0,0.1,8,,,not_reached
conditional,2t7WUuJeko7_53937db036374126830e0f1203b04ead,2t7WUuJeko7-07,2t7WUuJeko7,representative,5,6,4.0,0.2,8,,,not_reached
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,0,,,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,1,2.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,2,2.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,3,3.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,4,3.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,5,4.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,6,4.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,0,,,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,1,2.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,2,2.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,3,3.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,4,3.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,5,4.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,6,4.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,0,,,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,1,2.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,2,2.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,3,3.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,4,3.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,5,4.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,6,4.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,0,,,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,1,2.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,2,2.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,3,3.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,4,3.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,5,4.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,6,4.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,0,,,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,1,2.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,2,2.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,3,3.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,4,3.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,5,4.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,6,4.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,0,,,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,1,2.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,2,2.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,3,3.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,4,3.0,0.2,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,5,4.0,0.1,3,,,insufficient_tail
historical,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,6,4.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,0,,,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,1,2.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,2,2.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,3,3.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,4,3.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,5,4.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,6,4.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,0,,,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,1,2.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,2,2.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,3,3.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,4,3.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,5,4.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,6,4.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,0,,,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,1,2.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,2,2.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,3,3.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,4,3.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,5,4.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,6,4.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,0,,,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,1,2.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,2,2.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,3,3.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,4,3.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,5,4.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,6,4.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,0,,,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,1,2.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,2,2.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,3,3.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,4,3.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,5,4.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,6,4.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,0,,,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,1,2.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,2,2.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,3,3.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,4,3.0,0.2,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,5,4.0,0.1,3,,,insufficient_tail
strict,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,6,4.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,0,,,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,1,2.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,2,2.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,3,3.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,4,3.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,5,4.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,2,6,4.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,0,,,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,1,2.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,2,2.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,3,3.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,4,3.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,5,4.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,3,6,4.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,0,,,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,1,2.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,2,2.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,3,3.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,4,3.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,5,4.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,complete,5,6,4.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,0,,,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,1,2.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,2,2.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,3,3.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,4,3.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,5,4.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,2,6,4.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,0,,,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,1,2.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,2,2.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,3,3.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,4,3.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,5,4.0,0.1,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,3,6,4.0,0.2,3,,,insufficient_tail
conditional,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7-09,2t7WUuJeko7,representative,5,0,,,3,,,insufficient_tail
