split,image_id,metric_object,coordinate_space,gt_variant,gt_source_type,image_path,model_path,gt_path,model_sha256,gt_sha256,model_pair_encoding_valid,model_pair_encoding_invalid_reason,model_point_count,gt_point_count,model_pair_count,gt_pair_count,pair_count_delta,topology_exact,pair_structure_correct,corner_match_threshold_px,corner_match_tp,corner_match_fp,corner_match_fn,corner_precision_1pct,corner_recall_1pct,corner_f1_1pct,corner_localization_pass,structural_localization_correct,mean_corner_error_px,corner_rmse_px,max_corner_error_px,corner_error_percent_diagonal,topdown_2d_iou,layoutnetv2_style_3d_iou,layout_depth_rmse_proxy,layout_depth_delta1_proxy,layout_metric_status,layout_metric_reason,layout_mask_iou,layout_mask_difference,boundary_rmse_px,geometry_acceptable,initialization_correct,near_identical,initialization_class,difference_band,topdown_2d_iou_ge_0_95,topdown_2d_iou_ge_0_9,topdown_2d_iou_ge_0_75,mask_difference_ge_0_01,mask_difference_ge_0_05,mask_difference_ge_0_1,mask_difference_ge_0_2,boundary_rmse_ge_5px,boundary_rmse_ge_10px,boundary_rmse_ge_20px,official_gt_sensitivity_initialization_class,official_gt_sensitivity_initialization_correct,official_gt_sensitivity_gt_pair_count,hybrid_vs_official_class_changed,hybrid_vs_official_topology_changed
test,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.txt,f956bb5e63c81ceed53505eb82038cb377da4f80a18b7e4dfcf865b3b06f60a2,283c5d5328fbddb98f546f33a33230bee8bc3794c651ceec854387ff4b1c1edd,True,,12,8,6,4,2,False,False,10.24,3,9,5,0.25,0.375,0.3,False,False,,,,,0.61268042,0.60359253,0.24800673,0.96557617,proxy_evaluable,,0.7441364,0.2558636,44.885925,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,True,True,True,True,True,,,,False,False
test,uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00.txt,07e0fc5f17af9328fd3d766e3c98e50e4bb21ff7194b2fd0d18a4213f541c574,5cc1ce5dc389830e3e015580641117790588564e0eb390de485e445f2d058006,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,5.31837,5.876952,9.037904,0.46454051,0.80936427,0.77528851,0.09285884,1.0,proxy_evaluable,,0.97630003,0.02369997,7.046041,False,False,False,wrong_initialization_geometry,large_difference_geometry,False,False,True,True,False,False,False,True,False,False,,,,False,False
test,uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030.txt,348030db6c301f702b54bd3b1bc5f0e70fe771441510a391edca5d4e811b5f57,d9af0192900e9255bb9c513ae59a8ef72b68065dba0102dcff691cf8f6b4ea6b,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,3.491463,4.030868,6.989508,0.30496674,0.97405642,0.95358901,0.03170658,1.0,proxy_evaluable,,0.98091893,0.01908107,4.72347,True,True,False,correct_initialization,correct_but_visible_difference,True,True,True,True,False,False,False,False,False,False,,,,False,False
test,uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_732f4a58dc814dc7ad4878f0a6b64196.txt,3c9680e0c5762367991f7ccb1db800c69860b9f8513b1977721d0b562b39205e,3f67415e50ccc0159a4d4b04095ff3b60c15c52110a207f24268f05a49515898,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,5.520686,6.13728,8.889465,0.48221211,0.87749987,0.86567509,0.06668857,1.0,proxy_evaluable,,0.97123294,0.02876706,5.718078,False,False,False,wrong_initialization_geometry,large_difference_geometry,False,False,True,True,False,False,False,True,False,False,,,,False,False
test,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.txt,57613a056611b289d65db816a40a228e1c6f94329a0796ce388d6d9ab3ada2a8,7c1904645bfe2ebe14716b2000e4899a2b70950a0c8392e4042f15d9128045ce,True,,12,12,6,6,0,True,True,10.24,8,4,4,0.66666667,0.66666667,0.66666667,False,False,12.209211,17.103569,33.467493,1.06643065,0.97750124,0.92609817,0.19240859,0.97992706,proxy_evaluable,,0.8953616,0.1046384,17.533651,False,False,False,wrong_initialization_localization,large_difference_localization,True,True,True,True,True,True,False,True,True,False,,,,False,False
test,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.txt,7caa6ec63d3d4804711528af3820d2842e436942d72748fa16e738894bc4fc92,9b4957675ca68e76395e7c7dcd1f303935dffb80485a181f7a34c42f140117f8,True,,16,20,8,10,-2,False,False,10.24,14,2,6,0.875,0.7,0.77777778,False,False,,,,,0.86096448,0.84960972,0.18545248,0.98558617,proxy_evaluable,,0.94246933,0.05753067,12.060989,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,False,False,True,True,False,,,,False,False
test,uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_7c9caadd3cb34400893356727278e975.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_7c9caadd3cb34400893356727278e975.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_7c9caadd3cb34400893356727278e975.txt,34aa898f46294bf0a150f9635ae410d0d8e7521623ff12f28c84084e32d26107,ed46ef513d6cacf957ed5494b7c91830ce3bd4b02fab32b0081b6d1e9f3d3936,True,,12,12,6,6,0,True,True,10.24,5,7,7,0.41666667,0.41666667,0.41666667,False,False,10.268653,10.830941,15.545183,0.8969299,0.84583216,0.81466852,0.10723076,1.0,proxy_evaluable,,0.95851827,0.04148173,9.020258,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,False,False,False,True,False,False,,,,False,False
test,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.txt,77e26f730e415fe5db9a0c41672d70441b9ff1f4e6a64b4fa01d3f573971ec27,8f8cdd5883de4da7ca4df6f3b66ab0dbc83e9cdc8905fc5ae55abb34e3d50a56,True,,8,12,4,6,-2,False,False,10.24,6,2,6,0.75,0.5,0.6,False,False,,,,,0.8803465,0.82585221,0.21803521,0.99746323,proxy_evaluable,,0.94198334,0.05801666,6.895922,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,False,False,True,False,False,,,,False,False
test,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.txt,0575e6879c4e9b3ff653b32ac6d1e8c7c11343312c525f746121c07b0282447e,b2d9d3227dc72731939ca8fc23a301d6ce4b398afe664f0258b3cf87abc1e9ed,True,,8,12,4,6,-2,False,False,10.24,6,2,6,0.75,0.5,0.6,False,False,,,,,0.7388639,0.71366085,0.24268092,0.98391533,proxy_evaluable,,0.94775695,0.05224305,8.104721,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,False,False,True,False,False,,,,False,False
test,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,confirmed_user_manual_gt_correction,data/mp3d_layout/test/img/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.txt,export_label/groudTruth.json,fdc346973df46834be9d1d3e9a472e8a4d55beb387422678ebb112cd772a684a,5ead984f15bdff3f08b31755a6017d007aa2fc33fbd0302b8cfcbc12a41604e0,True,,12,12,6,6,0,True,True,10.24,11,1,1,0.91666667,0.91666667,0.91666667,False,False,4.405479,5.423845,10.690885,0.38480271,0.97966754,0.93938556,0.12114701,1.0,proxy_evaluable,,0.95518694,0.04481306,5.547698,True,False,False,wrong_initialization_localization,large_difference_localization,True,True,True,True,False,False,False,True,False,False,wrong_initialization_topology,False,4,True,True
test,uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_930b1d9018914ff6858fac08e204de26.txt,4b67c68cb171cea13b59d0fd6c5218ca960077dbf1e6d73ce67fe12f7da8e35d,d971428ed51568907f6cb9dbf46f7f889a3d08420c967978fba52b9347ea3e8c,True,,8,8,4,4,0,True,True,10.24,4,4,4,0.5,0.5,0.5,False,False,8.279653,9.232414,13.297921,0.7231979,0.91160972,0.90007955,0.06428535,1.0,proxy_evaluable,,0.9421474,0.0578526,9.981005,False,False,False,wrong_initialization_localization,large_difference_localization,False,True,True,True,True,False,False,True,False,False,,,,False,False
test,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,confirmed_user_manual_gt_correction,data/mp3d_layout/test/img/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.txt,export_label/groudTruth.json,5b2a8f8caea4b4e4dc6f2eef7b6b013767f557f7da0bfd54bf2ac927f9ab5a04,5ead984f15bdff3f08b31755a6017d007aa2fc33fbd0302b8cfcbc12a41604e0,True,,16,16,8,8,0,True,True,10.24,16,0,0,1.0,1.0,1.0,True,True,0.329408,0.602652,1.52162,0.02877264,0.9972425,0.99705372,0.00532866,1.0,proxy_evaluable,,0.9981498,0.0018502,0.83974,True,True,True,correct_initialization_nearly_identical,nearly_no_difference,True,True,True,False,False,False,False,False,False,False,wrong_initialization_localization,False,8,True,False
test,uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.txt,e50e34165dc26236235324dbb5854f59cbc49b9f5a3247a925243f37016651cf,a7527fdbe792301d4aa1fb9ef71be235f207d9da3e88905587f82ab1bf19a52a,True,,8,8,4,4,0,True,True,10.24,7,1,1,0.875,0.875,0.875,False,False,7.100481,7.799477,13.48007,0.62020147,0.78280454,0.74556554,0.20899808,0.99808693,proxy_evaluable,,0.92756933,0.07243067,10.12331,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,False,False,True,True,False,,,,False,False
test,uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed.txt,8dbd6352d60bfa22b0edec469f368611e9c79702ee5812bceabe56db40b09fd2,22b458d049a1c8d4336e7bec6de1ed862cd1ba7d99155f52a509019e3e7d6bc7,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,5.337205,5.836296,9.137383,0.46618571,0.904964,0.89464149,0.04354841,1.0,proxy_evaluable,,0.98668835,0.01331165,3.332479,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
test,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.txt,417eb7a58f8d53098aaa3acf3f67bb76d847271865c21728066b3c964260bd4d,4d2ee00d3386ef4a52a399604eb24c72fa99bd695fb79d378f303faf5b78ae10,True,,16,16,8,8,0,True,True,10.24,12,4,4,0.75,0.75,0.75,False,False,41.139337,70.719577,155.888185,3.59337321,0.66759687,0.66319533,0.37650824,0.87532806,proxy_evaluable,,0.91299016,0.08700984,26.032276,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,False,False,True,True,True,,,,False,False
test,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.txt,e1a8d6da01f82f58dae109542c2224da6b67faaf4343bc8fe7b0ea0d17cbbfcb,d9a3c49d65a088540b506c4d9df897fc689cf77fcd8eb1ebbe9d6f060447b695,True,,28,16,14,8,6,False,False,10.24,8,20,8,0.28571429,0.5,0.36363636,False,False,,,,,0.82583347,0.82234823,0.36250424,0.70657349,proxy_evaluable,,0.76777307,0.23222693,43.474159,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,True,True,True,True,True,,,,False,False
test,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.txt,abbf670fb21c825588bce19d966a1ece15b6a37a087bd767891064199eb3a434,b246226d988a3c7e75fb0743aa10873a145eb726571da1ba2d105ec2c7e86116,True,,16,16,8,8,0,True,True,10.24,4,12,12,0.25,0.25,0.25,False,False,14.422683,15.823946,24.138035,1.25976954,0.88792095,0.87002472,0.17891023,0.80725098,proxy_evaluable,,0.92803158,0.07196842,15.436882,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,False,False,True,True,False,,,,False,False
test,uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3.txt,35ae93ec784285cfac274089acd131f4315ac55450e06a503e6298ee1cc50a56,8893b0d2566fcfd9ce645071c4a6c2c146a89fdd004d689f20d8b3e285580392,True,,12,8,6,4,2,False,False,10.24,8,4,0,0.66666667,1.0,0.8,False,False,,,,,0.90976588,0.90590428,0.10467426,1.0,proxy_evaluable,,0.94831319,0.05168681,7.226921,False,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,True,False,False,True,False,False,,,,False,False
test,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.txt,33125f031913a1896b95b9e5eade03421bdb7931995fce630c925e36c2332b1c,c21b80e0656848e300d9961b85b1d85a3a5c26de13960a9f3f216fe73cda7e52,True,,16,16,8,8,0,True,True,10.24,7,9,9,0.4375,0.4375,0.4375,False,False,13.329248,15.88865,25.810285,1.16426192,0.83678059,0.81331857,0.20253649,0.81775856,proxy_evaluable,,0.91351451,0.08648549,20.516861,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,False,False,True,True,True,,,,False,False
test,uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78.txt,90021f14d9617e54549b0437cc3c54e3e3e55a0d4b9ab55322244f14bc03665c,5e7fea164ff4dfde8a0b065e6b2e6c936afa9d99b2a31e3e6d7c8b3280a4a209,True,,12,12,6,6,0,True,True,10.24,8,4,4,0.66666667,0.66666667,0.66666667,False,False,10.451595,13.612544,27.011778,0.91290922,0.78573888,0.75297913,0.2084045,0.99240685,proxy_evaluable,,0.93642601,0.06357399,7.735323,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,False,False,True,False,False,,,,False,False
test,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,confirmed_user_manual_gt_correction,data/mp3d_layout/test/img/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.txt,export_label/groudTruth.json,1e6d5f19dc295e8fb6caea2661c67fcacd7b3cae803c4cf810f9f513b7c6b31d,5ead984f15bdff3f08b31755a6017d007aa2fc33fbd0302b8cfcbc12a41604e0,True,,12,8,6,4,2,False,False,10.24,7,5,1,0.58333333,0.875,0.7,False,False,,,,,0.82215363,0.78800141,0.09781669,1.0,proxy_evaluable,,0.97153361,0.02846639,7.521417,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,False,False,False,True,False,False,wrong_initialization_topology,False,4,False,False
test,uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_b1aedc485cfa4b47be0977925c3dc799.txt,5f32d35c73dbc437f0e583aa388bd403681d3e3ec54b51b44fe1dd495129e93b,6532aab0897ab762d08cf5423158148ded4cc3887f1431d0b056007f8b0fa126,True,,16,16,8,8,0,True,True,10.24,9,7,7,0.5625,0.5625,0.5625,False,False,76.914673,111.054266,221.313812,6.71822025,0.56049829,0.54137686,0.74855691,0.80699158,proxy_evaluable,,0.90648578,0.09351422,18.355148,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,False,False,True,True,False,,,,False,False
test,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.txt,90f456058a5ba7ca55076055a475b15f8b60e81371dcc024c7d5819d524320f8,118f219987576b33b5fbb0ae839b42ac4f0da257dc06e3cab01645d24ad10e05,True,,8,12,4,6,-2,False,False,10.24,6,2,6,0.75,0.5,0.6,False,False,,,,,0.94184994,0.8984957,0.14956944,1.0,proxy_evaluable,,0.91410327,0.08589673,10.99101,False,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,True,False,False,True,True,False,,,,False,False
test,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.txt,c6d931b71224f62cc5032f041185ce1f4d374a81845b311a31721a0d071c71a2,0bd6469efb04e4dc4b6f8b10396c3bd522803b04563a5445a379a961762660a5,True,,16,20,8,10,-2,False,False,10.24,10,6,10,0.625,0.5,0.55555556,False,False,,,,,0.8316388,0.81240335,0.48096988,0.87702751,proxy_evaluable,,0.77691804,0.22308196,51.704254,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,True,True,True,True,True,,,,False,False
test,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.txt,data/mp3d_layout/test/label_cor/uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.txt,e8484b05ddf15051a5ad48199acf7da91cbaca5edc195b1a9793b44dfc464d01,5f7fc7c4015f705a2eaefe1c71f121938e7fbd3e6cb0dde95736c73945eda71c,True,,28,20,14,10,4,False,False,10.24,15,13,5,0.53571429,0.75,0.625,False,False,,,,,0.73413156,0.68891214,0.66685694,0.69158173,proxy_evaluable,,0.77011335,0.22988665,56.018829,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,True,True,True,True,True,,,,False,False
