image_id,building,condition,cut,scene,n_valid,n_modes,n_supported_modes,supported_mass,singleton_mass,largest_share,topology_disagreement,same_topology_between_mode_pair_fraction,within_mode_mean_d,between_mode_same_topology_mean_d,within_mode_median_d,within_mode_max_median_d,within_mode_macro_median_d,same_topology_median_d,mode_entropy,topology_entropy,supported_topologies,supported_minority_modes,same_topology_multimodality,n_observed,n_invalid,stages,contexts,imputed_responses,late_new,late_promotions,later_repartition,n_singletons,naive_many_modes,scene_category,main_function_primary
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,0.2,卧室,24,4,1,0.875,0.125,0.875,0.163043478261,0.0909090909091,0.0705740828034,0.158735758779,0.0653536449559,0.0653536449559,0.0653536449559,0.0662756023464,0.74168475579,0.497150183637,1,0,False,24,0,P1,1,0,0.0708333333333,0.00333333333333,0.00409694047639,3,False,卧室,sleep
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.05,卫浴,5,5,0,0,1,0.2,0.9,1,,0.0572893267935,,,,0.0572893267935,2.32192809489,1.92192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,卫浴,bathroom
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.1,卫浴,5,4,1,0.4,0.6,0.4,0.9,0,0.0572893267935,,0.0572893267935,0.0572893267935,0.0572893267935,0.0572893267935,1.92192809489,1.92192809489,1,0,False,5,0,C1,1,0,0.693333333333,0.306666666667,0,3,False,卫浴,bathroom
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,0.2,卫浴,5,4,1,0.4,0.6,0.4,0.9,0,0.0572893267935,,0.0572893267935,0.0572893267935,0.0572893267935,0.0572893267935,1.92192809489,1.92192809489,1,0,False,5,0,C1,1,0,0.723333333333,0.276666666667,0,3,False,卫浴,bathroom
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.05,卫浴,5,2,1,0.8,0.2,0.8,0.4,0,0.0303887499799,,0.0290902680518,0.0290902680518,0.0290902680518,0.0290902680518,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.206666666667,0.126666666667,0,1,False,卫浴,bathroom
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.1,卫浴,5,2,1,0.8,0.2,0.8,0.4,0,0.0303887499799,,0.0290902680518,0.0290902680518,0.0290902680518,0.0290902680518,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.173333333333,0.16,0,1,False,卫浴,bathroom
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,0.2,卫浴,5,2,1,0.8,0.2,0.8,0.4,0,0.0303887499799,,0.0290902680518,0.0290902680518,0.0290902680518,0.0290902680518,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.213333333333,0.12,0,1,False,卫浴,bathroom
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.05,卧室,5,3,1,0.6,0.4,0.6,0.4,0.5,0.0349767745451,0.04918501729,0.0353953791312,0.0353953791312,0.0353953791312,0.0358869478805,1.37095059445,0.721928094887,1,0,False,5,0,C1,1,0,0.23,0.166666666667,0.105555555555,2,False,卧室,sleep
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.1,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0420808959176,,0.0358869478805,0.0358869478805,0.0358869478805,0.0358869478805,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.18,0.153333333333,0,1,False,卧室,sleep
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,0.2,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0420808959176,,0.0358869478805,0.0358869478805,0.0358869478805,0.0358869478805,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.173333333333,0.16,0,1,False,卧室,sleep
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.05,卧室,5,4,1,0.4,0.6,0.4,0.4,0.833333333333,0,0.0798721225101,0,0,0,0.0747627967428,1.92192809489,0.721928094887,1,0,False,5,0,C1,1,0,0.696666666667,0.303333333333,0,3,False,卧室,sleep
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.1,卧室,5,3,1,0.6,0.4,0.6,0.4,0.5,0.0377171241667,0.0954030800168,0.0565756862501,0.0565756862501,0.0565756862501,0.0747627967428,1.37095059445,0.721928094887,1,0,False,5,0,C1,1,0,0.206666666667,0.17,0.0711111111111,2,False,卧室,sleep
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,semi,0.2,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0665601020918,,0.0747627967428,0.0747627967428,0.0747627967428,0.0747627967428,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.186666666667,0.146666666667,0,1,False,卧室,sleep
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.05,通行与连接,5,5,0,0,1,0.2,0.8,1,,0.185937236499,,,,0.185937236499,2.32192809489,1.52192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,通行与连接,circulation
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.1,通行与连接,5,5,0,0,1,0.2,0.8,1,,0.185937236499,,,,0.185937236499,2.32192809489,1.52192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,通行与连接,circulation
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,0.2,通行与连接,5,4,1,0.4,0.6,0.4,0.8,0.5,0.140113767951,0.231760705048,0.140113767951,0.140113767951,0.140113767951,0.185937236499,1.92192809489,1.52192809489,1,0,False,5,0,C1,1,0,0.713333333333,0.286666666667,0,3,False,通行与连接,circulation
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.05,通行与连接,4,3,1,0.5,0.5,0.5,0,0.833333333333,0.0301945194671,0.235421860132,0.0301945194671,0.0301945194671,0.0301945194671,0.183514681666,1.5,-0,1,0,False,4,0,C1,1,0,0.61,0.39,0,2,False,通行与连接,circulation
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.1,通行与连接,4,3,1,0.5,0.5,0.5,0,0.833333333333,0.0301945194671,0.235421860132,0.0301945194671,0.0301945194671,0.0301945194671,0.183514681666,1.5,-0,1,0,False,4,0,C1,1,0,0.61,0.39,0,2,False,通行与连接,circulation
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,0.2,通行与连接,4,2,1,0.75,0.25,0.75,0,0.5,0.110304249246,0.292130357462,0.150155877499,0.150155877499,0.150155877499,0.183514681666,0.811278124459,-0,1,0,False,4,0,C1,1,0,0.265,0.235,0,1,False,通行与连接,circulation
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.05,储藏与家务辅助,24,8,3,0.791666666667,0.208333333333,0.333333333333,0.0833333333333,0.790513833992,0.0255752104053,0.0580791403966,0.0251328985587,0.0336737710496,0.0270349884849,0.0435481868864,2.45498685577,0.249882292833,1,0,True,24,0,P1,1,0,0.150833333333,0.0775,0.038648003672,5,True,储藏与家务辅助,storage
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.1,储藏与家务辅助,24,3,2,0.958333333333,0.0416666666667,0.833333333333,0.0833333333333,0.237154150198,0.0392639384905,0.0898895683688,0.0379931886232,0.0785714699963,0.058232857524,0.0435481868864,0.785235442392,0.249882292833,1,1,True,24,0,P1,1,0,0.0383333333333,0.0383333333333,0.00701575426207,1,False,储藏与家务辅助,storage
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,0.2,储藏与家务辅助,24,2,1,0.958333333333,0.0416666666667,0.958333333333,0.0833333333333,0,0.0512700167225,,0.0435481868864,0.0435481868864,0.0435481868864,0.0435481868864,0.249882292833,0.249882292833,1,0,False,24,0,P1,1,0,0.0408333333333,0,0,1,False,储藏与家务辅助,storage
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.05,卫浴,5,1,1,1,0,1,0,0,0.0220333239927,,0.0198905077281,0.0198905077281,0.0198905077281,0.0198905077281,-0,-0,1,0,False,5,0,C1,1,0,0,0,0,0,False,卫浴,unknown
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.1,卫浴,5,1,1,1,0,1,0,0,0.0220333239927,,0.0198905077281,0.0198905077281,0.0198905077281,0.0198905077281,-0,-0,1,0,False,5,0,C1,1,0,0,0,0,0,False,卫浴,unknown
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,0.2,卫浴,5,1,1,1,0,1,0,0,0.0220333239927,,0.0198905077281,0.0198905077281,0.0198905077281,0.0198905077281,-0,-0,1,0,False,5,0,C1,1,0,0,0,0,0,False,卫浴,unknown
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.05,通行与连接,5,5,0,0,1,0.2,0.8,1,,0.146360638413,,,,0.146360638413,2.32192809489,1.52192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,通行与连接,unknown
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.1,通行与连接,5,5,0,0,1,0.2,0.8,1,,0.146360638413,,,,0.146360638413,2.32192809489,1.52192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,通行与连接,unknown
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,0.2,通行与连接,5,3,2,0.8,0.2,0.4,0.8,0,0.146360638413,,0.146360638413,0.164429482687,0.146360638413,0.146360638413,1.52192809489,1.52192809489,2,0,False,5,0,C1,1,0,0.383333333333,0.616666666667,0,1,False,通行与连接,unknown
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.05,卫浴,5,5,0,0,1,0.2,0.9,1,,0.212839083002,,,,0.212839083002,2.32192809489,1.92192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,卫浴,bathroom
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.1,卫浴,5,5,0,0,1,0.2,0.9,1,,0.212839083002,,,,0.212839083002,2.32192809489,1.92192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,卫浴,bathroom
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,0.2,卫浴,5,5,0,0,1,0.2,0.9,1,,0.212839083002,,,,0.212839083002,2.32192809489,1.92192809489,0,0,False,5,0,C1,1,0,1,0,0,5,True,卫浴,bathroom
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.05,卧室,5,4,1,0.4,0.6,0.4,0.4,0.833333333333,0.0390803943606,0.0571624676112,0.0390803943606,0.0390803943606,0.0390803943606,0.0501821771156,1.92192809489,0.721928094887,1,0,False,5,0,C1,1,0,0.38,0.23,0.0738888888889,3,False,卧室,sleep
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.1,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0541487887361,,0.0501821771156,0.0501821771156,0.0501821771156,0.0501821771156,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.203333333333,0.13,0,1,False,卧室,sleep
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,0.2,卧室,5,2,1,0.8,0.2,0.8,0.4,0,0.0541487887361,,0.0501821771156,0.0501821771156,0.0501821771156,0.0501821771156,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.203333333333,0.13,0,1,False,卧室,sleep
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.05,储藏与家务辅助,5,5,0,0,1,0.2,0.7,1,,0.143697400067,,,,0.180448725339,2.32192809489,1.37095059445,0,0,False,5,0,C1,1,0,1,0,0,5,True,储藏与家务辅助,sleep
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.1,储藏与家务辅助,5,4,1,0.4,0.6,0.4,0.7,0.666666666667,0.0642769754003,0.1834076124,0.0642769754003,0.0642769754003,0.0642769754003,0.180448725339,1.92192809489,1.37095059445,1,0,False,5,0,C1,1,0,0.696666666667,0.303333333333,0,3,False,储藏与家务辅助,sleep
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,0.2,储藏与家务辅助,5,3,1,0.6,0.4,0.6,0.7,0,0.143697400067,,0.180448725339,0.180448725339,0.180448725339,0.180448725339,1.37095059445,1.37095059445,1,0,False,5,0,C1,1,0,0.426666666667,0.24,0,2,False,储藏与家务辅助,sleep
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.05,复合／待定,24,5,4,0.958333333333,0.0416666666667,0.333333333333,0,0.786231884058,0.0205426533667,0.0419781800409,0.0239343472703,0.0283810897851,0.0237057920085,0.0357936424309,2.12165352244,-0,1,1,True,24,0,P1,1,0,0,0.1425,0.0349295907419,1,True,复合／待定,empty
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.1,复合／待定,24,1,1,1,0,1,0,0,0.0373959478895,,0.0357936424309,0.0357936424309,0.0357936424309,0.0357936424309,-0,-0,1,0,False,24,0,P1,1,0,0,0,0,0,False,复合／待定,empty
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0.2,复合／待定,24,1,1,1,0,1,0,0,0.0373959478895,,0.0357936424309,0.0357936424309,0.0357936424309,0.0357936424309,-0,-0,1,0,False,24,0,P1,1,0,0,0,0,0,False,复合／待定,empty
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.05,卧室,24,5,4,0.958333333333,0.0416666666667,0.625,0,0.594202898551,0.0092770556442,0.0588333983424,0.00517087387769,0.0391521790903,0.0250943111039,0.0333776225288,1.66358191995,-0,1,3,True,24,0,P1,1,0,0.00666666666667,0.1675,0.0214914481881,1,True,卧室,sleep
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.1,卧室,24,1,1,1,0,1,0,0,0.0387235781171,,0.0333776225288,0.0333776225288,0.0333776225288,0.0333776225288,-0,-0,1,0,False,24,0,P1,1,0,0,0,0,0,False,卧室,sleep
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0.2,卧室,24,1,1,1,0,1,0,0,0.0387235781171,,0.0333776225288,0.0333776225288,0.0333776225288,0.0333776225288,-0,-0,1,0,False,24,0,P1,1,0,0,0,0,0,False,卧室,sleep
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.05,通行与连接,24,4,2,0.916666666667,0.0833333333333,0.833333333333,0,0.307971014493,0.0199612383358,0.0612970214316,0.0198751370426,0.0437587947865,0.0314296064222,0.0316644495505,0.900022421648,-0,1,1,True,24,0,P1,1,0,0.0116666666667,0.0708333333333,0.0133165222449,2,False,通行与连接,circulation
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.1,通行与连接,24,2,2,1,0,0.916666666667,0,0.159420289855,0.0243058951303,0.0769062653091,0.0240982995575,0.0437587947865,0.0338420333805,0.0316644495505,0.413816850304,-0,1,1,True,24,0,P1,1,0,0,0.0708333333333,0.00924501516609,0,False,通行与连接,circulation
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0.2,通行与连接,24,1,1,1,0,1,0,0,0.0326914613907,,0.0316644495505,0.0316644495505,0.0316644495505,0.0316644495505,-0,-0,1,0,False,24,0,P1,1,0,0,0,0,0,False,通行与连接,circulation
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.05,卫浴,6,5,1,0.333333333333,0.666666666667,0.333333333333,0.866666666667,0.5,0,0.240226311595,0,0,0,0.120113155797,2.25162916739,1.91829583405,1,0,False,6,0,C1,1,0,0.726666666667,0.273333333333,0,4,True,卫浴,bathroom
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.1,卫浴,6,5,1,0.333333333333,0.666666666667,0.333333333333,0.866666666667,0.5,0,0.240226311595,0,0,0,0.120113155797,2.25162916739,1.91829583405,1,0,False,6,0,C1,1,0,0.7,0.3,0,4,True,卫浴,bathroom
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,0.2,卫浴,6,5,1,0.333333333333,0.666666666667,0.333333333333,0.866666666667,0.5,0,0.240226311595,0,0,0,0.120113155797,2.25162916739,1.91829583405,1,0,False,6,0,C1,1,0,0.726666666667,0.273333333333,0,4,True,卫浴,bathroom
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.05,卧室,6,5,1,0.333333333333,0.666666666667,0.333333333333,0.933333333333,0,0.0176256974993,,0.0176256974993,0.0176256974993,0.0176256974993,0.0176256974993,2.25162916739,2.25162916739,1,0,False,6,0,C1,1,0,0.75,0.25,0,4,True,卧室,sleep
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.1,卧室,6,5,1,0.333333333333,0.666666666667,0.333333333333,0.933333333333,0,0.0176256974993,,0.0176256974993,0.0176256974993,0.0176256974993,0.0176256974993,2.25162916739,2.25162916739,1,0,False,6,0,C1,1,0,0.723333333333,0.276666666667,0,4,True,卧室,sleep
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,0.2,卧室,6,5,1,0.333333333333,0.666666666667,0.333333333333,0.933333333333,0,0.0176256974993,,0.0176256974993,0.0176256974993,0.0176256974993,0.0176256974993,2.25162916739,2.25162916739,1,0,False,6,0,C1,1,0,0.73,0.27,0,4,True,卧室,sleep
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.05,卧室,4,2,2,1,0,0.5,0,0.666666666667,0.0201046898318,0.0518394632576,0.0201046898318,0.0402093796635,0.0201046898318,0.048236674243,1,-0,1,0,True,4,0,C1,1,0,0.05,0.67,0.14,0,False,卧室,sleep
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.1,卧室,4,1,1,1,0,1,0,0,0.041261205449,,0.048236674243,0.048236674243,0.048236674243,0.048236674243,-0,-0,1,0,False,4,0,C1,1,0,0,0,0,0,False,卧室,sleep
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,0.2,卧室,4,1,1,1,0,1,0,0,0.041261205449,,0.048236674243,0.048236674243,0.048236674243,0.048236674243,-0,-0,1,0,False,4,0,C1,1,0,0,0,0,0,False,卧室,sleep
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.05,复合／待定,24,3,2,0.958333333333,0.0416666666667,0.708333333333,0,0.452898550725,0.0114663181432,0.045534446197,0.00902949796957,0.024123119613,0.0160925510727,0.0220440202873,1.04343569632,-0,1,0,True,24,0,P1,1,0,0.045,0.0708333333333,0.0352462292121,1,False,复合／待定,empty
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.1,复合／待定,24,2,1,0.958333333333,0.0416666666667,0.958333333333,0,0.0833333333333,0.0179471557232,0.125329974621,0.0198287474,0.0198287474,0.0198287474,0.0220440202873,0.249882292833,-0,1,0,False,24,0,P1,1,0,0.0441666666667,0,0,1,False,复合／待定,empty
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.2,复合／待定,24,1,1,1,0,1,0,0,0.0268957239647,,0.0220440202873,0.0220440202873,0.0220440202873,0.0220440202873,-0,-0,1,0,False,24,0,P1,1,0,0,0,0,0,False,复合／待定,empty
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.05,无法判断,7,3,3,1,0,0.428571428571,0.47619047619,0.545454545455,0.0108960967258,0.0541195206902,0.00275253448874,0.0261589898763,0.0172426497135,0.048613116923,1.55665670746,0.863120568567,2,0,True,7,0,C1,1,0,0.125,0.5375,0.0255,0,False,无法判断,empty
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.1,无法判断,7,2,2,1,0,0.714285714286,0.47619047619,0,0.0344725097973,,0.048613116923,0.0490827904076,0.037620890142,0.048613116923,0.863120568567,0.863120568567,2,0,False,7,0,C1,1,0,0.06,0.25,0,0,False,无法判断,empty
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.2,无法判断,7,2,2,1,0,0.714285714286,0.47619047619,0,0.0344725097973,,0.048613116923,0.0490827904076,0.037620890142,0.048613116923,0.863120568567,0.863120568567,2,0,False,7,0,C1,1,0,0.06,0.25,0,0,False,无法判断,empty
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.05,无法判断,5,2,1,0.8,0.2,0.8,0.4,0,0.0210366562082,,0.0212795173415,0.0212795173415,0.0212795173415,0.0212795173415,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.213333333333,0.12,0,1,False,无法判断,empty
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.1,无法判断,5,2,1,0.8,0.2,0.8,0.4,0,0.0210366562082,,0.0212795173415,0.0212795173415,0.0212795173415,0.0212795173415,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.203333333333,0.13,0,1,False,无法判断,empty
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,0.2,无法判断,5,2,1,0.8,0.2,0.8,0.4,0,0.0210366562082,,0.0212795173415,0.0212795173415,0.0212795173415,0.0212795173415,0.721928094887,0.721928094887,1,0,False,5,0,C1,1,0,0.2,0.133333333333,0,1,False,无法判断,empty
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.05,卫浴,23,15,6,0.608695652174,0.391304347826,0.130434782609,0.810276679842,0.791666666667,0.0193581955677,0.156037618749,0.0175651578083,0.0438321853475,0.0186454327173,0.104060511475,3.76226739065,2.22483302548,4,6,True,23,0,C1,1,0,0.444166666667,0.35,0.000194089027874,9,True,卫浴,bathroom
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.1,卫浴,23,10,6,0.826086956522,0.173913043478,0.217391304348,0.810276679842,0.5,0.0473163783961,0.207809099443,0.0544623271061,0.06524845395,0.0419923510171,0.104060511475,3.08358737002,2.22483302548,5,5,True,23,0,C1,1,0,0.244166666667,0.258333333333,0,4,True,卫浴,bathroom
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.2,卫浴,23,6,6,1,0,0.217391304348,0.810276679842,0.208333333333,0.0892264326428,0.273240702771,0.0710437710438,0.122351122863,0.0775717867623,0.104060511475,2.48752189417,2.22483302548,5,3,True,23,0,C1,1,0,0.0566666666667,0.1975,0,0,True,卫浴,bathroom
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.05,卧室,5,3,2,0.8,0.2,0.4,0,0.8,0.0372730927498,0.0715167365041,0.0372730927498,0.0389239504543,0.0372730927498,0.0694818849504,1.52192809489,-0,1,0,True,5,0,C1,1,0,0.303333333333,0.583333333333,0.0377777777778,1,False,卧室,sleep
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.1,卧室,5,1,1,1,0,1,0,0,0.0646680077532,,0.0694818849504,0.0694818849504,0.0694818849504,0.0694818849504,-0,-0,1,0,False,5,0,C1,1,0,0,0,0,0,False,卧室,sleep
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.2,卧室,5,1,1,1,0,1,0,0,0.0646680077532,,0.0694818849504,0.0694818849504,0.0694818849504,0.0694818849504,-0,-0,1,0,False,5,0,C1,1,0,0,0,0,0,False,卧室,sleep
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.05,卧室,4,4,0,0,1,0.25,0.5,1,,0.0909731341993,,,,0.0901545259312,2,0.811278124459,0,0,False,4,0,C1,1,0,1,0,0,4,False,卧室,sleep
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.1,卧室,4,3,1,0.5,0.5,0.5,0.5,0.666666666667,0.0644490772723,0.104235162663,0.0644490772723,0.0644490772723,0.0644490772723,0.0901545259312,1.5,0.811278124459,1,0,False,4,0,C1,1,0,0.305,0.32,0.113333333333,2,False,卧室,sleep
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,0.2,卧室,4,2,1,0.75,0.25,0.75,0.5,0,0.0909731341993,,0.0901545259312,0.0901545259312,0.0901545259312,0.0901545259312,0.811278124459,0.811278124459,1,0,False,4,0,C1,1,0,0.24,0.26,0,1,False,卧室,sleep
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.05,厨房与用餐,23,8,6,0.913043478261,0.0869565217391,0.217391304348,0.644268774704,0.655555555556,0.0135015224389,0.0488294059647,0.0133998329007,0.0287801282846,0.0177340180655,0.035496312588,2.7855546321,1.75332905126,4,4,True,24,1,P1,1,0,0.0941666666667,0.25,0.00983872512221,2,True,厨房与用餐,dining
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.1,厨房与用餐,23,5,4,0.95652173913,0.0434782608696,0.565217391304,0.644268774704,0,0.0366609127503,,0.035496312588,0.0405158980125,0.0209471193461,0.035496312588,1.75332905126,1.75332905126,4,2,False,24,1,P1,1,0,0.0908333333333,0.140833333333,0,1,True,厨房与用餐,dining
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.2,厨房与用餐,23,5,4,0.95652173913,0.0434782608696,0.565217391304,0.644268774704,0,0.0366609127503,,0.035496312588,0.0405158980125,0.0209471193461,0.035496312588,1.75332905126,1.75332905126,4,2,False,24,1,P1,1,0,0.0966666666667,0.144166666667,0,1,True,厨房与用餐,dining
